,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Giannis Antetokounmpo,0.8342043984476071,0.8823529411764705,0.8870274695470229,0.8309466561136499,0.8559445911709223
1,LeBron James,0.8844329452350153,0.9999999999999999,0.750466577316886,0.8363430992650542,0.8528291964057192
2,Kawhi Leonard,0.8776084144215088,0.7647058823529412,0.7972897188280544,0.9185614183330109,0.8480227124453851
3,Joel Embiid,0.7981888745148773,0.6470588235294118,0.9711567282500481,0.8384687731939036,0.8326063738575603
4,Stephen Curry,0.8547119116329986,0.9411764705882352,0.9420316418156974,0.6041997039222402,0.8235566576153027
5,Nikola Jokic,0.9298318240620962,0.8823529411764705,0.754920698923248,0.7236964427964372,0.81593986410338
6,Luka Doncic,0.9062593292864964,0.9411764705882352,0.839347969227625,0.5914991488963145,0.8057887455096302
7,Damian Lillard,0.9251832686502806,0.8235294117647057,0.8466741458444565,0.613063699902303,0.7996853964483526
8,Donovan Mitchell,0.8451918930573528,0.8235294117647057,0.7233782783157283,0.7950420946432173,0.7937544336490461
9,Kevin Durant,0.9287049015380195,0.47058823529411764,0.8573322783299261,0.7745547916248765,0.7903451575556982
10,Paul George,0.8620957309184996,0.5882352941176471,0.7191930324898772,0.8969817860578932,0.7868441264641901
11,Khris Middleton,0.811523534680068,0.9411764705882352,0.6093455823880126,0.8186505201080492,0.7786270833277482
12,Trae Young,0.8713088475167334,0.7647058823529412,0.7941801368742124,0.6568942637025105,0.7725731413075806
13,Jayson Tatum,0.9309184993531698,0.5882352941176471,0.7512426319996748,0.6977406849564434,0.7594648290688302
14,Kyrie Irving,0.9186430932873368,0.47058823529411764,0.8071345359332641,0.7238310786798525,0.7594548158558223
15,Anthony Davis,0.8504057391508881,0.7058823529411765,0.671067387387475,0.7860888147925114,0.7587419952390541
16,Zach LaVine,0.9153428201811129,0.8823529411764705,0.8166869682872658,0.4460611917367765,0.7518235581178858
17,Jaylen Brown,0.8398110129928569,0.7647058823529412,0.8016821596774092,0.6028810176293571,0.7508606202216304
18,Julius Randle,0.9555363902065068,0.9999999999999999,0.5842206293645616,0.5576312019168643,0.7487730549808079
19,Fred VanVleet,0.9452681858891436,0.9411764705882352,0.5005973861733131,0.6713391589867396,0.744582767789085
20,Mike Conley,0.6917711907306376,0.7647058823529412,0.5205700846273246,1.0,0.7419447922295348
21,Jerami Grant,0.9369091451885763,0.9411764705882352,0.6303906432061761,0.5257205545359978,0.7378514464294509
22,Gordon Hayward,0.9132251965369691,0.9411764705882352,0.6065396935242013,0.5693875082953955,0.7367748685229696
23,Brandon Ingram,0.8892626131953429,0.8823529411764705,0.6832952159144238,0.5210044027312907,0.728296389823212
24,Tobias Harris,0.8697339557905397,0.7647058823529412,0.5542876411179632,0.7389148523456813,0.7281937822973166
25,Bojan Bogdanovic,0.7502239028759083,0.9411764705882352,0.44831626067874475,0.8541812344328727,0.7266349067535868
26,Zion Williamson,0.8059508408796898,0.8235294117647057,0.7609632931798346,0.5441686937529825,0.7234670733489909
27,Malcolm Brogdon,0.9257637575878199,0.9411764705882352,0.5625890709927214,0.546304565102762,0.7216070922222448
28,Bradley Beal,0.9034066407934458,0.6470588235294118,1.0,0.30387303710435454,0.721124216230574
29,Jordan Clarkson,0.5607523136630512,0.9411764705882352,0.6816693624209497,0.7747806629596911,0.7167487686808864
30,Rudy Gobert,0.718180913523734,0.9411764705882352,0.39480184222179704,0.8875896107107875,0.7121200929774008
31,Devin Booker,0.9073738680465719,0.5882352941176471,0.6663144359793662,0.6357425976157269,0.7120170911530085
32,Jamal Murray,0.8886326565048654,0.7647058823529412,0.4734085244080065,0.7368830833074504,0.7103770574628917
33,Domantas Sabonis,0.9369091451885763,0.9411764705882352,0.5491633245559502,0.5006540892160282,0.7082663432244132
34,Jrue Holiday,0.8035885032903989,0.7647058823529412,0.44802134249057035,0.8213856729392985,0.7031602232987099
35,Pascal Siakam,0.920130491028742,0.7647058823529412,0.5419875171993759,0.591199708571981,0.6976832350975961
36,De'Aaron Fox,0.8300991806813283,0.8235294117647057,0.7074358722452904,0.4732722837929296,0.6955570616614507
37,James Harden,1.0,0.6470588235294118,0.6093915500188264,0.5019256085918669,0.6944146483623292
38,Dennis Schroder,0.7610080973599735,0.9999999999999999,0.3782900554064781,0.7378886840097391,0.687483669569373
39,Joe Harris,0.766374395093671,0.9999999999999999,0.40297785419253696,0.7076518409390452,0.6874328051126954
40,John Collins,0.7690038809831827,0.8823529411764705,0.5371838126114981,0.6344002800492401,0.6857185546250089
41,CJ McCollum,0.8574982585331876,0.17647058823529405,0.8119135176531586,0.6851648615727098,0.684474811235094
42,RJ Barrett,0.8763834986344692,0.9999999999999999,0.42162888444230673,0.5572655120440331,0.6813856808086252
43,Nikola Vucevic,0.8455272866657089,0.9999999999999999,0.7197372025541775,0.26033058403846615,0.673123962056908
44,Terry Rozier,0.8240620957309188,0.8823529411764705,0.5813338484170505,0.4789981957424642,0.6700779375636217
45,Andrew Wiggins,0.7878395860284608,0.9411764705882352,0.5063488761621281,0.5429788301206082,0.6666390140070086
46,Kyle Lowry,0.885482873052478,0.7647058823529412,0.44432967225186426,0.608354498694341,0.6656329645012021
47,DeMar DeRozan,0.8361362656317382,0.8235294117647057,0.5816766239470248,0.478951299118278,0.6638150521285194
48,Collin Sexton,0.8965071151358348,0.7058823529411765,0.6358421531019397,0.42729361571359703,0.6619045242684259
49,Bam Adebayo,0.8366612295404694,0.7647058823529412,0.5582296668206022,0.52288584746647,0.6599576642869011
50,Christian Wood,0.7622707556502553,0.4117647058823529,0.703528354423606,0.6328844552612193,0.6520747688221856
51,Ben Simmons,0.8287867709095003,0.7647058823529412,0.33929808027341335,0.7212466106108997,0.6520403941208467
52,Chris Paul,0.8035885032903989,0.7647058823529412,0.4670833903466657,0.6125224408507521,0.6503322270206776
53,Nicolas Batum,0.7112150462732612,0.9411764705882352,0.22729455949420818,0.8372555012368046,0.6495487390965817
54,Malik Beasley,0.7920191063787443,0.9411764705882352,0.6384861701436086,0.3432655952734251,0.6489936769635504
55,Harrison Barnes,0.9196895213454079,0.8823529411764705,0.39538628472814696,0.4917550017381713,0.6484894768017148
56,Serge Ibaka,0.5092048960095532,0.9411764705882352,0.4144982416435302,0.8446427818087574,0.6474837318972712
57,Victor Oladipo,0.7842173350582149,0.5882352941176471,0.568744024025483,0.6206458505573659,0.6463794968795078
58,Mikal Bridges,0.8482104355325573,0.8235294117647057,0.34989297417286214,0.633699414259614,0.6457341389447774
59,Patty Mills,0.5510000995123894,0.9411764705882352,0.4723344845514621,0.7322132284353368,0.6439215921259995
60,Tim Hardaway Jr.,0.7404716887252465,0.9411764705882352,0.5042693675040795,0.5047004256496818,0.6422219967700493
61,Devonte' Graham,0.8361362656317382,0.8235294117647057,0.34090129810652137,0.6388845084402464,0.6413139963641938
62,Norman Powell,0.6323846485554119,0.8235294117647057,0.552869120411281,0.625568894820086,0.6398946610284966
63,Montrezl Harrell,0.527574145944133,0.9999999999999999,0.4989741705455336,0.6781774888347919,0.6394820158153076
64,Royce O'Neale,0.8017713205294064,0.9411764705882352,0.09870962424141788,0.831617929096059,0.6373949708733413
65,Dejounte Murray,0.7307194745745849,0.9411764705882352,0.4206605890513362,0.5775282557461384,0.6365069332056152
66,Brook Lopez,0.6220519454672109,0.9411764705882352,0.32051731436630393,0.7800366864193535,0.6347527726874405
67,Bobby Portis,0.40611006070255756,0.9411764705882352,0.4712076001141625,0.8406806378502114,0.6334703107760213
68,Chris Boucher,0.47576873320728436,0.9411764705882352,0.5601590833473612,0.6791059918755636,0.6326451943268004
69,Eric Gordon,0.6791720569210868,0.5882352941176471,0.6216293915072286,0.6119474319039557,0.6294405952218939
70,Buddy Hield,0.897956015523933,0.8823529411764705,0.39386581923315356,0.441833866172929,0.6281224053863053
