,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
4583,Tyler Herro,MIA,H,UTA,2023-03-13,W,38,116.5,103.8,12.7,8.7,1.0,8.7,0.0,15.8,7.9,8.7,37.5,48.3,23.6,100.2,8.1
4584,JaMychal Green,GSW,H,PHX,2023-03-13,W,21,104.2,106.5,-2.4,7.1,1.0,12.5,5.0,25.0,15.9,12.5,70.0,76.5,13.2,106.88,15.2
4585,Keegan Murray,SAC,H,MIL,2023-03-13,L,22,110.4,127.1,-16.7,0.0,0.0,0.0,0.0,10.5,4.3,11.1,35.7,44.4,16.4,103.87,-0.9
4586,Jayson Tatum,BOS,A,HOU,2023-03-13,L,41,112.0,111.8,0.3,23.1,1.5,17.6,0.0,16.7,8.9,11.8,40.9,46.3,29.5,98.18,11.9
4587,Bismack Biyombo,PHX,A,GSW,2023-03-13,L,10,114.3,152.4,-38.1,33.3,2.0,25.0,11.1,10.0,10.5,12.5,40.0,40.0,25.0,104.1,2.9
4588,TyTy Washington Jr.,HOU,H,BOS,2023-03-13,W,11,145.0,109.5,35.5,0.0,0.0,0.0,0.0,7.7,4.5,0.0,0.0,0.0,8.7,86.82,-2.3
4589,Frank Ntilikina,DAL,H,MEM,2023-03-13,L,4,71.4,28.6,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.29,0.0
4590,Victor Oladipo,MIA,H,UTA,2023-03-13,W,21,122.2,132.6,-10.4,13.3,1.0,22.2,0.0,5.3,3.0,22.2,110.0,110.0,15.2,105.17,10.1
4591,Buddy Boeheim,DET,H,IND,2023-03-13,W,23,121.7,95.6,26.2,4.5,0.0,12.5,0.0,0.0,0.0,0.0,21.4,21.4,12.7,96.77,-1.2
4592,Stephen Curry,GSW,H,PHX,2023-03-13,W,34,126.8,110.1,16.6,19.2,1.0,20.0,6.7,14.3,10.8,20.0,69.2,73.5,25.3,100.43,12.9
4593,Grant Williams,BOS,A,HOU,2023-03-13,L,8,162.5,137.5,25.0,0.0,0.0,0.0,0.0,28.6,15.4,100.0,0.0,0.0,5.0,93.85,3.3
4594,Jaden Hardy,DAL,H,MEM,2023-03-13,L,41,90.5,104.8,-14.3,15.0,1.0,8.8,2.0,17.5,8.8,8.8,46.0,50.7,33.0,97.9,12.8
4595,Trae Young,ATL,H,MIN,2023-03-13,L,34,117.3,122.7,-5.3,36.8,1.75,17.1,8.1,9.4,8.7,9.8,62.0,69.7,37.8,106.19,23.1
4596,Jordan Poole,GSW,H,PHX,2023-03-13,W,31,125.0,112.3,12.7,26.1,2.0,24.0,0.0,2.8,1.5,12.0,62.5,60.8,25.0,103.46,8.2
4597,Santi Aldama,MEM,A,DAL,2023-03-13,W,22,112.5,93.5,19.0,17.6,1.0,23.1,0.0,33.3,19.1,23.1,60.0,74.0,19.2,104.93,16.6
4598,George Hill,IND,A,DET,2023-03-13,L,16,93.5,115.6,-22.1,20.0,2.0,28.6,0.0,7.7,3.6,14.3,37.5,37.5,13.9,97.86,3.7
4599,Nickeil Alexander-Walker,MIN,A,ATL,2023-03-13,W,17,105.0,115.0,-10.0,14.3,0.0,25.0,0.0,14.3,7.3,0.0,41.7,41.7,13.0,112.63,7.1
4600,Jalen Duren,DET,H,IND,2023-03-13,W,24,124.5,83.3,41.2,15.0,1.5,18.8,20.0,20.7,20.4,12.5,54.5,54.5,21.3,98.92,21.5
4601,Patrick Baldwin Jr.,GSW,H,PHX,2023-03-13,W,2,0.0,120.0,-120.0,0.0,0.0,0.0,0.0,33.3,14.3,0.0,0.0,0.0,0.0,100.7,15.4
4602,Dillon Brooks,MEM,A,DAL,2023-03-13,W,33,106.0,80.9,25.1,26.3,0.0,20.8,0.0,6.5,4.0,0.0,47.4,48.9,26.0,99.69,15.0
4603,Buddy Hield,IND,A,DET,2023-03-13,L,22,85.1,116.7,-31.6,36.4,4.0,23.5,6.9,23.1,14.5,5.9,29.2,28.1,23.6,102.09,9.3
4604,Jrue Holiday,MIL,A,SAC,2023-03-13,W,34,140.0,110.8,29.2,22.9,8.0,42.1,3.7,10.4,8.0,5.3,50.0,53.3,13.8,103.97,9.9
4605,Josh Minott,MIN,A,ATL,2023-03-13,W,2,83.3,100.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3,83.3,50.0,145.0,25.0
4606,Lauri Markkanen,UTA,A,MIA,2023-03-13,L,37,116.7,118.4,-1.8,5.0,0.5,3.1,13.2,10.0,11.8,6.3,65.4,66.3,32.6,100.34,18.4
4607,Taurean Prince,MIN,A,ATL,2023-03-13,W,22,111.8,96.2,15.5,10.5,2.0,16.7,0.0,4.2,2.2,8.3,50.0,50.0,17.9,113.04,6.4
4608,Desmond Bane,MEM,A,DAL,2023-03-13,W,29,117.5,86.9,30.6,36.8,2.33,26.9,4.2,21.9,14.3,11.5,65.4,71.5,27.5,102.02,22.7
4609,Omer Yurtseven,MIA,H,UTA,2023-03-13,W,11,124.0,152.4,-28.4,0.0,0.0,0.0,8.3,42.9,21.1,0.0,50.0,50.0,7.1,99.76,4.1
4610,Isaiah Jackson,IND,A,DET,2023-03-13,L,27,110.5,112.3,-1.8,0.0,0.0,0.0,3.7,15.6,10.2,11.1,62.5,65.2,14.1,100.77,9.6
4611,Cameron Payne,PHX,A,GSW,2023-03-13,L,18,94.7,123.7,-28.9,30.0,1.5,23.1,0.0,6.3,2.8,15.4,50.0,53.3,22.2,104.03,9.2
4612,Jordan Nwora,IND,A,DET,2023-03-13,L,31,109.4,114.3,-4.9,15.0,1.5,15.8,0.0,11.1,5.9,10.5,70.8,70.4,21.6,97.48,15.5
4613,Talen Horton-Tucker,UTA,A,MIA,2023-03-13,L,27,100.0,121.8,-21.8,40.0,1.33,28.6,6.7,13.8,10.2,21.4,26.9,32.4,29.0,97.76,5.1
4614,Jaren Jackson Jr.,MEM,A,DAL,2023-03-13,W,24,104.3,83.3,21.0,0.0,0.0,0.0,0.0,17.9,10.0,25.0,31.3,39.4,24.0,94.39,0.0
4615,Malcolm Brogdon,BOS,A,HOU,2023-03-13,L,29,111.9,110.2,1.7,6.3,1.0,6.3,3.2,3.4,3.3,6.3,59.1,71.0,22.4,99.02,12.7
4616,Onyeka Okongwu,ATL,H,MIN,2023-03-13,L,25,100.0,121.8,-21.8,0.0,0.0,0.0,32.1,23.8,28.6,25.0,85.7,91.3,18.5,107.24,20.4
4617,Malik Monk,SAC,H,MIL,2023-03-13,L,20,118.6,114.3,4.3,29.4,2.5,31.3,4.5,5.0,4.8,12.5,37.5,33.8,22.4,101.92,5.0
4618,Jalen Green,HOU,H,BOS,2023-03-13,W,41,111.8,110.7,1.1,11.1,1.0,7.9,6.7,10.3,8.3,7.9,31.0,41.4,34.7,100.23,6.0
4619,James Johnson,IND,A,DET,2023-03-13,L,4,44.4,155.6,-111.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,10.0,98.93,-10.5
4620,R.J. Hampton,DET,H,IND,2023-03-13,W,24,114.0,98.0,16.0,15.8,1.5,21.4,6.9,16.0,11.1,14.3,81.3,84.5,17.2,99.38,17.5
4621,Simone Fontecchio,UTA,A,MIA,2023-03-13,L,30,114.3,112.7,1.6,5.9,0.33,4.8,6.5,12.0,8.9,14.3,61.8,64.3,27.4,101.25,11.8
4622,Gabe Vincent,MIA,H,UTA,2023-03-13,W,27,121.1,94.7,26.3,21.4,3.0,21.4,7.1,3.1,5.0,7.1,88.9,91.1,16.9,100.22,17.3
4623,Aaron Holiday,ATL,H,MIN,2023-03-13,L,2,140.0,125.0,15.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,9.1
4624,John Konchar,MEM,A,DAL,2023-03-13,W,25,89.8,87.5,2.3,0.0,0.0,0.0,3.7,3.7,3.7,25.0,0.0,17.4,7.4,94.63,0.0
4625,Jae'Sean Tate,HOU,H,BOS,2023-03-13,W,24,102.1,112.2,-10.2,14.3,0.67,11.8,0.0,7.7,4.0,17.6,40.0,46.8,26.8,96.55,1.2
4626,Jalen Smith,IND,A,DET,2023-03-13,L,21,81.0,123.3,-42.3,18.2,2.0,15.4,19.2,14.3,17.0,7.7,22.2,20.2,21.6,97.84,-2.9
4627,Khris Middleton,MIL,A,SAC,2023-03-13,W,34,135.2,131.9,3.3,36.0,0.0,34.6,0.0,6.8,4.5,0.0,76.7,83.7,23.0,99.38,19.2
4628,Wendell Moore Jr.,MIN,A,ATL,2023-03-13,W,2,125.0,140.0,-15.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,9.1
4629,Garrison Mathews,ATL,H,MIN,2023-03-13,L,2,140.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,40.0,120.0,0.0
4630,Kyle Anderson,MIN,A,ATL,2023-03-13,W,37,137.0,94.0,43.1,30.0,6.0,57.1,0.0,24.4,15.4,9.5,91.7,95.6,10.8,107.78,19.3
4631,Damian Jones,UTA,A,MIA,2023-03-13,L,13,125.8,100.0,25.8,0.0,0.0,0.0,7.1,10.0,8.3,0.0,0.0,0.0,0.0,112.35,-0.9
4632,Jared Rhoden,DET,H,IND,2023-03-13,W,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.34,0.0
4633,Max Strus,MIA,H,UTA,2023-03-13,W,7,106.3,156.3,-50.0,16.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,12.5,104.02,-2.6
4634,Johnny Juzang,UTA,A,MIA,2023-03-13,L,3,71.4,100.0,-28.6,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,42.9,125.22,-23.5
4635,Xavier Tillman,MEM,A,DAL,2023-03-13,W,25,111.3,90.6,20.8,10.5,0.0,28.6,4.8,13.3,9.8,0.0,75.0,75.2,8.6,103.84,15.6
4636,Torrey Craig,PHX,A,GSW,2023-03-13,L,28,119.0,106.7,12.3,3.6,1.0,16.7,6.9,11.5,9.1,16.7,25.0,25.0,7.1,99.81,2.8
4637,Kevin Huerter,SAC,H,MIL,2023-03-13,L,28,123.7,141.7,-17.9,18.8,0.0,15.0,0.0,5.6,1.8,0.0,82.4,82.4,23.6,102.74,13.9
4638,Theo Pinson,DAL,H,MEM,2023-03-13,L,4,71.4,28.6,42.9,50.0,0.0,50.0,0.0,40.0,22.2,0.0,0.0,0.0,12.5,82.29,0.0
4639,Bruno Fernando,ATL,H,MIN,2023-03-13,L,2,140.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
4640,Vit Krejci,ATL,H,MIN,2023-03-13,L,2,140.0,125.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0
4641,Reggie Bullock Jr.,DAL,H,MEM,2023-03-13,L,33,94.3,108.8,-14.5,4.2,0.0,20.0,0.0,14.7,7.2,0.0,62.5,62.5,5.3,100.01,6.5
4642,KJ Martin,HOU,H,BOS,2023-03-13,W,40,112.0,111.0,1.1,4.2,1.0,5.9,8.7,10.0,9.3,5.9,65.4,65.8,16.2,99.42,12.3
4643,Jabari Smith Jr.,HOU,H,BOS,2023-03-13,W,36,107.9,110.8,-2.9,14.3,3.0,18.8,7.1,22.9,14.3,6.3,104.5,101.0,14.3,100.5,23.4
4644,Derrick White,BOS,A,HOU,2023-03-13,L,27,107.7,109.4,-1.7,16.7,3.0,25.0,6.5,9.7,8.1,8.3,56.3,56.3,14.8,93.61,6.2
4645,Kennedy Chandler,MEM,A,DAL,2023-03-13,W,3,50.0,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.08,0.0
4646,Pat Connaughton,MIL,A,SAC,2023-03-13,W,22,110.4,114.9,-4.5,4.5,1.0,20.0,0.0,13.6,6.8,20.0,33.3,33.3,7.5,106.18,1.1
4647,Giannis Antetokounmpo,MIL,A,SAC,2023-03-13,W,34,132.0,118.3,13.7,22.2,0.8,10.0,3.4,22.9,15.6,12.5,71.4,74.0,43.9,103.22,27.9
4648,Josh Christopher,HOU,H,BOS,2023-03-13,W,3,100.0,171.4,-71.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,42.9,98.82,-5.4
4649,Frank Kaminsky,HOU,H,BOS,2023-03-13,W,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,0.0
4650,Davis Bertans,DAL,H,MEM,2023-03-13,L,17,88.2,119.4,-31.2,0.0,0.0,0.0,0.0,17.6,8.8,0.0,16.7,16.7,17.1,97.86,-2.9
4651,Davion Mitchell,SAC,H,MIL,2023-03-13,L,11,100.0,140.0,-40.0,10.0,1.0,20.0,0.0,12.5,4.2,20.0,0.0,0.0,14.3,98.66,-5.5
4652,Eugene Omoruyi,DET,H,IND,2023-03-13,W,32,126.5,89.9,36.6,7.1,0.0,13.3,5.9,11.4,8.7,0.0,65.4,63.2,15.9,102.94,11.8
4653,Caleb Martin,MIA,H,UTA,2023-03-13,W,27,108.8,119.3,-10.5,6.7,0.5,9.1,0.0,7.1,4.0,18.2,57.1,63.5,16.4,102.57,8.1
4654,Tim Hardaway Jr.,DAL,H,MEM,2023-03-13,L,28,74.1,101.8,-27.6,13.3,2.0,15.4,0.0,7.7,3.1,7.7,25.0,25.0,16.4,97.58,-2.3
4655,Jevon Carter,MIL,A,SAC,2023-03-13,W,13,92.9,137.9,-45.1,0.0,0.0,0.0,0.0,9.1,4.2,0.0,50.0,50.0,17.2,103.49,3.0
4656,Jae Crowder,MIL,A,SAC,2023-03-13,W,19,114.0,118.6,-4.7,11.1,0.0,28.6,5.6,18.8,11.8,0.0,40.0,40.0,10.6,106.63,5.0
4657,Kessler Edwards,SAC,H,MIL,2023-03-13,L,18,118.4,115.8,2.6,0.0,0.0,0.0,0.0,6.3,2.6,0.0,0.0,0.0,6.7,102.52,-3.6
4658,De'Andre Hunter,ATL,H,MIN,2023-03-13,L,36,105.0,137.0,-32.0,6.9,0.0,10.0,0.0,6.9,2.7,0.0,38.2,40.9,18.4,106.89,2.4
4659,Rudy Gay,UTA,A,MIA,2023-03-13,L,16,125.0,140.0,-15.0,18.2,0.0,25.0,0.0,10.0,4.2,0.0,66.7,66.7,17.6,104.08,10.8
4660,Harrison Barnes,SAC,H,MIL,2023-03-13,L,30,110.8,136.9,-26.2,0.0,0.0,0.0,2.3,12.5,5.9,9.1,61.1,67.8,13.6,102.74,7.4
4661,Bogdan Bogdanovic,ATL,H,MIN,2023-03-13,L,20,97.9,117.4,-19.5,12.5,2.0,18.2,0.0,5.9,2.9,9.1,12.5,12.5,17.3,111.23,-4.3
4662,Marcus Smart,BOS,A,HOU,2023-03-13,L,28,101.7,106.6,-4.9,11.1,0.5,15.4,3.6,2.9,3.2,30.8,35.7,38.1,17.2,101.77,-4.5
4663,Kyle Lowry,MIA,H,UTA,2023-03-13,W,19,111.6,136.6,-25.0,30.8,4.0,36.4,0.0,6.3,3.2,9.1,66.7,69.9,15.6,104.01,10.2
4664,Dwight Powell,DAL,H,MEM,2023-03-13,L,17,97.2,105.9,-8.7,25.0,3.0,33.3,5.0,28.6,14.7,11.1,20.0,20.0,15.0,101.61,5.4
4665,Sam Hauser,BOS,A,HOU,2023-03-13,L,20,110.3,135.1,-24.9,0.0,0.0,0.0,4.8,0.0,2.5,0.0,31.3,31.3,17.4,92.43,-3.0
4666,Deandre Ayton,PHX,A,GSW,2023-03-13,L,35,112.3,121.6,-9.3,4.5,0.33,4.3,7.7,31.0,17.6,13.0,68.4,69.4,24.7,100.56,20.3
4667,Kevin Love,MIA,H,UTA,2023-03-13,W,22,126.7,104.4,22.2,0.0,0.0,0.0,0.0,13.6,6.8,10.0,62.5,61.9,19.6,100.7,7.5
4668,Tyus Jones,MEM,A,DAL,2023-03-13,W,32,97.1,87.0,10.1,15.8,1.0,16.7,0.0,11.4,6.6,16.7,54.2,54.2,20.3,101.43,11.1
4669,Trey Lyles,SAC,H,MIL,2023-03-13,L,26,144.4,128.6,15.9,15.4,0.0,36.4,4.2,30.0,15.9,0.0,42.9,42.9,11.3,102.15,6.5
4670,Terrence Ross,PHX,A,GSW,2023-03-13,L,15,106.3,154.8,-48.6,15.4,2.0,25.0,5.6,18.2,10.3,12.5,30.0,30.0,14.6,99.04,0.6
4671,Chimezie Metu,SAC,H,MIL,2023-03-13,L,9,135.0,89.5,45.5,0.0,0.0,0.0,0.0,18.2,11.1,0.0,37.5,51.2,23.8,105.17,4.0
4672,Domantas Sabonis,SAC,H,MIL,2023-03-13,L,39,118.3,139.8,-21.5,57.7,15.0,38.5,19.2,25.0,21.3,2.6,50.0,50.0,24.0,101.28,16.7
4673,Oshae Brissett,IND,A,DET,2023-03-13,L,28,89.1,129.1,-40.0,6.3,1.0,8.3,3.2,11.5,7.0,8.3,37.5,46.1,17.2,94.68,6.9
4674,Clint Capela,ATL,H,MIN,2023-03-13,L,22,106.0,130.6,-24.6,0.0,0.0,0.0,20.0,26.3,22.7,0.0,71.4,71.4,11.7,110.08,15.0
4675,Kelly Olynyk,UTA,A,MIA,2023-03-13,L,24,102.0,114.6,-12.6,35.0,3.5,58.3,3.7,14.3,9.1,16.7,50.0,50.0,7.8,97.84,6.8
4676,Donte DiVincenzo,GSW,H,PHX,2023-03-13,W,31,118.8,115.9,2.9,12.5,1.5,21.4,0.0,0.0,0.0,14.3,55.6,55.6,15.9,98.32,2.3
4677,Devin Booker,PHX,A,GSW,2023-03-13,L,35,110.8,128.0,-17.2,4.8,0.5,3.7,5.4,6.1,5.7,7.4,60.0,65.6,29.5,101.45,14.3
4678,Ish Wainright,PHX,A,GSW,2023-03-13,L,13,114.3,103.7,10.6,7.7,0.0,25.0,13.3,23.1,17.9,0.0,50.0,69.4,8.8,102.33,10.3
4679,Blake Griffin,BOS,A,HOU,2023-03-13,L,8,93.8,117.6,-23.9,33.3,0.0,66.7,9.1,37.5,21.1,0.0,0.0,0.0,5.3,95.81,10.2
4680,Isaiah Livers,DET,H,IND,2023-03-13,W,20,107.5,85.0,22.5,0.0,0.0,0.0,8.3,7.7,8.0,0.0,14.3,14.3,14.3,96.52,-7.1
4681,Aaron Nesmith,IND,A,DET,2023-03-13,L,31,109.5,112.9,-3.4,20.0,1.0,19.0,6.7,11.4,9.2,19.0,54.5,58.8,23.3,98.15,11.3
4682,Andre Iguodala,GSW,H,PHX,2023-03-13,W,16,145.9,97.2,48.7,17.6,0.0,42.9,0.0,9.1,5.7,0.0,66.7,69.4,10.0,109.27,8.8
4683,Anthony Edwards,MIN,A,ATL,2023-03-13,W,36,133.8,105.0,28.8,16.7,1.67,13.5,0.0,20.5,11.4,8.1,52.0,54.4,37.2,107.26,14.4
4684,Jimmy Butler,MIA,H,UTA,2023-03-13,W,31,118.8,103.1,15.7,23.5,4.0,15.4,12.1,12.1,12.1,3.8,39.3,58.3,30.1,99.23,19.0
4685,Chris Duarte,IND,A,DET,2023-03-13,L,24,103.8,117.3,-13.5,0.0,0.0,0.0,3.7,0.0,1.8,0.0,62.5,67.6,12.9,104.35,8.1
4686,Damion Lee,PHX,A,GSW,2023-03-13,L,18,100.0,125.0,-25.0,8.3,0.0,10.0,10.0,20.0,14.3,0.0,38.9,38.9,20.5,107.16,4.6
4687,Chris Paul,PHX,A,GSW,2023-03-13,L,31,120.6,118.8,1.9,40.7,5.5,40.7,3.1,14.3,8.3,7.4,38.5,39.6,21.1,100.04,11.1
4688,Klay Thompson,GSW,H,PHX,2023-03-13,W,34,116.9,116.2,0.7,0.0,0.0,0.0,3.7,11.1,7.9,3.8,78.3,75.4,32.9,99.33,22.0
4689,Cory Joseph,DET,H,IND,2023-03-13,W,32,123.1,89.1,34.0,20.0,2.5,23.8,2.9,10.5,6.8,9.5,75.0,76.2,19.8,95.86,19.5
4690,Ochai Agbaji,UTA,A,MIA,2023-03-13,L,29,106.7,125.0,-18.3,5.0,0.5,6.7,10.3,3.3,6.8,13.3,59.1,58.9,20.0,99.14,5.6
4691,T.J. Warren,PHX,A,GSW,2023-03-13,L,3,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.05,0.0
4692,Saddiq Bey,ATL,H,MIN,2023-03-13,L,25,105.3,117.5,-12.3,0.0,0.0,0.0,0.0,20.0,9.1,0.0,37.5,37.5,11.8,110.69,2.6
4693,Rodney McGruder,DET,H,IND,2023-03-13,W,32,120.0,101.5,18.5,8.0,2.0,11.8,5.0,8.3,6.6,5.9,64.3,64.3,18.1,99.01,10.9
4694,Ziaire Williams,MEM,A,DAL,2023-03-13,W,3,50.0,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,83.08,-40.0
4695,Luka Garza,MIN,A,ATL,2023-03-13,W,18,102.4,114.6,-12.3,16.7,1.0,16.7,11.1,5.9,8.6,16.7,92.9,88.8,21.3,109.76,12.8
4696,Jalen Johnson,ATL,H,MIN,2023-03-13,L,10,100.0,83.3,16.7,12.5,1.0,20.0,0.0,18.2,10.0,20.0,0.0,17.4,15.4,114.63,-8.7
4697,Dejounte Murray,ATL,H,MIN,2023-03-13,L,33,89.3,129.7,-40.4,8.7,0.4,8.7,0.0,20.8,7.7,21.7,36.7,34.6,23.1,109.41,0.0
4698,Kevon Looney,GSW,H,PHX,2023-03-13,W,27,129.1,113.0,16.1,21.7,0.0,38.5,14.8,22.2,18.5,0.0,66.7,58.0,12.9,98.32,13.8
4699,Luke Kornet,BOS,A,HOU,2023-03-13,L,9,135.3,133.3,2.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,50.0,50.0,10.0,86.62,10.7
4700,Mike Conley,MIN,A,ATL,2023-03-13,W,28,135.5,104.8,30.6,25.0,6.0,30.0,0.0,2.9,1.8,5.0,80.8,78.1,21.9,107.11,13.1
4701,Al Horford,BOS,A,HOU,2023-03-13,L,31,110.9,109.2,1.7,12.5,0.0,50.0,3.3,10.8,7.5,0.0,33.3,33.3,4.2,100.3,7.2
4702,Jaden McDaniels,MIN,A,ATL,2023-03-13,W,26,133.3,108.5,24.9,0.0,0.0,0.0,0.0,3.0,1.9,0.0,85.0,87.3,18.6,108.66,11.4
4703,James Wiseman,DET,H,IND,2023-03-13,W,25,112.0,109.6,2.4,7.1,0.5,5.0,17.9,37.5,26.9,10.0,53.3,53.7,31.1,100.05,18.5
4704,Kevin Porter Jr.,HOU,H,BOS,2023-03-13,W,38,111.3,109.0,2.3,48.1,13.0,46.4,2.2,12.2,7.0,3.6,42.3,48.9,15.8,98.92,17.0
4705,Matisse Thybulle,POR,A,NOP,2023-03-12,L,24,114.3,146.0,-31.7,0.0,0.0,0.0,0.0,0.0,0.0,25.0,83.3,83.3,15.4,97.78,5.2
4706,Lamar Stevens,CLE,A,CHA,2023-03-12,W,30,131.0,111.3,19.7,0.0,0.0,0.0,4.0,19.2,11.8,0.0,75.0,75.0,9.5,95.63,6.8
4707,Georges Niang,PHI,H,WAS,2023-03-12,W,19,134.3,112.1,22.2,0.0,0.0,0.0,0.0,4.8,2.8,0.0,62.5,67.6,10.5,85.0,5.0
4708,JT Thor,CHA,H,CLE,2023-03-12,L,19,109.5,87.8,21.7,0.0,0.0,0.0,0.0,11.5,7.1,0.0,125.0,125.0,4.4,105.4,14.4
4709,Dewayne Dedmon,PHI,H,WAS,2023-03-12,W,5,80.0,122.2,-42.2,50.0,0.0,33.3,0.0,33.3,14.3,0.0,100.0,100.0,18.2,95.0,38.5
4710,Reggie Jackson,DEN,H,BKN,2023-03-12,L,17,97.0,157.6,-60.6,20.0,2.0,40.0,0.0,12.5,5.6,20.0,50.0,50.0,7.0,93.54,5.7
4711,Larry Nance Jr.,NOP,H,POR,2023-03-12,W,8,130.0,60.0,70.0,0.0,0.0,0.0,0.0,20.0,11.1,0.0,100.0,100.0,4.8,117.79,2.8
4712,Christian Braun,DEN,H,BKN,2023-03-12,L,12,150.0,100.0,50.0,11.1,1.0,20.0,0.0,17.6,12.0,20.0,125.0,105.4,16.0,94.78,16.4
4713,Daniel Gafford,WAS,A,PHI,2023-03-12,L,22,80.5,129.3,-48.8,0.0,0.0,0.0,4.0,10.0,6.7,0.0,66.7,73.5,10.0,91.69,7.5
4714,Kai Jones,CHA,H,CLE,2023-03-12,L,13,60.0,148.0,-88.0,0.0,0.0,0.0,23.1,30.0,26.1,60.0,100.0,79.8,17.2,94.61,-5.9
4715,Kira Lewis Jr.,NOP,H,POR,2023-03-12,W,11,60.0,148.0,-88.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,33.3,33.3,25.9,114.1,-3.4
4716,Trey Murphy III,NOP,H,POR,2023-03-12,W,30,146.9,76.9,70.0,5.3,1.0,4.2,4.2,17.6,12.1,4.2,87.5,90.5,31.9,103.95,28.3
4717,Delon Wright,WAS,A,PHI,2023-03-12,L,20,105.9,102.7,3.2,23.1,0.0,37.5,8.0,0.0,4.9,0.0,20.0,20.0,12.2,86.13,3.3
4718,Josh Hart,NYK,A,LAL,2023-03-12,W,32,126.2,109.5,16.6,13.3,1.33,33.3,6.5,20.0,13.1,25.0,75.0,82.0,10.4,94.77,8.6
4719,Devonte' Graham,SAS,H,OKC,2023-03-12,L,32,90.9,107.6,-16.7,21.4,0.6,12.5,0.0,8.1,4.2,20.8,62.5,62.5,28.4,99.67,12.1
4720,Taj Gibson,WAS,A,PHI,2023-03-12,L,6,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,9.1,84.46,3.4
4721,Tyrese Maxey,PHI,H,WAS,2023-03-12,W,29,120.0,105.4,14.6,4.5,1.0,9.1,0.0,3.4,1.9,9.1,44.4,44.4,16.4,93.56,0.0
4722,Julius Randle,NYK,A,LAL,2023-03-12,W,36,112.5,115.5,-3.0,27.8,1.67,14.3,2.6,18.9,10.7,8.6,52.1,57.2,36.1,95.96,19.0
4723,Romeo Langford,SAS,H,OKC,2023-03-12,L,26,83.9,89.3,-5.4,0.0,0.0,0.0,0.0,8.6,4.2,0.0,50.0,50.0,3.1,103.72,4.3
4724,James Harden,PHI,H,WAS,2023-03-12,W,33,131.8,95.4,36.4,53.8,4.67,46.7,0.0,5.4,3.2,10.0,68.2,70.5,21.3,95.85,18.1
4725,Ish Smith,DEN,H,BKN,2023-03-12,L,0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.71,0.0
4726,Mikal Bridges,BKN,A,DEN,2023-03-12,W,38,128.4,125.7,2.7,7.7,2.0,9.5,0.0,7.7,4.2,4.8,53.1,62.6,24.1,93.31,11.2
4727,P.J. Washington,CHA,H,CLE,2023-03-12,L,32,102.9,130.3,-27.4,5.6,1.0,5.0,3.7,15.4,9.4,5.0,52.8,52.8,26.0,99.93,6.4
4728,Gordon Hayward,CHA,H,CLE,2023-03-12,L,33,122.9,104.3,18.6,24.0,6.0,31.6,3.4,8.3,6.2,5.3,65.0,65.6,17.3,101.66,12.1
4729,RJ Barrett,NYK,A,LAL,2023-03-12,W,39,107.8,110.7,-2.9,10.0,2.0,6.1,0.0,12.8,6.6,3.0,46.3,50.6,35.6,94.75,12.2
4730,Johnny Davis,WAS,A,PHI,2023-03-12,L,8,120.0,93.3,26.7,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.64,-4.5
4731,Ricky Rubio,CLE,A,CHA,2023-03-12,W,20,128.9,80.0,48.9,8.3,1.0,10.0,0.0,17.6,8.6,10.0,57.1,66.1,20.5,94.97,19.5
