,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Kevin Durant,0.9520879120879122,0.935483870967742,1.0,0.7618941437855651,0.9097465109277953
1,Paul George,0.9031578947368424,0.903225806451613,0.7541671740534768,0.8803771935416561,0.8553593877469159
2,Kevin Love,0.8979150579150583,0.870967741935484,0.8691200412534652,0.7854763749784708,0.8541587043902682
3,LaMarcus Aldridge,0.9239097744360905,0.903225806451613,0.7771833564847177,0.814687088014185,0.849257752334756
4,Stephen Curry,0.9507335907335908,0.870967741935484,0.7246277736308804,0.8372381427622706,0.8430498735696312
5,LeBron James,0.9229343629343632,0.870967741935484,0.86353827051401,0.7026663483418547,0.8365200273509683
6,Blake Griffin,0.9000000000000001,0.967741935483871,0.7319246728864794,0.7542127888518004,0.8238190128719933
7,James Harden,0.9884081632653063,0.8064516129032258,0.7518010299245421,0.7346519629269063,0.8219008712481957
8,David Lee,0.8365714285714287,0.967741935483871,0.6484290553680094,0.8474985178966128,0.8088896415325395
9,Damian Lillard,0.8950375939849626,0.903225806451613,0.7045327048688081,0.7687978957130974,0.8082280722189612
10,Klay Thompson,0.9505714285714288,0.967741935483871,0.5743347905298575,0.8016092603067159,0.807224227790066
11,Carmelo Anthony,1.0,0.8387096774193548,0.8071523949231036,0.5932139418582445,0.8064890605116687
12,Dirk Nowitzki,0.7692307692307694,0.935483870967742,0.7946365817376051,0.71798402963399,0.7894701396440023
13,DeMar DeRozan,0.9572200772200774,0.870967741935484,0.652595370948414,0.6518384847369006,0.7732033554113555
14,DeMarcus Cousins,0.7666666666666668,0.8387096774193548,0.8961101426527063,0.5738872309540073,0.7609252546502843
15,Dwight Howard,0.822857142857143,1.0,0.599855437138078,0.7009520486913328,0.7560866549844241
16,Goran Dragic,0.8698775510204084,0.8064516129032258,0.6256447339726445,0.7416904579372479,0.7557553962446326
17,Monta Ellis,0.9240000000000004,0.967741935483871,0.6198893693875747,0.5959632793020428,0.7552697399067824
18,Tony Parker,0.7304761904761907,0.8387096774193548,0.6755402328886322,0.8015163142788725,0.7528170420850222
