,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8581560283687942,0.8333333333333333,0.931671407468235,0.8801895427178008,0.880654725697761
1,Giannis Antetokounmpo,0.8037825059101652,0.7777777777777777,1.0,0.7776446005491346,0.8468305446311717
2,Donovan Mitchell,0.7943262411347517,0.8333333333333333,0.8966314271811934,0.8131496687182997,0.8344765421411982
3,Kevin Durant,0.9323286052009451,0.7777777777777777,0.9234128861739194,0.6460287328843748,0.8246593790854881
4,DeMar DeRozan,0.8983451536643027,0.7777777777777777,0.8741278651465706,0.7020765103045353,0.8170829522704554
5,Nikola Jokic,0.812225599459642,0.6111111111111109,0.9479357809179593,0.8092409178106864,0.8159836396624067
6,Jayson Tatum,0.9324927764644076,0.9444444444444444,0.8216475519590151,0.5676762669011962,0.8020722856986856
7,Trae Young,0.8565193671576649,0.8888888888888888,0.9100524638278611,0.5609780700517567,0.7945013891220436
8,Zach LaVine,0.8878381928027318,0.9444444444444444,0.8698983755872971,0.520509456314153,0.789945143542664
9,Miles Bridges,0.9536474164133738,0.9999999999999998,0.6246606019519675,0.5635852076545321,0.761160281242198
10,Darius Garland,0.8687943262411347,0.8888888888888888,0.6271788732035118,0.7038730332707612,0.7589572014391219
11,Paul George,0.9205082742316785,0.7777777777777777,0.8076753043140026,0.5356867697320518,0.7584439136039689
12,Andrew Wiggins,0.7351336606655755,0.8888888888888888,0.6924167813830863,0.7652457210630865,0.7569949320661032
13,Karl-Anthony Towns,0.8624113475177303,0.8333333333333333,0.8157653217908211,0.5308003421695255,0.752331934861398
14,James Harden,0.9315330060010908,0.8888888888888888,0.6562635885578085,0.586251604006682,0.7517767486007534
15,Domantas Sabonis,0.8535967578520768,0.9999999999999998,0.6039632002669457,0.6329535100163052,0.7468595819643328
16,Devin Booker,0.7868963188112122,0.6111111111111109,0.8429535435612435,0.6721830464729112,0.7415658262952938
17,Anthony Edwards,0.9328968903436986,0.8888888888888888,0.675652996764495,0.5253905481637438,0.7406134211506892
18,Fred VanVleet,0.9999999999999999,0.8333333333333333,0.5806672809464258,0.5833511372173222,0.7398184597222431
