,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,GSW,2022,16,87.5,33.8125,28.375,0.8391866913123844,9.125,20.0625,45.482866043613704,5.375,13.0625,41.14832535885167,4.75,4.9375,96.20253164556962,0.625,5.25,5.875,6.625,3.25,2.0384615384615383,1.6875,0.625,0.5887850467289719,0.6380706093995953,116.40295748613676,96.83068391866914,19.57227356746762,1.8125,224,19.02661737523105,0.8441439075630252,0.6666666666666665,0.9999999999999998,0.8405327156185802,0.8572349934522134
1,DeMar DeRozan,CHI,2022,18,66.66666666666666,35.166666666666664,26.333333333333332,0.7488151658767772,9.222222222222221,18.833333333333332,48.96755162241888,0.8888888888888888,2.5,35.55555555555556,7.0,7.833333333333333,89.36170212765957,0.7222222222222222,4.444444444444445,5.166666666666667,4.111111111111111,2.1666666666666665,1.8974358974358974,1.0,0.4444444444444444,0.5132743362831859,0.5909634949132255,109.53159557661927,99.77756714060033,9.754028436018942,2.1666666666666665,124,16.27551342812006,0.8925070028011203,0.8888888888888888,0.8686098575324566,0.6709911420820853,0.8236033940056926
2,Giannis Antetokounmpo,MIL,2022,17,58.82352941176471,32.64705882352941,26.88235294117647,0.8234234234234235,9.352941176470589,18.705882352941178,50.0,1.2352941176470589,4.470588235294118,27.631578947368425,6.9411764705882355,10.117647058823529,68.6046511627907,1.7647058823529411,10.176470588235293,11.941176470588236,6.0,3.176470588235294,1.8888888888888888,1.1764705882352942,1.8823529411764706,0.5330188679245284,0.5804206462101199,111.01531531531533,99.40648648648649,11.608828828828848,3.176470588235294,142,21.087027027027027,0.8025210084033615,0.7777777777777777,0.9770819624466736,0.7030198572937111,0.8193300205000094
3,Kevin Durant,BKN,2022,17,70.58823529411765,34.88235294117647,28.470588235294116,0.8161888701517707,10.411764705882353,18.647058823529413,55.83596214511041,1.9411764705882353,4.647058823529412,41.77215189873418,5.705882352941177,6.647058823529412,85.84070796460178,0.4117647058823529,7.352941176470588,7.764705882352941,5.117647058823529,2.9411764705882355,1.74,0.47058823529411764,0.6470588235294118,0.610410094637224,0.6599040139616056,110.16155143338955,105.07386172006746,5.087689713322092,1.2352941176470589,55,19.909274873524453,0.8823529411764707,0.7777777777777777,0.9665637269685219,0.5904127495986652,0.8072800212719847
4,Jayson Tatum,BOS,2022,18,55.55555555555556,36.77777777777778,25.72222222222222,0.6993957703927492,9.222222222222221,22.38888888888889,41.19106699751861,2.888888888888889,8.666666666666666,33.33333333333333,4.388888888888889,5.444444444444445,80.61224489795919,1.0,7.444444444444445,8.444444444444445,3.5,2.5,1.4,0.9444444444444444,0.8888888888888888,0.47642679900744417,0.5189186765892585,108.78222891566264,101.8007530120482,6.981475903614438,2.6666666666666665,101,13.799999999999999,0.950046685340803,0.8888888888888888,0.7967595553271127,0.6231146720242334,0.8062946540326482
5,Paul George,LAC,2022,18,55.55555555555556,35.77777777777778,26.38888888888889,0.7375776397515528,9.61111111111111,22.166666666666668,43.35839598997494,3.0,8.777777777777779,34.177215189873415,4.166666666666667,4.611111111111111,90.36144578313254,0.5,7.277777777777778,7.777777777777778,5.277777777777778,4.055555555555555,1.3013698630136987,1.8333333333333333,0.4444444444444444,0.5012531328320802,0.5453251285819251,106.44301242236025,104.57965838509317,1.8633540372670865,2.611111111111111,30,15.156055900621118,0.9143323996265172,0.8888888888888888,0.8522717449305173,0.5347348828506423,0.7872060292951366
6,Zach LaVine,CHI,2022,18,66.66666666666666,34.72222222222222,25.944444444444443,0.7472,9.5,19.61111111111111,48.44192634560906,2.8333333333333335,7.277777777777778,38.93129770992366,4.111111111111111,4.666666666666667,88.09523809523809,0.4444444444444444,5.0,5.444444444444445,3.6666666666666665,2.8333333333333335,1.2941176470588236,0.5,0.3333333333333333,0.556657223796034,0.5987793619858447,106.35677830940989,106.27926634768741,0.07751196172247887,1.4444444444444444,9,14.61451355661882,0.8766339869281045,0.8888888888888888,0.8662615860649168,0.503896940680539,0.7720239163058076
7,Donovan Mitchell,UTA,2022,16,62.5,32.125,24.0,0.7470817120622568,8.8125,20.4375,43.11926605504588,3.0625,9.5,32.23684210526316,3.3125,3.8125,86.88524590163934,1.125,3.25,4.375,4.875,2.9375,1.6595744680851063,1.875,0.1875,0.5061162079510704,0.5426181324892607,118.4201550387597,106.90968992248064,11.510465116279065,2.8125,112,13.17015503875969,0.7838760504201682,0.6666666666666665,0.866089608565175,0.7013213115371822,0.7644415401287695
8,Nikola Jokic,DEN,2022,14,57.14285714285714,32.357142857142854,26.357142857142858,0.8145695364238411,10.285714285714286,17.357142857142858,59.25925925925925,1.7857142857142858,4.357142857142857,40.98360655737705,4.0,5.357142857142857,74.66666666666667,2.7142857142857144,10.857142857142858,13.571428571428571,6.357142857142857,3.2142857142857144,1.9777777777777779,1.2142857142857142,0.9285714285714286,0.6440329218106996,0.6684782608695652,111.54251101321586,99.11343612334801,12.429074889867849,2.9285714285714284,120,25.066079295154182,0.7921668667466987,0.4444444444444442,0.9642093959091578,0.7171838760174059,0.7618075719307246
9,Trae Young,ATL,2022,18,50.0,33.94444444444444,25.0,0.7364975450081833,8.61111111111111,19.5,44.15954415954416,2.5555555555555554,6.777777777777778,37.704918032786885,5.222222222222222,5.722222222222222,91.2621359223301,0.6111111111111112,2.9444444444444446,3.5555555555555554,9.0,3.9444444444444446,2.2816901408450705,0.8888888888888888,0.1111111111111111,0.5071225071225072,0.567723052079128,113.84460784313724,114.25098039215686,-0.40637254901962194,1.7777777777777777,12,14.407679738562091,0.8488562091503268,0.8888888888888888,0.8507014073543204,0.4955412172021777,0.7576358420483995
