,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Jayson Tatum,0.9372858033935048,0.9275362318840581,0.8094571873692934,0.9401533435971472,0.9008962913243876
1,Joel Embiid,0.8446019534964126,0.7971014492753623,0.9881604387394707,0.832995094729004,0.8734909063356617
2,Giannis Antetokounmpo,0.8263894891520442,0.782608695652174,1.0,0.8431290444468216,0.872146426634293
3,Nikola Jokic,0.8350668933260339,0.8985507246376812,0.8759762610336136,0.856075627276497,0.8627755971206109
4,Devin Booker,0.8764278623384854,0.8115942028985508,0.8391574274615623,0.8795186420305823,0.8562169711711195
5,Stephen Curry,0.8792030426138817,0.782608695652174,0.7979661768328385,0.9172069687112064,0.8512318071532317
6,DeMar DeRozan,0.9403211463796137,0.9130434782608696,0.83981138465562,0.7093720333316526,0.8435642776618268
7,Trae Young,0.8875058825789226,0.8985507246376812,0.887048556923647,0.6973390782116249,0.8362712319956682
8,Kevin Durant,0.9667078517810441,0.5942028985507247,0.8892243535808795,0.7931641010866468,0.8353752835557215
9,Donovan Mitchell,0.8484743711643183,0.7971014492753623,0.8411121174278545,0.8178238734715926,0.8294176232381829
10,Karl-Anthony Towns,0.8385628259428932,0.8985507246376812,0.7966201265707828,0.7908481319173262,0.8235061880651796
11,Jaylen Brown,0.8498354249931739,0.7681159420289856,0.7578557151450306,0.8921191921203654,0.8225196729134179
12,Luka Doncic,0.9175354604490864,0.7536231884057971,0.866139661517914,0.7049099789268922,0.8170040125024234
13,Ja Morant,0.8357803489621278,0.6666666666666667,0.9027344895947833,0.74593744296202,0.8015058850227692
14,Pascal Siakam,0.9989454576886505,0.7971014492753623,0.6257960299291422,0.7677041194104114,0.7974190997532848
15,LeBron James,0.9757603447637153,0.6666666666666667,0.8868731522229184,0.6015385966169792,0.7958612327196722
16,Darius Garland,0.9220503068545247,0.7971014492753623,0.6420144978140137,0.8034532222100683,0.7904809232783137
17,Miles Bridges,0.923411476222755,0.9565217391304348,0.5982568972976864,0.7169148569135689,0.7808984194273212
18,Mikal Bridges,0.9116316593194456,0.9855072463768115,0.41011678309373245,0.8973880492582773,0.7802683525007289
19,Anthony Edwards,0.8756935388300318,0.855072463768116,0.6525660873575339,0.7646991758639057,0.779293823092732
20,James Harden,0.9714727065377717,0.7536231884057971,0.6396146573218048,0.7339603539946806,0.7770527742230581
21,Zach LaVine,0.8927305730832396,0.7971014492753623,0.762539750160704,0.6534004746259238,0.7741017778708812
22,Fred VanVleet,0.9999999999999998,0.782608695652174,0.5654290716194044,0.7491813220611817,0.7733636610237051
23,Dejounte Murray,0.890666384560902,0.8260869565217391,0.6466096407582221,0.7066777498001952,0.7608714819009641
24,Jrue Holiday,0.8384201348156743,0.7681159420289856,0.5877779151832335,0.8437524700031532,0.7585420251686896
25,Jordan Poole,0.7147206102278525,0.9130434782608696,0.6546740571319088,0.8139031835171083,0.7583367424071056
26,Desmond Bane,0.7137354550481505,0.9130434782608696,0.6462045336000416,0.8176163526814317,0.7567386889164553
27,Jimmy Butler,0.851039219230074,0.6521739130434783,0.6734022818827474,0.803939285266327,0.7556746811943702
28,Tyler Herro,0.8095340997493299,0.782608695652174,0.6733129153985912,0.7644626236170505,0.7546316175721924
29,Khris Middleton,0.8053157933009258,0.7681159420289856,0.6602601133037908,0.7699051376225599,0.7489480210780411
30,Andrew Wiggins,0.7876220935258016,0.8840579710144927,0.5649280860655377,0.8020733825205879,0.7455731233385443
31,Tyrese Maxey,0.9147418002700269,0.8840579710144927,0.498281335435363,0.7406605058103588,0.7453115121059414
32,Brandon Ingram,0.8575407458629862,0.6376811594202899,0.7196130182796691,0.7220501512676165,0.7451624810935402
33,LaMelo Ball,0.7992705128688979,0.8840579710144927,0.6568105829995265,0.6797713127584097,0.7403484856185267
34,Jaren Jackson Jr.,0.6178995591667387,0.9420289855072463,0.6336459532406822,0.8456583886730233,0.7391565350760859
35,Bam Adebayo,0.8102624190445089,0.6376811594202899,0.6134050175922873,0.8507969909423974,0.7382766569805568
36,Terry Rozier,0.8532848278946359,0.855072463768116,0.6014467056479561,0.6904784876456352,0.7381704124191291
37,Tobias Harris,0.8939331872658189,0.855072463768116,0.5204277832692145,0.722748293527192,0.7359157016857252
38,Gary Trent Jr.,0.8933173030329222,0.8115942028985508,0.5413468153716534,0.7259794512230228,0.7352921703579425
39,Bojan Bogdanovic,0.7451260814559282,0.8115942028985508,0.6175804751217149,0.7903926529628161,0.733192323467022
40,Jordan Clarkson,0.6121462529172789,0.9420289855072463,0.629701946917092,0.833883347255117,0.7331800632152697
41,Jalen Brunson,0.7918802971643821,0.9565217391304348,0.5259473884301092,0.743248427384024,0.7314922717355418
