,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
738,Daniel Gafford,WAS,A,ATL,04/05/2023,L,23,111.8,133.3,-21.6,8.3,0.33,5.6,16.7,35.3,24.4,16.7,80.0,89.5,28.3,107.48,26.7
739,Tim Hardaway Jr.,DAL,H,SAC,04/05/2023,W,37,132.0,123.6,8.4,14.8,0.0,21.1,0.0,8.5,4.9,0.0,75.0,78.3,17.9,96.66,13.4
740,Isaiah Todd,WAS,A,ATL,04/05/2023,L,3,55.6,37.5,18.1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,22.2,120.59,-80.0
741,Wesley Matthews,MIL,H,CHI,04/05/2023,W,30,98.4,94.8,3.5,10.0,0.0,22.2,5.1,22.2,12.1,0.0,50.0,50.0,9.6,94.1,9.6
742,Jalen Duren,DET,H,BKN,04/05/2023,L,35,109.1,137.9,-28.8,9.5,1.0,13.3,9.4,15.2,12.3,13.3,81.8,81.8,16.9,90.78,13.0
743,Tyus Jones,MEM,A,NOP,04/05/2023,L,43,106.7,136.0,-29.3,38.7,4.0,48.0,0.0,20.0,9.8,12.0,61.1,65.8,13.3,100.39,14.4
744,Thanasis Antetokounmpo,MIL,H,CHI,04/05/2023,W,1,0.0,150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.54,0.0
745,Jaylen Brown,BOS,H,TOR,04/05/2023,W,39,106.3,101.3,5.0,23.8,1.25,12.8,2.3,23.3,12.8,10.3,43.1,41.8,35.8,98.67,11.6
746,Nic Claxton,BKN,A,DET,04/05/2023,W,36,121.4,115.9,5.5,8.3,2.0,15.4,6.5,15.2,10.9,7.7,88.9,92.1,13.9,92.84,13.7
747,Bones Hyland,LAC,H,LAL,04/05/2023,W,21,130.4,120.0,10.4,23.5,4.0,28.6,0.0,10.5,5.4,7.1,78.6,79.9,20.4,104.75,11.3
748,Carlik Jones,CHI,A,MIL,04/05/2023,L,1,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.54,0.0
749,Jaden Ivey,DET,H,BKN,04/05/2023,L,43,106.2,130.9,-24.7,40.0,2.0,26.3,4.7,8.3,6.3,13.2,45.5,49.3,29.8,91.34,9.0
750,Blake Griffin,BOS,H,TOR,04/05/2023,W,13,112.0,100.0,12.0,20.0,2.0,50.0,15.4,23.1,19.2,25.0,100.0,100.0,6.7,95.51,17.2
751,Ivica Zubac,LAC,H,LAL,04/05/2023,W,33,119.2,106.8,12.3,4.0,0.5,6.3,13.8,28.1,21.3,12.5,60.0,67.2,19.2,106.2,15.5
752,MarJon Beauchamp,MIL,H,CHI,04/05/2023,W,1,0.0,150.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.54,0.0
753,Troy Brown Jr.,LAL,A,LAC,04/05/2023,L,19,100.0,104.9,-4.9,7.7,1.0,14.3,0.0,21.4,9.4,14.3,60.0,60.0,13.3,108.87,6.7
754,Isaiah Jackson,IND,H,NYK,04/05/2023,L,22,148.9,130.6,18.3,0.0,0.0,0.0,6.3,28.0,19.5,0.0,100.0,88.7,11.8,106.67,8.9
755,Pascal Siakam,TOR,A,BOS,04/05/2023,L,35,100.0,98.6,1.4,22.2,4.0,15.4,5.4,23.7,14.7,3.8,58.8,68.2,26.2,100.55,26.3
756,David Duke Jr.,BKN,A,DET,04/05/2023,W,1,100.0,150.0,-50.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77,20.0
757,Corey Kispert,WAS,A,ATL,04/05/2023,L,28,107.9,124.2,-16.3,4.8,1.0,6.7,0.0,8.3,3.7,6.7,50.0,46.6,19.4,106.95,2.5
758,Jay Huff,WAS,A,ATL,04/05/2023,L,30,119.4,138.5,-19.1,11.5,3.0,27.3,6.5,10.5,8.0,9.1,100.0,101.7,11.4,103.09,9.9
759,Cory Joseph,DET,H,BKN,04/05/2023,L,30,110.5,127.6,-17.1,22.2,0.0,36.4,3.7,6.9,5.4,0.0,85.7,85.7,10.6,91.8,13.9
760,Johnny Davis,WAS,A,ATL,04/05/2023,L,36,102.4,114.8,-12.4,12.0,0.75,11.1,0.0,18.4,8.5,14.8,47.2,49.5,24.7,111.22,8.6
761,Nicolas Batum,LAC,H,LAL,04/05/2023,W,30,129.9,110.4,19.4,3.3,0.0,11.1,0.0,6.9,3.6,0.0,21.4,31.7,11.1,107.38,1.7
762,Gabe York,IND,H,NYK,04/05/2023,L,14,175.0,96.4,78.6,5.9,0.0,12.5,0.0,5.9,4.0,0.0,64.3,64.3,23.3,95.9,9.1
763,Terance Mann,LAC,H,LAL,04/05/2023,W,19,132.6,107.1,25.4,14.3,2.0,25.0,0.0,18.8,11.1,12.5,100.0,100.0,14.0,106.86,11.4
764,Jonas Valanciunas,NOP,H,MEM,04/05/2023,W,19,127.5,133.3,-5.8,6.7,0.0,25.0,4.8,19.2,12.8,0.0,50.0,69.4,6.5,103.29,6.6
765,Vit Krejci,ATL,H,WAS,04/05/2023,W,3,25.0,62.5,-37.5,0.0,0.0,0.0,12.5,40.0,23.1,0.0,0.0,0.0,20.0,127.29,33.3
766,David Roddy,MEM,A,NOP,04/05/2023,L,38,119.2,113.9,5.3,6.1,2.0,20.0,0.0,16.2,7.9,10.0,50.0,50.0,8.7,98.88,4.2
767,Dalen Terry,CHI,A,MIL,04/05/2023,L,1,150.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,150.0,50.0,108.54,150.0
768,D'Angelo Russell,LAL,A,LAC,04/05/2023,L,40,118.6,108.0,10.6,21.9,7.0,31.8,2.6,5.6,4.1,4.5,53.8,54.0,15.5,104.72,8.2
769,Sam Hauser,BOS,H,TOR,04/05/2023,W,28,108.3,91.5,16.8,16.7,0.0,33.3,3.2,17.2,10.0,0.0,18.8,18.8,11.4,103.5,5.0
770,Kevin Huerter,SAC,A,DAL,04/05/2023,L,32,132.8,137.5,-4.7,11.5,3.0,15.8,5.7,14.8,9.7,5.3,46.7,46.7,20.5,96.65,7.8
771,Jaren Jackson Jr.,MEM,A,NOP,04/05/2023,L,41,116.5,134.9,-18.4,13.0,1.0,7.5,9.8,12.5,11.1,7.5,51.8,60.1,38.9,100.97,14.9
772,Jae Crowder,MIL,H,CHI,04/05/2023,W,17,113.5,130.6,-17.0,12.5,0.0,28.6,5.0,33.3,15.6,0.0,0.0,0.0,11.9,104.91,2.0
773,Desmond Bane,MEM,A,NOP,04/05/2023,L,43,120.2,121.1,-0.9,16.7,5.0,17.2,4.7,4.7,4.7,3.4,47.6,51.7,23.8,100.96,6.7
774,Mitchell Robinson,NYK,A,IND,04/05/2023,W,31,149.3,107.4,41.9,3.3,0.5,5.3,21.9,25.7,23.9,10.5,46.2,43.5,21.7,106.4,8.6
775,Spencer Dinwiddie,BKN,A,DET,04/05/2023,W,33,136.4,113.6,22.7,51.6,8.0,53.3,0.0,9.7,4.6,6.7,10.0,25.5,17.5,96.39,9.1
776,Derrick White,BOS,H,TOR,04/05/2023,W,40,96.3,100.0,-3.7,8.3,0.67,9.1,0.0,8.9,4.3,13.6,46.7,50.7,20.8,96.0,6.3
777,Vince Williams Jr.,MEM,A,NOP,04/05/2023,L,1,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,66.7,117.07,50.0
778,Miles McBride,NYK,A,IND,04/05/2023,W,13,81.5,173.1,-91.6,33.3,3.0,27.3,0.0,0.0,0.0,9.1,16.7,21.8,23.5,100.29,-5.8
779,Kendrick Nunn,WAS,A,ATL,04/05/2023,L,26,114.3,135.1,-20.8,20.0,4.0,18.2,0.0,5.9,2.3,4.5,44.1,44.1,29.0,103.91,4.8
780,JaVale McGee,DAL,H,SAC,04/05/2023,W,9,111.1,131.6,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,52.1,22.2,102.66,2.3
781,Fred VanVleet,TOR,A,BOS,04/05/2023,L,37,102.6,97.4,5.2,17.9,5.0,23.8,2.5,7.0,4.8,4.8,17.9,23.5,18.2,99.27,0.7
782,Trae Young,ATL,H,WAS,04/05/2023,W,39,128.7,111.2,17.5,53.3,4.0,43.2,0.0,4.9,2.7,10.8,45.0,69.8,21.6,109.62,15.8
783,Saddiq Bey,ATL,H,WAS,04/05/2023,W,25,126.8,108.8,18.0,5.6,0.5,8.3,10.0,7.1,8.3,16.7,55.6,55.6,16.9,107.38,4.7
784,Dyson Daniels,NOP,H,MEM,04/05/2023,W,8,123.5,105.6,18.0,25.0,1.0,33.3,0.0,42.9,27.3,33.3,0.0,0.0,23.5,99.8,2.1
785,Eric Gordon,LAC,H,LAL,04/05/2023,W,24,105.7,105.8,-0.1,18.8,1.5,25.0,0.0,12.5,6.8,16.7,64.3,64.3,16.4,107.31,10.8
786,Jrue Holiday,MIL,H,CHI,04/05/2023,W,36,116.2,86.3,29.9,65.2,2.14,38.5,2.6,17.9,10.4,17.9,58.8,58.8,28.2,97.27,19.0
787,Alex Len,SAC,A,DAL,04/05/2023,L,13,125.9,82.8,43.2,0.0,0.0,0.0,36.8,12.5,25.7,25.0,0.0,34.7,10.8,104.32,6.8
788,Luka Doncic,DAL,H,SAC,04/05/2023,W,39,127.8,115.6,12.3,22.2,6.0,20.0,2.6,17.0,10.9,3.3,55.3,62.0,27.0,96.66,17.1
789,Kessler Edwards,SAC,A,DAL,04/05/2023,L,10,88.9,123.8,-34.9,16.7,0.0,33.3,10.5,0.0,7.1,0.0,0.0,0.0,7.4,95.59,3.0
790,Kennedy Chandler,MEM,A,NOP,04/05/2023,L,10,150.0,77.3,72.7,7.7,0.0,33.3,0.0,10.0,4.0,0.0,50.0,50.0,6.3,103.89,6.3
791,Gary Trent Jr.,TOR,A,BOS,04/05/2023,L,16,84.4,103.2,-18.9,0.0,0.0,0.0,0.0,11.8,5.7,16.7,0.0,0.0,15.8,96.51,-12.2
792,Anthony Gill,WAS,A,ATL,04/05/2023,L,20,102.2,135.6,-33.4,0.0,0.0,0.0,13.6,12.5,13.2,0.0,50.0,41.0,8.9,109.93,0.6
793,AJ Green,MIL,H,CHI,04/05/2023,W,10,95.0,90.5,4.5,0.0,0.0,0.0,11.1,33.3,22.2,0.0,0.0,0.0,13.6,96.19,1.7
794,Davion Mitchell,SAC,A,DAL,04/05/2023,L,16,109.4,126.5,-17.1,9.1,1.0,12.5,0.0,0.0,0.0,12.5,66.7,66.7,17.1,99.26,2.7
795,Khris Middleton,MIL,H,CHI,04/05/2023,W,8,105.3,57.9,47.4,0.0,0.0,0.0,0.0,8.3,5.0,25.0,0.0,0.0,21.1,108.57,-8.0
796,Jaden Hardy,DAL,H,SAC,04/05/2023,W,14,77.4,120.0,-42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,11.8,105.45,4.8
797,Will Barton,TOR,A,BOS,04/05/2023,L,14,74.1,85.7,-11.6,22.2,0.0,50.0,0.0,5.3,2.6,0.0,0.0,0.0,6.5,92.85,-1.4
798,Keegan Murray,SAC,A,DAL,04/05/2023,L,30,126.7,137.7,-11.0,8.0,0.0,20.0,0.0,33.3,14.5,0.0,62.5,65.2,10.8,96.69,10.1
799,Evan Fournier,NYK,A,IND,04/05/2023,W,11,76.2,181.0,-104.8,14.3,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,91.91,-3.6
800,Wenyen Gabriel,LAL,A,LAC,04/05/2023,L,16,97.1,147.1,-49.9,18.2,2.0,22.2,7.1,30.0,16.7,11.1,50.0,50.0,18.4,105.68,6.0
801,Luke Kornet,BOS,H,TOR,04/05/2023,W,4,50.0,88.9,-38.9,0.0,0.0,0.0,14.3,20.0,16.7,0.0,0.0,0.0,18.2,105.06,-7.7
802,Scottie Barnes,TOR,A,BOS,04/05/2023,L,39,98.8,96.3,2.5,20.8,1.25,20.8,2.3,15.2,8.9,16.7,61.5,61.0,20.9,98.57,13.2
803,Dennis Schroder,LAL,A,LAC,04/05/2023,L,14,110.3,145.2,-34.8,30.8,0.0,36.4,0.0,10.0,4.5,0.0,16.7,14.5,23.3,107.06,-1.1
804,Trey Murphy III,NOP,H,MEM,04/05/2023,W,46,122.4,119.4,3.1,14.3,0.0,16.7,0.0,4.0,2.1,0.0,69.4,72.7,18.2,101.6,12.0
805,Seth Curry,BKN,A,DET,04/05/2023,W,8,106.3,118.8,-12.5,14.3,0.0,50.0,0.0,28.6,16.7,0.0,0.0,0.0,6.3,93.66,5.6
806,Harrison Barnes,SAC,A,DAL,04/05/2023,L,30,119.7,117.2,2.5,0.0,0.0,0.0,11.1,3.2,7.5,0.0,50.0,53.8,19.7,101.24,7.4
807,Meyers Leonard,MIL,H,CHI,04/05/2023,W,7,107.7,164.3,-56.6,0.0,0.0,0.0,25.0,0.0,16.7,0.0,0.0,0.0,12.5,99.23,-7.5
808,Jevon Carter,MIL,H,CHI,04/05/2023,W,32,97.0,93.8,3.3,11.8,2.0,14.3,2.4,8.3,5.1,7.1,72.7,72.7,15.6,96.98,10.1
809,Bruno Fernando,ATL,H,WAS,04/05/2023,W,3,25.0,62.5,-37.5,0.0,0.0,0.0,12.5,0.0,7.7,0.0,0.0,0.0,20.0,127.29,-77.8
810,Austin Reaves,LAL,A,LAC,04/05/2023,L,31,114.7,103.0,11.7,9.1,1.0,11.8,0.0,13.8,6.7,11.8,68.2,75.8,19.5,105.54,11.6
811,Trent Forrest,ATL,H,WAS,04/05/2023,W,3,25.0,62.5,-37.5,100.0,1.0,25.0,0.0,20.0,7.7,25.0,0.0,0.0,30.0,127.29,-22.2
812,Anthony Davis,LAL,A,LAC,04/05/2023,L,32,116.7,104.2,12.5,12.5,3.0,15.0,12.5,22.6,17.5,5.0,50.0,53.9,21.3,106.9,14.7
813,Quenton Jackson,WAS,A,ATL,04/05/2023,L,28,100.0,122.6,-22.6,9.1,2.0,14.3,3.3,4.3,3.8,7.1,36.4,42.1,17.4,106.48,2.8
814,James Wiseman,DET,H,BKN,04/05/2023,L,29,133.9,119.7,14.2,8.3,0.0,13.3,0.0,12.0,6.3,0.0,50.0,61.2,20.3,99.18,9.0
815,Aaron Nesmith,IND,H,NYK,04/05/2023,L,26,98.4,142.9,-44.4,0.0,0.0,0.0,3.1,11.5,6.9,11.1,60.0,78.5,12.2,115.6,9.1
816,Kyrie Irving,DAL,H,SAC,04/05/2023,W,43,136.0,129.9,6.1,25.8,2.67,23.5,0.0,8.2,4.7,8.8,65.2,66.1,27.1,97.36,12.4
817,Josh Hart,NYK,A,IND,04/05/2023,W,37,143.5,109.6,33.9,16.3,2.33,43.8,12.8,17.1,15.0,18.8,50.0,51.0,8.7,108.87,9.0
818,Bobby Portis,MIL,H,CHI,04/05/2023,W,37,109.3,94.7,14.6,5.0,0.0,5.0,4.5,28.9,15.9,0.0,66.7,69.9,21.8,98.08,19.6
819,Mikal Bridges,BKN,A,DET,04/05/2023,W,38,131.9,97.2,34.7,24.0,6.0,17.6,2.9,5.1,4.1,2.9,42.3,46.1,32.9,92.0,10.7
820,Brook Lopez,MIL,H,CHI,04/05/2023,W,37,108.1,77.0,31.1,5.0,1.0,4.0,7.9,10.0,9.0,4.0,52.6,57.7,28.9,97.22,14.7
821,Brandon Ingram,NOP,H,MEM,04/05/2023,W,46,131.6,108.1,23.6,37.1,3.25,32.5,0.0,11.8,6.5,10.0,41.7,51.5,24.8,102.12,11.0
822,Malcolm Brogdon,BOS,H,TOR,04/05/2023,W,35,98.5,88.2,10.3,17.6,1.0,10.7,5.4,6.5,6.0,10.7,63.2,67.0,31.3,94.38,22.6
823,Malik Monk,SAC,A,DAL,04/05/2023,L,24,121.6,116.3,5.2,19.0,2.0,19.0,0.0,20.8,9.1,9.5,40.0,42.1,25.4,100.88,7.9
824,Herbert Jones,NOP,H,MEM,04/05/2023,W,44,130.1,109.8,20.3,10.7,1.5,10.0,7.1,8.2,7.7,6.7,64.3,70.1,26.0,101.8,13.8
825,Andrew Nembhard,IND,H,NYK,04/05/2023,L,32,104.1,138.7,-34.6,47.4,2.25,33.3,3.0,6.1,4.5,14.8,42.3,43.2,21.7,112.16,5.1
826,Norman Powell,LAC,H,LAL,04/05/2023,W,36,113.2,118.4,-5.3,19.0,4.0,16.0,0.0,6.1,3.2,4.0,56.7,69.6,26.6,102.91,13.5
827,Bennedict Mathurin,IND,H,NYK,04/05/2023,L,32,104.0,145.3,-41.3,22.2,0.67,13.8,8.3,15.2,11.6,20.7,38.2,43.3,29.1,110.99,3.1
828,Russell Westbrook,LAC,H,LAL,04/05/2023,W,21,102.1,102.1,0.0,33.3,1.33,21.1,0.0,14.3,7.3,15.8,58.3,56.3,30.6,109.0,15.2
829,De'Aaron Fox,SAC,A,DAL,04/05/2023,L,33,123.5,114.3,9.2,36.4,8.0,21.1,4.9,9.4,6.8,2.6,40.4,48.1,34.5,101.97,15.2
830,Royce O'Neale,BKN,A,DET,04/05/2023,W,37,129.6,102.8,26.8,27.6,8.0,40.0,2.9,16.7,10.0,5.0,70.0,68.9,14.5,91.98,12.8
831,Christian Wood,DAL,H,SAC,04/05/2023,W,25,107.8,120.0,-12.2,0.0,0.0,0.0,7.4,6.5,6.9,6.3,43.3,45.3,28.6,98.8,7.2
832,Immanuel Quickley,NYK,A,IND,04/05/2023,W,40,138.6,110.5,28.2,29.0,4.5,23.1,4.5,9.8,7.1,5.1,67.3,69.1,27.5,104.79,18.7
833,Larry Nance Jr.,NOP,H,MEM,04/05/2023,W,34,122.5,106.9,15.6,19.2,2.5,50.0,10.3,18.2,14.5,20.0,66.7,66.7,6.4,101.01,7.7
834,Kawhi Leonard,LAC,H,LAL,04/05/2023,W,43,116.1,116.0,0.2,14.8,4.0,16.7,2.6,14.3,8.6,4.2,64.7,66.6,20.4,104.53,11.7
835,Precious Achiuwa,TOR,A,BOS,04/05/2023,L,20,86.8,97.4,-10.5,0.0,0.0,0.0,15.4,22.7,18.8,8.3,68.2,69.9,26.7,92.35,31.1
836,Naji Marshall,NOP,H,MEM,04/05/2023,W,8,73.3,186.7,-113.3,0.0,0.0,0.0,0.0,12.5,6.3,20.0,25.0,25.0,29.4,94.32,-4.3
837,Aaron Holiday,ATL,H,WAS,04/05/2023,W,22,127.1,108.7,18.4,20.0,4.0,44.4,5.3,0.0,2.4,11.1,100.0,103.1,9.3,105.09,10.5
838,Patrick Williams,CHI,A,MIL,04/05/2023,L,29,86.4,100.0,-13.6,5.9,0.5,9.1,8.8,9.1,9.0,18.2,37.5,37.5,15.6,98.22,3.2
839,Jalen Johnson,ATL,H,WAS,04/05/2023,W,23,134.6,118.4,16.2,11.8,1.0,11.8,0.0,32.0,19.0,11.8,63.6,62.7,25.9,103.66,13.2
840,DeMar DeRozan,CHI,A,MIL,04/05/2023,L,36,79.2,106.8,-27.7,31.6,2.0,27.3,0.0,7.5,3.7,13.6,25.0,31.1,20.3,95.77,2.4
841,Dejounte Murray,ATL,H,WAS,04/05/2023,W,30,132.8,102.9,29.9,10.0,0.5,10.0,0.0,21.2,12.7,20.0,65.4,68.4,23.4,107.11,15.9
842,Rui Hachimura,LAL,A,LAC,04/05/2023,L,17,100.0,135.9,-35.9,0.0,0.0,0.0,6.7,18.2,11.5,0.0,20.0,34.0,14.6,108.66,0.5
843,Jakob Poeltl,TOR,A,BOS,04/05/2023,L,23,110.4,91.5,18.9,14.3,1.0,15.4,13.6,14.8,14.3,15.4,62.5,56.3,20.4,100.66,10.8
844,Grant Williams,BOS,H,TOR,04/05/2023,W,19,91.9,86.8,5.0,0.0,0.0,0.0,4.2,0.0,2.2,14.3,20.0,17.0,15.2,95.83,-9.5
845,Day'Ron Sharpe,BKN,A,DET,04/05/2023,W,12,150.0,116.7,33.3,0.0,0.0,0.0,38.5,20.0,30.4,0.0,66.7,57.9,25.8,96.37,20.8
846,Jared Rhoden,DET,H,BKN,04/05/2023,L,20,141.7,121.6,20.0,0.0,0.0,0.0,5.9,16.7,11.4,0.0,20.0,20.0,11.6,89.54,-2.9
847,R.J. Hampton,DET,H,BKN,04/05/2023,L,34,116.7,122.4,-5.7,10.5,2.0,10.0,3.2,12.9,8.1,5.0,76.7,80.5,24.3,93.52,15.4
848,Onyeka Okongwu,ATL,H,WAS,04/05/2023,W,24,130.9,126.9,4.0,15.0,3.0,23.1,11.1,20.0,15.8,7.7,25.0,33.8,17.2,107.7,3.2
849,Obi Toppin,NYK,A,IND,04/05/2023,W,43,136.1,121.3,14.8,15.8,1.5,20.0,0.0,7.0,3.3,13.3,75.0,79.2,20.2,107.14,11.9
850,Chris Boucher,TOR,A,BOS,04/05/2023,L,11,72.7,138.1,-65.4,0.0,0.0,0.0,0.0,30.0,12.5,0.0,25.0,25.0,15.4,94.97,2.2
851,Yuta Watanabe,BKN,A,DET,04/05/2023,W,7,117.6,150.0,-32.4,0.0,0.0,0.0,14.3,0.0,10.0,0.0,100.0,100.0,15.8,112.34,8.8
852,Santi Aldama,MEM,A,NOP,04/05/2023,L,7,105.9,146.7,-40.8,20.0,0.0,20.0,0.0,12.5,5.3,0.0,25.0,25.0,20.0,110.5,0.0
853,Mike Muscala,BOS,H,TOR,04/05/2023,W,32,92.2,97.0,-4.8,10.5,2.0,20.0,0.0,16.7,8.2,10.0,91.7,87.2,10.7,97.89,13.3
854,Killian Hayes,DET,H,BKN,04/05/2023,L,35,109.9,135.7,-25.9,22.2,2.0,35.3,0.0,11.4,6.0,17.6,25.0,25.0,13.8,95.64,2.7
855,Dillon Brooks,MEM,A,NOP,04/05/2023,L,38,108.6,138.3,-29.6,9.1,0.5,9.1,5.0,11.4,8.0,18.2,76.7,74.6,22.2,102.78,8.5
856,Eugene Omoruyi,DET,H,BKN,04/05/2023,L,14,113.3,169.0,-55.6,8.3,0.33,10.0,10.0,7.7,8.7,30.0,50.0,50.0,27.3,98.68,1.7
857,LeBron James,LAL,A,LAC,04/05/2023,L,35,108.8,124.4,-15.6,33.3,1.17,20.0,0.0,25.0,12.7,17.1,75.0,74.3,32.2,108.04,19.8
858,Kenneth Lofton Jr.,MEM,A,NOP,04/05/2023,L,23,122.4,108.3,14.1,13.6,3.0,23.1,10.3,11.1,10.6,7.7,33.3,31.8,15.9,101.93,2.3
859,CJ McCollum,NOP,H,MEM,04/05/2023,W,44,123.2,115.2,7.9,23.1,1.5,19.4,2.2,18.0,10.5,12.9,81.3,76.0,23.1,101.07,16.0
860,Zach LaVine,CHI,A,MIL,04/05/2023,L,37,94.7,105.3,-10.6,30.4,0.0,28.0,0.0,11.4,6.0,0.0,32.4,35.5,22.5,98.74,7.3
861,T.J. McConnell,IND,H,NYK,04/05/2023,L,22,150.0,117.8,32.2,63.2,6.0,46.2,7.1,14.8,12.2,7.7,68.2,73.1,29.8,96.51,23.8
862,Reggie Bullock,DAL,H,SAC,04/05/2023,W,17,142.9,125.0,17.9,6.3,0.0,25.0,0.0,11.8,6.7,0.0,50.0,50.0,8.1,98.31,3.2
863,Isaiah Hartenstein,NYK,A,IND,04/05/2023,W,18,95.0,155.6,-60.6,16.7,2.0,22.2,9.5,50.0,22.6,11.1,66.7,66.7,14.3,103.93,11.8
864,O.G. Anunoby,TOR,A,BOS,04/05/2023,L,40,97.5,97.5,0.0,7.4,0.0,11.1,4.3,4.3,4.3,0.0,37.5,37.5,17.2,96.08,7.3
865,Quentin Grimes,NYK,A,IND,04/05/2023,W,44,134.7,122.9,11.8,14.3,5.0,16.7,4.2,9.3,6.6,3.3,71.7,72.7,20.8,107.12,15.1
866,Maxi Kleber,DAL,H,SAC,04/05/2023,W,15,109.7,119.4,-9.7,27.3,3.0,42.9,0.0,11.8,5.9,14.3,33.3,43.6,11.8,102.39,5.3
867,Edmond Sumner,BKN,A,DET,04/05/2023,W,18,140.0,141.7,-1.7,0.0,0.0,0.0,0.0,7.7,3.4,28.6,75.0,82.0,17.1,93.18,6.3
868,Jordan Nwora,IND,H,NYK,04/05/2023,L,26,95.2,145.2,-50.0,6.7,0.5,7.1,0.0,4.0,1.8,14.3,44.4,51.1,18.1,115.87,2.2
869,Robert Williams III,BOS,H,TOR,04/05/2023,W,31,101.6,90.8,10.8,8.7,1.0,22.2,8.6,13.5,11.1,22.2,75.0,71.7,9.5,98.91,9.8
870,Malik Beasley,LAL,A,LAC,04/05/2023,L,13,89.3,160.7,-71.4,0.0,0.0,0.0,0.0,14.3,4.5,0.0,87.5,87.5,12.1,105.14,8.9
871,Jalen Smith,IND,H,NYK,04/05/2023,L,26,101.7,127.6,-25.9,0.0,0.0,0.0,10.3,0.0,5.3,15.4,81.8,83.0,19.4,105.45,12.4
872,Domantas Sabonis,SAC,A,DAL,04/05/2023,L,35,123.2,141.4,-18.2,44.0,3.67,39.3,7.5,26.7,15.7,10.7,77.3,69.6,20.0,96.2,15.0
873,Buddy Hield,IND,H,NYK,04/05/2023,L,22,153.5,111.6,41.9,28.6,0.0,46.2,0.0,7.4,5.0,0.0,92.9,92.9,15.2,95.41,15.7
874,John Konchar,MEM,A,NOP,04/05/2023,L,23,120.4,102.0,18.4,19.0,0.0,36.4,14.3,26.3,19.1,0.0,71.4,67.2,11.3,105.58,17.1
875,Josh Green,DAL,H,SAC,04/05/2023,W,31,115.9,119.4,-3.5,4.3,0.33,11.1,3.0,18.2,11.7,33.3,100.0,100.0,11.3,97.83,10.5
876,Josh Richardson,NOP,H,MEM,04/05/2023,W,15,103.1,133.3,-30.2,12.5,1.0,16.7,0.0,0.0,0.0,16.7,100.0,100.0,14.3,101.98,5.2
877,Cameron Johnson,BKN,A,DET,04/05/2023,W,29,108.6,119.3,-10.7,11.1,0.5,14.3,3.8,14.8,9.4,28.6,93.8,93.8,18.2,96.17,12.3
878,John Collins,ATL,H,WAS,04/05/2023,W,26,131.0,110.3,20.7,0.0,0.0,0.0,0.0,11.1,6.4,0.0,93.8,99.8,18.2,108.82,17.7
879,Joe Harris,BKN,A,DET,04/05/2023,W,20,163.2,124.3,38.8,0.0,0.0,0.0,0.0,12.5,5.6,0.0,100.0,95.3,19.1,88.97,15.2
880,Oshae Brissett,IND,H,NYK,04/05/2023,L,18,163.9,88.6,75.3,0.0,0.0,0.0,0.0,8.3,5.6,0.0,75.0,82.0,12.8,94.33,10.1
881,AJ Griffin,ATL,H,WAS,04/05/2023,W,23,130.0,122.4,7.6,6.7,0.0,10.0,6.7,9.1,8.1,0.0,88.9,88.9,17.0,104.98,12.8
882,Jaxson Hayes,NOP,H,SAC,04/04/2023,L,3,114.3,83.3,31.0,0.0,0.0,0.0,0.0,50.0,16.7,0.0,0.0,0.0,12.5,103.43,0.0
883,Kevin Durant,PHX,H,SAS,04/04/2023,W,34,132.9,102.9,29.9,6.9,0.67,9.1,3.7,11.1,7.9,13.6,50.0,54.1,24.7,98.57,6.8
884,Malik Beasley,LAL,A,UTA,04/04/2023,W,22,102.0,120.4,-18.4,5.9,0.0,20.0,3.6,5.6,4.3,0.0,33.3,38.7,6.6,110.32,1.1
885,Chris Boucher,TOR,A,CHA,04/04/2023,W,27,140.0,98.0,42.0,0.0,0.0,0.0,0.0,8.0,4.2,0.0,93.8,94.8,19.6,90.9,17.4
886,Christian Koloko,TOR,A,CHA,04/04/2023,W,11,113.0,81.8,31.2,0.0,0.0,0.0,16.7,8.3,12.5,50.0,0.0,0.0,7.7,95.43,-4.1
887,Corey Kispert,WAS,H,MIL,04/04/2023,L,34,119.5,139.5,-20.0,3.3,0.0,6.3,5.3,6.3,5.7,0.0,40.0,40.0,17.9,107.89,3.0
