,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,Plusminus
151,Jared Rhoden,DET,2022-2023,6,16.666666666666664,8.333333333333334,2.5,0.3,1.0,2.3333333333333335,42.857142857142854,0.16666666666666666,0.8333333333333334,20.0,0.3333333333333333,0.3333333333333333,100.0,1.0,1.0,2.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,15
152,Charles Bassey,SAS,2022-2023,35,25.71428571428571,14.571428571428571,5.685714285714286,0.39019607843137255,2.4857142857142858,3.857142857142857,64.44444444444444,0.08571428571428572,0.22857142857142856,37.5,0.6285714285714286,1.0571428571428572,59.45945945945946,2.142857142857143,3.3714285714285714,5.514285714285714,1.3428571428571427,0.45714285714285713,0.9428571428571428,1.1714285714285715,2.1142857142857143,-32
153,Devonte' Graham,SAS,2022-2023,66,45.45454545454545,17.863636363636363,7.303030303030303,0.40882103477523324,2.196969696969697,5.7272727272727275,38.35978835978836,1.6363636363636365,4.515151515151516,36.241610738255034,1.2727272727272727,1.6515151515151516,77.06422018348624,0.2727272727272727,1.3636363636363635,1.6363636363636365,2.6666666666666665,0.5909090909090909,0.22727272727272727,0.6666666666666666,1.0454545454545454,-91
154,Dalen Terry,CHI,2022-2023,28,50.0,5.0,1.75,0.35,0.6785714285714286,1.4642857142857142,46.34146341463415,0.21428571428571427,0.5714285714285714,37.5,0.17857142857142858,0.35714285714285715,50.0,0.25,0.42857142857142855,0.6785714285714286,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.42857142857142855,-17
155,JaVale McGee,DAL,2022-2023,37,48.64864864864865,8.135135135135135,4.081081081081081,0.5016611295681063,1.7567567567567568,2.891891891891892,60.747663551401864,0.02702702702702703,0.10810810810810811,25.0,0.5405405405405406,0.918918918918919,58.82352941176471,0.7567567567567568,1.7837837837837838,2.5405405405405403,0.2702702702702703,0.10810810810810811,0.5675675675675675,0.8648648648648649,1.2432432432432432,-93
156,Lonnie Walker IV,LAL,2022-2023,51,45.09803921568628,24.45098039215686,12.235294117647058,0.5004009623095429,4.411764705882353,9.92156862745098,44.466403162055336,1.6666666666666667,4.647058823529412,35.86497890295359,1.7450980392156863,2.0,87.25490196078431,0.2549019607843137,1.7647058823529411,2.019607843137255,1.2352941176470589,0.5294117647058824,0.3137254901960784,0.9019607843137255,1.3333333333333333,-193
157,Ziaire Williams,MEM,2022-2023,36,58.333333333333336,14.805555555555555,5.166666666666667,0.34896810506566606,2.0833333333333335,4.916666666666667,42.3728813559322,0.6111111111111112,2.4722222222222223,24.719101123595504,0.3888888888888889,0.5,77.77777777777779,0.4166666666666667,1.6666666666666667,2.0833333333333335,0.7222222222222222,0.3888888888888889,0.1388888888888889,1.0,1.5833333333333333,-69
158,Doug McDermott,SAS,2022-2023,59,30.508474576271187,20.661016949152543,10.033898305084746,0.4856439704675964,3.711864406779661,8.0,46.39830508474576,1.9322033898305084,4.52542372881356,42.69662921348314,0.6779661016949152,0.9491525423728814,71.42857142857143,0.3220338983050847,1.88135593220339,2.2033898305084745,1.4745762711864407,0.2033898305084746,0.1016949152542373,0.9661016949152542,1.7796610169491525,-171
159,Amir Coffey,LAC,2022-2023,45,51.11111111111111,13.2,3.6444444444444444,0.2760942760942761,1.2,3.1333333333333333,38.297872340425535,0.2222222222222222,0.8444444444444444,26.31578947368421,1.0222222222222221,1.3111111111111111,77.96610169491525,0.37777777777777777,0.7777777777777778,1.1555555555555554,1.1333333333333333,0.15555555555555556,0.06666666666666667,0.4,1.1111111111111112,-100
160,Wesley Matthews,MIL,2022-2023,41,73.17073170731707,15.390243902439025,3.317073170731707,0.21553090332805072,1.048780487804878,3.048780487804878,34.4,0.8048780487804879,2.4390243902439024,33.0,0.4146341463414634,0.4878048780487805,85.0,0.7317073170731707,1.4390243902439024,2.1707317073170733,0.5121951219512195,0.4146341463414634,0.24390243902439024,0.3902439024390244,1.4390243902439024,39
161,Deandre Ayton,PHX,2022-2023,61,49.18032786885246,30.491803278688526,18.311475409836067,0.6005376344086022,7.983606557377049,13.557377049180328,58.887545344619106,0.11475409836065574,0.39344262295081966,29.166666666666668,2.2295081967213113,2.9672131147540983,75.13812154696133,2.639344262295082,7.508196721311475,10.147540983606557,1.819672131147541,0.5573770491803278,0.7704918032786885,1.819672131147541,2.8360655737704916,-37
162,Meyers Leonard,MIL,2022-2023,6,83.33333333333334,8.5,4.0,0.47058823529411764,1.3333333333333333,2.3333333333333335,57.14285714285714,0.8333333333333334,1.6666666666666667,50.0,0.5,0.6666666666666666,75.0,0.3333333333333333,1.8333333333333333,2.1666666666666665,0.0,0.16666666666666666,0.0,0.3333333333333333,1.1666666666666667,-4
163,Jalen Suggs,ORL,2022-2023,45,37.77777777777778,23.755555555555556,9.666666666666666,0.4069223573433115,3.466666666666667,8.311111111111112,41.711229946524064,1.1555555555555554,3.7111111111111112,31.137724550898206,1.5777777777777777,2.2444444444444445,70.29702970297029,1.0888888888888888,1.8666666666666667,2.9555555555555557,3.1555555555555554,1.3111111111111111,0.4888888888888889,1.8222222222222222,2.3777777777777778,-78
164,Moritz Wagner,ORL,2022-2023,49,44.89795918367347,20.408163265306122,10.979591836734693,0.538,3.63265306122449,7.285714285714286,49.85994397759104,0.9591836734693877,3.061224489795918,31.333333333333336,2.7551020408163267,3.2857142857142856,83.85093167701864,1.3061224489795917,3.4081632653061225,4.714285714285714,1.5714285714285714,0.7346938775510204,0.20408163265306123,1.1428571428571428,2.5306122448979593,-51
165,Ish Smith,DEN,2022-2023,36,61.111111111111114,8.944444444444445,2.5277777777777777,0.2826086956521739,1.2222222222222223,2.8055555555555554,43.56435643564357,0.05555555555555555,0.16666666666666666,33.33333333333333,0.027777777777777776,0.05555555555555555,50.0,0.1111111111111111,1.1388888888888888,1.25,2.111111111111111,0.16666666666666666,0.16666666666666666,1.0555555555555556,0.7777777777777778,-28
166,AJ Green,MIL,2022-2023,32,78.125,9.4375,4.34375,0.4602649006622517,1.5,3.40625,44.03669724770643,1.21875,2.84375,42.857142857142854,0.125,0.125,100.0,0.15625,1.03125,1.1875,0.59375,0.1875,0.0,0.28125,0.90625,-28
167,Kevin Huerter,SAC,2022-2023,66,59.09090909090909,29.62121212121212,15.0,0.5063938618925832,5.5,11.303030303030303,48.65951742627346,2.727272727272727,6.681818181818182,40.816326530612244,1.2727272727272727,1.7878787878787878,71.1864406779661,0.5606060606060606,2.6515151515151514,3.212121212121212,2.9242424242424243,1.0606060606060606,0.2878787878787879,1.3333333333333333,2.4242424242424243,201
168,Edmond Sumner,BKN,2022-2023,48,58.333333333333336,14.395833333333334,7.375,0.5123010130246021,2.4166666666666665,5.291666666666667,45.66929133858268,0.625,1.75,35.714285714285715,1.9166666666666667,2.0625,92.92929292929293,0.22916666666666666,1.3125,1.5416666666666667,1.4166666666666667,0.6458333333333334,0.1875,0.9375,1.6458333333333333,35
169,Lindell Wigginton,MIL,2022-2023,2,50.0,1.5,1.0,0.6666666666666666,0.5,1.5,33.33333333333333,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4
170,Vlatko Cancar,DEN,2022-2023,51,66.66666666666666,15.705882352941176,5.411764705882353,0.3445692883895131,2.0,4.078431372549019,49.03846153846153,0.8235294117647058,2.0588235294117645,40.0,0.5882352941176471,0.6274509803921569,93.75,0.43137254901960786,1.8431372549019607,2.2745098039215685,1.4313725490196079,0.35294117647058826,0.23529411764705882,0.6274509803921569,1.5098039215686274,-33
171,Olivier Sarr,OKC,2022-2023,3,33.33333333333333,10.666666666666666,2.3333333333333335,0.21875,1.0,2.3333333333333335,42.857142857142854,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,100.0,1.0,1.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.6666666666666667,-6
172,R.J. Hampton,DET,2022-2023,37,21.62162162162162,14.91891891891892,6.0,0.40217391304347827,2.0,4.594594594594595,43.529411764705884,0.7837837837837838,2.135135135135135,36.708860759493675,1.2162162162162162,1.5135135135135136,80.35714285714286,0.40540540540540543,1.3243243243243243,1.7297297297297298,1.2432432432432432,0.6216216216216216,0.13513513513513514,0.8648648648648649,0.8918918918918919,-89
173,MarJon Beauchamp,MIL,2022-2023,42,66.66666666666666,13.761904761904763,5.214285714285714,0.3788927335640138,1.9047619047619047,4.904761904761905,38.83495145631068,0.9047619047619048,2.857142857142857,31.666666666666664,0.5,0.6904761904761905,72.41379310344827,0.8095238095238095,1.380952380952381,2.1904761904761907,0.6190476190476191,0.42857142857142855,0.09523809523809523,0.8809523809523809,1.4047619047619047,-70
174,Gorgui Dieng,SAS,2022-2023,24,8.333333333333332,9.833333333333334,2.9583333333333335,0.3008474576271186,1.125,3.125,36.0,0.5,2.0833333333333335,24.0,0.20833333333333334,0.25,83.33333333333334,0.9166666666666666,1.75,2.6666666666666665,1.4166666666666667,0.16666666666666666,0.4166666666666667,0.8333333333333334,1.5,-79
175,Jabari Walker,POR,2022-2023,46,43.47826086956522,8.695652173913043,2.652173913043478,0.305,1.0,2.3260869565217392,42.99065420560748,0.15217391304347827,0.6304347826086957,24.137931034482758,0.5,0.6739130434782609,74.19354838709677,0.782608695652174,1.2173913043478262,2.0,0.4782608695652174,0.10869565217391304,0.21739130434782608,0.41304347826086957,0.9130434782608695,-13
176,Dylan Windler,CLE,2022-2023,2,100.0,4.0,2.5,0.625,1.0,1.5,66.66666666666666,0.5,1.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,-2
177,McKinley Wright IV,DAL,2022-2023,24,54.166666666666664,11.666666666666666,3.5833333333333335,0.30714285714285716,1.4166666666666667,3.0,47.22222222222222,0.2916666666666667,0.875,33.33333333333333,0.4583333333333333,0.6666666666666666,68.75,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.875,-75
178,Dominick Barlow,SAS,2022-2023,17,11.76470588235294,11.705882352941176,3.176470588235294,0.271356783919598,1.2941176470588236,2.4705882352941178,52.38095238095239,0.0,0.23529411764705882,0.0,0.5882352941176471,0.7647058823529411,76.92307692307693,1.2352941176470589,1.4705882352941178,2.7058823529411766,0.5882352941176471,0.29411764705882354,0.4117647058823529,0.5882352941176471,1.8235294117647058,-58
179,Cedi Osman,CLE,2022-2023,68,61.76470588235294,20.63235294117647,8.794117647058824,0.4262295081967213,3.176470588235294,7.029411764705882,45.18828451882845,1.4705882352941178,4.088235294117647,35.97122302158273,0.9705882352941176,1.411764705882353,68.75,0.3382352941176471,1.9558823529411764,2.2941176470588234,1.5147058823529411,0.4852941176470588,0.11764705882352941,0.6911764705882353,1.588235294117647,218
