,Name,Team,Location,Opponent,Date,Result,Mins,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE
36,Monta Ellis,DAL,A,MEM,2014-04-16,L,42,101.4,118.9,-17.6,16.7,2.0,14.8,2.5,12.5,7.5,7.4,42.9,42.9,26.4,85.25,10.5
37,Jason Thompson,SAC,H,PHX,2014-04-16,L,21,97.8,80.4,17.3,0.0,0.0,0.0,5.0,37.0,23.4,18.2,44.4,44.4,23.4,103.26,15.6
38,Gerald Henderson,CHA,H,CHI,2014-04-16,W,33,103.2,85.5,17.7,5.6,1.0,6.3,0.0,18.2,9.0,6.3,38.5,38.4,20.8,89.32,5.7
39,Malcolm Thomas,UTA,A,MIN,2014-04-16,W,21,121.7,111.1,10.6,0.0,0.0,0.0,7.1,14.3,11.4,33.3,75.0,75.0,18.0,105.25,5.2
40,Kendrick Perkins,OKC,H,DET,2014-04-16,W,17,97.1,97.2,-0.2,0.0,0.0,0.0,18.5,10.0,14.9,16.7,33.3,52.5,12.2,100.32,1.3
41,Cody Zeller,CHA,H,CHI,2014-04-16,W,18,87.9,74.3,13.6,12.5,0.33,10.0,5.3,0.0,2.4,30.0,66.7,66.7,23.7,88.54,11.0
42,Miles Plumlee,PHX,A,SAC,2014-04-16,W,13,67.9,88.9,-21.0,0.0,0.0,0.0,5.9,7.7,6.7,25.0,33.3,33.3,13.3,105.18,2.7
43,Luke Ridnour,CHA,H,CHI,2014-04-16,W,13,90.9,91.7,-0.8,0.0,0.0,0.0,0.0,5.9,3.6,0.0,50.0,50.0,13.0,84.38,0.0
44,Patrick Beverley,HOU,A,NOP,2014-04-16,L,22,126.8,122.5,4.3,15.4,0.5,14.3,0.0,10.0,5.3,28.6,83.3,85.4,25.0,87.77,12.9
45,Ben McLemore,SAC,H,PHX,2014-04-16,L,42,104.6,100.0,4.6,20.0,2.5,15.2,0.0,10.6,5.5,6.1,52.5,58.3,28.3,98.65,16.0
46,Anthony Randolph,DEN,H,GSW,2014-04-16,L,20,120.9,102.2,18.7,10.0,0.0,9.1,0.0,20.8,11.4,0.0,83.3,88.3,21.7,108.46,27.1
47,Timofey Mozgov,DEN,H,GSW,2014-04-16,L,25,87.5,105.5,-18.0,7.7,0.33,10.0,6.5,10.7,8.5,30.0,66.7,88.7,14.1,105.37,11.8
48,Cory Joseph,SAS,H,LAL,2014-04-16,L,22,95.6,102.1,-6.6,25.0,1.5,17.6,0.0,9.5,4.4,11.8,45.5,50.5,29.2,102.78,9.9
49,Kawhi Leonard,SAS,H,LAL,2014-04-16,L,24,103.8,103.8,0.1,25.0,0.0,28.6,0.0,18.5,8.8,0.0,70.0,70.0,16.9,106.25,14.9
50,Toure' Murry,NYK,H,TOR,2014-04-16,W,29,103.6,110.0,-6.4,12.5,0.67,11.8,0.0,6.9,3.5,17.6,58.3,60.3,24.2,96.57,7.0
51,Andre Drummond,DET,A,OKC,2014-04-16,L,28,123.2,103.4,19.8,0.0,0.0,0.0,26.7,13.9,19.7,0.0,56.3,56.4,28.6,98.06,16.9
52,Spencer Hawes,CLE,H,BKN,2014-04-16,W,24,110.6,89.1,21.5,17.6,1.5,25.0,5.0,25.0,15.9,16.7,71.4,71.4,17.0,93.58,14.7
53,Bismack Biyombo,CHA,H,CHI,2014-04-16,W,11,60.9,75.0,-14.1,0.0,0.0,0.0,14.3,41.7,26.9,0.0,66.7,51.5,16.0,99.82,26.8
54,Troy Daniels,HOU,A,NOP,2014-04-16,L,44,119.5,119.0,0.5,19.2,5.0,22.7,0.0,2.8,1.3,4.5,68.8,68.8,17.7,90.72,8.2
55,Kevin Seraphin,WAS,A,BOS,2014-04-16,W,4,44.4,133.3,-88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,18.2,113.19,9.1
56,Shelvin Mack,ATL,A,MIL,2014-04-16,W,22,100.0,113.3,-13.3,18.2,2.0,18.2,5.6,9.5,7.7,9.1,64.3,69.8,19.1,96.43,14.4
57,Derrick Favors,UTA,A,MIN,2014-04-16,W,43,114.6,111.5,3.1,12.9,4.0,20.0,10.0,16.7,13.6,5.0,66.7,71.7,15.4,98.16,16.6
58,Brandan Wright,DAL,A,MEM,2014-04-16,L,25,115.6,86.7,28.9,0.0,0.0,0.0,9.5,4.3,6.8,0.0,100.0,100.0,9.6,87.5,11.9
59,Pablo Prigioni,NYK,H,TOR,2014-04-16,W,14,96.2,53.8,42.3,33.3,1.5,50.0,0.0,0.0,0.0,33.3,100.0,100.0,9.7,90.65,14.6
60,Tyler Zeller,CLE,H,BKN,2014-04-16,W,26,120.4,89.1,31.3,11.8,0.0,13.3,16.7,21.9,19.6,0.0,81.8,83.3,21.3,99.66,27.5
61,Rudy Gobert,UTA,A,MIN,2014-04-16,W,14,100.0,113.3,-13.3,12.5,0.0,16.7,15.8,46.2,28.1,0.0,80.0,73.5,13.5,102.13,23.1
62,Udonis Haslem,MIA,H,PHI,2014-04-16,L,16,103.1,115.6,-12.5,0.0,0.0,0.0,9.1,60.0,38.5,28.6,75.0,71.7,20.0,94.52,17.2
63,Jodie Meeks,LAL,A,SAS,2014-04-16,W,30,114.9,89.4,25.5,12.0,3.0,27.3,0.0,7.3,4.1,9.1,100.0,101.7,11.1,104.94,14.6
64,Casper Ware,PHI,A,MIA,2014-04-16,W,14,139.3,82.8,56.5,9.1,1.0,14.3,0.0,5.9,4.2,14.3,100.0,100.0,20.7,98.18,16.7
65,Andre Miller,WAS,A,BOS,2014-04-16,W,20,128.2,138.5,-10.3,21.1,2.0,50.0,0.0,7.7,4.0,25.0,100.0,100.0,9.3,95.67,7.1
66,Nene,WAS,A,BOS,2014-04-16,W,22,120.0,113.6,6.4,17.6,1.5,23.1,5.9,9.5,7.9,15.4,83.3,77.3,20.4,95.57,11.1
67,Kevin Martin,MIN,H,UTA,2014-04-16,L,40,109.9,112.3,-2.5,7.1,1.0,3.3,2.3,2.3,2.3,3.3,56.3,63.4,31.5,97.32,14.7
68,Henry Sims,PHI,A,MIA,2014-04-16,W,31,91.9,95.2,-3.3,15.8,1.5,25.0,8.0,19.2,13.7,16.7,57.1,63.5,13.2,97.24,15.6
69,CJ McCollum,POR,H,LAC,2014-04-16,W,28,116.1,94.4,21.6,16.7,1.0,18.8,0.0,12.1,5.7,18.8,61.1,60.7,17.8,94.3,6.9
70,Ed Davis,MEM,H,DAL,2014-04-16,W,12,77.3,142.9,-65.6,0.0,0.0,0.0,16.7,20.0,18.2,50.0,100.0,100.0,14.8,84.82,11.8
71,Chris Johnson,BOS,H,WAS,2014-04-16,L,29,111.9,122.0,-10.2,14.3,0.0,30.0,7.4,8.7,8.0,0.0,71.4,67.2,11.1,96.93,12.5
72,Ish Smith,PHX,A,SAC,2014-04-16,W,27,121.4,89.3,32.1,38.1,8.0,50.0,0.0,5.7,3.5,6.3,57.1,57.1,13.3,99.56,17.1
73,Evan Turner,IND,A,ORL,2014-04-16,W,35,107.5,89.4,18.1,25.0,2.0,37.5,0.0,25.8,12.1,18.8,91.7,95.6,12.7,92.61,19.3
74,Elton Brand,ATL,A,MIL,2014-04-16,W,19,100.0,110.0,-10.0,8.3,1.0,25.0,0.0,7.7,3.6,25.0,50.0,50.0,7.7,96.66,-3.9
75,DeMarre Carroll,ATL,A,MIL,2014-04-16,W,22,128.3,108.9,19.4,22.2,4.0,28.6,0.0,6.7,3.1,7.1,72.2,72.2,20.8,97.43,15.2
76,Ognjen Kuzmic,GSW,A,DEN,2014-04-16,W,31,105.8,118.8,-13.0,0.0,0.0,0.0,5.6,15.6,10.3,0.0,100.0,79.8,5.3,107.83,5.4
77,Zach Randolph,MEM,H,DAL,2014-04-16,W,46,120.7,109.9,10.9,3.3,0.33,3.4,19.1,12.8,16.3,10.3,50.0,54.8,26.9,84.94,11.5
78,Kyle Singler,DET,A,OKC,2014-04-16,L,38,116.7,124.1,-7.4,6.9,2.0,14.3,0.0,0.0,0.0,7.1,77.8,85.9,13.3,98.81,9.6
79,Carrick Felix,CLE,H,BKN,2014-04-16,W,12,137.5,87.5,50.0,30.0,3.0,30.0,0.0,13.3,9.5,10.0,83.3,83.3,28.0,96.0,17.5
80,Joel Anthony,BOS,H,WAS,2014-04-16,L,29,101.8,101.7,0.0,4.8,0.0,20.0,7.7,7.7,7.7,0.0,66.7,64.4,6.3,96.79,5.5
81,Austin Daye,SAS,H,LAL,2014-04-16,L,14,100.0,110.0,-10.0,0.0,0.0,0.0,0.0,16.7,8.0,10.0,75.0,75.2,32.3,99.95,16.5
82,Kyle Korver,ATL,A,MIL,2014-04-16,W,22,128.3,108.9,19.4,19.0,4.0,40.0,0.0,13.3,6.3,10.0,75.0,71.7,12.5,97.43,10.4
83,Mike Muscala,ATL,A,MIL,2014-04-16,W,25,110.0,102.0,8.0,21.4,1.5,21.4,0.0,16.0,8.9,14.3,75.0,80.5,20.8,95.68,17.1
84,Arron Afflalo,ORL,H,IND,2014-04-16,L,6,125.0,91.7,33.3,33.3,1.0,20.0,0.0,25.0,14.3,20.0,125.0,121.5,33.3,92.16,34.6
85,Mason Plumlee,BKN,A,CLE,2014-04-16,L,18,97.3,111.1,-13.8,60.0,2.0,35.3,0.0,27.3,14.6,17.6,57.1,50.8,25.6,98.06,18.8
86,Jan Vesely,DEN,H,GSW,2014-04-16,L,14,87.1,118.2,-31.1,0.0,0.0,0.0,0.0,20.0,10.7,60.0,100.0,100.0,15.2,112.67,3.2
87,Archie Goodwin,PHX,A,SAC,2014-04-16,W,31,119.0,98.4,20.7,5.9,0.33,5.3,10.0,2.6,5.8,15.8,88.5,90.2,25.7,95.8,23.4
88,Elliot Williams,PHI,A,MIA,2014-04-16,W,23,111.4,88.6,22.7,6.7,1.0,10.0,0.0,4.8,2.5,10.0,57.1,57.1,17.6,93.45,7.6
89,Brandon Bass,BOS,H,WAS,2014-04-16,L,26,94.2,118.9,-24.6,8.3,0.0,9.1,3.3,23.1,12.5,0.0,77.8,77.5,16.1,98.25,19.7
90,Darius Miller,NOP,H,HOU,2014-04-16,W,34,127.0,120.6,6.3,3.2,0.0,12.5,7.7,3.2,5.3,0.0,64.3,64.3,9.9,88.25,6.9
91,Michael Kidd-Gilchrist,CHA,H,CHI,2014-04-16,W,23,104.9,100.0,4.9,0.0,0.0,0.0,8.3,5.6,7.1,0.0,75.0,82.0,10.4,85.92,9.4
92,MarShon Brooks,LAL,A,SAS,2014-04-16,W,9,116.7,111.8,4.9,0.0,0.0,0.0,0.0,12.5,7.7,16.7,75.0,71.7,33.3,96.0,13.1
93,Michael Beasley,MIA,H,PHI,2014-04-16,L,15,65.6,123.3,-57.7,20.0,1.0,14.3,0.0,12.5,4.3,14.3,75.0,82.0,17.1,102.03,14.7
94,Maurice Harkless,ORL,H,IND,2014-04-16,L,38,95.7,120.8,-25.1,10.5,2.0,13.3,7.9,5.7,6.8,6.7,55.6,57.9,16.5,90.56,8.8
95,Hollis Thompson,PHI,A,MIA,2014-04-16,W,27,98.0,92.6,5.4,16.7,3.0,37.5,0.0,10.3,5.8,12.5,37.5,37.5,8.6,91.86,9.4
96,Jarrett Jack,CLE,H,BKN,2014-04-16,W,26,122.6,88.7,34.0,37.5,4.5,42.9,0.0,9.7,5.5,9.5,25.0,25.0,20.0,99.83,6.6
97,Kirk Hinrich,CHI,A,CHA,2014-04-16,L,31,100.0,105.7,-5.7,31.6,6.0,40.0,0.0,3.1,1.8,6.7,68.8,68.8,16.1,83.41,7.3
98,Gorgui Dieng,MIN,H,UTA,2014-04-16,L,28,103.6,118.9,-15.2,5.6,1.0,8.3,9.4,14.3,11.7,8.3,12.5,20.5,17.7,94.08,-0.5
99,DeJuan Blair,DAL,A,MEM,2014-04-16,L,17,96.9,125.0,-28.1,0.0,0.0,0.0,26.3,11.8,19.4,0.0,40.0,59.2,17.9,91.17,16.1
100,Shavlik Randolph,PHX,A,SAC,2014-04-16,W,16,129.0,87.1,41.9,0.0,0.0,0.0,0.0,4.5,3.2,100.0,0.0,0.0,6.3,95.59,-10.1
101,Earl Watson,POR,H,LAC,2014-04-16,W,16,87.1,116.1,-29.0,18.2,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,95.56,-7.7
102,Robert Covington,HOU,A,NOP,2014-04-16,L,4,25.0,62.5,-37.5,0.0,0.0,0.0,0.0,16.7,8.3,0.0,0.0,0.0,22.2,94.04,-100.0
103,Kyrie Irving,CLE,H,BKN,2014-04-16,W,27,103.7,85.2,18.5,29.4,2.5,25.0,0.0,6.7,3.6,10.0,50.0,56.3,24.6,95.47,15.7
104,P.J. Tucker,PHX,A,SAC,2014-04-16,W,17,80.6,105.6,-25.0,0.0,0.0,0.0,0.0,28.6,11.8,16.7,0.0,20.5,16.2,103.58,3.1
105,Will Barton,POR,H,LAC,2014-04-16,W,35,102.8,104.3,-1.5,10.0,1.0,7.1,4.3,21.1,11.8,7.1,42.5,48.9,29.2,95.59,14.1
106,Iman Shumpert,NYK,H,TOR,2014-04-16,W,30,108.8,83.3,25.4,8.3,0.0,15.4,6.5,5.4,5.9,0.0,15.0,13.8,16.2,93.0,-4.3
107,Ricky Rubio,MIN,H,UTA,2014-04-16,L,46,112.9,107.4,5.5,21.4,3.0,26.1,0.0,4.3,2.1,8.7,34.6,46.1,15.6,99.2,4.2
108,Phil Pressey,BOS,H,WAS,2014-04-16,L,43,103.5,123.0,-19.5,33.3,2.5,35.7,2.4,11.4,6.5,14.3,25.0,32.7,18.4,97.77,6.1
109,Nazr Mohammed,CHI,A,CHA,2014-04-16,L,6,83.3,58.3,25.0,0.0,0.0,0.0,0.0,28.6,16.7,0.0,33.3,33.3,25.0,96.0,13.3
110,Joel Freeland,POR,H,LAC,2014-04-16,W,18,100.0,102.9,-2.9,25.0,0.0,22.2,8.0,31.3,17.1,0.0,42.9,42.9,15.9,90.51,18.4
111,Tayshaun Prince,MEM,H,DAL,2014-04-16,W,25,129.5,108.5,21.0,9.5,0.0,22.2,8.7,12.0,10.4,0.0,28.6,28.6,12.7,86.11,5.2
112,Wilson Chandler,DEN,H,GSW,2014-04-16,L,31,105.8,100.0,5.8,9.5,1.0,20.0,3.2,7.0,5.4,20.0,40.0,51.0,10.5,107.88,5.5
113,Draymond Green,GSW,A,DEN,2014-04-16,W,3,100.0,66.7,33.3,0.0,0.0,0.0,28.6,40.0,33.3,0.0,33.3,33.3,30.0,144.85,66.7
114,Lou Williams,ATL,A,MIL,2014-04-16,W,19,100.0,97.4,2.6,25.0,0.0,25.0,0.0,22.2,12.5,0.0,16.7,49.6,23.1,97.43,16.8
115,Alexey Shved,MIN,H,UTA,2014-04-16,L,18,105.6,113.5,-8.0,30.0,3.0,25.0,0.0,5.6,3.0,8.3,58.3,63.7,22.0,100.11,11.6
116,Chris Wright,MIL,H,ATL,2014-04-16,L,18,88.6,108.8,-20.3,0.0,0.0,0.0,12.5,23.1,17.2,0.0,42.9,42.9,17.5,94.45,10.0
117,Wesley Johnson,LAL,A,SAS,2014-04-16,W,35,102.7,98.7,4.0,7.4,0.0,10.5,2.7,24.4,14.1,0.0,32.4,32.4,21.3,103.95,7.1
118,Allen Crabbe,POR,H,LAC,2014-04-16,W,29,91.5,112.1,-20.5,11.1,0.0,20.0,2.6,13.8,7.5,0.0,25.0,25.0,11.3,96.72,0.0
119,Luis Scola,IND,A,ORL,2014-04-16,W,24,119.6,87.0,32.6,21.1,2.0,23.5,17.4,20.0,18.6,11.8,40.0,46.0,23.6,91.3,13.1
120,Glen Davis,LAC,A,POR,2014-04-16,L,33,113.2,110.4,2.8,0.0,0.0,0.0,11.1,7.9,9.5,11.1,42.9,44.4,12.2,99.34,4.4
121,Andrei Kirilenko,BKN,A,CLE,2014-04-16,L,28,100.0,122.6,-22.6,17.6,1.5,20.0,7.1,7.1,7.1,13.3,28.6,44.6,19.0,94.14,5.9
122,Dionte Christmas,PHX,A,SAC,2014-04-16,W,8,88.2,118.8,-30.5,0.0,0.0,0.0,8.3,25.0,15.0,0.0,37.5,30.7,25.0,105.88,-1.9
123,Thabo Sefolosha,OKC,H,DET,2014-04-16,W,26,113.2,91.1,22.1,17.6,0.0,27.3,3.3,11.5,7.1,0.0,42.9,44.4,11.9,102.21,14.9
124,Shannon Brown,NYK,H,TOR,2014-04-16,W,21,95.6,112.8,-17.2,6.3,0.2,11.1,0.0,11.8,5.4,55.6,0.0,0.0,17.0,104.0,-11.0
125,Tony Mitchell,DET,A,OKC,2014-04-16,L,6,118.2,75.0,43.2,0.0,0.0,0.0,0.0,14.3,7.7,0.0,0.0,0.0,8.3,90.49,6.9
126,Devin Harris,DAL,A,MEM,2014-04-16,L,26,106.4,85.7,20.7,58.8,2.5,43.5,0.0,12.0,6.1,17.4,50.0,56.3,23.2,90.12,22.6
127,Marcus Thornton,BKN,A,CLE,2014-04-16,L,42,79.5,119.0,-39.5,16.7,1.0,11.1,4.4,10.5,7.2,11.1,42.1,47.2,27.0,95.85,7.7
128,Kevin Love,MIN,H,UTA,2014-04-16,L,47,105.2,116.5,-11.3,34.6,1.8,25.7,0.0,20.8,10.4,14.3,30.0,46.8,24.1,99.33,10.5
129,Greg Oden,MIA,H,PHI,2014-04-16,L,14,89.3,129.6,-40.3,0.0,0.0,0.0,20.0,22.2,20.8,25.0,0.0,34.7,12.5,96.23,-0.9
130,Gordon Hayward,UTA,A,MIN,2014-04-16,W,47,115.5,114.9,0.6,25.7,3.0,23.7,6.5,14.6,10.6,7.9,34.8,43.4,25.2,98.4,11.9
131,Al Jefferson,CHA,H,CHI,2014-04-16,W,42,105.5,90.7,14.8,12.0,1.5,14.3,15.0,27.9,21.7,9.5,28.6,31.7,21.4,85.18,11.9
132,Robert Sacre,LAL,A,SAS,2014-04-16,W,24,103.9,104.0,-0.1,5.6,0.0,8.3,4.5,7.7,6.3,0.0,40.0,46.0,20.8,101.35,2.5
133,Brian Roberts,NOP,H,HOU,2014-04-16,W,4,62.5,77.8,-15.3,100.0,0.0,33.3,0.0,12.5,7.1,0.0,0.0,85.2,22.2,101.16,60.0
134,Gary Neal,CHA,H,CHI,2014-04-16,W,20,77.1,89.2,-12.0,33.3,3.0,25.0,0.0,18.2,9.5,8.3,31.3,31.3,23.7,87.79,10.0
135,Jordan Hamilton,HOU,A,NOP,2014-04-16,L,27,94.3,107.5,-13.2,21.4,3.0,21.4,0.0,4.2,1.7,7.1,70.0,70.0,17.5,94.05,11.1
136,E'Twaun Moore,ORL,H,IND,2014-04-16,L,31,98.2,110.3,-12.1,20.0,0.0,18.8,2.9,13.9,8.6,0.0,41.7,48.8,20.6,90.2,12.4
137,Roy Hibbert,IND,A,ORL,2014-04-16,W,18,115.2,78.1,37.0,0.0,0.0,0.0,6.7,30.0,20.0,0.0,14.3,25.4,21.6,89.23,7.8
138,Nando De Colo,TOR,A,NYK,2014-04-16,L,26,109.8,102.0,7.8,22.2,2.0,22.2,3.4,8.3,5.7,11.1,50.0,50.0,21.9,93.45,8.6
139,Boris Diaw,SAS,H,LAL,2014-04-16,L,17,94.4,111.4,-17.0,26.7,4.0,44.4,0.0,18.8,8.3,11.1,0.0,0.0,12.2,101.73,2.7
140,Pero Antic,ATL,A,MIL,2014-04-16,W,20,130.0,112.5,17.5,10.5,0.0,18.2,0.0,23.5,12.5,0.0,31.3,42.9,21.4,98.71,6.7
141,Alex Len,PHX,A,SAC,2014-04-16,W,16,97.1,120.6,-23.4,0.0,0.0,0.0,0.0,26.7,11.8,33.3,0.0,0.0,15.8,101.6,-1.9
142,Omri Casspi,HOU,A,NOP,2014-04-16,L,29,127.8,118.9,8.9,5.0,0.0,9.1,4.8,30.4,18.2,0.0,45.0,45.0,16.9,89.63,8.2
143,Ryan Hollins,LAC,A,POR,2014-04-16,L,14,86.2,113.3,-27.1,12.5,1.0,25.0,6.3,4.5,5.3,25.0,0.0,53.2,9.1,98.45,3.5
144,Isaiah Canaan,HOU,A,NOP,2014-04-16,L,26,96.0,109.8,-13.8,23.5,0.0,36.4,0.0,4.5,1.9,0.0,16.7,14.5,12.1,93.77,-1.0
145,Victor Oladipo,ORL,H,IND,2014-04-16,L,17,90.9,112.1,-21.2,10.0,0.5,9.1,0.0,15.4,6.7,18.2,25.0,25.0,25.6,91.03,-3.5
146,Quincy Miller,DEN,H,GSW,2014-04-16,L,23,107.7,107.7,0.0,6.3,1.0,11.1,4.2,24.0,14.3,11.1,33.3,43.6,14.0,109.75,4.4
147,Travis Outlaw,SAC,H,PHX,2014-04-16,L,25,100.0,119.6,-19.6,18.2,2.0,13.3,0.0,27.8,10.0,6.7,55.0,63.8,20.3,98.47,17.4
148,Jae Crowder,DAL,A,MEM,2014-04-16,L,13,154.5,75.0,79.5,0.0,0.0,0.0,20.0,7.7,13.0,0.0,0.0,0.0,7.4,87.04,2.6
