,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.9206836472247573,0.8181818181818181,1.0,0.8015109972856649,0.8926775093887341
1,LeBron James,0.977047609616666,0.9545454545454546,0.8220403303817249,0.6362855670589591,0.8353456261309624
2,Giannis Antetokounmpo,1.0,0.7727272727272727,0.8743724761750931,0.613916549165279,0.8200737787197369
3,Stephen Curry,0.8080939618135843,0.5909090909090908,0.9043814569536426,0.879533500246925,0.8189424824589389
4,Kevin Durant,0.874388119140463,0.6363636363636362,0.8383048920137417,0.7982165731948294,0.8038698343104811
5,Kyrie Irving,0.7922508918941342,0.9090909090909092,0.8305747520845488,0.6942558690132561,0.7949210211160898
6,DeMar DeRozan,0.8694812198504225,0.8181818181818181,0.7560874089490115,0.7364252278200123,0.7924216234257458
7,Damian Lillard,0.972901295141859,0.8636363636363635,0.7522221335673822,0.599076623251826,0.7894023477958303
8,Bradley Beal,0.9093337758234463,0.9090909090909092,0.7211552958327364,0.6244033916100917,0.777611735609113
9,Victor Oladipo,0.8777354042633541,0.8636363636363635,0.7712482320127958,0.6323726783538985,0.77747750757203
10,Klay Thompson,0.8406577844405598,0.8636363636363635,0.6583449159240183,0.7779418527239934,0.776249567276319
11,DeMarcus Cousins,0.9117232224342489,0.9090909090909092,0.812855765942232,0.49732154446762283,0.7684289816416088
12,Russell Westbrook,0.9518906439089423,0.8636363636363635,0.6583217969344358,0.6287986727347278,0.7656914266125727
13,Eric Gordon,0.761463791331874,0.7272727272727273,0.6198138535886881,0.9318144330525244,0.7638106283691757
14,Anthony Davis,0.9052717165850825,0.6818181818181819,0.7790599476498692,0.6407531006841077,0.7596485929024717
15,LaMarcus Aldridge,0.8381859431190404,0.8636363636363635,0.7215539018228989,0.6315499366576399,0.7524089892118829
16,Kristaps Porzingis,0.7803036588401226,0.6363636363636362,0.893427759092958,0.6386359629416869,0.7486089210101435
17,Kemba Walker,0.9084045465859121,0.7727272727272727,0.6527404472276871,0.6604306871394583,0.7458385645319343
18,Joel Embiid,0.7629022541744974,0.5909090909090908,0.8536873915000323,0.7073240276068407,0.7443226390633148
19,Karl-Anthony Towns,0.9129179457396499,0.9090909090909092,0.6042319496042643,0.6064278449418004,0.7410624710461905
20,Jimmy Butler,0.9770063173365255,0.8181818181818181,0.5245730219588707,0.6702930116463639,0.7395044710121231
21,Andrew Wiggins,0.9607068779556958,0.9090909090909092,0.48883393411015175,0.6332126448226674,0.7296997121673033
22,CJ McCollum,0.953965225018075,0.8181818181818181,0.605113588733339,0.5553579351784674,0.7235182284521502
23,Khris Middleton,0.9629256498085836,0.8181818181818181,0.5627025503733973,0.5872544304684102,0.7230856655310255
24,Jrue Holiday,0.9666804944827014,0.9090909090909092,0.48230279981640556,0.5989208098588032,0.719999975657285
25,Paul George,0.9721231228739733,0.7727272727272727,0.5580921347721696,0.5382480980656444,0.7032223006731142
26,Kyle Lowry,0.8233990352135212,0.8181818181818181,0.4752432432432433,0.7423376506172489,0.7030727469256004
27,Kevin Love,0.6930888575458392,0.9090909090909092,0.7109849679386104,0.5694002163431849,0.6992836083086916
28,Al Horford,0.8097597679215649,0.8636363636363635,0.412724742477115,0.7760517268881119,0.6987592527114903
29,Donovan Mitchell,0.7277358334024724,0.9090909090909092,0.6219146415044963,0.6040877051693707,0.6937904601212478
30,Jaylen Brown,0.7683564257861113,0.9090909090909092,0.44341427520235466,0.7197042137585851,0.6875938512712625
31,Nikola Vucevic,0.7469670246732842,0.9545454545454546,0.5942872153631323,0.5527718789598846,0.6846706031206371
32,Jayson Tatum,0.7336347797228906,1.0,0.43156710297098155,0.6966643842017599,0.6832194442859509
33,Carmelo Anthony,0.8374797027414633,0.8181818181818181,0.5371044885945548,0.5912321631586089,0.6821522186676713
34,Ben Simmons,0.9615033601592964,0.7727272727272727,0.45609191733822707,0.5751004880579234,0.682133654746266
35,Devin Booker,0.8593943416576786,0.6818181818181819,0.7803550166924772,0.3798335072102912,0.6746172309143244
36,Lou Williams,0.7465953941520191,0.8181818181818181,0.6868537304291238,0.5043697686683164,0.6743595919544328
37,Gary Harris,0.8579606736911973,0.7727272727272727,0.45992006810082386,0.6461842974004893,0.6741647692419155
38,Trevor Ariza,0.8869097383989941,0.7272727272727273,0.27554352200797627,0.8213131018572414,0.672148304163539
39,Tobias Harris,0.8149506346967559,0.9090909090909092,0.5526167016637055,0.5035635451573336,0.6707980953557862
40,Blake Griffin,0.9202120459199938,0.40909090909090906,0.707885573837646,0.5316815658972897,0.6686385400072887
41,Chris Paul,0.763236183048678,0.18181818181818177,0.5790794852841347,0.9422212221027586,0.6658627678379005
42,John Wall,0.8466422423768705,0.40909090909090906,0.5954635761589404,0.69782874485543,0.6631151201438954
43,Dwight Howard,0.7207734803468588,0.8636363636363635,0.5392105960264901,0.598043800210604,0.6596510923158668
44,Robert Covington,0.8152263400749256,0.7272727272727273,0.44395705068981317,0.6789553055639652,0.6594486038114893
