,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.945159106296547,0.7105263157894737,1.0,0.7794428921929596,0.8755843983515091
1,Stephen Curry,0.8286222071767093,0.5789473684210527,0.9497481084588256,0.9337799985483164,0.8504081532373122
2,Russell Westbrook,0.9419799240528683,0.9473684210526316,0.754895782320358,0.7664447527052243,0.8419399839171863
3,Kevin Durant,0.9001614499244828,0.763157894736842,0.8397277777309583,0.8156407811150503,0.8372102384060323
4,DeMar DeRozan,0.8972241029113066,0.9210526315789473,0.7940188400218103,0.7615542469993871,0.8346689020750733
5,Giannis Antetokounmpo,0.9999999999999998,0.8421052631578947,0.8362923351158645,0.6435480497152034,0.8291696088656998
6,Kyrie Irving,0.8321536283621589,0.8947368421052633,0.825601184378859,0.7595323236025403,0.8204431652296588
7,Jimmy Butler,0.9784698713608666,0.9210526315789473,0.6174398419427167,0.7871504808674972,0.8152587715881437
8,Anthony Davis,0.949846362168637,0.763157894736842,0.8132792118479845,0.695928149359156,0.8103576723045036
9,Klay Thompson,0.8791910747402196,0.9473684210526316,0.6391896939708955,0.8194215453614779,0.8070041002238894
10,LeBron James,0.9752200406228841,0.9210526315789473,0.8052347892923637,0.5619892051900875,0.8039539406481779
11,Bradley Beal,0.9435695151747079,0.9473684210526316,0.7158895482009328,0.6656820972018657,0.8034800791677568
12,Karl-Anthony Towns,0.9329722410291128,1.0,0.5894475910497812,0.7710416967106621,0.8033467921797598
13,Victor Oladipo,0.8790018377019053,0.8421052631578947,0.7781635269508964,0.7231971753352263,0.8014816087177205
14,DeMarcus Cousins,0.9508463100880162,0.9210526315789473,0.7649376679888685,0.6079997356264099,0.7987601511912766
15,Eric Gordon,0.8293838862559242,0.8421052631578947,0.6314934467316902,0.8706231149834571,0.7878816597730008
16,LaMarcus Aldridge,0.8696535280091842,0.9473684210526316,0.7111538292055958,0.6866122433979069,0.7874142449775487
17,Damian Lillard,0.9704702880058329,0.763157894736842,0.7497760509938761,0.648413711246141,0.7851980999500072
18,Joel Embiid,0.7778666830799532,0.6052631578947367,0.8544213524542482,0.8000839848288877,0.7768786333870248
19,Andrew Wiggins,0.9482058226134056,1.0,0.48987943087352614,0.7401568235737264,0.7712773781152165
