,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.9384141379718047,0.8166666666666667,1.0,0.8846619458809155,0.9205061766723405
1,Stephen Curry,0.811226918342224,0.6666666666666667,0.9275671884327812,0.9439934994611003,0.8567092170690493
2,Russell Westbrook,0.961645224359748,0.9666666666666667,0.7592383610661229,0.7748576728613051,0.8541479835565973
3,Kevin Durant,0.9062070852140609,0.8333333333333334,0.851791913561186,0.8162960052289739,0.8540121094478414
4,Giannis Antetokounmpo,1.0,0.9,0.8055794514862278,0.71387944160816,0.8497493919112712
5,Anthony Davis,0.9766762412802628,0.8333333333333334,0.8530009793952218,0.7083448893476938,0.8439161539564513
6,DeMar DeRozan,0.8821808070848058,0.9500000000000001,0.7510640393512356,0.8327951053189355,0.8431311199051352
7,Damian Lillard,0.9760634660101217,0.8333333333333334,0.8085809416885827,0.7486179984467136,0.8425913697104747
8,LeBron James,0.9891878318706018,0.9500000000000001,0.7991808448984472,0.6175286285942113,0.8263914166594408
9,Victor Oladipo,0.8923504573311978,0.8666666666666666,0.7419874202942589,0.7917761320281693,0.8182683993535925
10,Bradley Beal,0.9748645578728894,0.9833333333333333,0.6746557673461449,0.6970139544150762,0.815368707831494
11,Joel Embiid,0.7794740179803785,0.75,0.8324386555356542,0.867877450243884,0.8139582511131767
12,Kyrie Irving,0.8149035699630696,0.8333333333333334,0.8418259679438822,0.7606497517571128,0.8103372356231646
13,Karl-Anthony Towns,0.9285067765665791,0.9833333333333333,0.6031270905773001,0.7856269137388259,0.8072209173456861
14,Jimmy Butler,0.9933524825605253,0.7666666666666667,0.6200331013504472,0.8150034367395976,0.8024016107477421
15,Paul George,0.9683351808867033,0.9500000000000001,0.6223965728546283,0.7280290729006743,0.802138430082025
16,Klay Thompson,0.8922246676863008,0.9333333333333335,0.5867872841585016,0.8340151901447015,0.797792554520412
17,Kemba Walker,0.9156215416371345,0.9333333333333335,0.6914464854996258,0.6902330990042695,0.7934154801092532
18,Lou Williams,0.8358322022663425,0.9166666666666666,0.7680185307562493,0.6766074504200298,0.785977527724863
19,LaMarcus Aldridge,0.8587822975036494,0.85,0.7111958638233415,0.7417166996114368,0.783671736294529
20,CJ McCollum,0.9568446052647941,0.9333333333333335,0.6237043974401999,0.6539893937670197,0.7759465203513771
21,Jrue Holiday,0.9754689825390896,0.9500000000000001,0.5193764592257089,0.7215345318464651,0.7736424259884684
22,Chris Paul,0.8037985813939856,0.65,0.6073375748063985,0.9740449961482398,0.7711254207370336
23,Eric Gordon,0.7878991977134124,0.8,0.5985504470868528,0.9050714198808982,0.7698066963362571
24,Andrew Wiggins,0.96207620440908,0.9833333333333333,0.47476454153219966,0.74266819170132,0.7688799876438569
25,DeMarcus Cousins,0.9630419915196275,0.6333333333333334,0.7543696740723762,0.6666170441012492,0.7680546575312888
26,Donovan Mitchell,0.8414885893753352,0.9166666666666666,0.6200737440709667,0.728663943701538,0.7608629804728154
27,Khris Middleton,0.9719182215356394,0.9666666666666667,0.5485994103825376,0.635636842986202,0.7596296621817189
28,Gary Harris,0.9161263848994665,0.9,0.4940259597176378,0.7150919086510639,0.7400263171596402
29,Kyle Lowry,0.8109971276159211,0.9,0.49673855168023845,0.8138038094212591,0.7389951576930148
30,Carmelo Anthony,0.81534922470499,0.9333333333333335,0.5125826744604136,0.7527568965671265,0.7331250481455542
31,Ben Simmons,0.9031432088633566,0.9166666666666666,0.43964410696050843,0.7122905527544409,0.7232466734209618
32,Nikola Jokic,0.7834410757650161,0.85,0.5471659914600482,0.7589123050439536,0.72183289194821
33,Blake Griffin,0.8825251233033222,0.6833333333333333,0.6704721402265759,0.6287046686913512,0.7199903711349144
34,Kristaps Porzingis,0.8198057721241965,0.6333333333333334,0.761628536436058,0.6226408041486299,0.7179675730373062
35,Otto Porter Jr.,0.8115097376976739,0.9166666666666666,0.4349836025488862,0.7762816060456725,0.7142556933846713
36,Tobias Harris,0.852933935166188,0.9,0.5618462893082203,0.6090520084537546,0.7117999714983387
37,Jamal Murray,0.7504798535022876,0.9500000000000001,0.5281398949303606,0.6966137702979801,0.706523329380025
38,Jayson Tatum,0.7556445967800334,0.9666666666666667,0.39644611761414644,0.7966109088242646,0.7018886184624671
39,Devin Booker,0.900507119021996,0.7166666666666667,0.8004038207891138,0.38941001850677914,0.7000560000651457
40,Taj Gibson,0.8629664650645543,0.9833333333333333,0.30300774635712374,0.7657313772394208,0.6999080555106725
41,Steven Adams,0.8230611407468198,0.9,0.3744947948760616,0.7820938791608968,0.6995025317814849
42,Clint Capela,0.6327586322877496,0.85,0.508439198912553,0.8671002582925242,0.6992263015755035
43,Jaylen Brown,0.7707837505129258,0.85,0.4212442168298834,0.8122519622852733,0.698107913746483
44,Dwight Howard,0.7529411764705884,0.9666666666666667,0.5263672623683928,0.6505390999119297,0.6966408982856702
45,JJ Redick,0.7768000895288545,0.75,0.5279024671721786,0.7452801610175251,0.694328523098332
46,Eric Bledsoe,0.7812009301053207,0.8333333333333334,0.556136945015254,0.6542832065788404,0.6918345344063372
47,Goran Dragic,0.7954862535904801,0.9,0.5534306100373425,0.5985469373170539,0.6905440912629905
48,John Wall,0.8910201954108399,0.45000000000000007,0.5723221965278171,0.7346000086986422,0.6860106348440482
49,Al Horford,0.7942902116953794,0.85,0.3537891673320272,0.8083377086127121,0.6847860893931664
50,Will Barton,0.8207203620796306,0.9500000000000001,0.4255545890262124,0.6500391871186544,0.6845574351391518
51,Robert Covington,0.8155929421419779,0.9,0.3283685547438501,0.7801771983969987,0.6840519368537201
52,Dario Saric,0.7566427827404438,0.9166666666666666,0.4685926532518416,0.6775882751786368,0.6808692662759066
53,Trevor Ariza,0.9028708642988497,0.7333333333333334,0.2729680739959569,0.8294787908203475,0.6791467679370512
54,Harrison Barnes,0.8894393255492967,0.9333333333333335,0.5430779043493086,0.4529510595649392,0.6787886739006865
55,Tyreke Evans,0.7707837505129258,0.65,0.6557349991037029,0.6102968386369202,0.6741636720639044
56,Julius Randle,0.5853291172849936,0.9666666666666667,0.6300232397007994,0.6324077597529755,0.6737932324922905
57,Draymond Green,0.8505483958465188,0.8166666666666667,0.2558973235141098,0.8285514422695051,0.6733242099870538
58,Bojan Bogdanovic,0.7631011948872788,0.9500000000000001,0.4270280275441111,0.6469579453937755,0.6680725950446711
59,Josh Richardson,0.854049096043834,0.9666666666666667,0.33709057190855957,0.6318571192636335,0.6669007724417941
60,Thaddeus Young,0.8248521567018274,0.9666666666666667,0.2863776387467485,0.7103070471491533,0.6664944211897013
61,Dennis Schroder,0.769032964026809,0.8833333333333334,0.6491364156055854,0.4455044774229852,0.664472556880414
62,T.J. Warren,0.8408152099575981,0.8833333333333334,0.6208354350135625,0.3973136459902514,0.6631617276509263
63,Jeff Teague,0.8455845938335715,0.8,0.3615431111835347,0.7006700068646989,0.6630036964737691
64,Serge Ibaka,0.6320198022423127,0.8666666666666666,0.43566653061985544,0.7930597215915787,0.6609076518229595
65,Evan Fournier,0.8159356125233068,0.7833333333333333,0.5539607712906898,0.5333383667479794,0.65898367223975
66,Andre Drummond,0.8539326410151196,0.9166666666666666,0.40998556975769856,0.5562259172566697,0.6578567823015408
67,Marc Gasol,0.8734965576984453,0.8833333333333334,0.516778816823803,0.4483104031242666,0.6574897081116133
68,Aaron Gordon,0.8716961035105946,0.6166666666666667,0.5394409953972696,0.574143165049542,0.6543196734681447
69,Brandon Ingram,0.874633033136802,0.7833333333333333,0.45374292387728316,0.556045849261799,0.6537474027467878
