,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,James Harden,0.9425893818494095,0.8035714285714286,1.0000000000000002,0.8883861138578912,0.9205441320194845
1,Stephen Curry,0.8311372121038632,0.6785714285714286,0.923293968043997,0.9427340998404652,0.8626752886443696
2,Kevin Durant,0.8965919256254538,0.8035714285714286,0.8399633753598083,0.858868827743773,0.8549823348772004
3,Russell Westbrook,0.9630644400029307,0.9464285714285714,0.7583548128013311,0.7682631182175825,0.849122307553461
4,Giannis Antetokounmpo,1.0,0.857142857142857,0.8032439558302863,0.7151907342847047,0.8423928935105771
5,Anthony Davis,0.9792540208685052,0.8035714285714286,0.8537596189159135,0.7050359527175007,0.8390130889606533
6,DeMar DeRozan,0.8798606104724769,0.9107142857142856,0.7603038641331346,0.8185416021058357,0.8346077151608765
7,Damian Lillard,0.9748495025447825,0.8214285714285714,0.7914370848435578,0.7302943150396585,0.8304173987948407
8,LeBron James,0.9951671193284062,0.9285714285714284,0.7884526783213256,0.6166836385251978,0.8212987421163078
9,Joel Embiid,0.7846647821471595,0.7142857142857142,0.8405192849296704,0.8898068912670039,0.8178629595961765
10,Kyrie Irving,0.8248947412363878,0.857142857142857,0.8476559600286221,0.7572443947484281,0.8177215398189783
11,Bradley Beal,0.970630159165601,0.9464285714285714,0.683011084775235,0.7088348178302917,0.8137165514786782
12,Jimmy Butler,0.991217644964022,0.8214285714285714,0.6245452544983185,0.8182888376638231,0.8130134477858297
13,Victor Oladipo,0.8943182418421263,0.8214285714285714,0.7612159436956311,0.7748573212134504,0.8119946836648004
14,Karl-Anthony Towns,0.9198128636708807,1.0,0.5996560569750086,0.7972114572712043,0.809809371853591
15,Kemba Walker,0.908711473962913,0.9107142857142856,0.7166161780152513,0.7262763235635673,0.8047976303353057
16,Paul George,0.974469339236981,0.9285714285714284,0.638345412168213,0.7196980714803964,0.802430354750775
17,Klay Thompson,0.8828077416892419,0.9285714285714284,0.5976588659870525,0.8514489157955002,0.8022641064139351
18,LaMarcus Aldridge,0.865751525914654,0.8392857142857142,0.7203464730316406,0.7464710957826782,0.7877138742233736
19,Lou Williams,0.8254847469217526,0.8928571428571428,0.7791935673165035,0.6716170879491549,0.7808903155135913
20,DeMarcus Cousins,0.96099114196316,0.6785714285714286,0.7575155373971463,0.6726574326881724,0.7775049635677789
21,Andrew Wiggins,0.958144077190844,1.0,0.48269633927763245,0.7457563420430966,0.7736027644523877
22,CJ McCollum,0.9555456545819638,0.9285714285714284,0.6269754308592816,0.641880601501885,0.772339421913457
23,Jrue Holiday,0.980237573032952,0.9107142857142856,0.5191009773371467,0.7258007855280504,0.7695983056345086
24,Eric Gordon,0.7948617025083193,0.7678571428571428,0.612782661840064,0.8994600787253442,0.7688404985602827
25,Khris Middleton,0.9750607043824502,0.9285714285714284,0.5568599530663348,0.6651120398038255,0.7647217197829289
26,Chris Paul,0.8075968472791029,0.6071428571428572,0.6054037836951118,0.9523335931318813,0.7585299304714348
27,Donovan Mitchell,0.8267069015557227,0.8928571428571428,0.6389500980595153,0.6829802498217246,0.7453587963313831
28,Gary Harris,0.9128170170372936,0.875,0.5044649479463584,0.7238410459828837,0.740320904719019
29,Kyle Lowry,0.8097231664698656,0.857142857142857,0.5083813236490219,0.8144562267977213,0.7349913043036942
30,Carmelo Anthony,0.8191535852113514,0.9107142857142856,0.5190848318107663,0.7371298326876591,0.727912019978745
31,Kristaps Porzingis,0.8181518191179336,0.6785714285714286,0.7647005724361177,0.6294976692086793,0.7277350526265791
32,Ben Simmons,0.9079801847147178,0.8928571428571428,0.4571801328406774,0.7123024496105292,0.7255485654326108
33,Blake Griffin,0.8847202417341637,0.6607142857142856,0.6652532384708768,0.6472459928292826,0.7205772771374104
34,Nikola Jokic,0.7869432275719175,0.8214285714285714,0.5410673167990431,0.750397617391054,0.7140259859761416
35,Otto Porter Jr.,0.8071731418975263,0.875,0.4470131477912024,0.7696302231910991,0.7076705960848855
36,Devin Booker,0.9002107731130522,0.6964285714285714,0.8040052591682852,0.42340897895418916,0.7070996757462692
37,Clint Capela,0.641594122889074,0.8214285714285714,0.5254619468164773,0.8838469261674755,0.7063703814703735
38,Jamal Murray,0.7509333142495915,0.9285714285714284,0.5353260501377541,0.6975919770586588,0.705386242416757
39,Taj Gibson,0.8603717064732557,1.0,0.3100035982540331,0.7701813346050179,0.7051215979474921
40,Steven Adams,0.8346509066765264,0.8928571428571428,0.38122075216102114,0.7744061797757956,0.7012820936521424
41,Jayson Tatum,0.7543706241576316,0.9642857142857142,0.39581673814482865,0.7947841633284912,0.7004575508244243
42,Tobias Harris,0.8407306081183934,0.875,0.557728118066039,0.5977006339193746,0.6999726885622263
43,Jaylen Brown,0.7729942411170134,0.875,0.42068448913508383,0.7943314055516737,0.6977044877987163
44,JJ Redick,0.7875979532686872,0.7142857142857142,0.5307703759422062,0.7568061572572149,0.6954473749240997
45,Dwight Howard,0.7518062818452844,0.9464285714285714,0.5102502906002188,0.6729671534399086,0.6947423179904872
46,John Wall,0.8891689127134792,0.48214285714285715,0.577319600433463,0.7393782045372322,0.6935198078506666
47,Will Barton,0.8272194180151291,0.9285714285714284,0.44423808492574135,0.6564380573990977,0.6898118833422434
48,Eric Bledsoe,0.7753764069289886,0.7857142857142856,0.5639802662039511,0.6691164331947956,0.6886678717374102
49,Robert Covington,0.8183589639711488,0.875,0.3336124784859298,0.7939730107949725,0.6859962061551542
50,Tyreke Evans,0.7692656337591393,0.6964285714285714,0.6598840408621938,0.6173828855787371,0.6845289435414004
51,Al Horford,0.7972301889431952,0.875,0.3535344310628402,0.788369184462062,0.6841005755769538
52,Goran Dragic,0.7989766343435789,0.857142857142857,0.5543696559268259,0.586209425510825,0.6812715789876803
53,Draymond Green,0.839928392595942,0.8035714285714286,0.26803130870299063,0.8461539770798524,0.6764842595297142
54,Dennis Schroder,0.7767228484748876,0.875,0.6552783087275148,0.47895731561470467,0.6762584416007614
55,Dario Saric,0.7588773193703955,0.8928571428571428,0.4537850954122692,0.6867231083967268,0.6759837325230258
56,Trevor Ariza,0.902455546930548,0.6964285714285714,0.2848039534544904,0.818731444317458,0.6732448605612424
57,Harrison Barnes,0.894286042217695,0.9107142857142856,0.5385374057045417,0.4437870456850307,0.6725911111968799
58,T.J. Warren,0.8334287520425567,0.8928571428571428,0.6195759484744487,0.4239388643039923,0.6697373874466062
59,Josh Richardson,0.883333399596326,0.9464285714285714,0.33595069949650835,0.6233949680520898,0.6690397213077182
