,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8480246282778433,0.9491525423728815,0.7884063562615511,0.99538553616725,0.8891324344215414
1,Russell Westbrook,0.8946140210472774,0.9830508474576272,1.0,0.6879217088025464,0.8810091679720429
2,James Harden,0.95819714433167,1.0,0.8573675503834455,0.7462604950216108,0.8780413444767221
3,Kevin Durant,0.8505103989596664,0.8135593220338984,0.7988122586312836,0.9602002376325769,0.8605544939728083
4,LeBron James,0.9940067590439666,0.8644067796610171,0.7208064670622945,0.795956524832862,0.841458032655457
5,Klay Thompson,0.8718389815929809,0.9322033898305084,0.6610741606636943,0.933409575251924,0.8402733823619273
6,Kawhi Leonard,0.859895711421263,0.847457627118644,0.82970712071249,0.7812637323098934,0.8275550355780578
7,Isaiah Thomas,0.8703337347324959,0.8983050847457628,0.9281821108764456,0.6311179452621126,0.8244684107754943
8,Kyrie Irving,0.9055565112678478,0.8305084745762712,0.7490034926565385,0.7436356258950518,0.8045316819381617
9,Bradley Beal,0.8969418676970712,0.9152542372881356,0.6815103421793005,0.7391248687173175,0.7960759026944525
10,John Wall,0.9655686816219947,0.9491525423728815,0.6319009176408961,0.6995077048655706,0.7959355191406138
11,DeMar DeRozan,0.9141801190879172,0.8644067796610171,0.806249896755735,0.5931139406591016,0.7865635198706676
12,Anthony Davis,0.9402929772790426,0.9152542372881356,0.8204186885337361,0.5212123528018303,0.7861524676669418
13,Kyle Lowry,0.9999999999999999,0.7627118644067796,0.6045963730790644,0.7439955177505027,0.7795388672413481
14,Kemba Walker,0.8881310652594082,0.9661016949152543,0.6752766686610903,0.634821916093485,0.7712473655815757
15,Gordon Hayward,0.8847410975399964,0.8813559322033899,0.6395895232091253,0.7229825180480303,0.7709258857787666
16,Karl-Anthony Towns,0.9678206049321497,0.9661016949152543,0.6820972316485281,0.5437768399236571,0.7699851312880568
17,Damian Lillard,0.9352027065772116,0.8813559322033899,0.7767540647912115,0.5174797918146316,0.7659502388995095
18,Andrew Wiggins,0.9832272492688797,0.9661016949152543,0.6203138497983758,0.5659318201306861,0.7632434088377774
19,Jimmy Butler,0.9629064166523306,0.8983050847457628,0.6444658832219328,0.5835614512374788,0.7580302330424857
20,DeMarcus Cousins,0.8685969114319362,0.9152542372881356,0.836412309829131,0.4721857469747783,0.7570028819781859
21,Giannis Antetokounmpo,0.9157567723459586,0.9661016949152543,0.6595908738715845,0.5630148881075809,0.7545843517148432
22,Paul George,0.9137884842622385,0.847457627118644,0.645348988615948,0.6046277788441232,0.7420785035372858
