,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Russell Westbrook,0.9050243527300692,0.875,1.0,0.7062271481168931,0.8711733344024045
1,Stephen Curry,0.817646757241733,0.9375,0.8561072543856965,0.8482360914172657,0.8566414120141068
2,Kevin Durant,0.8558523455524225,0.9375,0.8411243945784654,0.8131933846802287,0.8533515180724274
3,James Harden,0.9477698026147143,0.875,0.8410382395382645,0.7153680395180387,0.8413706760650999
4,DeMar DeRozan,0.9138682389130992,0.8125,0.8691365978523766,0.6599241606516886,0.8140110709477775
5,Klay Thompson,0.8388720840810051,0.9375,0.6956487164673798,0.8280940262110807,0.8122819601147179
6,Jimmy Butler,0.92924891053576,0.8125,0.7752478719361394,0.710843443931292,0.8063321963488883
7,LeBron James,0.9408210348994763,0.6875,0.7464222086469788,0.7832606278255281,0.8010610775318686
8,Anthony Davis,1.0,0.8125,0.9005296512873895,0.48329019351428226,0.7975590234697986
9,DeMarcus Cousins,0.8631120225583186,0.8125,0.9272859082950591,0.5779628389876934,0.7932562476057647
10,Blake Griffin,0.8093495840227449,0.75,0.6739294755356914,0.9053378470727323,0.7885817056790086
11,Damian Lillard,0.9039630863881056,0.9375,0.8762752434092376,0.49238800848687586,0.7872351641557742
12,Kyle Lowry,0.96462445526788,0.8125,0.5976104194017653,0.776262965786775,0.784944398927037
13,Kawhi Leonard,0.8372212253268394,0.875,0.8103476176852464,0.6488807906464019,0.7835534813682792
14,Kemba Walker,0.8092155857472443,0.875,0.7779996717597443,0.6637781510069709,0.770901498703052
15,Kyrie Irving,0.8415091701428539,0.75,0.7769706631688559,0.6991903497229479,0.768834867611313
16,Chris Paul,0.7546782876185594,0.875,0.5903060547612488,0.8753131592673453,0.7623578046251244
17,Kevin Love,0.7771899979026355,0.75,0.7393875850424166,0.7719645619977543,0.7607275636757478
18,Gordon Hayward,0.9040416987097326,0.5,0.7066146869851311,0.7790656012870418,0.7476392863766304
19,Lou Williams,0.5260978447340919,1.0,0.8769804077980539,0.6783429772682864,0.7443289089611203
20,Marc Gasol,0.8298513201743143,0.875,0.6254904341929588,0.6936970480441652,0.7425241333378503
21,Isaiah Thomas,0.8178489032116307,0.6875,0.8800804785086458,0.5558167549545703,0.7407301747078323
