,Date,Team,Name
0,03/02/2023,LAC,Nicolas Batum
1,03/02/2023,LAC,Kawhi Leonard
2,03/02/2023,LAC,Bones Hyland
3,03/02/2023,LAC,Robert Covington
4,03/02/2023,LAC,Mason Plumlee
5,03/02/2023,LAC,Paul George
6,03/02/2023,LAC,Eric Gordon
7,03/02/2023,LAC,Amir Coffey
8,03/02/2023,LAC,Russell Westbrook
9,03/02/2023,LAC,Norman Powell
10,03/02/2023,LAC,Terance Mann
11,03/02/2023,LAC,Brandon Boston Jr.
12,03/02/2023,LAC,Moussa Diabate
13,03/02/2023,LAC,Marcus Morris Sr.
14,03/02/2023,LAC,Jason Preston
15,03/02/2023,LAC,Ivica Zubac
16,03/02/2023,SAS,Devonte' Graham
17,03/02/2023,SAS,Tre Jones
18,03/02/2023,SAS,Jeremy Sochan
19,03/02/2023,SAS,Blake Wesley
20,03/02/2023,SAS,Keita Bates-Diop
21,03/02/2023,SAS,Zach Collins
22,03/02/2023,SAS,Charles Bassey
23,03/02/2023,SAS,Devin Vassell
24,03/02/2023,SAS,Dominick Barlow
25,03/02/2023,SAS,Malaki Branham
26,03/02/2023,SAS,Doug McDermott
27,03/02/2023,SAS,Gorgui Dieng
28,03/02/2023,SAS,Khem Birch
30,03/02/2023,SAS,Julian Champagnie
31,03/02/2023,SAS,Keldon Johnson
33,03/02/2023,SAS,Romeo Langford
34,03/02/2023,SAS,Isaiah Roby
36,03/02/2023,TOR,Gary Trent Jr.
37,03/02/2023,TOR,Jakob Poeltl
38,03/02/2023,TOR,Precious Achiuwa
39,03/02/2023,TOR,O.G. Anunoby
40,03/02/2023,TOR,Scottie Barnes
41,03/02/2023,TOR,Fred VanVleet
42,03/02/2023,TOR,Pascal Siakam
43,03/02/2023,TOR,Chris Boucher
44,03/02/2023,TOR,Thaddeus Young
45,03/02/2023,TOR,Will Barton
46,03/02/2023,TOR,Malachi Flynn
47,03/02/2023,TOR,Dalano Banton
48,03/02/2023,TOR,Jeff Dowtin Jr.
49,03/02/2023,TOR,Ron Harper Jr.
50,03/02/2023,TOR,Christian Koloko
51,03/02/2023,TOR,Otto Porter Jr.
52,03/02/2023,TOR,Joe Wieskamp
53,03/02/2023,DAL,Tim Hardaway Jr.
54,03/02/2023,DAL,Luka Doncic
55,03/02/2023,DAL,Kyrie Irving
56,03/02/2023,DAL,Reggie Bullock
57,03/02/2023,DAL,Christian Wood
58,03/02/2023,DAL,Josh Green
59,03/02/2023,DAL,Justin Holiday
60,03/02/2023,DAL,Maxi Kleber
61,03/02/2023,DAL,Dwight Powell
