,Date,Team,Name
0,12/01/2022,DAL,Christian Wood
1,12/01/2022,DAL,Tim Hardaway Jr.
2,12/01/2022,DAL,Maxi Kleber
3,12/01/2022,DAL,Davis Bertans
4,12/01/2022,DAL,Luka Doncic
5,12/01/2022,DAL,Dorian Finney-Smith
6,12/01/2022,DAL,Reggie Bullock
7,12/01/2022,DAL,Josh Green
8,12/01/2022,DAL,Dwight Powell
9,12/01/2022,DAL,Spencer Dinwiddie
10,12/01/2022,DAL,Jaden Hardy
11,12/01/2022,DAL,JaVale McGee
12,12/01/2022,DAL,Frank Ntilikina
13,12/01/2022,DAL,Theo Pinson
14,12/01/2022,DAL,Tyler Dorsey
16,12/01/2022,DAL,McKinley Wright IV
17,12/01/2022,DET,Alec Burks
18,12/01/2022,DET,Jalen Duren
19,12/01/2022,DET,Marvin Bagley III
20,12/01/2022,DET,Bojan Bogdanovic
21,12/01/2022,DET,Killian Hayes
22,12/01/2022,DET,Jaden Ivey
23,12/01/2022,DET,Cory Joseph
24,12/01/2022,DET,Isaiah Stewart
25,12/01/2022,DET,Kevin Knox II
26,12/01/2022,DET,Isaiah Livers
27,12/01/2022,DET,Saddiq Bey
28,12/01/2022,DET,Hamidou Diallo
29,12/01/2022,DET,Rodney McGruder
30,12/01/2022,DET,Nerlens Noel
32,12/01/2022,DET,Buddy Boeheim
34,12/01/2022,DET,Cade Cunningham
36,12/01/2022,DET,Braxton Key
