,Date,Team,Name
0,12/26/2022,POR,Drew Eubanks
1,12/26/2022,POR,Jerami Grant
2,12/26/2022,POR,Damian Lillard
3,12/26/2022,POR,Trendon Watford
4,12/26/2022,POR,Jusuf Nurkic
5,12/26/2022,POR,Keon Johnson
6,12/26/2022,POR,Josh Hart
7,12/26/2022,POR,Jabari Walker
8,12/26/2022,POR,Greg Brown III
9,12/26/2022,POR,Anfernee Simons
10,12/26/2022,POR,Shaedon Sharpe
12,12/26/2022,POR,Nassir Little
14,12/26/2022,POR,Gary Payton II
15,12/26/2022,POR,Justise Winslow
16,12/26/2022,LAC,Moses Brown
17,12/26/2022,LAC,Paul George
18,12/26/2022,LAC,Reggie Jackson
19,12/26/2022,LAC,Terance Mann
20,12/26/2022,LAC,Nicolas Batum
21,12/26/2022,LAC,John Wall
22,12/26/2022,LAC,Luke Kennard
23,12/26/2022,LAC,Ivica Zubac
24,12/26/2022,LAC,Amir Coffey
25,12/26/2022,LAC,Norman Powell
26,12/26/2022,LAC,Marcus Morris Sr.
27,12/26/2022,LAC,Robert Covington
28,12/26/2022,LAC,Brandon Boston Jr.
29,12/26/2022,LAC,Moussa Diabate
30,12/26/2022,LAC,Kawhi Leonard
31,12/26/2022,LAC,Jason Preston
33,12/26/2022,CLE,Kevin Love
34,12/26/2022,CLE,Darius Garland
35,12/26/2022,CLE,Cedi Osman
36,12/26/2022,CLE,Evan Mobley
37,12/26/2022,CLE,Lamar Stevens
38,12/26/2022,CLE,Donovan Mitchell
39,12/26/2022,CLE,Caris LeVert
40,12/26/2022,CLE,Isaac Okoro
41,12/26/2022,CLE,Jarrett Allen
42,12/26/2022,CLE,Mamadi Diakite
43,12/26/2022,CLE,Raul Neto
44,12/26/2022,CLE,Robin Lopez
45,12/26/2022,CLE,Isaiah Mobley
46,12/26/2022,CLE,Ricky Rubio
47,12/26/2022,CLE,Dean Wade
48,12/26/2022,CLE,Dylan Windler
49,12/26/2022,CHI,Patrick Williams
50,12/26/2022,CHI,DeMar DeRozan
51,12/26/2022,CHI,Coby White
52,12/26/2022,CHI,Andre Drummond
53,12/26/2022,CHI,Goran Dragic
54,12/26/2022,CHI,Ayo Dosunmu
55,12/26/2022,CHI,Zach LaVine
56,12/26/2022,CHI,Nikola Vucevic
57,12/26/2022,CHI,Dalen Terry
58,12/26/2022,CHI,Tony Bradley
59,12/26/2022,CHI,Malcolm Hill
60,12/26/2022,CHI,Carlik Jones
61,12/26/2022,CHI,Marko Simonovic
62,12/26/2022,CHI,Lonzo Ball
63,12/26/2022,CHI,Alex Caruso
64,12/26/2022,CHI,Javonte Green
65,12/26/2022,CHI,Derrick Jones Jr.
66,12/26/2022,NOP,Jose Alvarado
67,12/26/2022,NOP,Jaxson Hayes
68,12/26/2022,NOP,Garrett Temple
69,12/26/2022,NOP,Devonte' Graham
70,12/26/2022,NOP,Willy Hernangomez
71,12/26/2022,NOP,Kira Lewis Jr.
72,12/26/2022,NOP,Larry Nance Jr.
73,12/26/2022,NOP,CJ McCollum
74,12/26/2022,NOP,Naji Marshall
75,12/26/2022,NOP,Jonas Valanciunas
76,12/26/2022,NOP,Dyson Daniels
77,12/26/2022,NOP,Brandon Ingram
78,12/26/2022,NOP,Herbert Jones
79,12/26/2022,NOP,E.J. Liddell
80,12/26/2022,NOP,Trey Murphy III
82,12/26/2022,NOP,Dereon Seabron
83,12/26/2022,NOP,Zion Williamson
84,12/26/2022,SAS,Jeremy Sochan
85,12/26/2022,SAS,Devin Vassell
86,12/26/2022,SAS,Keldon Johnson
87,12/26/2022,SAS,Doug McDermott
88,12/26/2022,SAS,Zach Collins
89,12/26/2022,SAS,Stanley Johnson
90,12/26/2022,SAS,Jakob Poeltl
91,12/26/2022,SAS,Keita Bates-Diop
92,12/26/2022,SAS,Malaki Branham
93,12/26/2022,SAS,Tre Jones
94,12/26/2022,SAS,Charles Bassey
95,12/26/2022,SAS,Gorgui Dieng
96,12/26/2022,SAS,Romeo Langford
97,12/26/2022,SAS,Josh Richardson
98,12/26/2022,SAS,Isaiah Roby
99,12/26/2022,SAS,Dominick Barlow
100,12/26/2022,CHA,Theo Maledon
101,12/26/2022,CHA,LaMelo Ball
102,12/26/2022,CHA,Jalen McDaniels
103,12/26/2022,CHA,Kelly Oubre Jr.
104,12/26/2022,CHA,Gordon Hayward
105,12/26/2022,CHA,Terry Rozier
106,12/26/2022,CHA,Mark Williams
107,12/26/2022,CHA,P.J. Washington
108,12/26/2022,CHA,Mason Plumlee
109,12/26/2022,CHA,James Bouknight
110,12/26/2022,CHA,Kai Jones
111,12/26/2022,CHA,JT Thor
112,12/26/2022,CHA,Cody Martin
113,12/26/2022,CHA,Nick Richards
114,12/26/2022,CHA,Dennis Smith Jr.
115,12/26/2022,MIA,Nikola Jovic
