,Date,Team,Name
0,11/20/2022,SAC,Harrison Barnes
1,11/20/2022,SAC,Keegan Murray
2,11/20/2022,SAC,Domantas Sabonis
3,11/20/2022,SAC,Kevin Huerter
4,11/20/2022,SAC,Chimezie Metu
5,11/20/2022,SAC,Malik Monk
6,11/20/2022,SAC,Davion Mitchell
7,11/20/2022,SAC,De'Aaron Fox
8,11/20/2022,SAC,Terence Davis
9,11/20/2022,SAC,Trey Lyles
10,11/20/2022,SAC,Matthew Dellavedova
11,11/20/2022,SAC,Richaun Holmes
12,11/20/2022,SAC,Alex Len
13,11/20/2022,SAC,Chima Moneke
14,11/20/2022,SAC,KZ Okpala
17,11/20/2022,CLE,Lamar Stevens
18,11/20/2022,CLE,Jarrett Allen
19,11/20/2022,CLE,Darius Garland
20,11/20/2022,CLE,Caris LeVert
21,11/20/2022,CLE,Evan Mobley
22,11/20/2022,CLE,Cedi Osman
23,11/20/2022,CLE,Isaac Okoro
24,11/20/2022,CLE,Donovan Mitchell
25,11/20/2022,CLE,Mamadi Diakite
26,11/20/2022,CLE,Isaiah Mobley
27,11/20/2022,CLE,Raul Neto
28,11/20/2022,CLE,Robin Lopez
29,11/20/2022,CLE,Kevin Love
30,11/20/2022,CLE,Ricky Rubio
31,11/20/2022,CLE,Dean Wade
32,11/20/2022,CLE,Dylan Windler
33,11/20/2022,SAS,Gorgui Dieng
34,11/20/2022,SAS,Isaiah Roby
35,11/20/2022,SAS,Tre Jones
36,11/20/2022,SAS,Keldon Johnson
37,11/20/2022,SAS,Doug McDermott
38,11/20/2022,SAS,Charles Bassey
39,11/20/2022,SAS,Josh Richardson
40,11/20/2022,SAS,Keita Bates-Diop
41,11/20/2022,SAS,Devin Vassell
42,11/20/2022,SAS,Dominick Barlow
43,11/20/2022,SAS,Jordan Hall
44,11/20/2022,SAS,Malaki Branham
45,11/20/2022,SAS,Jeremy Sochan
46,11/20/2022,SAS,Zach Collins
47,11/20/2022,SAS,Romeo Langford
48,11/20/2022,SAS,Jakob Poeltl
49,11/20/2022,SAS,Blake Wesley
50,11/20/2022,CHA,Jalen McDaniels
51,11/20/2022,CHA,Kelly Oubre Jr.
52,11/20/2022,CHA,Mason Plumlee
53,11/20/2022,CHA,P.J. Washington
54,11/20/2022,CHA,Dennis Smith Jr.
55,11/20/2022,CHA,Kai Jones
56,11/20/2022,CHA,Nick Richards
57,11/20/2022,CHA,Terry Rozier
58,11/20/2022,CHA,Gordon Hayward
59,11/20/2022,CHA,James Bouknight
60,11/20/2022,CHA,Theo Maledon
61,11/20/2022,CHA,Bryce McGowens
62,11/20/2022,CHA,JT Thor
63,11/20/2022,CHA,Mark Williams
64,11/20/2022,CHA,LaMelo Ball
65,11/20/2022,CHA,Cody Martin
68,11/20/2022,DAL,Dwight Powell
69,11/20/2022,DAL,Dorian Finney-Smith
70,11/20/2022,DAL,Christian Wood
71,11/20/2022,DAL,Reggie Bullock
72,11/20/2022,DAL,Davis Bertans
73,11/20/2022,DAL,Spencer Dinwiddie
74,11/20/2022,DAL,Luka Doncic
75,11/20/2022,DAL,Josh Green
76,11/20/2022,DAL,Tim Hardaway Jr.
77,11/20/2022,DAL,JaVale McGee
78,11/20/2022,DAL,Facundo Campazzo
79,11/20/2022,DAL,Jaden Hardy
80,11/20/2022,DAL,Frank Ntilikina
81,11/20/2022,DAL,Theo Pinson
83,11/20/2022,DAL,Tyler Dorsey
85,11/20/2022,DAL,Maxi Kleber
86,11/20/2022,DAL,McKinley Wright IV
87,11/20/2022,MEM,John Konchar
88,11/20/2022,MEM,Santi Aldama
89,11/20/2022,MEM,Kennedy Chandler
90,11/20/2022,MEM,David Roddy
91,11/20/2022,MEM,Jake LaRavia
92,11/20/2022,MEM,Dillon Brooks
93,11/20/2022,MEM,Steven Adams
94,11/20/2022,MEM,Tyus Jones
95,11/20/2022,MEM,Vince Williams Jr.
96,11/20/2022,MEM,Xavier Tillman
97,11/20/2022,MEM,Brandon Clarke
98,11/20/2022,MEM,Desmond Bane
99,11/20/2022,MEM,Danny Green
100,11/20/2022,MEM,Jaren Jackson Jr.
101,11/20/2022,MEM,Kenneth Lofton Jr.
102,11/20/2022,MEM,Ja Morant
103,11/20/2022,MEM,Ziaire Williams
104,11/20/2022,PHX,Josh Okogie
105,11/20/2022,PHX,Ish Wainright
106,11/20/2022,PHX,Bismack Biyombo
107,11/20/2022,PHX,Mikal Bridges
108,11/20/2022,PHX,Devin Booker
109,11/20/2022,PHX,Deandre Ayton
110,11/20/2022,PHX,Cameron Payne
111,11/20/2022,PHX,Duane Washington Jr.
112,11/20/2022,PHX,Torrey Craig
113,11/20/2022,PHX,Damion Lee
