,Date,Team,Name
0,03/24/2023,POR,John Butler Jr.
1,03/24/2023,POR,Jabari Walker
2,03/24/2023,POR,Keon Johnson
3,03/24/2023,POR,Drew Eubanks
4,03/24/2023,POR,Trendon Watford
5,03/24/2023,POR,Cam Reddish
6,03/24/2023,POR,Ryan Arcidiacono
7,03/24/2023,POR,Kevin Knox II
8,03/24/2023,POR,Nassir Little
9,03/24/2023,POR,Matisse Thybulle
10,03/24/2023,POR,Shaedon Sharpe
11,03/24/2023,POR,Ibou Badji
12,03/24/2023,POR,Jerami Grant
13,03/24/2023,POR,Damian Lillard
15,03/24/2023,POR,Jusuf Nurkic
16,03/24/2023,POR,Anfernee Simons
17,03/24/2023,POR,Justise Winslow
18,03/24/2023,SAC,Domantas Sabonis
19,03/24/2023,SAC,Kevin Huerter
20,03/24/2023,SAC,Terence Davis
21,03/24/2023,SAC,Harrison Barnes
22,03/24/2023,SAC,Keegan Murray
23,03/24/2023,SAC,Chimezie Metu
24,03/24/2023,SAC,Davion Mitchell
25,03/24/2023,SAC,Kessler Edwards
26,03/24/2023,SAC,De'Aaron Fox
27,03/24/2023,SAC,Trey Lyles
28,03/24/2023,SAC,Malik Monk
29,03/24/2023,SAC,Matthew Dellavedova
30,03/24/2023,SAC,PJ Dozier
31,03/24/2023,SAC,Richaun Holmes
32,03/24/2023,SAC,Alex Len
34,03/24/2023,CHI,Zach LaVine
35,03/24/2023,CHI,Nikola Vucevic
36,03/24/2023,CHI,Derrick Jones Jr.
37,03/24/2023,CHI,Patrick Beverley
38,03/24/2023,CHI,Ayo Dosunmu
39,03/24/2023,CHI,Alex Caruso
40,03/24/2023,CHI,Patrick Williams
41,03/24/2023,CHI,Coby White
42,03/24/2023,CHI,Andre Drummond
43,03/24/2023,CHI,Dalen Terry
44,03/24/2023,CHI,Javonte Green
45,03/24/2023,CHI,Lonzo Ball
47,03/24/2023,CHI,DeMar DeRozan
49,03/24/2023,CHI,Carlik Jones
50,03/24/2023,CHI,Justin Lewis
51,03/24/2023,CHI,Marko Simonovic
52,03/24/2023,CHI,Terry Taylor
53,03/24/2023,SAS,Keldon Johnson
54,03/24/2023,SAS,Julian Champagnie
55,03/24/2023,SAS,Tre Jones
56,03/24/2023,SAS,Malaki Branham
57,03/24/2023,SAS,Sandro Mamukelashvili
58,03/24/2023,SAS,Blake Wesley
59,03/24/2023,SAS,Doug McDermott
60,03/24/2023,SAS,Devonte' Graham
61,03/24/2023,SAS,Dominick Barlow
62,03/24/2023,SAS,Keita Bates-Diop
63,03/24/2023,SAS,Zach Collins
64,03/24/2023,SAS,Gorgui Dieng
65,03/24/2023,SAS,Devin Vassell
66,03/24/2023,SAS,Charles Bassey
67,03/24/2023,SAS,Khem Birch
72,03/24/2023,SAS,Romeo Langford
74,03/24/2023,SAS,Jeremy Sochan
76,03/24/2023,TOR,Pascal Siakam
77,03/24/2023,TOR,Fred VanVleet
78,03/24/2023,TOR,Will Barton
79,03/24/2023,TOR,Malachi Flynn
80,03/24/2023,TOR,O.G. Anunoby
81,03/24/2023,TOR,Christian Koloko
82,03/24/2023,TOR,Jeff Dowtin Jr.
83,03/24/2023,TOR,Jakob Poeltl
84,03/24/2023,TOR,Chris Boucher
85,03/24/2023,TOR,Thaddeus Young
86,03/24/2023,TOR,Precious Achiuwa
88,03/24/2023,TOR,Dalano Banton
89,03/24/2023,TOR,Scottie Barnes
90,03/24/2023,TOR,Ron Harper Jr.
91,03/24/2023,TOR,Otto Porter Jr.
92,03/24/2023,TOR,Gary Trent Jr.
93,03/24/2023,TOR,Joe Wieskamp
94,03/24/2023,OKC,Shai Gilgeous-Alexander
95,03/24/2023,OKC,Josh Giddey
96,03/24/2023,OKC,Jalen Williams
97,03/24/2023,OKC,Jeremiah Robinson-Earl
98,03/24/2023,OKC,Lindy Waters III
99,03/24/2023,OKC,Isaiah Joe
100,03/24/2023,OKC,Ousmane Dieng
101,03/24/2023,OKC,Aaron Wiggins
102,03/24/2023,OKC,Luguentz Dort
103,03/24/2023,OKC,Jaylin Williams
104,03/24/2023,OKC,Tre Mann
105,03/24/2023,OKC,Aleksej Pokusevski
106,03/24/2023,OKC,Dario Saric
107,03/24/2023,OKC,Olivier Sarr
108,03/24/2023,OKC,Jared Butler
110,03/24/2023,OKC,Chet Holmgren
111,03/24/2023,OKC,Kenrich Williams
112,03/24/2023,CHA,P.J. Washington
113,03/24/2023,CHA,Theo Maledon
114,03/24/2023,CHA,James Bouknight
115,03/24/2023,CHA,Nick Richards
116,03/24/2023,CHA,JT Thor
117,03/24/2023,CHA,Svi Mykhailiuk
118,03/24/2023,CHA,Mark Williams
119,03/24/2023,CHA,Bryce McGowens
120,03/24/2023,CHA,Gordon Hayward
121,03/24/2023,CHA,Dennis Smith Jr.
122,03/24/2023,CHA,Kai Jones
123,03/24/2023,CHA,Terry Rozier
124,03/24/2023,CHA,LaMelo Ball
125,03/24/2023,CHA,Cody Martin
126,03/24/2023,CHA,Kelly Oubre Jr.
130,03/24/2023,DAL,Luka Doncic
131,03/24/2023,DAL,Dwight Powell
132,03/24/2023,DAL,Christian Wood
133,03/24/2023,DAL,Kyrie Irving
134,03/24/2023,DAL,Josh Green
135,03/24/2023,DAL,Justin Holiday
136,03/24/2023,DAL,Frank Ntilikina
137,03/24/2023,DAL,Jaden Hardy
138,03/24/2023,DAL,Reggie Bullock
139,03/24/2023,DAL,Maxi Kleber
140,03/24/2023,DAL,Davis Bertans
141,03/24/2023,DAL,JaVale McGee
142,03/24/2023,DAL,Markieff Morris
143,03/24/2023,DAL,Theo Pinson
144,03/24/2023,DAL,McKinley Wright IV
145,03/24/2023,DAL,Tim Hardaway Jr.
147,03/24/2023,DAL,A.J. Lawson
148,03/24/2023,MEM,Luke Kennard
149,03/24/2023,MEM,Santi Aldama
150,03/24/2023,MEM,Jaren Jackson Jr.
151,03/24/2023,MEM,Xavier Tillman
152,03/24/2023,MEM,Tyus Jones
153,03/24/2023,MEM,Dillon Brooks
154,03/24/2023,MEM,Kennedy Chandler
155,03/24/2023,MEM,Kenneth Lofton Jr.
156,03/24/2023,MEM,David Roddy
157,03/24/2023,MEM,Desmond Bane
158,03/24/2023,MEM,John Konchar
159,03/24/2023,MEM,Ja Morant
160,03/24/2023,MEM,Steven Adams
161,03/24/2023,MEM,Brandon Clarke
162,03/24/2023,MEM,Jake LaRavia
164,03/24/2023,MEM,Vince Williams Jr.
165,03/24/2023,MEM,Ziaire Williams
166,03/24/2023,PHX,Terrence Ross
167,03/24/2023,PHX,Devin Booker
168,03/24/2023,PHX,Jock Landale
169,03/24/2023,PHX,T.J. Warren
170,03/24/2023,PHX,Landry Shamet
171,03/24/2023,PHX,Cameron Payne
172,03/24/2023,PHX,Chris Paul
173,03/24/2023,PHX,Bismack Biyombo
174,03/24/2023,PHX,Torrey Craig
175,03/24/2023,PHX,Josh Okogie
176,03/24/2023,PHX,Darius Bazley
177,03/24/2023,PHX,Damion Lee
178,03/24/2023,PHX,Ish Wainright
179,03/24/2023,PHX,Deandre Ayton
180,03/24/2023,PHX,Kevin Durant
