,Date,Team,Name
0,12/31/2022,LAC,Reggie Jackson
1,12/31/2022,LAC,Luke Kennard
2,12/31/2022,LAC,Robert Covington
3,12/31/2022,LAC,Marcus Morris Sr.
4,12/31/2022,LAC,Ivica Zubac
5,12/31/2022,LAC,Terance Mann
6,12/31/2022,LAC,Paul George
7,12/31/2022,LAC,Norman Powell
8,12/31/2022,LAC,John Wall
9,12/31/2022,LAC,Kawhi Leonard
10,12/31/2022,LAC,Moses Brown
11,12/31/2022,LAC,Amir Coffey
12,12/31/2022,LAC,Nicolas Batum
13,12/31/2022,LAC,Brandon Boston Jr.
14,12/31/2022,LAC,Moussa Diabate
16,12/31/2022,LAC,Jason Preston
17,12/31/2022,CLE,Isaac Okoro
18,12/31/2022,CLE,Cedi Osman
19,12/31/2022,CLE,Jarrett Allen
20,12/31/2022,CLE,Raul Neto
21,12/31/2022,CLE,Mamadi Diakite
22,12/31/2022,CLE,Donovan Mitchell
23,12/31/2022,CLE,Caris LeVert
24,12/31/2022,CLE,Robin Lopez
25,12/31/2022,CLE,Lamar Stevens
26,12/31/2022,CLE,Kevin Love
27,12/31/2022,CLE,Isaiah Mobley
28,12/31/2022,CLE,Darius Garland
30,12/31/2022,CLE,Evan Mobley
32,12/31/2022,CLE,Ricky Rubio
33,12/31/2022,CLE,Dean Wade
34,12/31/2022,CLE,Dylan Windler
35,12/31/2022,CHI,Coby White
36,12/31/2022,CHI,Andre Drummond
37,12/31/2022,CHI,Zach LaVine
38,12/31/2022,CHI,Patrick Williams
39,12/31/2022,CHI,Javonte Green
40,12/31/2022,CHI,Nikola Vucevic
41,12/31/2022,CHI,Alex Caruso
42,12/31/2022,CHI,DeMar DeRozan
43,12/31/2022,CHI,Ayo Dosunmu
44,12/31/2022,CHI,Tony Bradley
45,12/31/2022,CHI,Malcolm Hill
46,12/31/2022,CHI,Derrick Jones Jr.
47,12/31/2022,CHI,Dalen Terry
48,12/31/2022,CHI,Lonzo Ball
50,12/31/2022,CHI,Goran Dragic
53,12/31/2022,CHI,Carlik Jones
54,12/31/2022,CHI,Marko Simonovic
56,12/31/2022,NOP,Herbert Jones
57,12/31/2022,NOP,Devonte' Graham
58,12/31/2022,NOP,Jose Alvarado
59,12/31/2022,NOP,Jaxson Hayes
60,12/31/2022,NOP,Jonas Valanciunas
61,12/31/2022,NOP,Trey Murphy III
62,12/31/2022,NOP,Willy Hernangomez
63,12/31/2022,NOP,Zion Williamson
64,12/31/2022,NOP,Dyson Daniels
65,12/31/2022,NOP,Naji Marshall
66,12/31/2022,NOP,CJ McCollum
67,12/31/2022,NOP,Kira Lewis Jr.
68,12/31/2022,NOP,Garrett Temple
69,12/31/2022,NOP,Brandon Ingram
70,12/31/2022,NOP,E.J. Liddell
72,12/31/2022,NOP,Larry Nance Jr.
73,12/31/2022,NOP,Dereon Seabron
74,12/31/2022,SAS,Stanley Johnson
75,12/31/2022,SAS,Zach Collins
76,12/31/2022,SAS,Josh Richardson
77,12/31/2022,SAS,Jeremy Sochan
78,12/31/2022,SAS,Romeo Langford
79,12/31/2022,SAS,Tre Jones
80,12/31/2022,SAS,Keldon Johnson
81,12/31/2022,SAS,Doug McDermott
82,12/31/2022,SAS,Malaki Branham
83,12/31/2022,SAS,Jakob Poeltl
84,12/31/2022,SAS,Gorgui Dieng
85,12/31/2022,SAS,Isaiah Roby
86,12/31/2022,SAS,Dominick Barlow
87,12/31/2022,SAS,Charles Bassey
88,12/31/2022,SAS,Keita Bates-Diop
89,12/31/2022,SAS,Devin Vassell
90,12/31/2022,SAS,Blake Wesley
91,12/31/2022,OKC,Jaylin Williams
92,12/31/2022,OKC,Tre Mann
93,12/31/2022,OKC,Luguentz Dort
94,12/31/2022,OKC,Shai Gilgeous-Alexander
95,12/31/2022,OKC,Kenrich Williams
96,12/31/2022,OKC,Eugene Omoruyi
97,12/31/2022,OKC,Jalen Williams
98,12/31/2022,OKC,Mike Muscala
99,12/31/2022,OKC,Josh Giddey
100,12/31/2022,OKC,Isaiah Joe
101,12/31/2022,OKC,Darius Bazley
102,12/31/2022,OKC,Lindy Waters III
103,12/31/2022,OKC,Aaron Wiggins
104,12/31/2022,OKC,Ousmane Dieng
105,12/31/2022,OKC,Chet Holmgren
106,12/31/2022,OKC,Aleksej Pokusevski
107,12/31/2022,OKC,Jeremiah Robinson-Earl
109,12/31/2022,CHA,P.J. Washington
110,12/31/2022,CHA,Terry Rozier
111,12/31/2022,CHA,Nick Richards
112,12/31/2022,CHA,JT Thor
113,12/31/2022,CHA,LaMelo Ball
114,12/31/2022,CHA,Theo Maledon
115,12/31/2022,CHA,Kai Jones
116,12/31/2022,CHA,Jalen McDaniels
117,12/31/2022,CHA,James Bouknight
118,12/31/2022,CHA,Mark Williams
119,12/31/2022,CHA,Mason Plumlee
120,12/31/2022,CHA,Gordon Hayward
121,12/31/2022,CHA,Cody Martin
122,12/31/2022,CHA,Kelly Oubre Jr.
123,12/31/2022,CHA,Dennis Smith Jr.
124,12/31/2022,DAL,Reggie Bullock
125,12/31/2022,DAL,Frank Ntilikina
126,12/31/2022,DAL,Tim Hardaway Jr.
127,12/31/2022,DAL,Davis Bertans
128,12/31/2022,DAL,Luka Doncic
129,12/31/2022,DAL,Theo Pinson
130,12/31/2022,DAL,Dwight Powell
131,12/31/2022,DAL,McKinley Wright IV
132,12/31/2022,DAL,Christian Wood
133,12/31/2022,DAL,Spencer Dinwiddie
134,12/31/2022,DAL,Jaden Hardy
135,12/31/2022,DAL,A.J. Lawson
136,12/31/2022,DAL,JaVale McGee
137,12/31/2022,DAL,Kemba Walker
139,12/31/2022,DAL,Dorian Finney-Smith
140,12/31/2022,DAL,Josh Green
141,12/31/2022,DAL,Maxi Kleber
143,12/31/2022,MEM,Brandon Clarke
144,12/31/2022,MEM,Xavier Tillman
145,12/31/2022,MEM,Tyus Jones
146,12/31/2022,MEM,Steven Adams
147,12/31/2022,MEM,John Konchar
148,12/31/2022,MEM,Ja Morant
149,12/31/2022,MEM,Desmond Bane
150,12/31/2022,MEM,Kennedy Chandler
151,12/31/2022,MEM,Jaren Jackson Jr.
152,12/31/2022,MEM,Jake LaRavia
153,12/31/2022,MEM,Dillon Brooks
154,12/31/2022,MEM,David Roddy
155,12/31/2022,MEM,Ziaire Williams
156,12/31/2022,MEM,Santi Aldama
158,12/31/2022,MEM,Danny Green
160,12/31/2022,MEM,Kenneth Lofton Jr.
162,12/31/2022,MEM,Vince Williams Jr.
163,12/31/2022,NYK,Evan Fournier
164,12/31/2022,NYK,Derrick Rose
165,12/31/2022,NYK,Miles McBride
166,12/31/2022,NYK,Jericho Sims
167,12/31/2022,NYK,Julius Randle
168,12/31/2022,NYK,Mitchell Robinson
169,12/31/2022,NYK,Immanuel Quickley
170,12/31/2022,NYK,Ryan Arcidiacono
171,12/31/2022,NYK,Quentin Grimes
172,12/31/2022,NYK,Isaiah Hartenstein
173,12/31/2022,NYK,Svi Mykhailiuk
174,12/31/2022,NYK,Cam Reddish
175,12/31/2022,NYK,RJ Barrett
176,12/31/2022,NYK,Jalen Brunson
177,12/31/2022,NYK,DaQuan Jeffries
178,12/31/2022,NYK,Trevor Keels
179,12/31/2022,NYK,Obi Toppin
180,12/31/2022,MIA,Max Strus
181,12/31/2022,MIA,Duncan Robinson
182,12/31/2022,MIA,Gabe Vincent
183,12/31/2022,MIA,Orlando Robinson
184,12/31/2022,MIA,Tyler Herro
185,12/31/2022,MIA,Jamal Cain
186,12/31/2022,MIA,Victor Oladipo
187,12/31/2022,MIA,Kyle Lowry
188,12/31/2022,MIA,Bam Adebayo
189,12/31/2022,MIA,Haywood Highsmith
190,12/31/2022,MIA,Udonis Haslem
191,12/31/2022,MIA,Jimmy Butler
192,12/31/2022,MIA,Dewayne Dedmon
194,12/31/2022,MIA,Nikola Jovic
195,12/31/2022,MIA,Caleb Martin
197,12/31/2022,MIA,Omer Yurtseven
198,12/31/2022,PHI,Matisse Thybulle
199,12/31/2022,PHI,Jaden Springer
200,12/31/2022,PHI,Georges Niang
201,12/31/2022,PHI,Joel Embiid
202,12/31/2022,PHI,Montrezl Harrell
203,12/31/2022,PHI,Shake Milton
204,12/31/2022,PHI,Furkan Korkmaz
205,12/31/2022,PHI,Danuel House Jr.
206,12/31/2022,PHI,Tobias Harris
207,12/31/2022,PHI,Paul Reed
208,12/31/2022,PHI,De'Anthony Melton
209,12/31/2022,PHI,Julian Champagnie
210,12/31/2022,PHI,James Harden
211,12/31/2022,PHI,Louis King
212,12/31/2022,PHI,Tyrese Maxey
213,12/31/2022,PHI,P.J. Tucker
214,12/31/2022,HOU,Jalen Green
215,12/31/2022,HOU,Kenyon Martin Jr.
216,12/31/2022,HOU,Daishen Nix
217,12/31/2022,HOU,Josh Christopher
218,12/31/2022,HOU,Eric Gordon
219,12/31/2022,HOU,TyTy Washington Jr.
220,12/31/2022,HOU,Garrison Mathews
221,12/31/2022,HOU,Usman Garuba
222,12/31/2022,HOU,Kevin Porter Jr.
223,12/31/2022,HOU,Tari Eason
224,12/31/2022,HOU,Bruno Fernando
225,12/31/2022,HOU,Boban Marjanovic
226,12/31/2022,HOU,Jabari Smith Jr.
227,12/31/2022,HOU,Darius Days
228,12/31/2022,HOU,Trevor Hudgins
229,12/31/2022,HOU,Alperen Sengun
230,12/31/2022,HOU,Jae'Sean Tate
231,12/31/2022,MIN,Austin Rivers
232,12/31/2022,MIN,Kyle Anderson
233,12/31/2022,MIN,Matt Ryan
234,12/31/2022,MIN,Naz Reid
235,12/31/2022,MIN,Rudy Gobert
236,12/31/2022,MIN,Anthony Edwards
237,12/31/2022,MIN,D'Angelo Russell
238,12/31/2022,MIN,Jaden McDaniels
239,12/31/2022,MIN,Jaylen Nowell
240,12/31/2022,MIN,Bryn Forbes
241,12/31/2022,MIN,Luka Garza
242,12/31/2022,MIN,Nathan Knight
243,12/31/2022,MIN,Josh Minott
244,12/31/2022,MIN,Wendell Moore Jr.
248,12/31/2022,MIN,Jordan McLaughlin
249,12/31/2022,MIN,Taurean Prince
250,12/31/2022,MIN,Karl-Anthony Towns
251,12/31/2022,BKN,Day'Ron Sharpe
252,12/31/2022,BKN,Royce O'Neale
253,12/31/2022,BKN,Ben Simmons
254,12/31/2022,BKN,Kyrie Irving
255,12/31/2022,BKN,Yuta Watanabe
256,12/31/2022,BKN,Kevin Durant
257,12/31/2022,BKN,Cam Thomas
258,12/31/2022,BKN,T.J. Warren
259,12/31/2022,BKN,Nic Claxton
260,12/31/2022,BKN,Edmond Sumner
261,12/31/2022,BKN,Seth Curry
262,12/31/2022,BKN,Patty Mills
263,12/31/2022,BKN,Markieff Morris
264,12/31/2022,BKN,David Duke Jr.
265,12/31/2022,BKN,Kessler Edwards
266,12/31/2022,BKN,Joe Harris
269,12/31/2022,BKN,Alondes Williams
270,12/31/2022,UTA,Malik Beasley
271,12/31/2022,UTA,Mike Conley
272,12/31/2022,UTA,Walker Kessler
273,12/31/2022,UTA,Collin Sexton
274,12/31/2022,UTA,Kelly Olynyk
275,12/31/2022,UTA,Lauri Markkanen
276,12/31/2022,UTA,Jordan Clarkson
277,12/31/2022,UTA,Jarred Vanderbilt
278,12/31/2022,UTA,Rudy Gay
279,12/31/2022,UTA,Ochai Agbaji
280,12/31/2022,UTA,Nickeil Alexander-Walker
281,12/31/2022,UTA,Udoka Azubuike
282,12/31/2022,UTA,Leandro Bolmaro
283,12/31/2022,UTA,Simone Fontecchio
284,12/31/2022,UTA,Talen Horton-Tucker
285,12/31/2022,UTA,Johnny Juzang
286,12/31/2022,UTA,Micah Potter
287,12/31/2022,DET,Alec Burks
288,12/31/2022,DET,Cory Joseph
289,12/31/2022,DET,Jalen Duren
290,12/31/2022,DET,Bojan Bogdanovic
291,12/31/2022,DET,Jaden Ivey
292,12/31/2022,DET,Saddiq Bey
293,12/31/2022,DET,Marvin Bagley III
294,12/31/2022,DET,Hamidou Diallo
295,12/31/2022,DET,Rodney McGruder
296,12/31/2022,DET,Isaiah Stewart
297,12/31/2022,DET,Kevin Knox II
298,12/31/2022,DET,Nerlens Noel
299,12/31/2022,DET,Buddy Boeheim
300,12/31/2022,DET,Cade Cunningham
301,12/31/2022,DET,Killian Hayes
303,12/31/2022,DET,Isaiah Livers
304,12/31/2022,DET,Jared Rhoden
305,12/31/2022,IND,Aaron Nesmith
306,12/31/2022,IND,Chris Duarte
307,12/31/2022,IND,Jalen Smith
308,12/31/2022,IND,Oshae Brissett
309,12/31/2022,IND,Bennedict Mathurin
310,12/31/2022,IND,Tyrese Haliburton
311,12/31/2022,IND,Myles Turner
312,12/31/2022,IND,Buddy Hield
313,12/31/2022,IND,Andrew Nembhard
314,12/31/2022,IND,T.J. McConnell
315,12/31/2022,IND,Goga Bitadze
316,12/31/2022,IND,Isaiah Jackson
317,12/31/2022,IND,James Johnson
318,12/31/2022,IND,Terry Taylor
319,12/31/2022,IND,Kendall Brown
320,12/31/2022,IND,Trevelin Queen
321,12/31/2022,IND,Daniel Theis
