,Date,Team,Name
0,12/07/2022,SAC,Keegan Murray
1,12/07/2022,SAC,Domantas Sabonis
2,12/07/2022,SAC,Chimezie Metu
3,12/07/2022,SAC,Davion Mitchell
4,12/07/2022,SAC,Harrison Barnes
5,12/07/2022,SAC,KZ Okpala
6,12/07/2022,SAC,Keon Ellis
7,12/07/2022,SAC,Trey Lyles
8,12/07/2022,SAC,Malik Monk
9,12/07/2022,SAC,Richaun Holmes
10,12/07/2022,SAC,De'Aaron Fox
11,12/07/2022,SAC,Kevin Huerter
12,12/07/2022,SAC,Alex Len
13,12/07/2022,SAC,Matthew Dellavedova
14,12/07/2022,SAC,Terence Davis
15,12/07/2022,SAC,Chima Moneke
16,12/07/2022,SAC,Neemias Queta
17,12/07/2022,LAC,Paul George
18,12/07/2022,LAC,Nicolas Batum
19,12/07/2022,LAC,Kawhi Leonard
20,12/07/2022,LAC,Amir Coffey
21,12/07/2022,LAC,Moses Brown
22,12/07/2022,LAC,Terance Mann
23,12/07/2022,LAC,Robert Covington
24,12/07/2022,LAC,Reggie Jackson
25,12/07/2022,LAC,Ivica Zubac
26,12/07/2022,LAC,Brandon Boston Jr.
27,12/07/2022,LAC,Luke Kennard
28,12/07/2022,LAC,Moussa Diabate
30,12/07/2022,LAC,Marcus Morris Sr.
31,12/07/2022,LAC,Norman Powell
32,12/07/2022,LAC,Jason Preston
33,12/07/2022,LAC,John Wall
34,12/07/2022,CHI,Goran Dragic
35,12/07/2022,CHI,Nikola Vucevic
36,12/07/2022,CHI,Derrick Jones Jr.
37,12/07/2022,CHI,Zach LaVine
38,12/07/2022,CHI,Coby White
39,12/07/2022,CHI,Patrick Williams
40,12/07/2022,CHI,Alex Caruso
41,12/07/2022,CHI,Ayo Dosunmu
42,12/07/2022,CHI,Andre Drummond
43,12/07/2022,CHI,DeMar DeRozan
44,12/07/2022,CHI,Tony Bradley
45,12/07/2022,CHI,Malcolm Hill
46,12/07/2022,CHI,Dalen Terry
47,12/07/2022,CHI,Kostas Antetokounmpo
48,12/07/2022,CHI,Lonzo Ball
50,12/07/2022,CHI,Javonte Green
51,12/07/2022,CHI,Marko Simonovic
52,12/07/2022,NOP,Naji Marshall
53,12/07/2022,NOP,Zion Williamson
54,12/07/2022,NOP,Jonas Valanciunas
55,12/07/2022,NOP,Jose Alvarado
56,12/07/2022,NOP,Larry Nance Jr.
57,12/07/2022,NOP,CJ McCollum
58,12/07/2022,NOP,Dyson Daniels
59,12/07/2022,NOP,Devonte' Graham
60,12/07/2022,NOP,Trey Murphy III
61,12/07/2022,NOP,Jaxson Hayes
62,12/07/2022,NOP,Willy Hernangomez
63,12/07/2022,NOP,Garrett Temple
65,12/07/2022,NOP,Brandon Ingram
66,12/07/2022,NOP,Herbert Jones
67,12/07/2022,NOP,Kira Lewis Jr.
68,12/07/2022,NOP,E.J. Liddell
69,12/07/2022,NOP,Dereon Seabron
70,12/07/2022,TOR,Malachi Flynn
71,12/07/2022,TOR,Thaddeus Young
72,12/07/2022,TOR,Pascal Siakam
73,12/07/2022,TOR,Gary Trent Jr.
74,12/07/2022,TOR,Christian Koloko
75,12/07/2022,TOR,Chris Boucher
76,12/07/2022,TOR,O.G. Anunoby
77,12/07/2022,TOR,Dalano Banton
78,12/07/2022,TOR,Jeff Dowtin Jr.
79,12/07/2022,TOR,Scottie Barnes
80,12/07/2022,TOR,Justin Champagnie
81,12/07/2022,TOR,Fred VanVleet
82,12/07/2022,TOR,Khem Birch
83,12/07/2022,TOR,Ron Harper Jr.
84,12/07/2022,TOR,Precious Achiuwa
85,12/07/2022,TOR,Juancho Hernangomez
86,12/07/2022,TOR,Otto Porter Jr.
87,12/07/2022,OKC,Jaylin Williams
88,12/07/2022,OKC,Mike Muscala
89,12/07/2022,OKC,Aaron Wiggins
90,12/07/2022,OKC,Josh Giddey
91,12/07/2022,OKC,Tre Mann
92,12/07/2022,OKC,Jeremiah Robinson-Earl
93,12/07/2022,OKC,Aleksej Pokusevski
94,12/07/2022,OKC,Eugene Omoruyi
95,12/07/2022,OKC,Jalen Williams
96,12/07/2022,OKC,Isaiah Joe
97,12/07/2022,OKC,Shai Gilgeous-Alexander
98,12/07/2022,OKC,Darius Bazley
99,12/07/2022,OKC,Ousmane Dieng
100,12/07/2022,OKC,Luguentz Dort
101,12/07/2022,OKC,Chet Holmgren
102,12/07/2022,OKC,Lindy Waters III
103,12/07/2022,OKC,Kenrich Williams
104,12/07/2022,ATL,Justin Holiday
105,12/07/2022,ATL,Vit Krejci
106,12/07/2022,ATL,Jalen Johnson
107,12/07/2022,ATL,Trae Young
108,12/07/2022,ATL,Onyeka Okongwu
109,12/07/2022,ATL,Bogdan Bogdanovic
110,12/07/2022,ATL,Jarrett Culver
111,12/07/2022,ATL,Clint Capela
112,12/07/2022,ATL,Aaron Holiday
113,12/07/2022,ATL,AJ Griffin
114,12/07/2022,ATL,Frank Kaminsky
115,12/07/2022,ATL,Dejounte Murray
116,12/07/2022,ATL,John Collins
117,12/07/2022,ATL,Trent Forrest
118,12/07/2022,ATL,De'Andre Hunter
119,12/07/2022,ATL,Tyrese Martin
120,12/07/2022,CHA,Kelly Oubre Jr.
121,12/07/2022,CHA,Bryce McGowens
122,12/07/2022,CHA,Mason Plumlee
123,12/07/2022,CHA,Theo Maledon
124,12/07/2022,CHA,Kai Jones
125,12/07/2022,CHA,P.J. Washington
126,12/07/2022,CHA,Terry Rozier
127,12/07/2022,CHA,JT Thor
128,12/07/2022,CHA,Nick Richards
