,Date,Team,Name
0,11/05/2022,POR,Shaedon Sharpe
1,11/05/2022,POR,John Butler Jr.
2,11/05/2022,POR,Jusuf Nurkic
3,11/05/2022,POR,Jabari Walker
4,11/05/2022,POR,Trendon Watford
5,11/05/2022,POR,Josh Hart
6,11/05/2022,POR,Justise Winslow
7,11/05/2022,POR,Drew Eubanks
8,11/05/2022,POR,Greg Brown III
9,11/05/2022,POR,Jerami Grant
10,11/05/2022,POR,Keon Johnson
11,11/05/2022,POR,Nassir Little
13,11/05/2022,POR,Damian Lillard
14,11/05/2022,POR,Gary Payton II
15,11/05/2022,POR,Olivier Sarr
16,11/05/2022,POR,Anfernee Simons
18,11/05/2022,SAC,Harrison Barnes
19,11/05/2022,SAC,De'Aaron Fox
20,11/05/2022,SAC,Richaun Holmes
21,11/05/2022,SAC,Domantas Sabonis
22,11/05/2022,SAC,Malik Monk
23,11/05/2022,SAC,Chimezie Metu
24,11/05/2022,SAC,Terence Davis
25,11/05/2022,SAC,Keegan Murray
26,11/05/2022,SAC,Trey Lyles
27,11/05/2022,SAC,Kevin Huerter
28,11/05/2022,SAC,Davion Mitchell
29,11/05/2022,SAC,Matthew Dellavedova
30,11/05/2022,SAC,Alex Len
31,11/05/2022,SAC,KZ Okpala
32,11/05/2022,SAC,Keon Ellis
34,11/05/2022,SAC,Chima Moneke
35,11/05/2022,SAC,Neemias Queta
36,11/05/2022,NOP,Herbert Jones
37,11/05/2022,NOP,Zion Williamson
38,11/05/2022,NOP,Jonas Valanciunas
39,11/05/2022,NOP,CJ McCollum
40,11/05/2022,NOP,Trey Murphy III
41,11/05/2022,NOP,Brandon Ingram
42,11/05/2022,NOP,Larry Nance Jr.
43,11/05/2022,NOP,Jose Alvarado
44,11/05/2022,NOP,Naji Marshall
45,11/05/2022,NOP,Devonte' Graham
46,11/05/2022,NOP,Dyson Daniels
47,11/05/2022,NOP,Jaxson Hayes
48,11/05/2022,NOP,Willy Hernangomez
49,11/05/2022,NOP,Garrett Temple
50,11/05/2022,NOP,Kira Lewis Jr.
51,11/05/2022,NOP,E.J. Liddell
52,11/05/2022,NOP,Dereon Seabron
53,11/05/2022,SAS,Keldon Johnson
54,11/05/2022,SAS,Devin Vassell
55,11/05/2022,SAS,Malaki Branham
56,11/05/2022,SAS,Isaiah Roby
57,11/05/2022,SAS,Josh Richardson
58,11/05/2022,SAS,Gorgui Dieng
59,11/05/2022,SAS,Keita Bates-Diop
60,11/05/2022,SAS,Tre Jones
61,11/05/2022,SAS,Jeremy Sochan
62,11/05/2022,SAS,Jakob Poeltl
63,11/05/2022,SAS,Doug McDermott
64,11/05/2022,SAS,Jordan Hall
65,11/05/2022,SAS,Dominick Barlow
66,11/05/2022,SAS,Charles Bassey
67,11/05/2022,SAS,Zach Collins
68,11/05/2022,SAS,Romeo Langford
70,11/05/2022,SAS,Blake Wesley
71,11/05/2022,OKC,Jeremiah Robinson-Earl
72,11/05/2022,OKC,Jaylin Williams
73,11/05/2022,OKC,Ousmane Dieng
74,11/05/2022,OKC,Mike Muscala
75,11/05/2022,OKC,Kenrich Williams
76,11/05/2022,OKC,Darius Bazley
77,11/05/2022,OKC,Luguentz Dort
78,11/05/2022,OKC,Shai Gilgeous-Alexander
79,11/05/2022,OKC,Isaiah Joe
80,11/05/2022,OKC,Jalen Williams
81,11/05/2022,OKC,Eugene Omoruyi
82,11/05/2022,OKC,Josh Giddey
83,11/05/2022,OKC,Tre Mann
84,11/05/2022,OKC,Aaron Wiggins
85,11/05/2022,OKC,Chet Holmgren
87,11/05/2022,OKC,Aleksej Pokusevski
88,11/05/2022,OKC,Lindy Waters III
90,11/05/2022,ATL,Clint Capela
91,11/05/2022,ATL,John Collins
92,11/05/2022,ATL,Trae Young
93,11/05/2022,ATL,Dejounte Murray
94,11/05/2022,ATL,Onyeka Okongwu
95,11/05/2022,ATL,Jalen Johnson
96,11/05/2022,ATL,De'Andre Hunter
97,11/05/2022,ATL,Aaron Holiday
98,11/05/2022,ATL,Justin Holiday
99,11/05/2022,ATL,Jarrett Culver
100,11/05/2022,ATL,Trent Forrest
101,11/05/2022,ATL,AJ Griffin
102,11/05/2022,ATL,Frank Kaminsky
103,11/05/2022,ATL,Vit Krejci
104,11/05/2022,ATL,Tyrese Martin
105,11/05/2022,ATL,Bogdan Bogdanovic
110,11/05/2022,CHA,Dennis Smith Jr.
111,11/05/2022,CHA,Terry Rozier
112,11/05/2022,CHA,Nick Richards
113,11/05/2022,CHA,P.J. Washington
114,11/05/2022,CHA,James Bouknight
115,11/05/2022,CHA,Jalen McDaniels
116,11/05/2022,CHA,Kelly Oubre Jr.
117,11/05/2022,CHA,Theo Maledon
118,11/05/2022,CHA,JT Thor
119,11/05/2022,CHA,Mason Plumlee
120,11/05/2022,CHA,Kai Jones
121,11/05/2022,CHA,Bryce McGowens
122,11/05/2022,CHA,LaMelo Ball
123,11/05/2022,CHA,Gordon Hayward
124,11/05/2022,CHA,Cody Martin
126,11/05/2022,CHA,Mark Williams
127,11/05/2022,PHX,Devin Booker
128,11/05/2022,PHX,Deandre Ayton
129,11/05/2022,PHX,Landry Shamet
130,11/05/2022,PHX,Jock Landale
131,11/05/2022,PHX,Torrey Craig
132,11/05/2022,PHX,Dario Saric
133,11/05/2022,PHX,Mikal Bridges
134,11/05/2022,PHX,Bismack Biyombo
