,Date,Team,Name
0,01/27/2023,CLE,Cedi Osman
1,01/27/2023,CLE,Jarrett Allen
2,01/27/2023,CLE,Raul Neto
3,01/27/2023,CLE,Lamar Stevens
4,01/27/2023,CLE,Caris LeVert
5,01/27/2023,CLE,Dean Wade
6,01/27/2023,CLE,Darius Garland
7,01/27/2023,CLE,Evan Mobley
8,01/27/2023,CLE,Isaac Okoro
9,01/27/2023,CLE,Mamadi Diakite
10,01/27/2023,CLE,Robin Lopez
11,01/27/2023,CLE,Kevin Love
12,01/27/2023,CLE,Donovan Mitchell
13,01/27/2023,CLE,Isaiah Mobley
14,01/27/2023,CLE,Ricky Rubio
15,01/27/2023,CLE,Dylan Windler
16,01/27/2023,TOR,Gary Trent Jr.
17,01/27/2023,TOR,O.G. Anunoby
18,01/27/2023,TOR,Precious Achiuwa
19,01/27/2023,TOR,Chris Boucher
20,01/27/2023,TOR,Pascal Siakam
21,01/27/2023,TOR,Fred VanVleet
22,01/27/2023,TOR,Thaddeus Young
23,01/27/2023,TOR,Juancho Hernangomez
24,01/27/2023,TOR,Scottie Barnes
25,01/27/2023,TOR,Khem Birch
26,01/27/2023,TOR,Jeff Dowtin Jr.
27,01/27/2023,TOR,Malachi Flynn
28,01/27/2023,TOR,Ron Harper Jr.
29,01/27/2023,TOR,Christian Koloko
30,01/27/2023,TOR,Dalano Banton
31,01/27/2023,TOR,Otto Porter Jr.
32,01/27/2023,OKC,Mike Muscala
33,01/27/2023,OKC,Aaron Wiggins
34,01/27/2023,OKC,Darius Bazley
35,01/27/2023,OKC,Josh Giddey
36,01/27/2023,OKC,Isaiah Joe
37,01/27/2023,OKC,Jalen Williams
38,01/27/2023,OKC,Shai Gilgeous-Alexander
39,01/27/2023,OKC,Ousmane Dieng
40,01/27/2023,OKC,Kenrich Williams
41,01/27/2023,OKC,Tre Mann
42,01/27/2023,OKC,Jaylin Williams
43,01/27/2023,OKC,Luguentz Dort
44,01/27/2023,OKC,Chet Holmgren
45,01/27/2023,OKC,Eugene Omoruyi
46,01/27/2023,OKC,Aleksej Pokusevski
47,01/27/2023,OKC,Jeremiah Robinson-Earl
