,Date,Team,Name
0,11/06/2022,LAC,Ivica Zubac
1,11/06/2022,LAC,Reggie Jackson
2,11/06/2022,LAC,Paul George
3,11/06/2022,LAC,Amir Coffey
4,11/06/2022,LAC,John Wall
5,11/06/2022,LAC,Nicolas Batum
6,11/06/2022,LAC,Terance Mann
7,11/06/2022,LAC,Robert Covington
8,11/06/2022,LAC,Marcus Morris Sr.
9,11/06/2022,LAC,Norman Powell
10,11/06/2022,LAC,Brandon Boston Jr.
11,11/06/2022,LAC,Moses Brown
13,11/06/2022,LAC,Moussa Diabate
14,11/06/2022,LAC,Luke Kennard
15,11/06/2022,LAC,Kawhi Leonard
16,11/06/2022,LAC,Jason Preston
17,11/06/2022,CLE,Caris LeVert
18,11/06/2022,CLE,Robin Lopez
19,11/06/2022,CLE,Evan Mobley
20,11/06/2022,CLE,Isaac Okoro
21,11/06/2022,CLE,Donovan Mitchell
22,11/06/2022,CLE,Kevin Love
23,11/06/2022,CLE,Dean Wade
24,11/06/2022,CLE,Cedi Osman
25,11/06/2022,CLE,Darius Garland
26,11/06/2022,CLE,Jarrett Allen
27,11/06/2022,CLE,Mamadi Diakite
28,11/06/2022,CLE,Raul Neto
29,11/06/2022,CLE,Lamar Stevens
32,11/06/2022,CLE,Isaiah Mobley
33,11/06/2022,CLE,Ricky Rubio
34,11/06/2022,CLE,Dylan Windler
35,11/06/2022,CHI,Goran Dragic
36,11/06/2022,CHI,DeMar DeRozan
37,11/06/2022,CHI,Ayo Dosunmu
38,11/06/2022,CHI,Patrick Williams
39,11/06/2022,CHI,Dalen Terry
40,11/06/2022,CHI,Alex Caruso
41,11/06/2022,CHI,Derrick Jones Jr.
42,11/06/2022,CHI,Javonte Green
43,11/06/2022,CHI,Nikola Vucevic
44,11/06/2022,CHI,Tony Bradley
45,11/06/2022,CHI,Malcolm Hill
46,11/06/2022,CHI,Kostas Antetokounmpo
47,11/06/2022,CHI,Lonzo Ball
48,11/06/2022,CHI,Andre Drummond
50,11/06/2022,CHI,Zach LaVine
51,11/06/2022,CHI,Marko Simonovic
52,11/06/2022,CHI,Coby White
53,11/06/2022,TOR,Gary Trent Jr.
54,11/06/2022,TOR,Chris Boucher
55,11/06/2022,TOR,Christian Koloko
56,11/06/2022,TOR,Fred VanVleet
57,11/06/2022,TOR,Otto Porter Jr.
58,11/06/2022,TOR,Precious Achiuwa
59,11/06/2022,TOR,Thaddeus Young
60,11/06/2022,TOR,Scottie Barnes
61,11/06/2022,TOR,O.G. Anunoby
62,11/06/2022,TOR,Dalano Banton
63,11/06/2022,TOR,Malachi Flynn
64,11/06/2022,TOR,Juancho Hernangomez
65,11/06/2022,TOR,Khem Birch
66,11/06/2022,TOR,Justin Champagnie
67,11/06/2022,TOR,Jeff Dowtin Jr.
68,11/06/2022,TOR,Ron Harper Jr.
69,11/06/2022,TOR,Pascal Siakam
71,11/06/2022,MEM,David Roddy
72,11/06/2022,MEM,Dillon Brooks
73,11/06/2022,MEM,Santi Aldama
74,11/06/2022,MEM,Tyus Jones
75,11/06/2022,MEM,Xavier Tillman
76,11/06/2022,MEM,Brandon Clarke
77,11/06/2022,MEM,Steven Adams
78,11/06/2022,MEM,Desmond Bane
79,11/06/2022,MEM,John Konchar
80,11/06/2022,MEM,Jake LaRavia
81,11/06/2022,MEM,Ja Morant
82,11/06/2022,MEM,Kennedy Chandler
83,11/06/2022,MEM,Vince Williams Jr.
84,11/06/2022,MEM,Danny Green
85,11/06/2022,MEM,Jaren Jackson Jr.
86,11/06/2022,MEM,Kenneth Lofton Jr.
87,11/06/2022,MEM,Ziaire Williams
88,11/06/2022,LAL,Troy Brown Jr.
89,11/06/2022,LAL,Juan Toscano-Anderson
90,11/06/2022,LAL,Austin Reaves
91,11/06/2022,LAL,Max Christie
92,11/06/2022,LAL,Matt Ryan
93,11/06/2022,LAL,Anthony Davis
94,11/06/2022,LAL,Russell Westbrook
95,11/06/2022,LAL,Wenyen Gabriel
96,11/06/2022,LAL,Kendrick Nunn
97,11/06/2022,LAL,Lonnie Walker IV
98,11/06/2022,LAL,LeBron James
99,11/06/2022,LAL,Damian Jones
100,11/06/2022,LAL,Patrick Beverley
102,11/06/2022,LAL,Thomas Bryant
106,11/06/2022,LAL,Scotty Pippen Jr.
107,11/06/2022,LAL,Dennis Schroder
108,11/06/2022,LAL,Cole Swider
109,11/06/2022,UTA,Collin Sexton
110,11/06/2022,UTA,Kelly Olynyk
111,11/06/2022,UTA,Rudy Gay
112,11/06/2022,UTA,Nickeil Alexander-Walker
113,11/06/2022,UTA,Walker Kessler
114,11/06/2022,UTA,Talen Horton-Tucker
115,11/06/2022,UTA,Mike Conley
116,11/06/2022,UTA,Malik Beasley
117,11/06/2022,UTA,Jordan Clarkson
118,11/06/2022,UTA,Lauri Markkanen
119,11/06/2022,UTA,Ochai Agbaji
120,11/06/2022,UTA,Udoka Azubuike
121,11/06/2022,UTA,Simone Fontecchio
122,11/06/2022,UTA,Leandro Bolmaro
123,11/06/2022,UTA,Johnny Juzang
124,11/06/2022,UTA,Micah Potter
125,11/06/2022,UTA,Jarred Vanderbilt
126,11/06/2022,WAS,Taj Gibson
127,11/06/2022,WAS,Jordan Goodwin
128,11/06/2022,WAS,Rui Hachimura
129,11/06/2022,WAS,Monte Morris
130,11/06/2022,WAS,Kyle Kuzma
131,11/06/2022,WAS,Kristaps Porzingis
132,11/06/2022,WAS,Will Barton
133,11/06/2022,WAS,Anthony Gill
134,11/06/2022,WAS,Corey Kispert
135,11/06/2022,WAS,Daniel Gafford
136,11/06/2022,WAS,Deni Avdija
137,11/06/2022,WAS,Bradley Beal
138,11/06/2022,WAS,Vernon Carey Jr.
139,11/06/2022,WAS,Johnny Davis
140,11/06/2022,WAS,Jordan Schakel
141,11/06/2022,WAS,Isaiah Todd
142,11/06/2022,WAS,Delon Wright
