,Date,Team,Name
0,10/20/2022,LAC,John Wall
1,10/20/2022,LAC,Paul George
2,10/20/2022,LAC,Marcus Morris Sr.
3,10/20/2022,LAC,Robert Covington
4,10/20/2022,LAC,Luke Kennard
5,10/20/2022,LAC,Nicolas Batum
6,10/20/2022,LAC,Terance Mann
7,10/20/2022,LAC,Reggie Jackson
8,10/20/2022,LAC,Norman Powell
9,10/20/2022,LAC,Ivica Zubac
10,10/20/2022,LAC,Kawhi Leonard
11,10/20/2022,LAC,Brandon Boston Jr.
12,10/20/2022,LAC,Moses Brown
13,10/20/2022,LAC,Amir Coffey
14,10/20/2022,LAC,Jason Preston
16,10/20/2022,LAL,Austin Reaves
17,10/20/2022,LAL,Anthony Davis
18,10/20/2022,LAL,Lonnie Walker IV
19,10/20/2022,LAL,Russell Westbrook
20,10/20/2022,LAL,Matt Ryan
21,10/20/2022,LAL,Patrick Beverley
22,10/20/2022,LAL,Damian Jones
23,10/20/2022,LAL,Juan Toscano-Anderson
24,10/20/2022,LAL,Kendrick Nunn
25,10/20/2022,LAL,LeBron James
26,10/20/2022,LAL,Max Christie
27,10/20/2022,LAL,Wenyen Gabriel
28,10/20/2022,LAL,Scotty Pippen Jr.
29,10/20/2022,LAL,Troy Brown Jr.
30,10/20/2022,LAL,Thomas Bryant
33,10/20/2022,LAL,Dennis Schroder
34,10/20/2022,LAL,Cole Swider
35,10/20/2022,PHI,Joel Embiid
36,10/20/2022,PHI,Danuel House Jr.
37,10/20/2022,PHI,P.J. Tucker
38,10/20/2022,PHI,Georges Niang
39,10/20/2022,PHI,Paul Reed
40,10/20/2022,PHI,Matisse Thybulle
41,10/20/2022,PHI,Montrezl Harrell
42,10/20/2022,PHI,De'Anthony Melton
43,10/20/2022,PHI,James Harden
44,10/20/2022,PHI,Tobias Harris
45,10/20/2022,PHI,Tyrese Maxey
46,10/20/2022,PHI,Furkan Korkmaz
47,10/20/2022,PHI,Shake Milton
48,10/20/2022,PHI,Jaden Springer
49,10/20/2022,MIL,Grayson Allen
50,10/20/2022,MIL,Brook Lopez
51,10/20/2022,MIL,Bobby Portis
52,10/20/2022,MIL,Jrue Holiday
53,10/20/2022,MIL,Jevon Carter
54,10/20/2022,MIL,Wesley Matthews
55,10/20/2022,MIL,George Hill
56,10/20/2022,MIL,Jordan Nwora
57,10/20/2022,MIL,Serge Ibaka
58,10/20/2022,MIL,Giannis Antetokounmpo
59,10/20/2022,MIL,Thanasis Antetokounmpo
60,10/20/2022,MIL,MarJon Beauchamp
61,10/20/2022,MIL,A.J. Green
62,10/20/2022,MIL,Sandro Mamukelashvili
63,10/20/2022,MIL,Pat Connaughton
64,10/20/2022,MIL,Joe Ingles
65,10/20/2022,MIL,Khris Middleton
