,Date,Team,Name
0,11/28/2022,SAC,Domantas Sabonis
1,11/28/2022,SAC,Terence Davis
2,11/28/2022,SAC,Malik Monk
3,11/28/2022,SAC,Davion Mitchell
4,11/28/2022,SAC,KZ Okpala
5,11/28/2022,SAC,Chimezie Metu
6,11/28/2022,SAC,Keegan Murray
7,11/28/2022,SAC,Harrison Barnes
8,11/28/2022,SAC,Kevin Huerter
9,11/28/2022,SAC,De'Aaron Fox
10,11/28/2022,SAC,Matthew Dellavedova
11,11/28/2022,SAC,Keon Ellis
12,11/28/2022,SAC,Richaun Holmes
13,11/28/2022,SAC,Alex Len
14,11/28/2022,SAC,Neemias Queta
16,11/28/2022,SAC,Trey Lyles
17,11/28/2022,SAC,Chima Moneke
19,11/28/2022,CLE,Dean Wade
20,11/28/2022,CLE,Caris LeVert
21,11/28/2022,CLE,Darius Garland
22,11/28/2022,CLE,Cedi Osman
23,11/28/2022,CLE,Robin Lopez
24,11/28/2022,CLE,Donovan Mitchell
25,11/28/2022,CLE,Isaiah Mobley
26,11/28/2022,CLE,Raul Neto
27,11/28/2022,CLE,Evan Mobley
28,11/28/2022,CLE,Isaac Okoro
29,11/28/2022,CLE,Jarrett Allen
31,11/28/2022,CLE,Mamadi Diakite
33,11/28/2022,CLE,Kevin Love
34,11/28/2022,CLE,Ricky Rubio
35,11/28/2022,CLE,Lamar Stevens
36,11/28/2022,CLE,Dylan Windler
37,11/28/2022,CHI,Coby White
38,11/28/2022,CHI,Andre Drummond
39,11/28/2022,CHI,Alex Caruso
40,11/28/2022,CHI,Patrick Williams
41,11/28/2022,CHI,Goran Dragic
42,11/28/2022,CHI,Ayo Dosunmu
43,11/28/2022,CHI,Zach LaVine
44,11/28/2022,CHI,DeMar DeRozan
45,11/28/2022,CHI,Javonte Green
46,11/28/2022,CHI,Nikola Vucevic
47,11/28/2022,CHI,Tony Bradley
48,11/28/2022,CHI,Derrick Jones Jr.
49,11/28/2022,CHI,Dalen Terry
50,11/28/2022,CHI,Kostas Antetokounmpo
51,11/28/2022,CHI,Lonzo Ball
53,11/28/2022,CHI,Malcolm Hill
54,11/28/2022,CHI,Marko Simonovic
55,11/28/2022,NOP,Jonas Valanciunas
56,11/28/2022,NOP,Zion Williamson
57,11/28/2022,NOP,Dyson Daniels
58,11/28/2022,NOP,Willy Hernangomez
59,11/28/2022,NOP,Jose Alvarado
60,11/28/2022,NOP,Jaxson Hayes
61,11/28/2022,NOP,Devonte' Graham
62,11/28/2022,NOP,Garrett Temple
63,11/28/2022,NOP,Herbert Jones
64,11/28/2022,NOP,Trey Murphy III
65,11/28/2022,NOP,Kira Lewis Jr.
66,11/28/2022,NOP,Dereon Seabron
67,11/28/2022,NOP,Brandon Ingram
69,11/28/2022,NOP,E.J. Liddell
70,11/28/2022,NOP,Naji Marshall
71,11/28/2022,NOP,CJ McCollum
72,11/28/2022,NOP,Larry Nance Jr.
74,11/28/2022,TOR,Thaddeus Young
75,11/28/2022,TOR,Gary Trent Jr.
76,11/28/2022,TOR,Fred VanVleet
77,11/28/2022,TOR,Christian Koloko
78,11/28/2022,TOR,Malachi Flynn
79,11/28/2022,TOR,Jeff Dowtin Jr.
80,11/28/2022,TOR,Khem Birch
81,11/28/2022,TOR,Juancho Hernangomez
82,11/28/2022,TOR,Dalano Banton
83,11/28/2022,TOR,Chris Boucher
84,11/28/2022,TOR,Pascal Siakam
85,11/28/2022,TOR,O.G. Anunoby
86,11/28/2022,TOR,Scottie Barnes
87,11/28/2022,TOR,Justin Champagnie
88,11/28/2022,TOR,Ron Harper Jr.
89,11/28/2022,TOR,Precious Achiuwa
93,11/28/2022,TOR,Otto Porter Jr.
95,11/28/2022,OKC,Luguentz Dort
96,11/28/2022,OKC,Jalen Williams
97,11/28/2022,OKC,Aleksej Pokusevski
98,11/28/2022,OKC,Shai Gilgeous-Alexander
99,11/28/2022,OKC,Darius Bazley
100,11/28/2022,OKC,Ousmane Dieng
101,11/28/2022,OKC,Tre Mann
102,11/28/2022,OKC,Josh Giddey
103,11/28/2022,OKC,Jeremiah Robinson-Earl
104,11/28/2022,OKC,Kenrich Williams
105,11/28/2022,OKC,Isaiah Joe
106,11/28/2022,OKC,Aaron Wiggins
107,11/28/2022,OKC,Chet Holmgren
108,11/28/2022,OKC,Mike Muscala
109,11/28/2022,OKC,Eugene Omoruyi
110,11/28/2022,OKC,Lindy Waters III
111,11/28/2022,OKC,Jaylin Williams
112,11/28/2022,ATL,Justin Holiday
113,11/28/2022,ATL,De'Andre Hunter
114,11/28/2022,ATL,Clint Capela
115,11/28/2022,ATL,Trent Forrest
116,11/28/2022,ATL,Onyeka Okongwu
