,Date,Team,Name
0,03/16/2023,SAC,Trey Lyles
1,03/16/2023,SAC,Chimezie Metu
2,03/16/2023,SAC,Davion Mitchell
3,03/16/2023,SAC,Terence Davis
4,03/16/2023,SAC,De'Aaron Fox
5,03/16/2023,SAC,Kevin Huerter
6,03/16/2023,SAC,Kessler Edwards
7,03/16/2023,SAC,Malik Monk
8,03/16/2023,SAC,Harrison Barnes
9,03/16/2023,SAC,Domantas Sabonis
10,03/16/2023,SAC,Keegan Murray
11,03/16/2023,SAC,Matthew Dellavedova
12,03/16/2023,SAC,PJ Dozier
13,03/16/2023,SAC,Alex Len
14,03/16/2023,SAC,Neemias Queta
15,03/16/2023,SAC,Keon Ellis
16,03/16/2023,SAC,Richaun Holmes
17,03/16/2023,TOR,Will Barton
18,03/16/2023,TOR,Joe Wieskamp
19,03/16/2023,TOR,Malachi Flynn
20,03/16/2023,TOR,O.G. Anunoby
21,03/16/2023,TOR,Chris Boucher
22,03/16/2023,TOR,Christian Koloko
23,03/16/2023,TOR,Pascal Siakam
24,03/16/2023,TOR,Fred VanVleet
25,03/16/2023,TOR,Scottie Barnes
26,03/16/2023,TOR,Gary Trent Jr.
27,03/16/2023,TOR,Jakob Poeltl
28,03/16/2023,TOR,Precious Achiuwa
29,03/16/2023,TOR,Ron Harper Jr.
30,03/16/2023,TOR,Thaddeus Young
31,03/16/2023,TOR,Dalano Banton
32,03/16/2023,TOR,Jeff Dowtin Jr.
33,03/16/2023,TOR,Otto Porter Jr.
34,03/16/2023,OKC,Olivier Sarr
35,03/16/2023,OKC,Josh Giddey
36,03/16/2023,OKC,Ousmane Dieng
37,03/16/2023,OKC,Jeremiah Robinson-Earl
38,03/16/2023,OKC,Dario Saric
39,03/16/2023,OKC,Lindy Waters III
40,03/16/2023,OKC,Tre Mann
41,03/16/2023,OKC,Aaron Wiggins
42,03/16/2023,OKC,Jaylin Williams
43,03/16/2023,OKC,Luguentz Dort
44,03/16/2023,OKC,Jalen Williams
45,03/16/2023,OKC,Isaiah Joe
46,03/16/2023,OKC,Shai Gilgeous-Alexander
47,03/16/2023,OKC,Jared Butler
48,03/16/2023,OKC,Chet Holmgren
49,03/16/2023,OKC,Aleksej Pokusevski
50,03/16/2023,OKC,Kenrich Williams
51,03/16/2023,PHX,Torrey Craig
52,03/16/2023,PHX,Cameron Payne
53,03/16/2023,PHX,Chris Paul
54,03/16/2023,PHX,Damion Lee
55,03/16/2023,PHX,Terrence Ross
56,03/16/2023,PHX,Jock Landale
57,03/16/2023,PHX,Devin Booker
58,03/16/2023,PHX,Ish Wainright
59,03/16/2023,PHX,Deandre Ayton
60,03/16/2023,PHX,Josh Okogie
61,03/16/2023,PHX,Darius Bazley
62,03/16/2023,PHX,Bismack Biyombo
63,03/16/2023,PHX,T.J. Warren
65,03/16/2023,PHX,Kevin Durant
67,03/16/2023,PHX,Landry Shamet
68,03/16/2023,ORL,Paolo Banchero
69,03/16/2023,ORL,Franz Wagner
70,03/16/2023,ORL,Wendell Carter Jr.
71,03/16/2023,ORL,Gary Harris
72,03/16/2023,ORL,Bol Bol
73,03/16/2023,ORL,Moritz Wagner
74,03/16/2023,ORL,Jalen Suggs
75,03/16/2023,ORL,Cole Anthony
76,03/16/2023,ORL,Goga Bitadze
77,03/16/2023,ORL,Markelle Fultz
78,03/16/2023,ORL,Michael Carter-Williams
79,03/16/2023,ORL,Kevon Harris
80,03/16/2023,ORL,Caleb Houstan
81,03/16/2023,ORL,Chuma Okeke
82,03/16/2023,ORL,Admiral Schofield
84,03/16/2023,ORL,Jonathan Isaac
85,03/16/2023,DEN,Kentavious Caldwell-Pope
86,03/16/2023,DEN,Vlatko Cancar
87,03/16/2023,DEN,Thomas Bryant
88,03/16/2023,DEN,Aaron Gordon
89,03/16/2023,DEN,Ish Smith
90,03/16/2023,DEN,Michael Porter Jr.
91,03/16/2023,DEN,Jeff Green
92,03/16/2023,DEN,Bruce Brown
93,03/16/2023,DEN,Nikola Jokic
94,03/16/2023,DEN,Jamal Murray
95,03/16/2023,DEN,Christian Braun
96,03/16/2023,DEN,Reggie Jackson
97,03/16/2023,DEN,DeAndre Jordan
98,03/16/2023,DEN,Peyton Watson
99,03/16/2023,DEN,Collin Gillespie
101,03/16/2023,DEN,Zeke Nnaji
102,03/16/2023,DEN,Jack White
103,03/16/2023,MIL,MarJon Beauchamp
104,03/16/2023,MIL,Joe Ingles
105,03/16/2023,MIL,Jevon Carter
106,03/16/2023,MIL,Lindell Wigginton
107,03/16/2023,MIL,AJ Green
108,03/16/2023,MIL,Pat Connaughton
109,03/16/2023,MIL,Bobby Portis
110,03/16/2023,MIL,Khris Middleton
111,03/16/2023,MIL,Meyers Leonard
112,03/16/2023,MIL,Wesley Matthews
113,03/16/2023,MIL,Jrue Holiday
114,03/16/2023,MIL,Giannis Antetokounmpo
115,03/16/2023,MIL,Grayson Allen
116,03/16/2023,MIL,Thanasis Antetokounmpo
117,03/16/2023,MIL,Jae Crowder
118,03/16/2023,MIL,Goran Dragic
119,03/16/2023,MIL,Brook Lopez
120,03/16/2023,BKN,Mikal Bridges
121,03/16/2023,BKN,Cameron Johnson
122,03/16/2023,BKN,Seth Curry
123,03/16/2023,BKN,Edmond Sumner
124,03/16/2023,BKN,Cam Thomas
125,03/16/2023,BKN,Joe Harris
126,03/16/2023,BKN,Yuta Watanabe
127,03/16/2023,BKN,Dorian Finney-Smith
128,03/16/2023,BKN,Spencer Dinwiddie
129,03/16/2023,BKN,Royce O'Neale
130,03/16/2023,BKN,Nic Claxton
131,03/16/2023,BKN,Patty Mills
132,03/16/2023,BKN,Day'Ron Sharpe
133,03/16/2023,BKN,David Duke Jr.
134,03/16/2023,BKN,Ben Simmons
135,03/16/2023,BKN,Dru Smith
136,03/16/2023,DET,Killian Hayes
137,03/16/2023,DET,R.J. Hampton
138,03/16/2023,DET,Buddy Boeheim
139,03/16/2023,DET,Jaden Ivey
140,03/16/2023,DET,James Wiseman
141,03/16/2023,DET,Jalen Duren
142,03/16/2023,DET,Rodney McGruder
143,03/16/2023,DET,Eugene Omoruyi
144,03/16/2023,DET,Cory Joseph
145,03/16/2023,DET,Marvin Bagley III
146,03/16/2023,DET,Isaiah Livers
147,03/16/2023,DET,Jared Rhoden
149,03/16/2023,DET,Bojan Bogdanovic
150,03/16/2023,DET,Alec Burks
151,03/16/2023,DET,Cade Cunningham
152,03/16/2023,DET,Hamidou Diallo
155,03/16/2023,DET,Isaiah Stewart
156,03/16/2023,IND,Andrew Nembhard
157,03/16/2023,IND,Jordan Nwora
158,03/16/2023,IND,Isaiah Jackson
