,Date,Team,Name
0,12/06/2022,CLE,Lamar Stevens
1,12/06/2022,CLE,Raul Neto
2,12/06/2022,CLE,Isaac Okoro
3,12/06/2022,CLE,Kevin Love
4,12/06/2022,CLE,Darius Garland
5,12/06/2022,CLE,Mamadi Diakite
6,12/06/2022,CLE,Jarrett Allen
7,12/06/2022,CLE,Evan Mobley
8,12/06/2022,CLE,Donovan Mitchell
9,12/06/2022,CLE,Caris LeVert
10,12/06/2022,CLE,Cedi Osman
11,12/06/2022,CLE,Robin Lopez
13,12/06/2022,CLE,Isaiah Mobley
14,12/06/2022,CLE,Ricky Rubio
15,12/06/2022,CLE,Dean Wade
16,12/06/2022,CLE,Dylan Windler
17,12/06/2022,DAL,Josh Green
18,12/06/2022,DAL,Reggie Bullock
19,12/06/2022,DAL,Luka Doncic
20,12/06/2022,DAL,Dorian Finney-Smith
21,12/06/2022,DAL,Dwight Powell
22,12/06/2022,DAL,Tim Hardaway Jr.
23,12/06/2022,DAL,Christian Wood
24,12/06/2022,DAL,Spencer Dinwiddie
25,12/06/2022,DAL,Maxi Kleber
26,12/06/2022,DAL,Davis Bertans
27,12/06/2022,DAL,Jaden Hardy
28,12/06/2022,DAL,JaVale McGee
29,12/06/2022,DAL,Frank Ntilikina
30,12/06/2022,DAL,Theo Pinson
31,12/06/2022,DAL,Kemba Walker
32,12/06/2022,DAL,Tyler Dorsey
33,12/06/2022,DAL,McKinley Wright IV
34,12/06/2022,DEN,Bones Hyland
35,12/06/2022,DEN,Vlatko Cancar
36,12/06/2022,DEN,Aaron Gordon
37,12/06/2022,DEN,Nikola Jokic
38,12/06/2022,DEN,Bruce Brown
39,12/06/2022,DEN,Jamal Murray
40,12/06/2022,DEN,Kentavious Caldwell-Pope
41,12/06/2022,DEN,Zeke Nnaji
42,12/06/2022,DEN,Christian Braun
43,12/06/2022,DEN,Jeff Green
44,12/06/2022,DEN,DeAndre Jordan
45,12/06/2022,DEN,Davon Reed
46,12/06/2022,DEN,Ish Smith
47,12/06/2022,DEN,Peyton Watson
49,12/06/2022,DEN,Collin Gillespie
51,12/06/2022,DEN,Michael Porter Jr.
53,12/06/2022,MIA,Bam Adebayo
54,12/06/2022,MIA,Dru Smith
55,12/06/2022,MIA,Kyle Lowry
56,12/06/2022,MIA,Nikola Jovic
57,12/06/2022,MIA,Haywood Highsmith
58,12/06/2022,MIA,Max Strus
59,12/06/2022,MIA,Tyler Herro
60,12/06/2022,MIA,Caleb Martin
61,12/06/2022,MIA,Victor Oladipo
62,12/06/2022,MIA,Duncan Robinson
63,12/06/2022,MIA,Udonis Haslem
64,12/06/2022,MIA,Jimmy Butler
65,12/06/2022,MIA,Jamal Cain
66,12/06/2022,MIA,Dewayne Dedmon
73,12/06/2022,MIA,Gabe Vincent
74,12/06/2022,MIA,Omer Yurtseven
75,12/06/2022,LAL,Patrick Beverley
76,12/06/2022,LAL,Anthony Davis
77,12/06/2022,LAL,Lonnie Walker IV
78,12/06/2022,LAL,Juan Toscano-Anderson
79,12/06/2022,LAL,Kendrick Nunn
80,12/06/2022,LAL,Thomas Bryant
81,12/06/2022,LAL,LeBron James
82,12/06/2022,LAL,Dennis Schroder
83,12/06/2022,LAL,Russell Westbrook
84,12/06/2022,LAL,Austin Reaves
85,12/06/2022,LAL,Damian Jones
86,12/06/2022,LAL,Troy Brown Jr.
87,12/06/2022,LAL,Max Christie
89,12/06/2022,LAL,Wenyen Gabriel
91,12/06/2022,LAL,Scotty Pippen Jr.
92,12/06/2022,LAL,Cole Swider
93,12/06/2022,DET,Marvin Bagley III
94,12/06/2022,DET,Alec Burks
95,12/06/2022,DET,Cory Joseph
96,12/06/2022,DET,Killian Hayes
97,12/06/2022,DET,Kevin Knox II
98,12/06/2022,DET,Isaiah Stewart
99,12/06/2022,DET,Jalen Duren
100,12/06/2022,DET,Bojan Bogdanovic
101,12/06/2022,DET,Saddiq Bey
102,12/06/2022,DET,Jaden Ivey
103,12/06/2022,DET,Hamidou Diallo
104,12/06/2022,DET,Rodney McGruder
105,12/06/2022,DET,Nerlens Noel
106,12/06/2022,DET,Buddy Boeheim
107,12/06/2022,DET,Cade Cunningham
108,12/06/2022,DET,Braxton Key
109,12/06/2022,DET,Isaiah Livers
