,Date,Team,Name
0,03/31/2023,POR,Shaedon Sharpe
1,03/31/2023,POR,Trendon Watford
2,03/31/2023,POR,Nassir Little
3,03/31/2023,POR,Matisse Thybulle
4,03/31/2023,POR,John Butler Jr.
5,03/31/2023,POR,Shaquille Harrison
6,03/31/2023,POR,Kevin Knox II
7,03/31/2023,POR,Drew Eubanks
8,03/31/2023,POR,Skylar Mays
9,03/31/2023,POR,Jabari Walker
10,03/31/2023,POR,Cam Reddish
11,03/31/2023,POR,Ryan Arcidiacono
12,03/31/2023,POR,Ibou Badji
13,03/31/2023,POR,Jerami Grant
14,03/31/2023,POR,Keon Johnson
15,03/31/2023,POR,Damian Lillard
16,03/31/2023,POR,Jusuf Nurkic
18,03/31/2023,POR,Anfernee Simons
20,03/31/2023,POR,Justise Winslow
21,03/31/2023,SAC,Harrison Barnes
22,03/31/2023,SAC,Domantas Sabonis
23,03/31/2023,SAC,De'Aaron Fox
24,03/31/2023,SAC,Chimezie Metu
25,03/31/2023,SAC,Terence Davis
26,03/31/2023,SAC,PJ Dozier
27,03/31/2023,SAC,Richaun Holmes
28,03/31/2023,SAC,Kessler Edwards
29,03/31/2023,SAC,Trey Lyles
30,03/31/2023,SAC,Keegan Murray
31,03/31/2023,SAC,Alex Len
32,03/31/2023,SAC,Kevin Huerter
33,03/31/2023,SAC,Davion Mitchell
34,03/31/2023,SAC,Malik Monk
35,03/31/2023,SAC,Matthew Dellavedova
36,03/31/2023,SAC,Keon Ellis
37,03/31/2023,SAC,Neemias Queta
38,03/31/2023,LAC,Bones Hyland
39,03/31/2023,LAC,Mason Plumlee
40,03/31/2023,LAC,Ivica Zubac
41,03/31/2023,LAC,Moussa Diabate
42,03/31/2023,LAC,Nicolas Batum
43,03/31/2023,LAC,Eric Gordon
44,03/31/2023,LAC,Amir Coffey
45,03/31/2023,LAC,Kawhi Leonard
46,03/31/2023,LAC,Terance Mann
47,03/31/2023,LAC,Xavier Moon
48,03/31/2023,LAC,Robert Covington
49,03/31/2023,LAC,Russell Westbrook
50,03/31/2023,LAC,Norman Powell
51,03/31/2023,LAC,Brandon Boston Jr.
52,03/31/2023,LAC,Paul George
54,03/31/2023,LAC,Marcus Morris Sr.
55,03/31/2023,CLE,Robin Lopez
56,03/31/2023,CLE,Ricky Rubio
57,03/31/2023,CLE,Lamar Stevens
58,03/31/2023,CLE,Donovan Mitchell
59,03/31/2023,CLE,Raul Neto
60,03/31/2023,CLE,Dean Wade
61,03/31/2023,CLE,Evan Mobley
62,03/31/2023,CLE,Caris LeVert
63,03/31/2023,CLE,Cedi Osman
64,03/31/2023,CLE,Darius Garland
65,03/31/2023,CLE,Mamadi Diakite
66,03/31/2023,CLE,Danny Green
67,03/31/2023,CLE,Jarrett Allen
69,03/31/2023,CLE,Sam Merrill
70,03/31/2023,CLE,Isaiah Mobley
72,03/31/2023,CLE,Isaac Okoro
74,03/31/2023,CLE,Dylan Windler
75,03/31/2023,CHI,Terry Taylor
76,03/31/2023,CHI,Patrick Beverley
77,03/31/2023,CHI,Coby White
78,03/31/2023,CHI,Nikola Vucevic
79,03/31/2023,CHI,Carlik Jones
80,03/31/2023,CHI,Marko Simonovic
81,03/31/2023,CHI,Patrick Williams
82,03/31/2023,CHI,Dalen Terry
83,03/31/2023,CHI,Ayo Dosunmu
84,03/31/2023,CHI,DeMar DeRozan
85,03/31/2023,CHI,Zach LaVine
86,03/31/2023,CHI,Alex Caruso
87,03/31/2023,CHI,Andre Drummond
88,03/31/2023,CHI,Javonte Green
89,03/31/2023,CHI,Derrick Jones Jr.
90,03/31/2023,CHI,Lonzo Ball
94,03/31/2023,CHI,Justin Lewis
95,03/31/2023,SAS,Gorgui Dieng
96,03/31/2023,SAS,Blake Wesley
97,03/31/2023,SAS,Julian Champagnie
98,03/31/2023,SAS,Dominick Barlow
99,03/31/2023,SAS,Devonte' Graham
100,03/31/2023,SAS,Sandro Mamukelashvili
101,03/31/2023,SAS,Tre Jones
102,03/31/2023,SAS,Keldon Johnson
103,03/31/2023,SAS,Malaki Branham
104,03/31/2023,SAS,Keita Bates-Diop
105,03/31/2023,SAS,Doug McDermott
106,03/31/2023,SAS,Devin Vassell
107,03/31/2023,SAS,Charles Bassey
108,03/31/2023,SAS,Khem Birch
109,03/31/2023,SAS,Zach Collins
111,03/31/2023,SAS,Romeo Langford
113,03/31/2023,SAS,Jeremy Sochan
115,03/31/2023,TOR,Christian Koloko
116,03/31/2023,TOR,Scottie Barnes
117,03/31/2023,TOR,O.G. Anunoby
118,03/31/2023,TOR,Jeff Dowtin Jr.
119,03/31/2023,TOR,Precious Achiuwa
120,03/31/2023,TOR,Chris Boucher
121,03/31/2023,TOR,Jakob Poeltl
122,03/31/2023,TOR,Fred VanVleet
123,03/31/2023,TOR,Pascal Siakam
124,03/31/2023,TOR,Malachi Flynn
125,03/31/2023,TOR,Ron Harper Jr.
126,03/31/2023,TOR,Joe Wieskamp
127,03/31/2023,TOR,Thaddeus Young
128,03/31/2023,TOR,Dalano Banton
129,03/31/2023,TOR,Will Barton
130,03/31/2023,TOR,Otto Porter Jr.
131,03/31/2023,TOR,Gary Trent Jr.
133,03/31/2023,OKC,Luguentz Dort
134,03/31/2023,OKC,Lindy Waters III
135,03/31/2023,OKC,Aleksej Pokusevski
136,03/31/2023,OKC,Jaylin Williams
137,03/31/2023,OKC,Isaiah Joe
138,03/31/2023,OKC,Shai Gilgeous-Alexander
139,03/31/2023,OKC,Ousmane Dieng
140,03/31/2023,OKC,Jalen Williams
141,03/31/2023,OKC,Aaron Wiggins
142,03/31/2023,OKC,Josh Giddey
143,03/31/2023,OKC,Tre Mann
144,03/31/2023,OKC,Jeremiah Robinson-Earl
145,03/31/2023,OKC,Dario Saric
146,03/31/2023,OKC,Olivier Sarr
148,03/31/2023,OKC,Chet Holmgren
150,03/31/2023,OKC,Kenrich Williams
151,03/31/2023,ATL,Vit Krejci
152,03/31/2023,ATL,Trae Young
153,03/31/2023,ATL,AJ Griffin
154,03/31/2023,ATL,Jalen Johnson
155,03/31/2023,ATL,Trent Forrest
156,03/31/2023,ATL,Clint Capela
157,03/31/2023,ATL,Garrison Mathews
158,03/31/2023,ATL,Bruno Fernando
159,03/31/2023,ATL,John Collins
160,03/31/2023,ATL,Aaron Holiday
161,03/31/2023,ATL,Onyeka Okongwu
162,03/31/2023,ATL,Bogdan Bogdanovic
163,03/31/2023,ATL,Saddiq Bey
164,03/31/2023,ATL,Dejounte Murray
165,03/31/2023,ATL,Tyrese Martin
166,03/31/2023,ATL,De'Andre Hunter
168,03/31/2023,CHA,Bryce McGowens
169,03/31/2023,CHA,Kobi Simmons
170,03/31/2023,CHA,Xavier Sneed
171,03/31/2023,CHA,JT Thor
172,03/31/2023,CHA,P.J. Washington
173,03/31/2023,CHA,Mark Williams
174,03/31/2023,CHA,James Bouknight
175,03/31/2023,CHA,Nick Richards
176,03/31/2023,CHA,Kai Jones
177,03/31/2023,CHA,Theo Maledon
178,03/31/2023,CHA,Svi Mykhailiuk
179,03/31/2023,CHA,LaMelo Ball
180,03/31/2023,CHA,Gordon Hayward
181,03/31/2023,CHA,Cody Martin
182,03/31/2023,CHA,Kelly Oubre Jr.
183,03/31/2023,CHA,Terry Rozier
184,03/31/2023,CHA,Dennis Smith Jr.
185,03/31/2023,MEM,Jaren Jackson Jr.
186,03/31/2023,MEM,Luke Kennard
187,03/31/2023,MEM,David Roddy
188,03/31/2023,MEM,Desmond Bane
189,03/31/2023,MEM,Ja Morant
190,03/31/2023,MEM,Santi Aldama
191,03/31/2023,MEM,Xavier Tillman
192,03/31/2023,MEM,Dillon Brooks
193,03/31/2023,MEM,Tyus Jones
194,03/31/2023,MEM,Kennedy Chandler
195,03/31/2023,MEM,Jake LaRavia
196,03/31/2023,MEM,Kenneth Lofton Jr.
197,03/31/2023,MEM,Steven Adams
198,03/31/2023,MEM,Brandon Clarke
199,03/31/2023,MEM,John Konchar
202,03/31/2023,MEM,Vince Williams Jr.
203,03/31/2023,MEM,Ziaire Williams
204,03/31/2023,PHX,Chris Paul
205,03/31/2023,PHX,Kevin Durant
206,03/31/2023,PHX,Cameron Payne
207,03/31/2023,PHX,Torrey Craig
208,03/31/2023,PHX,Devin Booker
209,03/31/2023,PHX,T.J. Warren
210,03/31/2023,PHX,Terrence Ross
211,03/31/2023,PHX,Deandre Ayton
212,03/31/2023,PHX,Josh Okogie
213,03/31/2023,PHX,Bismack Biyombo
214,03/31/2023,PHX,Darius Bazley
215,03/31/2023,PHX,Jock Landale
216,03/31/2023,PHX,Damion Lee
217,03/31/2023,PHX,Landry Shamet
