,Date,Team,Name
0,11/04/2022,POR,Justise Winslow
1,11/04/2022,POR,Keon Johnson
2,11/04/2022,POR,Drew Eubanks
3,11/04/2022,POR,Jusuf Nurkic
4,11/04/2022,POR,Shaedon Sharpe
5,11/04/2022,POR,Jerami Grant
6,11/04/2022,POR,Josh Hart
7,11/04/2022,POR,Jabari Walker
8,11/04/2022,POR,Nassir Little
9,11/04/2022,POR,Greg Brown III
10,11/04/2022,POR,John Butler Jr.
11,11/04/2022,POR,Damian Lillard
13,11/04/2022,POR,Gary Payton II
14,11/04/2022,POR,Olivier Sarr
15,11/04/2022,POR,Anfernee Simons
16,11/04/2022,POR,Trendon Watford
17,11/04/2022,LAC,Luke Kennard
18,11/04/2022,LAC,Terance Mann
19,11/04/2022,LAC,Paul George
20,11/04/2022,LAC,Amir Coffey
21,11/04/2022,LAC,Ivica Zubac
22,11/04/2022,LAC,John Wall
23,11/04/2022,LAC,Norman Powell
24,11/04/2022,LAC,Marcus Morris Sr.
25,11/04/2022,LAC,Nicolas Batum
26,11/04/2022,LAC,Reggie Jackson
27,11/04/2022,LAC,Brandon Boston Jr.
28,11/04/2022,LAC,Moses Brown
29,11/04/2022,LAC,Robert Covington
30,11/04/2022,LAC,Moussa Diabate
31,11/04/2022,LAC,Kawhi Leonard
32,11/04/2022,LAC,Jason Preston
33,11/04/2022,CLE,Robin Lopez
34,11/04/2022,CLE,Mamadi Diakite
35,11/04/2022,CLE,Jarrett Allen
36,11/04/2022,CLE,Caris LeVert
37,11/04/2022,CLE,Kevin Love
38,11/04/2022,CLE,Cedi Osman
39,11/04/2022,CLE,Evan Mobley
40,11/04/2022,CLE,Raul Neto
41,11/04/2022,CLE,Isaac Okoro
42,11/04/2022,CLE,Dean Wade
43,11/04/2022,CLE,Lamar Stevens
44,11/04/2022,CLE,Darius Garland
45,11/04/2022,CLE,Donovan Mitchell
46,11/04/2022,CLE,Isaiah Mobley
48,11/04/2022,CLE,Ricky Rubio
49,11/04/2022,CLE,Dylan Windler
