,Date,Team,Name
75,01/15/2023,SAS,Josh Richardson
76,01/15/2023,SAS,Zach Collins
77,01/15/2023,SAS,Keldon Johnson
78,01/15/2023,SAS,Tre Jones
79,01/15/2023,SAS,Gorgui Dieng
80,01/15/2023,SAS,Blake Wesley
81,01/15/2023,SAS,Keita Bates-Diop
82,01/15/2023,SAS,Isaiah Roby
83,01/15/2023,SAS,Dominick Barlow
84,01/15/2023,SAS,Charles Bassey
85,01/15/2023,SAS,Doug McDermott
86,01/15/2023,SAS,Devin Vassell
87,01/15/2023,OKC,Tre Mann
88,01/15/2023,OKC,Jaylin Williams
89,01/15/2023,OKC,Shai Gilgeous-Alexander
90,01/15/2023,OKC,Jalen Williams
91,01/15/2023,OKC,Luguentz Dort
92,01/15/2023,OKC,Isaiah Joe
93,01/15/2023,OKC,Darius Bazley
94,01/15/2023,OKC,Aaron Wiggins
95,01/15/2023,OKC,Kenrich Williams
96,01/15/2023,OKC,Lindy Waters III
97,01/15/2023,OKC,Josh Giddey
98,01/15/2023,OKC,Mike Muscala
99,01/15/2023,OKC,Ousmane Dieng
100,01/15/2023,OKC,Chet Holmgren
101,01/15/2023,OKC,Eugene Omoruyi
102,01/15/2023,OKC,Aleksej Pokusevski
103,01/15/2023,OKC,Jeremiah Robinson-Earl
104,01/15/2023,DAL,Spencer Dinwiddie
105,01/15/2023,DAL,Frank Ntilikina
106,01/15/2023,DAL,Dwight Powell
107,01/15/2023,DAL,McKinley Wright IV
108,01/15/2023,DAL,Davis Bertans
109,01/15/2023,DAL,Theo Pinson
110,01/15/2023,DAL,Reggie Bullock
111,01/15/2023,DAL,A.J. Lawson
112,01/15/2023,DAL,Jaden Hardy
113,01/15/2023,DAL,Christian Wood
114,01/15/2023,DAL,JaVale McGee
115,01/15/2023,DAL,Luka Doncic
116,01/15/2023,DAL,Dorian Finney-Smith
117,01/15/2023,DAL,Josh Green
118,01/15/2023,DAL,Tim Hardaway Jr.
119,01/15/2023,DAL,Maxi Kleber
121,01/15/2023,NYK,Immanuel Quickley
122,01/15/2023,NYK,Mitchell Robinson
123,01/15/2023,NYK,Quentin Grimes
124,01/15/2023,NYK,RJ Barrett
125,01/15/2023,NYK,Jalen Brunson
126,01/15/2023,NYK,Miles McBride
127,01/15/2023,NYK,Obi Toppin
128,01/15/2023,NYK,Julius Randle
129,01/15/2023,NYK,Isaiah Hartenstein
130,01/15/2023,NYK,Ryan Arcidiacono
131,01/15/2023,NYK,Evan Fournier
132,01/15/2023,NYK,Svi Mykhailiuk
133,01/15/2023,NYK,Cam Reddish
134,01/15/2023,NYK,Derrick Rose
135,01/15/2023,NYK,Jericho Sims
136,01/15/2023,NYK,DaQuan Jeffries
137,01/15/2023,NYK,Trevor Keels
138,01/15/2023,ORL,Wendell Carter Jr.
139,01/15/2023,ORL,Markelle Fultz
140,01/15/2023,ORL,Moritz Wagner
141,01/15/2023,ORL,Franz Wagner
142,01/15/2023,ORL,Cole Anthony
143,01/15/2023,ORL,Terrence Ross
144,01/15/2023,ORL,Bol Bol
145,01/15/2023,ORL,Jalen Suggs
146,01/15/2023,ORL,Paolo Banchero
147,01/15/2023,ORL,Mo Bamba
148,01/15/2023,ORL,Gary Harris
149,01/15/2023,ORL,Caleb Houstan
150,01/15/2023,ORL,R.J. Hampton
152,01/15/2023,ORL,Kevon Harris
153,01/15/2023,ORL,Jonathan Isaac
154,01/15/2023,ORL,Chuma Okeke
155,01/15/2023,ORL,Admiral Schofield
156,01/15/2023,DEN,Aaron Gordon
157,01/15/2023,DEN,Kentavious Caldwell-Pope
158,01/15/2023,DEN,DeAndre Jordan
159,01/15/2023,DEN,Bones Hyland
160,01/15/2023,DEN,Zeke Nnaji
161,01/15/2023,DEN,Bruce Brown
162,01/15/2023,DEN,Michael Porter Jr.
163,01/15/2023,DEN,Jamal Murray
164,01/15/2023,DEN,Christian Braun
165,01/15/2023,DEN,Nikola Jokic
166,01/15/2023,DEN,Davon Reed
167,01/15/2023,DEN,Ish Smith
168,01/15/2023,DEN,Jack White
169,01/15/2023,DEN,Vlatko Cancar
170,01/15/2023,DEN,Collin Gillespie
171,01/15/2023,DEN,Jeff Green
173,01/15/2023,DEN,Peyton Watson
174,01/15/2023,LAL,Max Christie
175,01/15/2023,LAL,Troy Brown Jr.
176,01/15/2023,LAL,Juan Toscano-Anderson
177,01/15/2023,LAL,Thomas Bryant
178,01/15/2023,LAL,Wenyen Gabriel
179,01/15/2023,LAL,Dennis Schroder
180,01/15/2023,LAL,Kendrick Nunn
181,01/15/2023,LAL,Russell Westbrook
182,01/15/2023,LAL,LeBron James
183,01/15/2023,LAL,Sterling Brown
184,01/15/2023,LAL,Damian Jones
185,01/15/2023,LAL,Scotty Pippen Jr.
186,01/15/2023,LAL,Cole Swider
187,01/15/2023,LAL,Patrick Beverley
188,01/15/2023,LAL,Anthony Davis
191,01/15/2023,LAL,Austin Reaves
192,01/15/2023,LAL,Lonnie Walker IV
193,01/15/2023,PHI,P.J. Tucker
194,01/15/2023,PHI,Tyrese Maxey
195,01/15/2023,PHI,Shake Milton
196,01/15/2023,PHI,Matisse Thybulle
197,01/15/2023,PHI,Georges Niang
198,01/15/2023,PHI,Tobias Harris
199,01/15/2023,PHI,De'Anthony Melton
200,01/15/2023,PHI,Joel Embiid
201,01/15/2023,PHI,Montrezl Harrell
202,01/15/2023,PHI,James Harden
203,01/15/2023,PHI,Danuel House Jr.
204,01/15/2023,PHI,Furkan Korkmaz
205,01/15/2023,PHI,Paul Reed
206,01/15/2023,PHI,Jaden Springer
207,01/15/2023,PHI,Julian Champagnie
210,01/15/2023,PHI,Louis King
211,01/15/2023,HOU,Jabari Smith Jr.
212,01/15/2023,HOU,TyTy Washington Jr.
213,01/15/2023,HOU,Daishen Nix
214,01/15/2023,HOU,Garrison Mathews
215,01/15/2023,HOU,Josh Christopher
216,01/15/2023,HOU,Kenyon Martin Jr.
217,01/15/2023,HOU,Tari Eason
218,01/15/2023,HOU,Alperen Sengun
219,01/15/2023,HOU,Eric Gordon
220,01/15/2023,HOU,Usman Garuba
221,01/15/2023,HOU,Boban Marjanovic
222,01/15/2023,HOU,Bruno Fernando
223,01/15/2023,HOU,Darius Days
224,01/15/2023,HOU,Jalen Green
225,01/15/2023,HOU,Trevor Hudgins
226,01/15/2023,HOU,Kevin Porter Jr.
227,01/15/2023,HOU,Jae'Sean Tate
228,01/15/2023,BKN,Nic Claxton
229,01/15/2023,BKN,T.J. Warren
230,01/15/2023,BKN,Day'Ron Sharpe
231,01/15/2023,BKN,Joe Harris
232,01/15/2023,BKN,Yuta Watanabe
233,01/15/2023,BKN,Edmond Sumner
234,01/15/2023,BKN,Kyrie Irving
235,01/15/2023,BKN,Royce O'Neale
236,01/15/2023,BKN,Patty Mills
237,01/15/2023,BKN,Seth Curry
238,01/15/2023,BKN,Markieff Morris
239,01/15/2023,BKN,Kessler Edwards
240,01/15/2023,BKN,Cam Thomas
241,01/15/2023,BKN,Ben Simmons
242,01/15/2023,BKN,Kevin Durant
244,01/15/2023,GSW,Anthony Lamb
245,01/15/2023,GSW,Moses Moody
246,01/15/2023,GSW,Stephen Curry
247,01/15/2023,GSW,Klay Thompson
248,01/15/2023,GSW,Andrew Wiggins
249,01/15/2023,GSW,Patrick Baldwin Jr.
250,01/15/2023,GSW,Ty Jerome
251,01/15/2023,GSW,Jordan Poole
252,01/15/2023,GSW,Kevon Looney
253,01/15/2023,GSW,Draymond Green
254,01/15/2023,GSW,Donte DiVincenzo
255,01/15/2023,GSW,JaMychal Green
256,01/15/2023,GSW,Andre Iguodala
257,01/15/2023,GSW,Jonathan Kuminga
258,01/15/2023,GSW,James Wiseman
259,01/15/2023,DET,Jaden Ivey
260,01/15/2023,DET,Saddiq Bey
261,01/15/2023,DET,Alec Burks
262,01/15/2023,DET,Isaiah Stewart
263,01/15/2023,DET,Kevin Knox II
264,01/15/2023,DET,Isaiah Livers
265,01/15/2023,DET,Killian Hayes
266,01/15/2023,DET,Hamidou Diallo
267,01/15/2023,DET,Rodney McGruder
268,01/15/2023,DET,Jalen Duren
269,01/15/2023,DET,Cory Joseph
270,01/15/2023,DET,Nerlens Noel
271,01/15/2023,DET,Marvin Bagley III
272,01/15/2023,DET,Buddy Boeheim
273,01/15/2023,DET,Bojan Bogdanovic
274,01/15/2023,DET,Cade Cunningham
277,01/15/2023,DET,Jared Rhoden
