,Date,Team,Name
0,11/27/2022,POR,Jerami Grant
1,11/27/2022,POR,Josh Hart
2,11/27/2022,POR,Jusuf Nurkic
3,11/27/2022,POR,Nassir Little
4,11/27/2022,POR,Justise Winslow
5,11/27/2022,POR,Drew Eubanks
6,11/27/2022,POR,Anfernee Simons
7,11/27/2022,POR,Trendon Watford
8,11/27/2022,POR,Shaedon Sharpe
9,11/27/2022,POR,John Butler Jr.
10,11/27/2022,POR,Jabari Walker
11,11/27/2022,POR,Damian Lillard
12,11/27/2022,POR,Greg Brown III
14,11/27/2022,POR,Keon Johnson
16,11/27/2022,POR,Gary Payton II
18,11/27/2022,LAC,Reggie Jackson
19,11/27/2022,LAC,Nicolas Batum
20,11/27/2022,LAC,Norman Powell
21,11/27/2022,LAC,Ivica Zubac
22,11/27/2022,LAC,Marcus Morris Sr.
23,11/27/2022,LAC,John Wall
24,11/27/2022,LAC,Moses Brown
25,11/27/2022,LAC,Terance Mann
26,11/27/2022,LAC,Amir Coffey
27,11/27/2022,LAC,Robert Covington
28,11/27/2022,LAC,Luke Kennard
29,11/27/2022,LAC,Brandon Boston Jr.
30,11/27/2022,LAC,Moussa Diabate
31,11/27/2022,LAC,Paul George
33,11/27/2022,LAC,Kawhi Leonard
34,11/27/2022,LAC,Jason Preston
35,11/27/2022,CLE,Evan Mobley
36,11/27/2022,CLE,Isaac Okoro
37,11/27/2022,CLE,Darius Garland
38,11/27/2022,CLE,Donovan Mitchell
39,11/27/2022,CLE,Dean Wade
40,11/27/2022,CLE,Mamadi Diakite
41,11/27/2022,CLE,Raul Neto
42,11/27/2022,CLE,Cedi Osman
43,11/27/2022,CLE,Robin Lopez
44,11/27/2022,CLE,Isaiah Mobley
45,11/27/2022,CLE,Caris LeVert
46,11/27/2022,CLE,Jarrett Allen
48,11/27/2022,CLE,Kevin Love
49,11/27/2022,CLE,Ricky Rubio
50,11/27/2022,CLE,Lamar Stevens
51,11/27/2022,CLE,Dylan Windler
52,11/27/2022,ATL,Trae Young
53,11/27/2022,ATL,John Collins
54,11/27/2022,ATL,De'Andre Hunter
55,11/27/2022,ATL,Frank Kaminsky
56,11/27/2022,ATL,Dejounte Murray
57,11/27/2022,ATL,Onyeka Okongwu
58,11/27/2022,ATL,AJ Griffin
59,11/27/2022,ATL,Jalen Johnson
60,11/27/2022,ATL,Trent Forrest
61,11/27/2022,ATL,Aaron Holiday
62,11/27/2022,ATL,Justin Holiday
63,11/27/2022,ATL,Vit Krejci
64,11/27/2022,ATL,Clint Capela
65,11/27/2022,ATL,Bogdan Bogdanovic
67,11/27/2022,ATL,Tyrese Martin
68,11/27/2022,DAL,Christian Wood
69,11/27/2022,DAL,Luka Doncic
70,11/27/2022,DAL,Spencer Dinwiddie
71,11/27/2022,DAL,Tim Hardaway Jr.
72,11/27/2022,DAL,Dorian Finney-Smith
73,11/27/2022,DAL,Frank Ntilikina
74,11/27/2022,DAL,JaVale McGee
75,11/27/2022,DAL,Dwight Powell
76,11/27/2022,DAL,Theo Pinson
77,11/27/2022,DAL,Davis Bertans
78,11/27/2022,DAL,Facundo Campazzo
79,11/27/2022,DAL,Maxi Kleber
80,11/27/2022,DAL,Josh Green
