,Date,Team,Name
0,03/18/2023,SAC,Alex Len
1,03/18/2023,SAC,Terence Davis
2,03/18/2023,SAC,Davion Mitchell
3,03/18/2023,SAC,De'Aaron Fox
4,03/18/2023,SAC,Domantas Sabonis
5,03/18/2023,SAC,Keon Ellis
6,03/18/2023,SAC,Chimezie Metu
7,03/18/2023,SAC,Malik Monk
8,03/18/2023,SAC,Harrison Barnes
9,03/18/2023,SAC,Kessler Edwards
10,03/18/2023,SAC,Matthew Dellavedova
11,03/18/2023,SAC,PJ Dozier
12,03/18/2023,SAC,Keegan Murray
13,03/18/2023,SAC,Richaun Holmes
15,03/18/2023,SAC,Kevin Huerter
16,03/18/2023,SAC,Trey Lyles
17,03/18/2023,SAC,Neemias Queta
18,03/18/2023,LAC,Robert Covington
19,03/18/2023,LAC,Nicolas Batum
20,03/18/2023,LAC,Mason Plumlee
21,03/18/2023,LAC,Marcus Morris Sr.
22,03/18/2023,LAC,Terance Mann
23,03/18/2023,LAC,Russell Westbrook
24,03/18/2023,LAC,Eric Gordon
25,03/18/2023,LAC,Ivica Zubac
26,03/18/2023,LAC,Paul George
27,03/18/2023,LAC,Amir Coffey
28,03/18/2023,LAC,Moussa Diabate
29,03/18/2023,LAC,Bones Hyland
30,03/18/2023,LAC,Jason Preston
31,03/18/2023,LAC,Brandon Boston Jr.
33,03/18/2023,LAC,Kawhi Leonard
34,03/18/2023,LAC,Xavier Moon
35,03/18/2023,LAC,Norman Powell
37,03/18/2023,CHI,Alex Caruso
38,03/18/2023,CHI,Patrick Williams
39,03/18/2023,CHI,DeMar DeRozan
40,03/18/2023,CHI,Andre Drummond
41,03/18/2023,CHI,Derrick Jones Jr.
42,03/18/2023,CHI,Coby White
43,03/18/2023,CHI,Zach LaVine
44,03/18/2023,CHI,Patrick Beverley
45,03/18/2023,CHI,Nikola Vucevic
46,03/18/2023,CHI,Ayo Dosunmu
47,03/18/2023,CHI,Terry Taylor
48,03/18/2023,CHI,Dalen Terry
49,03/18/2023,CHI,Lonzo Ball
51,03/18/2023,CHI,Javonte Green
52,03/18/2023,CHI,Carlik Jones
53,03/18/2023,CHI,Justin Lewis
54,03/18/2023,CHI,Marko Simonovic
55,03/18/2023,TOR,Joe Wieskamp
56,03/18/2023,TOR,Gary Trent Jr.
57,03/18/2023,TOR,Christian Koloko
58,03/18/2023,TOR,Pascal Siakam
59,03/18/2023,TOR,Fred VanVleet
60,03/18/2023,TOR,O.G. Anunoby
61,03/18/2023,TOR,Chris Boucher
62,03/18/2023,TOR,Will Barton
63,03/18/2023,TOR,Precious Achiuwa
64,03/18/2023,TOR,Scottie Barnes
