,Date,Team,Name
0,02/06/2023,POR,Jerami Grant
1,02/06/2023,POR,Damian Lillard
2,02/06/2023,POR,Shaedon Sharpe
3,02/06/2023,POR,Anfernee Simons
4,02/06/2023,POR,Gary Payton II
5,02/06/2023,POR,Josh Hart
6,02/06/2023,POR,Nassir Little
7,02/06/2023,POR,Greg Brown III
8,02/06/2023,POR,Jabari Walker
9,02/06/2023,POR,John Butler Jr.
10,02/06/2023,POR,Trendon Watford
11,02/06/2023,POR,Drew Eubanks
12,02/06/2023,POR,Ibou Badji
15,02/06/2023,POR,Keon Johnson
16,02/06/2023,POR,Jusuf Nurkic
18,02/06/2023,POR,Justise Winslow
19,02/06/2023,SAC,Domantas Sabonis
20,02/06/2023,SAC,Kevin Huerter
21,02/06/2023,SAC,Keon Ellis
22,02/06/2023,SAC,Terence Davis
23,02/06/2023,SAC,De'Aaron Fox
24,02/06/2023,SAC,Davion Mitchell
25,02/06/2023,SAC,Malik Monk
26,02/06/2023,SAC,Chimezie Metu
27,02/06/2023,SAC,Alex Len
28,02/06/2023,SAC,Deonte Burton
29,02/06/2023,SAC,Trey Lyles
30,02/06/2023,SAC,Keegan Murray
31,02/06/2023,SAC,Matthew Dellavedova
32,02/06/2023,SAC,Harrison Barnes
33,02/06/2023,SAC,Richaun Holmes
34,02/06/2023,SAC,KZ Okpala
35,02/06/2023,SAC,Neemias Queta
36,02/06/2023,LAC,Ivica Zubac
37,02/06/2023,LAC,Norman Powell
38,02/06/2023,LAC,Kawhi Leonard
39,02/06/2023,LAC,Reggie Jackson
40,02/06/2023,LAC,Terance Mann
41,02/06/2023,LAC,Nicolas Batum
42,02/06/2023,LAC,Luke Kennard
43,02/06/2023,LAC,Marcus Morris Sr.
44,02/06/2023,LAC,Paul George
45,02/06/2023,LAC,Brandon Boston Jr.
46,02/06/2023,LAC,Amir Coffey
47,02/06/2023,LAC,Robert Covington
48,02/06/2023,LAC,Moussa Diabate
49,02/06/2023,LAC,Jason Preston
50,02/06/2023,LAC,Moses Brown
51,02/06/2023,LAC,John Wall
52,02/06/2023,CLE,Donovan Mitchell
53,02/06/2023,CLE,Darius Garland
54,02/06/2023,CLE,Jarrett Allen
55,02/06/2023,CLE,Evan Mobley
56,02/06/2023,CLE,Dean Wade
57,02/06/2023,CLE,Caris LeVert
58,02/06/2023,CLE,Raul Neto
59,02/06/2023,CLE,Cedi Osman
60,02/06/2023,CLE,Lamar Stevens
61,02/06/2023,CLE,Mamadi Diakite
62,02/06/2023,CLE,Isaac Okoro
63,02/06/2023,CLE,Robin Lopez
64,02/06/2023,CLE,Kevin Love
66,02/06/2023,CLE,Isaiah Mobley
67,02/06/2023,CLE,Ricky Rubio
68,02/06/2023,CLE,Dylan Windler
69,02/06/2023,CHI,Coby White
70,02/06/2023,CHI,Patrick Williams
71,02/06/2023,CHI,Goran Dragic
72,02/06/2023,CHI,Zach LaVine
73,02/06/2023,CHI,DeMar DeRozan
74,02/06/2023,CHI,Dalen Terry
75,02/06/2023,CHI,Andre Drummond
76,02/06/2023,CHI,Nikola Vucevic
77,02/06/2023,CHI,Ayo Dosunmu
78,02/06/2023,CHI,Tony Bradley
79,02/06/2023,CHI,Derrick Jones Jr.
80,02/06/2023,CHI,Lonzo Ball
81,02/06/2023,CHI,Alex Caruso
82,02/06/2023,CHI,Javonte Green
83,02/06/2023,CHI,Malcolm Hill
84,02/06/2023,CHI,Carlik Jones
85,02/06/2023,CHI,Marko Simonovic
87,02/06/2023,SAS,Blake Wesley
88,02/06/2023,SAS,Jakob Poeltl
89,02/06/2023,SAS,Josh Richardson
90,02/06/2023,SAS,Doug McDermott
91,02/06/2023,SAS,Keldon Johnson
92,02/06/2023,SAS,Malaki Branham
93,02/06/2023,SAS,Isaiah Roby
94,02/06/2023,SAS,Zach Collins
95,02/06/2023,SAS,Stanley Johnson
96,02/06/2023,SAS,Dominick Barlow
97,02/06/2023,SAS,Keita Bates-Diop
99,02/06/2023,SAS,Charles Bassey
101,02/06/2023,SAS,Tre Jones
102,02/06/2023,SAS,Romeo Langford
103,02/06/2023,SAS,Jeremy Sochan
104,02/06/2023,SAS,Devin Vassell
106,02/06/2023,OKC,Jalen Williams
107,02/06/2023,OKC,Kenrich Williams
108,02/06/2023,OKC,Mike Muscala
109,02/06/2023,OKC,Josh Giddey
110,02/06/2023,OKC,Tre Mann
111,02/06/2023,OKC,Shai Gilgeous-Alexander
112,02/06/2023,OKC,Eugene Omoruyi
113,02/06/2023,OKC,Aaron Wiggins
114,02/06/2023,OKC,Darius Bazley
115,02/06/2023,OKC,Jaylin Williams
116,02/06/2023,OKC,Lindy Waters III
117,02/06/2023,OKC,Isaiah Joe
118,02/06/2023,OKC,Ousmane Dieng
119,02/06/2023,OKC,Luguentz Dort
120,02/06/2023,OKC,Chet Holmgren
121,02/06/2023,OKC,Aleksej Pokusevski
122,02/06/2023,OKC,Jeremiah Robinson-Earl
123,02/06/2023,DAL,Josh Green
124,02/06/2023,DAL,Dwight Powell
125,02/06/2023,DAL,Frank Ntilikina
126,02/06/2023,DAL,Theo Pinson
127,02/06/2023,DAL,Reggie Bullock
128,02/06/2023,DAL,A.J. Lawson
129,02/06/2023,DAL,Tim Hardaway Jr.
130,02/06/2023,DAL,JaVale McGee
131,02/06/2023,DAL,Chris Silva
132,02/06/2023,DAL,Jaden Hardy
133,02/06/2023,DAL,McKinley Wright IV
134,02/06/2023,DAL,Christian Wood
135,02/06/2023,DAL,Davis Bertans
136,02/06/2023,DAL,Luka Doncic
137,02/06/2023,DAL,Maxi Kleber
140,02/06/2023,HOU,Jalen Green
141,02/06/2023,HOU,Jabari Smith Jr.
142,02/06/2023,HOU,Eric Gordon
143,02/06/2023,HOU,Kenyon Martin Jr.
144,02/06/2023,HOU,Alperen Sengun
145,02/06/2023,HOU,Josh Christopher
146,02/06/2023,HOU,Bruno Fernando
147,02/06/2023,HOU,Usman Garuba
148,02/06/2023,HOU,Tari Eason
149,02/06/2023,HOU,Darius Days
150,02/06/2023,HOU,Jae'Sean Tate
151,02/06/2023,HOU,TyTy Washington Jr.
152,02/06/2023,HOU,Trevor Hudgins
153,02/06/2023,HOU,Boban Marjanovic
154,02/06/2023,HOU,Daishen Nix
155,02/06/2023,HOU,Garrison Mathews
156,02/06/2023,HOU,Kevin Porter Jr.
157,02/06/2023,BOS,Sam Hauser
158,02/06/2023,BOS,Robert Williams III
159,02/06/2023,BOS,Derrick White
160,02/06/2023,BOS,Malcolm Brogdon
161,02/06/2023,BOS,Payton Pritchard
162,02/06/2023,BOS,Al Horford
163,02/06/2023,BOS,Grant Williams
164,02/06/2023,BOS,Blake Griffin
165,02/06/2023,BOS,Jayson Tatum
166,02/06/2023,BOS,Justin Jackson
167,02/06/2023,BOS,Mfiondu Kabengele
168,02/06/2023,BOS,Jaylen Brown
169,02/06/2023,BOS,JD Davison
170,02/06/2023,BOS,Danilo Gallinari
171,02/06/2023,BOS,Luke Kornet
172,02/06/2023,BOS,Marcus Smart
173,02/06/2023,MIL,Pat Connaughton
174,02/06/2023,MIL,Grayson Allen
175,02/06/2023,MIL,Jrue Holiday
176,02/06/2023,MIL,Brook Lopez
177,02/06/2023,MIL,Khris Middleton
178,02/06/2023,MIL,MarJon Beauchamp
179,02/06/2023,MIL,Jevon Carter
180,02/06/2023,MIL,Joe Ingles
181,02/06/2023,MIL,Wesley Matthews
182,02/06/2023,MIL,Thanasis Antetokounmpo
183,02/06/2023,MIL,Sandro Mamukelashvili
184,02/06/2023,MIL,Giannis Antetokounmpo
185,02/06/2023,MIL,George Hill
186,02/06/2023,MIL,Jordan Nwora
188,02/06/2023,MIL,AJ Green
189,02/06/2023,MIL,Serge Ibaka
190,02/06/2023,MIL,Bobby Portis
191,02/06/2023,BKN,T.J. Warren
192,02/06/2023,BKN,Edmond Sumner
193,02/06/2023,BKN,Royce O'Neale
194,02/06/2023,BKN,Yuta Watanabe
195,02/06/2023,BKN,Day'Ron Sharpe
196,02/06/2023,BKN,Dru Smith
197,02/06/2023,BKN,Cam Thomas
198,02/06/2023,BKN,Nic Claxton
199,02/06/2023,BKN,Kessler Edwards
200,02/06/2023,BKN,Patty Mills
201,02/06/2023,BKN,Joe Harris
202,02/06/2023,BKN,David Duke Jr.
203,02/06/2023,BKN,Seth Curry
204,02/06/2023,BKN,Kevin Durant
205,02/06/2023,BKN,Kyrie Irving
206,02/06/2023,BKN,Markieff Morris
207,02/06/2023,BKN,Ben Simmons
209,02/06/2023,UTA,Jordan Clarkson
210,02/06/2023,UTA,Walker Kessler
211,02/06/2023,UTA,Malik Beasley
212,02/06/2023,UTA,Lauri Markkanen
213,02/06/2023,UTA,Mike Conley
214,02/06/2023,UTA,Ochai Agbaji
215,02/06/2023,UTA,Rudy Gay
216,02/06/2023,UTA,Udoka Azubuike
217,02/06/2023,UTA,Collin Sexton
218,02/06/2023,UTA,Kelly Olynyk
219,02/06/2023,UTA,Nickeil Alexander-Walker
220,02/06/2023,UTA,Leandro Bolmaro
221,02/06/2023,UTA,Simone Fontecchio
222,02/06/2023,UTA,Talen Horton-Tucker
223,02/06/2023,UTA,Johnny Juzang
224,02/06/2023,UTA,Micah Potter
225,02/06/2023,UTA,Jarred Vanderbilt
226,02/06/2023,GSW,Andrew Wiggins
227,02/06/2023,GSW,Ty Jerome
228,02/06/2023,GSW,Jonathan Kuminga
229,02/06/2023,GSW,Donte DiVincenzo
230,02/06/2023,GSW,Kevon Looney
231,02/06/2023,GSW,Moses Moody
232,02/06/2023,GSW,Draymond Green
233,02/06/2023,GSW,James Wiseman
234,02/06/2023,GSW,Jordan Poole
235,02/06/2023,GSW,Klay Thompson
236,02/06/2023,GSW,JaMychal Green
237,02/06/2023,GSW,Stephen Curry
238,02/06/2023,GSW,Andre Iguodala
239,02/06/2023,DET,Hamidou Diallo
240,02/06/2023,DET,Isaiah Stewart
241,02/06/2023,DET,Alec Burks
242,02/06/2023,DET,Killian Hayes
243,02/06/2023,DET,Bojan Bogdanovic
244,02/06/2023,DET,Jaden Ivey
245,02/06/2023,DET,Saddiq Bey
246,02/06/2023,DET,Jalen Duren
247,02/06/2023,DET,Isaiah Livers
248,02/06/2023,DET,Cory Joseph
249,02/06/2023,DET,Kevin Knox II
250,02/06/2023,DET,Rodney McGruder
251,02/06/2023,DET,Nerlens Noel
252,02/06/2023,DET,Marvin Bagley III
253,02/06/2023,DET,Buddy Boeheim
254,02/06/2023,DET,Cade Cunningham
255,02/06/2023,DET,Jared Rhoden
257,02/06/2023,WAS,Kristaps Porzingis
258,02/06/2023,WAS,Delon Wright
259,02/06/2023,WAS,Monte Morris
260,02/06/2023,WAS,Anthony Gill
261,02/06/2023,WAS,Daniel Gafford
262,02/06/2023,WAS,Deni Avdija
263,02/06/2023,WAS,Will Barton
264,02/06/2023,WAS,Corey Kispert
265,02/06/2023,WAS,Kendrick Nunn
266,02/06/2023,WAS,Jordan Goodwin
267,02/06/2023,WAS,Taj Gibson
268,02/06/2023,WAS,Johnny Davis
269,02/06/2023,WAS,Bradley Beal
271,02/06/2023,WAS,Vernon Carey Jr.
