,Date,Team,Name
0,01/26/2023,LAC,Amir Coffey
1,01/26/2023,LAC,Luke Kennard
2,01/26/2023,LAC,Moussa Diabate
3,01/26/2023,LAC,Robert Covington
4,01/26/2023,LAC,Kawhi Leonard
5,01/26/2023,LAC,Reggie Jackson
6,01/26/2023,LAC,Norman Powell
7,01/26/2023,LAC,Ivica Zubac
8,01/26/2023,LAC,Jason Preston
9,01/26/2023,LAC,Nicolas Batum
10,01/26/2023,LAC,Paul George
11,01/26/2023,LAC,Terance Mann
12,01/26/2023,LAC,Brandon Boston Jr.
14,01/26/2023,LAC,Moses Brown
16,01/26/2023,LAC,Marcus Morris Sr.
18,01/26/2023,LAC,John Wall
19,01/26/2023,CLE,Mamadi Diakite
20,01/26/2023,CLE,Raul Neto
21,01/26/2023,CLE,Evan Mobley
22,01/26/2023,CLE,Caris LeVert
23,01/26/2023,CLE,Dean Wade
24,01/26/2023,CLE,Jarrett Allen
25,01/26/2023,CLE,Ricky Rubio
26,01/26/2023,CLE,Isaac Okoro
27,01/26/2023,CLE,Cedi Osman
28,01/26/2023,CLE,Lamar Stevens
29,01/26/2023,CLE,Darius Garland
30,01/26/2023,CLE,Robin Lopez
31,01/26/2023,CLE,Kevin Love
32,01/26/2023,CLE,Donovan Mitchell
33,01/26/2023,CLE,Isaiah Mobley
34,01/26/2023,CLE,Dylan Windler
35,01/26/2023,CHI,Dalen Terry
36,01/26/2023,CHI,Zach LaVine
37,01/26/2023,CHI,DeMar DeRozan
38,01/26/2023,CHI,Nikola Vucevic
39,01/26/2023,CHI,Alex Caruso
40,01/26/2023,CHI,Ayo Dosunmu
41,01/26/2023,CHI,Patrick Williams
42,01/26/2023,CHI,Derrick Jones Jr.
43,01/26/2023,CHI,Coby White
44,01/26/2023,CHI,Tony Bradley
45,01/26/2023,CHI,Andre Drummond
46,01/26/2023,CHI,Carlik Jones
47,01/26/2023,CHI,Lonzo Ball
48,01/26/2023,CHI,Goran Dragic
49,01/26/2023,CHI,Javonte Green
