,Date,Team,Name
0,10/21/2022,POR,Shaedon Sharpe
1,10/21/2022,POR,Jerami Grant
2,10/21/2022,POR,Justise Winslow
3,10/21/2022,POR,Anfernee Simons
4,10/21/2022,POR,Josh Hart
5,10/21/2022,POR,Nassir Little
6,10/21/2022,POR,Drew Eubanks
7,10/21/2022,POR,Jusuf Nurkic
8,10/21/2022,POR,Damian Lillard
9,10/21/2022,POR,Greg Brown III
10,10/21/2022,POR,Keon Johnson
11,10/21/2022,POR,Jabari Walker
12,10/21/2022,POR,Gary Payton II
13,10/21/2022,POR,Olivier Sarr
14,10/21/2022,POR,Trendon Watford
15,10/21/2022,CHI,Ayo Dosunmu
16,10/21/2022,CHI,Javonte Green
17,10/21/2022,CHI,Coby White
18,10/21/2022,CHI,Patrick Williams
19,10/21/2022,CHI,Alex Caruso
20,10/21/2022,CHI,Goran Dragic
21,10/21/2022,CHI,DeMar DeRozan
22,10/21/2022,CHI,Andre Drummond
23,10/21/2022,CHI,Nikola Vucevic
24,10/21/2022,CHI,Tony Bradley
25,10/21/2022,CHI,Malcolm Hill
26,10/21/2022,CHI,Derrick Jones Jr.
27,10/21/2022,CHI,Marko Simonovic
28,10/21/2022,CHI,Dalen Terry
29,10/21/2022,CHI,Kostas Antetokounmpo
30,10/21/2022,CHI,Lonzo Ball
31,10/21/2022,CHI,Zach LaVine
32,10/21/2022,NOP,Larry Nance Jr.
33,10/21/2022,NOP,Willy Hernangomez
34,10/21/2022,NOP,Naji Marshall
35,10/21/2022,NOP,Devonte' Graham
36,10/21/2022,NOP,Trey Murphy III
37,10/21/2022,NOP,Jose Alvarado
38,10/21/2022,NOP,Herbert Jones
39,10/21/2022,NOP,Jonas Valanciunas
40,10/21/2022,NOP,Brandon Ingram
41,10/21/2022,NOP,Zion Williamson
42,10/21/2022,NOP,CJ McCollum
43,10/21/2022,NOP,Dyson Daniels
44,10/21/2022,NOP,Jaxson Hayes
45,10/21/2022,NOP,Dereon Seabron
46,10/21/2022,NOP,Garrett Temple
48,10/21/2022,NOP,Kira Lewis Jr.
49,10/21/2022,NOP,E.J. Liddell
50,10/21/2022,SAS,Keita Bates-Diop
51,10/21/2022,SAS,Jeremy Sochan
52,10/21/2022,SAS,Doug McDermott
53,10/21/2022,SAS,Zach Collins
54,10/21/2022,SAS,Joshua Primo
55,10/21/2022,SAS,Josh Richardson
56,10/21/2022,SAS,Devin Vassell
57,10/21/2022,SAS,Jakob Poeltl
58,10/21/2022,SAS,Keldon Johnson
59,10/21/2022,SAS,Tre Jones
60,10/21/2022,SAS,Malaki Branham
61,10/21/2022,SAS,Gorgui Dieng
62,10/21/2022,SAS,Romeo Langford
63,10/21/2022,SAS,Isaiah Roby
64,10/21/2022,SAS,Blake Wesley
