,Date,Team,Name
0,12/29/2022,LAC,Marcus Morris Sr.
1,12/29/2022,LAC,Norman Powell
2,12/29/2022,LAC,Ivica Zubac
3,12/29/2022,LAC,Reggie Jackson
4,12/29/2022,LAC,Luke Kennard
5,12/29/2022,LAC,Nicolas Batum
6,12/29/2022,LAC,Terance Mann
7,12/29/2022,LAC,Kawhi Leonard
8,12/29/2022,LAC,Paul George
9,12/29/2022,LAC,John Wall
10,12/29/2022,LAC,Moses Brown
11,12/29/2022,LAC,Amir Coffey
12,12/29/2022,LAC,Robert Covington
13,12/29/2022,LAC,Brandon Boston Jr.
14,12/29/2022,LAC,Moussa Diabate
15,12/29/2022,LAC,Jason Preston
16,12/29/2022,CLE,Lamar Stevens
17,12/29/2022,CLE,Kevin Love
18,12/29/2022,CLE,Caris LeVert
19,12/29/2022,CLE,Evan Mobley
20,12/29/2022,CLE,Darius Garland
21,12/29/2022,CLE,Jarrett Allen
22,12/29/2022,CLE,Isaac Okoro
23,12/29/2022,CLE,Donovan Mitchell
24,12/29/2022,CLE,Robin Lopez
25,12/29/2022,CLE,Raul Neto
26,12/29/2022,CLE,Cedi Osman
27,12/29/2022,CLE,Mamadi Diakite
29,12/29/2022,CLE,Isaiah Mobley
31,12/29/2022,CLE,Ricky Rubio
32,12/29/2022,CLE,Dean Wade
33,12/29/2022,CLE,Dylan Windler
34,12/29/2022,SAS,Stanley Johnson
35,12/29/2022,SAS,Josh Richardson
36,12/29/2022,SAS,Jakob Poeltl
37,12/29/2022,SAS,Jeremy Sochan
38,12/29/2022,SAS,Romeo Langford
39,12/29/2022,SAS,Malaki Branham
40,12/29/2022,SAS,Tre Jones
41,12/29/2022,SAS,Keita Bates-Diop
42,12/29/2022,SAS,Keldon Johnson
43,12/29/2022,SAS,Doug McDermott
44,12/29/2022,SAS,Zach Collins
45,12/29/2022,SAS,Gorgui Dieng
46,12/29/2022,SAS,Isaiah Roby
47,12/29/2022,SAS,Dominick Barlow
48,12/29/2022,SAS,Charles Bassey
51,12/29/2022,SAS,Devin Vassell
52,12/29/2022,SAS,Blake Wesley
53,12/29/2022,TOR,O.G. Anunoby
54,12/29/2022,TOR,Malachi Flynn
55,12/29/2022,TOR,Gary Trent Jr.
56,12/29/2022,TOR,Chris Boucher
57,12/29/2022,TOR,Juancho Hernangomez
58,12/29/2022,TOR,Khem Birch
59,12/29/2022,TOR,Scottie Barnes
60,12/29/2022,TOR,Jeff Dowtin Jr.
61,12/29/2022,TOR,Pascal Siakam
62,12/29/2022,TOR,Christian Koloko
63,12/29/2022,TOR,Justin Champagnie
64,12/29/2022,TOR,Thaddeus Young
65,12/29/2022,TOR,Precious Achiuwa
66,12/29/2022,TOR,Dalano Banton
67,12/29/2022,TOR,Ron Harper Jr.
69,12/29/2022,TOR,Otto Porter Jr.
70,12/29/2022,TOR,Fred VanVleet
71,12/29/2022,OKC,Jalen Williams
72,12/29/2022,OKC,Tre Mann
73,12/29/2022,OKC,Luguentz Dort
74,12/29/2022,OKC,Kenrich Williams
75,12/29/2022,OKC,Eugene Omoruyi
76,12/29/2022,OKC,Shai Gilgeous-Alexander
77,12/29/2022,OKC,Aaron Wiggins
78,12/29/2022,OKC,Mike Muscala
79,12/29/2022,OKC,Isaiah Joe
80,12/29/2022,OKC,Josh Giddey
81,12/29/2022,OKC,Jaylin Williams
82,12/29/2022,OKC,Darius Bazley
83,12/29/2022,OKC,Ousmane Dieng
84,12/29/2022,OKC,Chet Holmgren
85,12/29/2022,OKC,Aleksej Pokusevski
86,12/29/2022,OKC,Jeremiah Robinson-Earl
87,12/29/2022,OKC,Lindy Waters III
88,12/29/2022,CHA,Gordon Hayward
89,12/29/2022,CHA,Terry Rozier
90,12/29/2022,CHA,Mason Plumlee
91,12/29/2022,CHA,Kelly Oubre Jr.
92,12/29/2022,CHA,Jalen McDaniels
93,12/29/2022,CHA,Theo Maledon
94,12/29/2022,CHA,P.J. Washington
95,12/29/2022,CHA,JT Thor
96,12/29/2022,CHA,Mark Williams
97,12/29/2022,CHA,LaMelo Ball
98,12/29/2022,CHA,James Bouknight
99,12/29/2022,CHA,Kai Jones
100,12/29/2022,CHA,Nick Richards
101,12/29/2022,CHA,Cody Martin
104,12/29/2022,CHA,Dennis Smith Jr.
105,12/29/2022,DAL,Tim Hardaway Jr.
106,12/29/2022,DAL,Dwight Powell
107,12/29/2022,DAL,Spencer Dinwiddie
108,12/29/2022,DAL,McKinley Wright IV
109,12/29/2022,DAL,Theo Pinson
110,12/29/2022,DAL,JaVale McGee
111,12/29/2022,DAL,A.J. Lawson
112,12/29/2022,DAL,Frank Ntilikina
113,12/29/2022,DAL,Kemba Walker
114,12/29/2022,DAL,Jaden Hardy
115,12/29/2022,DAL,Davis Bertans
116,12/29/2022,DAL,Christian Wood
117,12/29/2022,DAL,Luka Doncic
118,12/29/2022,DAL,Reggie Bullock
119,12/29/2022,DAL,Dorian Finney-Smith
120,12/29/2022,DAL,Josh Green
121,12/29/2022,DAL,Maxi Kleber
122,12/29/2022,MEM,Jaren Jackson Jr.
123,12/29/2022,MEM,John Konchar
124,12/29/2022,MEM,Dillon Brooks
125,12/29/2022,MEM,Brandon Clarke
126,12/29/2022,MEM,Tyus Jones
127,12/29/2022,MEM,Desmond Bane
128,12/29/2022,MEM,Ziaire Williams
129,12/29/2022,MEM,Steven Adams
130,12/29/2022,MEM,Santi Aldama
131,12/29/2022,MEM,Ja Morant
132,12/29/2022,MEM,Kennedy Chandler
133,12/29/2022,MEM,Xavier Tillman
135,12/29/2022,MEM,Danny Green
136,12/29/2022,MEM,Jake LaRavia
137,12/29/2022,MEM,Kenneth Lofton Jr.
138,12/29/2022,MEM,David Roddy
139,12/29/2022,MEM,Vince Williams Jr.
140,12/29/2022,NYK,Quentin Grimes
141,12/29/2022,NYK,Jericho Sims
142,12/29/2022,NYK,Evan Fournier
143,12/29/2022,NYK,Derrick Rose
144,12/29/2022,NYK,Immanuel Quickley
145,12/29/2022,NYK,Isaiah Hartenstein
146,12/29/2022,NYK,Mitchell Robinson
147,12/29/2022,NYK,Julius Randle
148,12/29/2022,NYK,Miles McBride
149,12/29/2022,NYK,Ryan Arcidiacono
150,12/29/2022,NYK,Svi Mykhailiuk
151,12/29/2022,NYK,Cam Reddish
152,12/29/2022,NYK,RJ Barrett
153,12/29/2022,NYK,Jalen Brunson
154,12/29/2022,NYK,DaQuan Jeffries
155,12/29/2022,NYK,Trevor Keels
156,12/29/2022,NYK,Obi Toppin
157,12/29/2022,HOU,Jabari Smith Jr.
158,12/29/2022,HOU,Alperen Sengun
159,12/29/2022,HOU,Usman Garuba
160,12/29/2022,HOU,Bruno Fernando
161,12/29/2022,HOU,TyTy Washington Jr.
162,12/29/2022,HOU,Kenyon Martin Jr.
163,12/29/2022,HOU,Kevin Porter Jr.
164,12/29/2022,HOU,Eric Gordon
165,12/29/2022,HOU,Jalen Green
166,12/29/2022,HOU,Garrison Mathews
167,12/29/2022,HOU,Daishen Nix
168,12/29/2022,HOU,Tari Eason
169,12/29/2022,HOU,Boban Marjanovic
170,12/29/2022,HOU,Josh Christopher
171,12/29/2022,HOU,Darius Days
172,12/29/2022,HOU,Trevor Hudgins
173,12/29/2022,HOU,Jae'Sean Tate
174,12/29/2022,BOS,Derrick White
175,12/29/2022,BOS,Robert Williams III
176,12/29/2022,BOS,Al Horford
177,12/29/2022,BOS,Sam Hauser
178,12/29/2022,BOS,Marcus Smart
179,12/29/2022,BOS,Payton Pritchard
180,12/29/2022,BOS,Jayson Tatum
181,12/29/2022,BOS,Jaylen Brown
182,12/29/2022,BOS,Grant Williams
183,12/29/2022,BOS,Justin Jackson
184,12/29/2022,BOS,Luke Kornet
185,12/29/2022,BOS,Noah Vonleh
186,12/29/2022,BOS,Malcolm Brogdon
187,12/29/2022,BOS,JD Davison
188,12/29/2022,BOS,Danilo Gallinari
189,12/29/2022,BOS,Blake Griffin
190,12/29/2022,BOS,Mfiondu Kabengele
191,12/29/2022,IND,Aaron Nesmith
192,12/29/2022,IND,Buddy Hield
193,12/29/2022,IND,Chris Duarte
194,12/29/2022,IND,Bennedict Mathurin
195,12/29/2022,IND,Jalen Smith
196,12/29/2022,IND,Tyrese Haliburton
197,12/29/2022,IND,T.J. McConnell
198,12/29/2022,IND,Oshae Brissett
199,12/29/2022,IND,Myles Turner
200,12/29/2022,IND,Andrew Nembhard
201,12/29/2022,IND,Goga Bitadze
202,12/29/2022,IND,Isaiah Jackson
203,12/29/2022,IND,James Johnson
204,12/29/2022,IND,Terry Taylor
205,12/29/2022,IND,Kendall Brown
207,12/29/2022,IND,Trevelin Queen
208,12/29/2022,IND,Daniel Theis
