,Date,Team,Name
0,10/18/2022,LAL,Scotty Pippen Jr.
1,10/18/2022,LAL,Russell Westbrook
2,10/18/2022,LAL,Cole Swider
3,10/18/2022,LAL,Patrick Beverley
4,10/18/2022,LAL,Lonnie Walker IV
5,10/18/2022,LAL,Wenyen Gabriel
6,10/18/2022,LAL,Anthony Davis
7,10/18/2022,LAL,Kendrick Nunn
8,10/18/2022,LAL,LeBron James
9,10/18/2022,LAL,Juan Toscano-Anderson
10,10/18/2022,LAL,Austin Reaves
11,10/18/2022,LAL,Max Christie
12,10/18/2022,LAL,Matt Ryan
13,10/18/2022,LAL,Damian Jones
14,10/18/2022,LAL,Troy Brown Jr.
15,10/18/2022,LAL,Thomas Bryant
18,10/18/2022,LAL,Dennis Schroder
20,10/18/2022,PHI,De'Anthony Melton
21,10/18/2022,PHI,Danuel House Jr.
22,10/18/2022,PHI,Tobias Harris
23,10/18/2022,PHI,Matisse Thybulle
24,10/18/2022,PHI,P.J. Tucker
25,10/18/2022,PHI,Joel Embiid
26,10/18/2022,PHI,Tyrese Maxey
27,10/18/2022,PHI,James Harden
28,10/18/2022,PHI,Montrezl Harrell
29,10/18/2022,PHI,Georges Niang
30,10/18/2022,PHI,Furkan Korkmaz
31,10/18/2022,PHI,Shake Milton
32,10/18/2022,PHI,Paul Reed
33,10/18/2022,PHI,Jaden Springer
34,10/18/2022,BOS,Noah Vonleh
35,10/18/2022,BOS,Al Horford
36,10/18/2022,BOS,Blake Griffin
37,10/18/2022,BOS,Sam Hauser
38,10/18/2022,BOS,Derrick White
39,10/18/2022,BOS,Marcus Smart
40,10/18/2022,BOS,Grant Williams
41,10/18/2022,BOS,Jayson Tatum
42,10/18/2022,BOS,Malcolm Brogdon
43,10/18/2022,BOS,Jaylen Brown
44,10/18/2022,BOS,JD Davison
45,10/18/2022,BOS,Justin Jackson
46,10/18/2022,BOS,Mfiondu Kabengele
47,10/18/2022,BOS,Luke Kornet
48,10/18/2022,BOS,Payton Pritchard
49,10/18/2022,BOS,Danilo Gallinari
50,10/18/2022,BOS,Robert Williams III
51,10/18/2022,GSW,Andrew Wiggins
52,10/18/2022,GSW,Donte DiVincenzo
53,10/18/2022,GSW,Draymond Green
54,10/18/2022,GSW,JaMychal Green
55,10/18/2022,GSW,Ryan Rollins
56,10/18/2022,GSW,Jordan Poole
57,10/18/2022,GSW,Klay Thompson
58,10/18/2022,GSW,Kevon Looney
59,10/18/2022,GSW,James Wiseman
60,10/18/2022,GSW,Moses Moody
61,10/18/2022,GSW,Jonathan Kuminga
62,10/18/2022,GSW,Stephen Curry
63,10/18/2022,GSW,Patrick Baldwin Jr.
65,10/18/2022,GSW,Andre Iguodala
