,Date,Team,Name
0,03/13/2023,SAC,Keegan Murray
1,03/13/2023,SAC,Chimezie Metu
2,03/13/2023,SAC,Harrison Barnes
3,03/13/2023,SAC,Kessler Edwards
4,03/13/2023,SAC,Kevin Huerter
5,03/13/2023,SAC,De'Aaron Fox
6,03/13/2023,SAC,Domantas Sabonis
7,03/13/2023,SAC,Davion Mitchell
8,03/13/2023,SAC,Trey Lyles
9,03/13/2023,SAC,Malik Monk
10,03/13/2023,SAC,Terence Davis
11,03/13/2023,SAC,Matthew Dellavedova
12,03/13/2023,SAC,PJ Dozier
13,03/13/2023,SAC,Richaun Holmes
14,03/13/2023,SAC,Alex Len
15,03/13/2023,SAC,Keon Ellis
16,03/13/2023,SAC,Neemias Queta
17,03/13/2023,ATL,Jalen Johnson
18,03/13/2023,ATL,Clint Capela
19,03/13/2023,ATL,Bogdan Bogdanovic
20,03/13/2023,ATL,Dejounte Murray
21,03/13/2023,ATL,De'Andre Hunter
22,03/13/2023,ATL,Vit Krejci
23,03/13/2023,ATL,AJ Griffin
24,03/13/2023,ATL,Onyeka Okongwu
25,03/13/2023,ATL,John Collins
26,03/13/2023,ATL,Bruno Fernando
27,03/13/2023,ATL,Saddiq Bey
28,03/13/2023,ATL,Aaron Holiday
29,03/13/2023,ATL,Garrison Mathews
30,03/13/2023,ATL,Trae Young
31,03/13/2023,ATL,Trent Forrest
33,03/13/2023,ATL,Tyrese Martin
34,03/13/2023,ATL,Donovan Williams
35,03/13/2023,DAL,Tim Hardaway Jr.
36,03/13/2023,DAL,Dwight Powell
37,03/13/2023,DAL,Markieff Morris
38,03/13/2023,DAL,Maxi Kleber
39,03/13/2023,DAL,McKinley Wright IV
40,03/13/2023,DAL,Theo Pinson
41,03/13/2023,DAL,Davis Bertans
42,03/13/2023,DAL,Frank Ntilikina
43,03/13/2023,DAL,Justin Holiday
44,03/13/2023,DAL,Josh Green
45,03/13/2023,DAL,Reggie Bullock
46,03/13/2023,DAL,Jaden Hardy
47,03/13/2023,DAL,JaVale McGee
48,03/13/2023,DAL,Christian Wood
49,03/13/2023,DAL,Luka Doncic
50,03/13/2023,DAL,Kyrie Irving
51,03/13/2023,DAL,A.J. Lawson
53,03/13/2023,MEM,Xavier Tillman
54,03/13/2023,MEM,Luke Kennard
55,03/13/2023,MEM,Tyus Jones
56,03/13/2023,MEM,Santi Aldama
57,03/13/2023,MEM,John Konchar
58,03/13/2023,MEM,Desmond Bane
59,03/13/2023,MEM,Kenneth Lofton Jr.
60,03/13/2023,MEM,Dillon Brooks
61,03/13/2023,MEM,Jaren Jackson Jr.
62,03/13/2023,MEM,David Roddy
63,03/13/2023,MEM,Ziaire Williams
64,03/13/2023,MEM,Kennedy Chandler
65,03/13/2023,MEM,Steven Adams
66,03/13/2023,MEM,Brandon Clarke
67,03/13/2023,MEM,Jake LaRavia
68,03/13/2023,MEM,Ja Morant
69,03/13/2023,MEM,Vince Williams Jr.
70,03/13/2023,PHX,Jock Landale
71,03/13/2023,PHX,Ish Wainright
72,03/13/2023,PHX,Cameron Payne
73,03/13/2023,PHX,Damion Lee
74,03/13/2023,PHX,Devin Booker
75,03/13/2023,PHX,Chris Paul
76,03/13/2023,PHX,T.J. Warren
77,03/13/2023,PHX,Torrey Craig
78,03/13/2023,PHX,Terrence Ross
79,03/13/2023,PHX,Bismack Biyombo
80,03/13/2023,PHX,Deandre Ayton
81,03/13/2023,PHX,Josh Okogie
82,03/13/2023,PHX,Darius Bazley
83,03/13/2023,PHX,Kevin Durant
84,03/13/2023,PHX,Saben Lee
86,03/13/2023,PHX,Landry Shamet
87,03/13/2023,MIA,Omer Yurtseven
88,03/13/2023,MIA,Kevin Love
89,03/13/2023,MIA,Gabe Vincent
90,03/13/2023,MIA,Victor Oladipo
91,03/13/2023,MIA,Bam Adebayo
92,03/13/2023,MIA,Tyler Herro
93,03/13/2023,MIA,Kyle Lowry
94,03/13/2023,MIA,Max Strus
95,03/13/2023,MIA,Jimmy Butler
96,03/13/2023,MIA,Caleb Martin
97,03/13/2023,MIA,Jamal Cain
98,03/13/2023,MIA,Udonis Haslem
99,03/13/2023,MIA,Haywood Highsmith
100,03/13/2023,MIA,Duncan Robinson
101,03/13/2023,MIA,Nikola Jovic
105,03/13/2023,MIA,Orlando Robinson
