,Date,Team,Name
0,12/22/2022,NOP,Jaxson Hayes
1,12/22/2022,NOP,Jose Alvarado
2,12/22/2022,NOP,CJ McCollum
3,12/22/2022,NOP,Naji Marshall
4,12/22/2022,NOP,Garrett Temple
5,12/22/2022,NOP,Trey Murphy III
6,12/22/2022,NOP,Jonas Valanciunas
7,12/22/2022,NOP,Herbert Jones
8,12/22/2022,NOP,Willy Hernangomez
9,12/22/2022,NOP,Devonte' Graham
10,12/22/2022,NOP,Dyson Daniels
11,12/22/2022,NOP,Brandon Ingram
12,12/22/2022,NOP,Kira Lewis Jr.
13,12/22/2022,NOP,E.J. Liddell
14,12/22/2022,NOP,Larry Nance Jr.
15,12/22/2022,NOP,Dereon Seabron
16,12/22/2022,NOP,Zion Williamson
17,12/22/2022,SAS,Josh Richardson
18,12/22/2022,SAS,Jeremy Sochan
19,12/22/2022,SAS,Doug McDermott
20,12/22/2022,SAS,Tre Jones
21,12/22/2022,SAS,Jakob Poeltl
22,12/22/2022,SAS,Stanley Johnson
23,12/22/2022,SAS,Charles Bassey
24,12/22/2022,SAS,Zach Collins
25,12/22/2022,SAS,Keita Bates-Diop
26,12/22/2022,SAS,Devin Vassell
27,12/22/2022,SAS,Malaki Branham
28,12/22/2022,SAS,Romeo Langford
29,12/22/2022,SAS,Isaiah Roby
30,12/22/2022,SAS,Gorgui Dieng
31,12/22/2022,SAS,Dominick Barlow
33,12/22/2022,SAS,Keldon Johnson
36,12/22/2022,SAS,Blake Wesley
37,12/22/2022,UTA,Mike Conley
38,12/22/2022,UTA,Nickeil Alexander-Walker
39,12/22/2022,UTA,Collin Sexton
40,12/22/2022,UTA,Jordan Clarkson
41,12/22/2022,UTA,Lauri Markkanen
42,12/22/2022,UTA,Malik Beasley
43,12/22/2022,UTA,Udoka Azubuike
44,12/22/2022,UTA,Walker Kessler
45,12/22/2022,UTA,Jarred Vanderbilt
46,12/22/2022,UTA,Rudy Gay
47,12/22/2022,UTA,Leandro Bolmaro
48,12/22/2022,UTA,Simone Fontecchio
49,12/22/2022,UTA,Ochai Agbaji
50,12/22/2022,UTA,Talen Horton-Tucker
51,12/22/2022,UTA,Micah Potter
52,12/22/2022,UTA,Johnny Juzang
53,12/22/2022,UTA,Kelly Olynyk
55,12/22/2022,WAS,Daniel Gafford
56,12/22/2022,WAS,Monte Morris
57,12/22/2022,WAS,Jordan Goodwin
58,12/22/2022,WAS,Bradley Beal
59,12/22/2022,WAS,Taj Gibson
60,12/22/2022,WAS,Kyle Kuzma
61,12/22/2022,WAS,Rui Hachimura
62,12/22/2022,WAS,Corey Kispert
63,12/22/2022,WAS,Will Barton
64,12/22/2022,WAS,Anthony Gill
65,12/22/2022,WAS,Johnny Davis
66,12/22/2022,WAS,Devon Dotson
67,12/22/2022,WAS,Deni Avdija
68,12/22/2022,WAS,Vernon Carey Jr.
69,12/22/2022,WAS,Kristaps Porzingis
70,12/22/2022,WAS,Isaiah Todd
71,12/22/2022,WAS,Delon Wright
