,Date,Team,Name
0,12/27/2022,SAC,Trey Lyles
1,12/27/2022,SAC,Keegan Murray
2,12/27/2022,SAC,Malik Monk
3,12/27/2022,SAC,Alex Len
4,12/27/2022,SAC,Harrison Barnes
5,12/27/2022,SAC,KZ Okpala
6,12/27/2022,SAC,De'Aaron Fox
7,12/27/2022,SAC,Kevin Huerter
8,12/27/2022,SAC,Davion Mitchell
9,12/27/2022,SAC,Richaun Holmes
10,12/27/2022,SAC,Terence Davis
11,12/27/2022,SAC,Matthew Dellavedova
12,12/27/2022,SAC,Chimezie Metu
13,12/27/2022,SAC,Chima Moneke
14,12/27/2022,SAC,Neemias Queta
15,12/27/2022,SAC,Domantas Sabonis
16,12/27/2022,LAC,Marcus Morris Sr.
17,12/27/2022,LAC,Terance Mann
18,12/27/2022,LAC,Luke Kennard
19,12/27/2022,LAC,Paul George
20,12/27/2022,LAC,Nicolas Batum
21,12/27/2022,LAC,Amir Coffey
22,12/27/2022,LAC,Kawhi Leonard
23,12/27/2022,LAC,Norman Powell
24,12/27/2022,LAC,Reggie Jackson
25,12/27/2022,LAC,Ivica Zubac
26,12/27/2022,LAC,Moses Brown
27,12/27/2022,LAC,Robert Covington
28,12/27/2022,LAC,Brandon Boston Jr.
29,12/27/2022,LAC,Moussa Diabate
30,12/27/2022,LAC,Jason Preston
31,12/27/2022,LAC,John Wall
32,12/27/2022,SAS,Josh Richardson
33,12/27/2022,SAS,Isaiah Roby
34,12/27/2022,SAS,Charles Bassey
35,12/27/2022,SAS,Zach Collins
36,12/27/2022,SAS,Malaki Branham
37,12/27/2022,SAS,Stanley Johnson
38,12/27/2022,SAS,Jeremy Sochan
39,12/27/2022,SAS,Romeo Langford
40,12/27/2022,SAS,Devin Vassell
41,12/27/2022,SAS,Keldon Johnson
42,12/27/2022,SAS,Tre Jones
43,12/27/2022,SAS,Jakob Poeltl
44,12/27/2022,SAS,Keita Bates-Diop
45,12/27/2022,SAS,Gorgui Dieng
46,12/27/2022,SAS,Dominick Barlow
48,12/27/2022,SAS,Doug McDermott
49,12/27/2022,SAS,Blake Wesley
50,12/27/2022,TOR,Christian Koloko
51,12/27/2022,TOR,Malachi Flynn
52,12/27/2022,TOR,Fred VanVleet
53,12/27/2022,TOR,Thaddeus Young
54,12/27/2022,TOR,Chris Boucher
55,12/27/2022,TOR,Scottie Barnes
56,12/27/2022,TOR,Gary Trent Jr.
57,12/27/2022,TOR,O.G. Anunoby
58,12/27/2022,TOR,Juancho Hernangomez
59,12/27/2022,TOR,Khem Birch
60,12/27/2022,TOR,Pascal Siakam
61,12/27/2022,TOR,Dalano Banton
62,12/27/2022,TOR,Justin Champagnie
63,12/27/2022,TOR,Jeff Dowtin Jr.
64,12/27/2022,TOR,Ron Harper Jr.
65,12/27/2022,TOR,Precious Achiuwa
66,12/27/2022,TOR,Otto Porter Jr.
67,12/27/2022,OKC,Aleksej Pokusevski
68,12/27/2022,OKC,Luguentz Dort
69,12/27/2022,OKC,Aaron Wiggins
70,12/27/2022,OKC,Darius Bazley
71,12/27/2022,OKC,Mike Muscala
72,12/27/2022,OKC,Isaiah Joe
73,12/27/2022,OKC,Kenrich Williams
74,12/27/2022,OKC,Tre Mann
75,12/27/2022,OKC,Josh Giddey
76,12/27/2022,OKC,Jalen Williams
77,12/27/2022,OKC,Shai Gilgeous-Alexander
78,12/27/2022,OKC,Ousmane Dieng
79,12/27/2022,OKC,Chet Holmgren
80,12/27/2022,OKC,Eugene Omoruyi
81,12/27/2022,OKC,Jeremiah Robinson-Earl
82,12/27/2022,OKC,Lindy Waters III
83,12/27/2022,OKC,Jaylin Williams
84,12/27/2022,ATL,Frank Kaminsky
85,12/27/2022,ATL,Justin Holiday
86,12/27/2022,ATL,Vit Krejci
87,12/27/2022,ATL,Jalen Johnson
88,12/27/2022,ATL,AJ Griffin
89,12/27/2022,ATL,Dejounte Murray
90,12/27/2022,ATL,Aaron Holiday
91,12/27/2022,ATL,Onyeka Okongwu
92,12/27/2022,ATL,John Collins
93,12/27/2022,ATL,Trent Forrest
94,12/27/2022,ATL,Trae Young
95,12/27/2022,ATL,Tyrese Martin
96,12/27/2022,ATL,Bogdan Bogdanovic
97,12/27/2022,ATL,Clint Capela
98,12/27/2022,ATL,Jarrett Culver
99,12/27/2022,ATL,De'Andre Hunter
101,12/27/2022,CHA,Mark Williams
102,12/27/2022,CHA,JT Thor
103,12/27/2022,CHA,Theo Maledon
104,12/27/2022,CHA,LaMelo Ball
105,12/27/2022,CHA,Jalen McDaniels
106,12/27/2022,CHA,P.J. Washington
107,12/27/2022,CHA,Mason Plumlee
108,12/27/2022,CHA,Gordon Hayward
109,12/27/2022,CHA,Terry Rozier
110,12/27/2022,CHA,James Bouknight
111,12/27/2022,CHA,Kai Jones
112,12/27/2022,CHA,Bryce McGowens
114,12/27/2022,CHA,Cody Martin
115,12/27/2022,CHA,Kelly Oubre Jr.
116,12/27/2022,CHA,Nick Richards
117,12/27/2022,CHA,Dennis Smith Jr.
118,12/27/2022,DAL,Reggie Bullock
119,12/27/2022,DAL,Davis Bertans
120,12/27/2022,DAL,Dwight Powell
121,12/27/2022,DAL,McKinley Wright IV
122,12/27/2022,DAL,Kemba Walker
123,12/27/2022,DAL,JaVale McGee
124,12/27/2022,DAL,Christian Wood
125,12/27/2022,DAL,Spencer Dinwiddie
126,12/27/2022,DAL,Frank Ntilikina
127,12/27/2022,DAL,Tim Hardaway Jr.
128,12/27/2022,DAL,Luka Doncic
129,12/27/2022,DAL,Jaden Hardy
130,12/27/2022,DAL,A.J. Lawson
131,12/27/2022,DAL,Theo Pinson
132,12/27/2022,DAL,Dorian Finney-Smith
133,12/27/2022,DAL,Josh Green
134,12/27/2022,DAL,Maxi Kleber
137,12/27/2022,MEM,Santi Aldama
138,12/27/2022,MEM,Desmond Bane
139,12/27/2022,MEM,Tyus Jones
140,12/27/2022,MEM,David Roddy
141,12/27/2022,MEM,Kennedy Chandler
142,12/27/2022,MEM,Brandon Clarke
143,12/27/2022,MEM,Ziaire Williams
144,12/27/2022,MEM,John Konchar
145,12/27/2022,MEM,Dillon Brooks
146,12/27/2022,MEM,Xavier Tillman
147,12/27/2022,MEM,Jake LaRavia
148,12/27/2022,MEM,Jaren Jackson Jr.
149,12/27/2022,MEM,Steven Adams
150,12/27/2022,MEM,Ja Morant
152,12/27/2022,MEM,Danny Green
153,12/27/2022,MEM,Kenneth Lofton Jr.
154,12/27/2022,MEM,Vince Williams Jr.
155,12/27/2022,PHX,Damion Lee
156,12/27/2022,PHX,Dario Saric
157,12/27/2022,PHX,Mikal Bridges
158,12/27/2022,PHX,Ish Wainright
159,12/27/2022,PHX,Jock Landale
160,12/27/2022,PHX,Bismack Biyombo
161,12/27/2022,PHX,Josh Okogie
