,Date,Team,Name
0,10/25/2022,LAC,Robert Covington
1,10/25/2022,LAC,Luke Kennard
2,10/25/2022,LAC,Terance Mann
3,10/25/2022,LAC,Amir Coffey
4,10/25/2022,LAC,Ivica Zubac
5,10/25/2022,LAC,Nicolas Batum
6,10/25/2022,LAC,John Wall
7,10/25/2022,LAC,Norman Powell
8,10/25/2022,LAC,Moses Brown
9,10/25/2022,LAC,Reggie Jackson
10,10/25/2022,LAC,Brandon Boston Jr.
11,10/25/2022,LAC,Moussa Diabate
12,10/25/2022,LAC,Paul George
13,10/25/2022,LAC,Kawhi Leonard
14,10/25/2022,LAC,Marcus Morris Sr.
15,10/25/2022,LAC,Jason Preston
16,10/25/2022,NOP,Dyson Daniels
17,10/25/2022,NOP,Larry Nance Jr.
18,10/25/2022,NOP,Jose Alvarado
19,10/25/2022,NOP,Jonas Valanciunas
20,10/25/2022,NOP,Devonte' Graham
21,10/25/2022,NOP,Naji Marshall
22,10/25/2022,NOP,Trey Murphy III
23,10/25/2022,NOP,CJ McCollum
24,10/25/2022,NOP,Jaxson Hayes
25,10/25/2022,NOP,Willy Hernangomez
26,10/25/2022,NOP,Dereon Seabron
27,10/25/2022,NOP,Garrett Temple
28,10/25/2022,NOP,Brandon Ingram
29,10/25/2022,NOP,Herbert Jones
30,10/25/2022,NOP,Kira Lewis Jr.
31,10/25/2022,NOP,E.J. Liddell
32,10/25/2022,NOP,Zion Williamson
33,10/25/2022,OKC,Mike Muscala
34,10/25/2022,OKC,Tre Mann
35,10/25/2022,OKC,Aleksej Pokusevski
36,10/25/2022,OKC,Kenrich Williams
37,10/25/2022,OKC,Shai Gilgeous-Alexander
38,10/25/2022,OKC,Luguentz Dort
39,10/25/2022,OKC,Jeremiah Robinson-Earl
40,10/25/2022,OKC,Ousmane Dieng
41,10/25/2022,OKC,Darius Bazley
42,10/25/2022,OKC,Isaiah Joe
43,10/25/2022,OKC,Aaron Wiggins
44,10/25/2022,OKC,Jaylin Williams
45,10/25/2022,OKC,Josh Giddey
47,10/25/2022,OKC,Chet Holmgren
