,Date,Team,Name
0,03/30/2023,NOP,Trey Murphy III
1,03/30/2023,NOP,Brandon Ingram
2,03/30/2023,NOP,Herbert Jones
3,03/30/2023,NOP,Jonas Valanciunas
4,03/30/2023,NOP,CJ McCollum
5,03/30/2023,NOP,Naji Marshall
6,03/30/2023,NOP,Josh Richardson
7,03/30/2023,NOP,Larry Nance Jr.
8,03/30/2023,NOP,Dyson Daniels
9,03/30/2023,NOP,Jaxson Hayes
10,03/30/2023,NOP,Willy Hernangomez
11,03/30/2023,NOP,Kira Lewis Jr.
12,03/30/2023,NOP,Dereon Seabron
13,03/30/2023,NOP,Garrett Temple
14,03/30/2023,NOP,Jose Alvarado
15,03/30/2023,NOP,E.J. Liddell
16,03/30/2023,NOP,Zion Williamson
17,03/30/2023,DEN,Bruce Brown
18,03/30/2023,DEN,Michael Porter Jr.
19,03/30/2023,DEN,Jeff Green
20,03/30/2023,DEN,Jamal Murray
21,03/30/2023,DEN,Christian Braun
22,03/30/2023,DEN,Aaron Gordon
23,03/30/2023,DEN,Peyton Watson
24,03/30/2023,DEN,Kentavious Caldwell-Pope
25,03/30/2023,DEN,Vlatko Cancar
26,03/30/2023,DEN,Ish Smith
27,03/30/2023,DEN,Thomas Bryant
28,03/30/2023,DEN,Zeke Nnaji
29,03/30/2023,DEN,Reggie Jackson
30,03/30/2023,DEN,DeAndre Jordan
32,03/30/2023,DEN,Collin Gillespie
33,03/30/2023,DEN,Nikola Jokic
35,03/30/2023,DEN,Jack White
36,03/30/2023,BOS,Jaylen Brown
37,03/30/2023,BOS,Malcolm Brogdon
38,03/30/2023,BOS,Al Horford
39,03/30/2023,BOS,Jayson Tatum
40,03/30/2023,BOS,Robert Williams III
41,03/30/2023,BOS,Mike Muscala
42,03/30/2023,BOS,Derrick White
43,03/30/2023,BOS,Marcus Smart
44,03/30/2023,BOS,Grant Williams
45,03/30/2023,BOS,Blake Griffin
46,03/30/2023,BOS,Luke Kornet
47,03/30/2023,BOS,Sam Hauser
48,03/30/2023,BOS,JD Davison
49,03/30/2023,BOS,Danilo Gallinari
50,03/30/2023,BOS,Mfiondu Kabengele
51,03/30/2023,BOS,Payton Pritchard
54,03/30/2023,MIL,Goran Dragic
55,03/30/2023,MIL,Pat Connaughton
56,03/30/2023,MIL,Bobby Portis
57,03/30/2023,MIL,Jae Crowder
58,03/30/2023,MIL,Giannis Antetokounmpo
59,03/30/2023,MIL,Brook Lopez
60,03/30/2023,MIL,Khris Middleton
61,03/30/2023,MIL,Joe Ingles
62,03/30/2023,MIL,Jrue Holiday
63,03/30/2023,MIL,Thanasis Antetokounmpo
64,03/30/2023,MIL,MarJon Beauchamp
65,03/30/2023,MIL,Wesley Matthews
66,03/30/2023,MIL,Jevon Carter
67,03/30/2023,MIL,Grayson Allen
68,03/30/2023,MIL,Meyers Leonard
