,Test Size,N Estimators,Accuracy
716,0.37,590.0,0.6348773841961853
717,0.37,600.0,0.6348773841961853
718,0.37,610.0,0.6376021798365122
719,0.37,620.0,0.6403269754768393
720,0.37,630.0,0.6403269754768393
721,0.37,640.0,0.6403269754768393
722,0.37,650.0,0.6376021798365122
723,0.37,660.0,0.6403269754768393
724,0.37,670.0,0.6457765667574932
725,0.37,680.0,0.6457765667574932
726,0.37,690.0,0.6430517711171662
727,0.37,700.0,0.6457765667574932
728,0.37,710.0,0.6430517711171662
729,0.37,720.0,0.6376021798365122
730,0.37,730.0,0.6348773841961853
731,0.37,740.0,0.6376021798365122
732,0.37,750.0,0.6376021798365122
733,0.37,760.0,0.6376021798365122
734,0.37,770.0,0.6376021798365122
735,0.37,780.0,0.6403269754768393
736,0.37,790.0,0.6376021798365122
737,0.37,800.0,0.6403269754768393
738,0.37,810.0,0.6376021798365122
739,0.37,820.0,0.6376021798365122
740,0.37,830.0,0.6376021798365122
741,0.37,840.0,0.6376021798365122
742,0.37,850.0,0.6403269754768393
743,0.37,860.0,0.6403269754768393
744,0.37,870.0,0.6403269754768393
745,0.37,880.0,0.6403269754768393
746,0.37,890.0,0.6403269754768393
747,0.37,900.0,0.6403269754768393
748,0.37,910.0,0.6348773841961853
749,0.37,920.0,0.6348773841961853
750,0.37,930.0,0.6321525885558583
751,0.37,940.0,0.6294277929155313
752,0.37,950.0,0.6294277929155313
753,0.37,960.0,0.6321525885558583
754,0.37,970.0,0.6348773841961853
755,0.37,980.0,0.6376021798365122
756,0.37,990.0,0.6403269754768393
757,0.37,1000.0,0.6376021798365122
758,0.37,1010.0,0.6376021798365122
759,0.37,1020.0,0.6430517711171662
760,0.37,1030.0,0.6403269754768393
761,0.37,1040.0,0.6376021798365122
762,0.37,1050.0,0.6403269754768393
763,0.37,1060.0,0.6430517711171662
764,0.37,1070.0,0.6376021798365122
765,0.37,1080.0,0.6403269754768393
766,0.37,1090.0,0.6403269754768393
767,0.37,1100.0,0.6403269754768393
768,0.37,1110.0,0.6376021798365122
769,0.37,1120.0,0.6376021798365122
770,0.37,1130.0,0.6348773841961853
771,0.37,1140.0,0.6376021798365122
772,0.37,1150.0,0.6348773841961853
773,0.37,1160.0,0.6348773841961853
774,0.37,1170.0,0.6430517711171662
775,0.37,1180.0,0.6403269754768393
776,0.37,1190.0,0.6430517711171662
777,0.37,1200.0,0.6430517711171662
778,0.37,1210.0,0.6430517711171662
779,0.37,1220.0,0.6376021798365122
780,0.37,1230.0,0.6430517711171662
781,0.37,1240.0,0.6457765667574932
782,0.37,1250.0,0.6430517711171662
783,0.37,1260.0,0.6430517711171662
784,0.37,1270.0,0.6376021798365122
785,0.37,1280.0,0.6376021798365122
786,0.37,1290.0,0.6376021798365122
787,0.37,1300.0,0.6376021798365122
788,0.37,1310.0,0.6376021798365122
789,0.37,1320.0,0.6348773841961853
790,0.37,1330.0,0.6348773841961853
791,0.37,1340.0,0.6348773841961853
792,0.37,1350.0,0.6376021798365122
793,0.37,1360.0,0.6376021798365122
794,0.37,1370.0,0.6348773841961853
795,0.37,1380.0,0.6348773841961853
796,0.37,1390.0,0.6348773841961853
797,0.37,1400.0,0.6348773841961853
798,0.37,1410.0,0.6376021798365122
799,0.37,1420.0,0.6376021798365122
800,0.37,1430.0,0.6376021798365122
801,0.37,1440.0,0.6376021798365122
802,0.37,1450.0,0.6376021798365122
803,0.37,1460.0,0.6376021798365122
804,0.37,1470.0,0.6321525885558583
805,0.37,1480.0,0.6321525885558583
806,0.37,1490.0,0.6321525885558583
807,0.37,1500.0,0.6348773841961853
808,0.38,500.0,0.6312997347480106
809,0.38,510.0,0.6339522546419099
810,0.38,520.0,0.6339522546419099
811,0.38,530.0,0.6339522546419099
812,0.38,540.0,0.6339522546419099
813,0.38,550.0,0.6339522546419099
814,0.38,560.0,0.6286472148541115
815,0.38,570.0,0.6339522546419099
816,0.38,580.0,0.6312997347480106
817,0.38,590.0,0.6339522546419099
818,0.38,600.0,0.6339522546419099
819,0.38,610.0,0.6392572944297082
820,0.38,620.0,0.6339522546419099
821,0.38,630.0,0.6339522546419099
822,0.38,640.0,0.6339522546419099
823,0.38,650.0,0.6312997347480106
824,0.38,660.0,0.6339522546419099
825,0.38,670.0,0.6392572944297082
826,0.38,680.0,0.6392572944297082
827,0.38,690.0,0.6339522546419099
828,0.38,700.0,0.6392572944297082
829,0.38,710.0,0.636604774535809
830,0.38,720.0,0.6286472148541115
831,0.38,730.0,0.6312997347480106
832,0.38,740.0,0.6286472148541115
833,0.38,750.0,0.6312997347480106
834,0.38,760.0,0.6339522546419099
835,0.38,770.0,0.6312997347480106
836,0.38,780.0,0.6286472148541115
837,0.38,790.0,0.6286472148541115
838,0.38,800.0,0.6259946949602122
839,0.38,810.0,0.6286472148541115
840,0.38,820.0,0.6286472148541115
841,0.38,830.0,0.6339522546419099
842,0.38,840.0,0.6312997347480106
843,0.38,850.0,0.6312997347480106
844,0.38,860.0,0.6286472148541115
845,0.38,870.0,0.6286472148541115
846,0.38,880.0,0.6286472148541115
847,0.38,890.0,0.6339522546419099
848,0.38,900.0,0.6339522546419099
849,0.38,910.0,0.636604774535809
850,0.38,920.0,0.6392572944297082
851,0.38,930.0,0.6392572944297082
852,0.38,940.0,0.6472148541114059
853,0.38,950.0,0.6472148541114059
854,0.38,960.0,0.6419098143236074
855,0.38,970.0,0.6392572944297082
856,0.38,980.0,0.6392572944297082
857,0.38,990.0,0.6419098143236074
858,0.38,1000.0,0.6445623342175066
859,0.38,1010.0,0.6392572944297082
860,0.38,1020.0,0.6392572944297082
861,0.38,1030.0,0.6419098143236074
862,0.38,1040.0,0.6392572944297082
863,0.38,1050.0,0.6419098143236074
864,0.38,1060.0,0.6392572944297082
865,0.38,1070.0,0.6392572944297082
866,0.38,1080.0,0.6419098143236074
867,0.38,1090.0,0.6472148541114059
868,0.38,1100.0,0.6472148541114059
869,0.38,1110.0,0.6419098143236074
870,0.38,1120.0,0.6392572944297082
871,0.38,1130.0,0.6392572944297082
872,0.38,1140.0,0.6392572944297082
873,0.38,1150.0,0.6419098143236074
874,0.38,1160.0,0.6419098143236074
875,0.38,1170.0,0.6419098143236074
876,0.38,1180.0,0.6419098143236074
877,0.38,1190.0,0.6419098143236074
878,0.38,1200.0,0.6419098143236074
879,0.38,1210.0,0.6419098143236074
880,0.38,1220.0,0.6472148541114059
881,0.38,1230.0,0.6445623342175066
882,0.38,1240.0,0.6445623342175066
883,0.38,1250.0,0.6419098143236074
884,0.38,1260.0,0.6419098143236074
885,0.38,1270.0,0.6419098143236074
886,0.38,1280.0,0.6419098143236074
887,0.38,1290.0,0.636604774535809
888,0.38,1300.0,0.6392572944297082
889,0.38,1310.0,0.6419098143236074
890,0.38,1320.0,0.6392572944297082
891,0.38,1330.0,0.6419098143236074
892,0.38,1340.0,0.6419098143236074
893,0.38,1350.0,0.6419098143236074
894,0.38,1360.0,0.6392572944297082
895,0.38,1370.0,0.6392572944297082
896,0.38,1380.0,0.6392572944297082
897,0.38,1390.0,0.6392572944297082
898,0.38,1400.0,0.6392572944297082
899,0.38,1410.0,0.6392572944297082
900,0.38,1420.0,0.6392572944297082
901,0.38,1430.0,0.636604774535809
902,0.38,1440.0,0.6339522546419099
903,0.38,1450.0,0.6339522546419099
904,0.38,1460.0,0.6312997347480106
905,0.38,1470.0,0.6339522546419099
906,0.38,1480.0,0.6339522546419099
907,0.38,1490.0,0.636604774535809
908,0.38,1500.0,0.636604774535809
909,0.39,500.0,0.6175710594315246
910,0.39,510.0,0.6175710594315246
911,0.39,520.0,0.6227390180878553
912,0.39,530.0,0.6201550387596899
913,0.39,540.0,0.6175710594315246
914,0.39,550.0,0.6175710594315246
915,0.39,560.0,0.6201550387596899
916,0.39,570.0,0.6201550387596899
917,0.39,580.0,0.6201550387596899
918,0.39,590.0,0.6149870801033591
919,0.39,600.0,0.6175710594315246
920,0.39,610.0,0.6175710594315246
921,0.39,620.0,0.6175710594315246
922,0.39,630.0,0.6149870801033591
923,0.39,640.0,0.6175710594315246
924,0.39,650.0,0.6201550387596899
925,0.39,660.0,0.6201550387596899
926,0.39,670.0,0.6201550387596899
927,0.39,680.0,0.6201550387596899
928,0.39,690.0,0.6175710594315246
929,0.39,700.0,0.6175710594315246
930,0.39,710.0,0.6175710594315246
931,0.39,720.0,0.6175710594315246
932,0.39,730.0,0.6175710594315246
933,0.39,740.0,0.6201550387596899
934,0.39,750.0,0.6201550387596899
935,0.39,760.0,0.6175710594315246
936,0.39,770.0,0.6253229974160207
937,0.39,780.0,0.6227390180878553
938,0.39,790.0,0.6201550387596899
939,0.39,800.0,0.6201550387596899
940,0.39,810.0,0.6201550387596899
941,0.39,820.0,0.6201550387596899
942,0.39,830.0,0.6201550387596899
943,0.39,840.0,0.6149870801033591
944,0.39,850.0,0.6201550387596899
945,0.39,860.0,0.6201550387596899
946,0.39,870.0,0.6149870801033591
947,0.39,880.0,0.6149870801033591
948,0.39,890.0,0.6124031007751938
949,0.39,900.0,0.6175710594315246
950,0.39,910.0,0.6201550387596899
951,0.39,920.0,0.6227390180878553
952,0.39,930.0,0.6201550387596899
953,0.39,940.0,0.6201550387596899
954,0.39,950.0,0.6201550387596899
955,0.39,960.0,0.6201550387596899
956,0.39,970.0,0.6175710594315246
957,0.39,980.0,0.6201550387596899
958,0.39,990.0,0.6227390180878553
959,0.39,1000.0,0.6149870801033591
960,0.39,1010.0,0.6175710594315246
961,0.39,1020.0,0.6201550387596899
962,0.39,1030.0,0.6201550387596899
963,0.39,1040.0,0.6201550387596899
964,0.39,1050.0,0.6201550387596899
965,0.39,1060.0,0.6175710594315246
966,0.39,1070.0,0.6175710594315246
967,0.39,1080.0,0.6175710594315246
968,0.39,1090.0,0.6201550387596899
969,0.39,1100.0,0.6227390180878553
970,0.39,1110.0,0.6227390180878553
971,0.39,1120.0,0.6227390180878553
972,0.39,1130.0,0.6201550387596899
973,0.39,1140.0,0.6175710594315246
974,0.39,1150.0,0.6149870801033591
975,0.39,1160.0,0.6175710594315246
976,0.39,1170.0,0.6201550387596899
977,0.39,1180.0,0.6201550387596899
978,0.39,1190.0,0.6201550387596899
979,0.39,1200.0,0.6201550387596899
980,0.39,1210.0,0.6201550387596899
981,0.39,1220.0,0.6201550387596899
982,0.39,1230.0,0.6201550387596899
983,0.39,1240.0,0.6201550387596899
984,0.39,1250.0,0.6227390180878553
985,0.39,1260.0,0.6227390180878553
986,0.39,1270.0,0.6227390180878553
987,0.39,1280.0,0.6201550387596899
988,0.39,1290.0,0.6227390180878553
989,0.39,1300.0,0.6253229974160207
990,0.39,1310.0,0.6227390180878553
991,0.39,1320.0,0.6227390180878553
992,0.39,1330.0,0.6253229974160207
993,0.39,1340.0,0.6253229974160207
994,0.39,1350.0,0.6201550387596899
995,0.39,1360.0,0.6201550387596899
996,0.39,1370.0,0.6201550387596899
997,0.39,1380.0,0.6227390180878553
998,0.39,1390.0,0.6201550387596899
999,0.39,1400.0,0.6201550387596899
1000,0.39,1410.0,0.6175710594315246
1001,0.39,1420.0,0.6201550387596899
1002,0.39,1430.0,0.6227390180878553
1003,0.39,1440.0,0.6227390180878553
1004,0.39,1450.0,0.6227390180878553
1005,0.39,1460.0,0.6227390180878553
1006,0.39,1470.0,0.6201550387596899
1007,0.39,1480.0,0.6201550387596899
1008,0.39,1490.0,0.6201550387596899
1009,0.39,1500.0,0.6201550387596899
1010,0.4,500.0,0.6221662468513854
1011,0.4,510.0,0.6221662468513854
1012,0.4,520.0,0.6221662468513854
1013,0.4,530.0,0.6221662468513854
1014,0.4,540.0,0.6246851385390428
1015,0.4,550.0,0.6221662468513854
1016,0.4,560.0,0.6196473551637279
1017,0.4,570.0,0.6221662468513854
1018,0.4,580.0,0.6246851385390428
1019,0.4,590.0,0.6196473551637279
1020,0.4,600.0,0.6246851385390428
1021,0.4,610.0,0.6171284634760705
1022,0.4,620.0,0.6196473551637279
1023,0.4,630.0,0.6196473551637279
1024,0.4,640.0,0.6196473551637279
1025,0.4,650.0,0.6221662468513854
1026,0.4,660.0,0.6196473551637279
1027,0.4,670.0,0.6246851385390428
1028,0.4,680.0,0.6221662468513854
1029,0.4,690.0,0.6272040302267002
1030,0.4,700.0,0.6221662468513854
1031,0.4,710.0,0.6246851385390428
1032,0.4,720.0,0.6221662468513854
1033,0.4,730.0,0.6246851385390428
1034,0.4,740.0,0.6272040302267002
1035,0.4,750.0,0.6272040302267002
1036,0.4,760.0,0.6272040302267002
1037,0.4,770.0,0.6272040302267002
1038,0.4,780.0,0.6272040302267002
1039,0.4,790.0,0.6246851385390428
1040,0.4,800.0,0.6221662468513854
1041,0.4,810.0,0.6246851385390428
1042,0.4,820.0,0.6246851385390428
1043,0.4,830.0,0.6272040302267002
1044,0.4,840.0,0.6322418136020151
1045,0.4,850.0,0.6297229219143576
1046,0.4,860.0,0.6322418136020151
1047,0.4,870.0,0.6347607052896725
1048,0.4,880.0,0.6322418136020151
1049,0.4,890.0,0.6272040302267002
1050,0.4,900.0,0.6221662468513854
1051,0.4,910.0,0.6221662468513854
1052,0.4,920.0,0.6221662468513854
1053,0.4,930.0,0.6221662468513854
1054,0.4,940.0,0.6272040302267002
1055,0.4,950.0,0.6246851385390428
1056,0.4,960.0,0.6297229219143576
1057,0.4,970.0,0.6272040302267002
1058,0.4,980.0,0.6221662468513854
1059,0.4,990.0,0.6246851385390428
1060,0.4,1000.0,0.6272040302267002
1061,0.4,1010.0,0.6272040302267002
1062,0.4,1020.0,0.6246851385390428
1063,0.4,1030.0,0.6246851385390428
1064,0.4,1040.0,0.6246851385390428
1065,0.4,1050.0,0.6272040302267002
1066,0.4,1060.0,0.6297229219143576
1067,0.4,1070.0,0.6347607052896725
1068,0.4,1080.0,0.6322418136020151
1069,0.4,1090.0,0.6322418136020151
1070,0.4,1100.0,0.6322418136020151
1071,0.4,1110.0,0.6347607052896725
1072,0.4,1120.0,0.6347607052896725
1073,0.4,1130.0,0.6297229219143576
1074,0.4,1140.0,0.6272040302267002
1075,0.4,1150.0,0.6246851385390428
1076,0.4,1160.0,0.6246851385390428
1077,0.4,1170.0,0.6246851385390428
1078,0.4,1180.0,0.6221662468513854
1079,0.4,1190.0,0.6221662468513854
1080,0.4,1200.0,0.6246851385390428
1081,0.4,1210.0,0.6246851385390428
1082,0.4,1220.0,0.6246851385390428
1083,0.4,1230.0,0.6246851385390428
1084,0.4,1240.0,0.6246851385390428
1085,0.4,1250.0,0.6246851385390428
1086,0.4,1260.0,0.6272040302267002
1087,0.4,1270.0,0.6246851385390428
1088,0.4,1280.0,0.6221662468513854
1089,0.4,1290.0,0.6221662468513854
1090,0.4,1300.0,0.6221662468513854
1091,0.4,1310.0,0.6221662468513854
1092,0.4,1320.0,0.6196473551637279
1093,0.4,1330.0,0.6221662468513854
1094,0.4,1340.0,0.6221662468513854
1095,0.4,1350.0,0.6246851385390428
1096,0.4,1360.0,0.6221662468513854
1097,0.4,1370.0,0.6221662468513854
1098,0.4,1380.0,0.6272040302267002
1099,0.4,1390.0,0.6246851385390428
1100,0.4,1400.0,0.6246851385390428
1101,0.4,1410.0,0.6221662468513854
1102,0.4,1420.0,0.6246851385390428
1103,0.4,1430.0,0.6171284634760705
1104,0.4,1440.0,0.6221662468513854
1105,0.4,1450.0,0.6196473551637279
1106,0.4,1460.0,0.6221662468513854
1107,0.4,1470.0,0.6221662468513854
1108,0.4,1480.0,0.6221662468513854
1109,0.4,1490.0,0.6246851385390428
1110,0.4,1500.0,0.6196473551637279
1111,0.41,500.0,0.6240786240786241
1112,0.41,510.0,0.6265356265356266
1113,0.41,520.0,0.6265356265356266
1114,0.41,530.0,0.628992628992629
1115,0.41,540.0,0.628992628992629
1116,0.41,550.0,0.628992628992629
1117,0.41,560.0,0.6265356265356266
1118,0.41,570.0,0.6314496314496314
1119,0.41,580.0,0.6339066339066339
1120,0.41,590.0,0.6339066339066339
1121,0.41,600.0,0.6339066339066339
1122,0.41,610.0,0.6339066339066339
1123,0.41,620.0,0.628992628992629
1124,0.41,630.0,0.628992628992629
1125,0.41,640.0,0.628992628992629
1126,0.41,650.0,0.628992628992629
1127,0.41,660.0,0.628992628992629
1128,0.41,670.0,0.6314496314496314
1129,0.41,680.0,0.6314496314496314
1130,0.41,690.0,0.6314496314496314
1131,0.41,700.0,0.628992628992629
1132,0.41,710.0,0.628992628992629
1133,0.41,720.0,0.6314496314496314
1134,0.41,730.0,0.628992628992629
1135,0.41,740.0,0.628992628992629
1136,0.41,750.0,0.628992628992629
1137,0.41,760.0,0.628992628992629
1138,0.41,770.0,0.6265356265356266
1139,0.41,780.0,0.6265356265356266
1140,0.41,790.0,0.6314496314496314
1141,0.41,800.0,0.6314496314496314
1142,0.41,810.0,0.6240786240786241
1143,0.41,820.0,0.6240786240786241
1144,0.41,830.0,0.6216216216216216
1145,0.41,840.0,0.6240786240786241
1146,0.41,850.0,0.6216216216216216
1147,0.41,860.0,0.6240786240786241
1148,0.41,870.0,0.6265356265356266
1149,0.41,880.0,0.628992628992629
1150,0.41,890.0,0.6265356265356266
1151,0.41,900.0,0.6240786240786241
1152,0.41,910.0,0.628992628992629
1153,0.41,920.0,0.628992628992629
1154,0.41,930.0,0.628992628992629
1155,0.41,940.0,0.6216216216216216
1156,0.41,950.0,0.6265356265356266
1157,0.41,960.0,0.628992628992629
1158,0.41,970.0,0.6265356265356266
1159,0.41,980.0,0.6240786240786241
1160,0.41,990.0,0.6265356265356266
1161,0.41,1000.0,0.628992628992629
1162,0.41,1010.0,0.6240786240786241
1163,0.41,1020.0,0.628992628992629
1164,0.41,1030.0,0.628992628992629
1165,0.41,1040.0,0.6363636363636364
1166,0.41,1050.0,0.6363636363636364
1167,0.41,1060.0,0.6314496314496314
1168,0.41,1070.0,0.628992628992629
1169,0.41,1080.0,0.6265356265356266
1170,0.41,1090.0,0.6216216216216216
1171,0.41,1100.0,0.6240786240786241
1172,0.41,1110.0,0.6240786240786241
1173,0.41,1120.0,0.6265356265356266
1174,0.41,1130.0,0.6265356265356266
1175,0.41,1140.0,0.628992628992629
1176,0.41,1150.0,0.6265356265356266
1177,0.41,1160.0,0.6265356265356266
1178,0.41,1170.0,0.6240786240786241
1179,0.41,1180.0,0.6240786240786241
1180,0.41,1190.0,0.6265356265356266
1181,0.41,1200.0,0.6265356265356266
1182,0.41,1210.0,0.6240786240786241
1183,0.41,1220.0,0.6240786240786241
1184,0.41,1230.0,0.6240786240786241
1185,0.41,1240.0,0.6216216216216216
1186,0.41,1250.0,0.6216216216216216
1187,0.41,1260.0,0.6191646191646192
1188,0.41,1270.0,0.6240786240786241
1189,0.41,1280.0,0.6240786240786241
1190,0.41,1290.0,0.6216216216216216
1191,0.41,1300.0,0.6216216216216216
1192,0.41,1310.0,0.6216216216216216
1193,0.41,1320.0,0.6265356265356266
1194,0.41,1330.0,0.6265356265356266
1195,0.41,1340.0,0.6314496314496314
1196,0.41,1350.0,0.628992628992629
1197,0.41,1360.0,0.628992628992629
1198,0.41,1370.0,0.6314496314496314
1199,0.41,1380.0,0.6314496314496314
1200,0.41,1390.0,0.6314496314496314
1201,0.41,1400.0,0.628992628992629
1202,0.41,1410.0,0.6240786240786241
1203,0.41,1420.0,0.6216216216216216
1204,0.41,1430.0,0.6240786240786241
1205,0.41,1440.0,0.6240786240786241
1206,0.41,1450.0,0.6240786240786241
1207,0.41,1460.0,0.6240786240786241
1208,0.41,1470.0,0.6265356265356266
1209,0.41,1480.0,0.6265356265356266
1210,0.41,1490.0,0.6265356265356266
1211,0.41,1500.0,0.6265356265356266
1212,0.42,500.0,0.6306954436450839
1213,0.42,510.0,0.6306954436450839
1214,0.42,520.0,0.6258992805755396
1215,0.42,530.0,0.6306954436450839
1216,0.42,540.0,0.6306954436450839
1217,0.42,550.0,0.6354916067146283
1218,0.42,560.0,0.6330935251798561
1219,0.42,570.0,0.6330935251798561
1220,0.42,580.0,0.6282973621103117
1221,0.42,590.0,0.6330935251798561
1222,0.42,600.0,0.6354916067146283
1223,0.42,610.0,0.6306954436450839
1224,0.42,620.0,0.6378896882494005
1225,0.42,630.0,0.6330935251798561
1226,0.42,640.0,0.6282973621103117
1227,0.42,650.0,0.6235011990407674
1228,0.42,660.0,0.6282973621103117
1229,0.42,670.0,0.6306954436450839
1230,0.42,680.0,0.6258992805755396
1231,0.42,690.0,0.6258992805755396
1232,0.42,700.0,0.6235011990407674
1233,0.42,710.0,0.6235011990407674
1234,0.42,720.0,0.6258992805755396
1235,0.42,730.0,0.6258992805755396
1236,0.42,740.0,0.6258992805755396
1237,0.42,750.0,0.6282973621103117
1238,0.42,760.0,0.6282973621103117
1239,0.42,770.0,0.6282973621103117
1240,0.42,780.0,0.6282973621103117
1241,0.42,790.0,0.6282973621103117
1242,0.42,800.0,0.6282973621103117
1243,0.42,810.0,0.6282973621103117
1244,0.42,820.0,0.6306954436450839
1245,0.42,830.0,0.6282973621103117
1246,0.42,840.0,0.6282973621103117
1247,0.42,850.0,0.6306954436450839
1248,0.42,860.0,0.6330935251798561
1249,0.42,870.0,0.6258992805755396
1250,0.42,880.0,0.6258992805755396
1251,0.42,890.0,0.6282973621103117
1252,0.42,900.0,0.6282973621103117
1253,0.42,910.0,0.6330935251798561
1254,0.42,920.0,0.6330935251798561
1255,0.42,930.0,0.6306954436450839
1256,0.42,940.0,0.6330935251798561
1257,0.42,950.0,0.6330935251798561
1258,0.42,960.0,0.6330935251798561
1259,0.42,970.0,0.6330935251798561
1260,0.42,980.0,0.6330935251798561
1261,0.42,990.0,0.6330935251798561
1262,0.42,1000.0,0.6330935251798561
1263,0.42,1010.0,0.6354916067146283
1264,0.42,1020.0,0.6354916067146283
1265,0.42,1030.0,0.6354916067146283
1266,0.42,1040.0,0.6354916067146283
1267,0.42,1050.0,0.6354916067146283
1268,0.42,1060.0,0.6330935251798561
1269,0.42,1070.0,0.6282973621103117
1270,0.42,1080.0,0.6330935251798561
1271,0.42,1090.0,0.6306954436450839
1272,0.42,1100.0,0.6282973621103117
1273,0.42,1110.0,0.6282973621103117
1274,0.42,1120.0,0.6282973621103117
1275,0.42,1130.0,0.6282973621103117
1276,0.42,1140.0,0.6282973621103117
1277,0.42,1150.0,0.6306954436450839
1278,0.42,1160.0,0.6258992805755396
1279,0.42,1170.0,0.6306954436450839
1280,0.42,1180.0,0.6330935251798561
1281,0.42,1190.0,0.6306954436450839
1282,0.42,1200.0,0.6306954436450839
1283,0.42,1210.0,0.6306954436450839
1284,0.42,1220.0,0.6282973621103117
1285,0.42,1230.0,0.6258992805755396
1286,0.42,1240.0,0.6282973621103117
1287,0.42,1250.0,0.6258992805755396
1288,0.42,1260.0,0.6258992805755396
1289,0.42,1270.0,0.6258992805755396
1290,0.42,1280.0,0.6258992805755396
1291,0.42,1290.0,0.6258992805755396
1292,0.42,1300.0,0.6258992805755396
1293,0.42,1310.0,0.6258992805755396
1294,0.42,1320.0,0.6258992805755396
1295,0.42,1330.0,0.6258992805755396
1296,0.42,1340.0,0.6235011990407674
1297,0.42,1350.0,0.6258992805755396
1298,0.42,1360.0,0.6258992805755396
1299,0.42,1370.0,0.6282973621103117
1300,0.42,1380.0,0.6282973621103117
1301,0.42,1390.0,0.6306954436450839
1302,0.42,1400.0,0.6282973621103117
1303,0.42,1410.0,0.6282973621103117
1304,0.42,1420.0,0.6306954436450839
1305,0.42,1430.0,0.6282973621103117
1306,0.42,1440.0,0.6282973621103117
1307,0.42,1450.0,0.6306954436450839
1308,0.42,1460.0,0.6282973621103117
1309,0.42,1470.0,0.6282973621103117
1310,0.42,1480.0,0.6282973621103117
1311,0.42,1490.0,0.6282973621103117
1312,0.42,1500.0,0.6306954436450839
1313,0.43,500.0,0.6370023419203747
1314,0.43,510.0,0.629976580796253
1315,0.43,520.0,0.6276346604215457
1316,0.43,530.0,0.6323185011709602
1317,0.43,540.0,0.629976580796253
1318,0.43,550.0,0.629976580796253
1319,0.43,560.0,0.6323185011709602
1320,0.43,570.0,0.6346604215456675
1321,0.43,580.0,0.6370023419203747
1322,0.43,590.0,0.6346604215456675
1323,0.43,600.0,0.6323185011709602
1324,0.43,610.0,0.639344262295082
1325,0.43,620.0,0.6370023419203747
1326,0.43,630.0,0.6346604215456675
1327,0.43,640.0,0.6346604215456675
1328,0.43,650.0,0.6346604215456675
1329,0.43,660.0,0.639344262295082
1330,0.43,670.0,0.639344262295082
1331,0.43,680.0,0.6370023419203747
1332,0.43,690.0,0.6346604215456675
1333,0.43,700.0,0.6370023419203747
1334,0.43,710.0,0.639344262295082
1335,0.43,720.0,0.639344262295082
1336,0.43,730.0,0.639344262295082
1337,0.43,740.0,0.639344262295082
1338,0.43,750.0,0.639344262295082
1339,0.43,760.0,0.639344262295082
1340,0.43,770.0,0.639344262295082
1341,0.43,780.0,0.639344262295082
1342,0.43,790.0,0.639344262295082
1343,0.43,800.0,0.6416861826697893
1344,0.43,810.0,0.6463700234192038
1345,0.43,820.0,0.6463700234192038
1346,0.43,830.0,0.6416861826697893
1347,0.43,840.0,0.6440281030444965
1348,0.43,850.0,0.6416861826697893
1349,0.43,860.0,0.6416861826697893
1350,0.43,870.0,0.6440281030444965
1351,0.43,880.0,0.6463700234192038
1352,0.43,890.0,0.6463700234192038
1353,0.43,900.0,0.6463700234192038
1354,0.43,910.0,0.6463700234192038
1355,0.43,920.0,0.6463700234192038
1356,0.43,930.0,0.6487119437939111
1357,0.43,940.0,0.6487119437939111
1358,0.43,950.0,0.6440281030444965
1359,0.43,960.0,0.6440281030444965
1360,0.43,970.0,0.6416861826697893
1361,0.43,980.0,0.6416861826697893
1362,0.43,990.0,0.6416861826697893
1363,0.43,1000.0,0.6416861826697893
1364,0.43,1010.0,0.6416861826697893
1365,0.43,1020.0,0.639344262295082
1366,0.43,1030.0,0.639344262295082
1367,0.43,1040.0,0.6416861826697893
1368,0.43,1050.0,0.6440281030444965
1369,0.43,1060.0,0.6416861826697893
1370,0.43,1070.0,0.6416861826697893
1371,0.43,1080.0,0.6440281030444965
1372,0.43,1090.0,0.6440281030444965
1373,0.43,1100.0,0.6463700234192038
1374,0.43,1110.0,0.6440281030444965
1375,0.43,1120.0,0.6416861826697893
1376,0.43,1130.0,0.6416861826697893
1377,0.43,1140.0,0.6440281030444965
1378,0.43,1150.0,0.6416861826697893
1379,0.43,1160.0,0.639344262295082
1380,0.43,1170.0,0.6463700234192038
1381,0.43,1180.0,0.6416861826697893
1382,0.43,1190.0,0.6440281030444965
1383,0.43,1200.0,0.6416861826697893
1384,0.43,1210.0,0.6370023419203747
1385,0.43,1220.0,0.6370023419203747
1386,0.43,1230.0,0.6416861826697893
1387,0.43,1240.0,0.6370023419203747
1388,0.43,1250.0,0.639344262295082
1389,0.43,1260.0,0.639344262295082
1390,0.43,1270.0,0.639344262295082
1391,0.43,1280.0,0.639344262295082
1392,0.43,1290.0,0.639344262295082
1393,0.43,1300.0,0.639344262295082
1394,0.43,1310.0,0.6370023419203747
1395,0.43,1320.0,0.639344262295082
1396,0.43,1330.0,0.6416861826697893
1397,0.43,1340.0,0.6416861826697893
1398,0.43,1350.0,0.6416861826697893
1399,0.43,1360.0,0.639344262295082
1400,0.43,1370.0,0.6416861826697893
1401,0.43,1380.0,0.6440281030444965
1402,0.43,1390.0,0.6463700234192038
1403,0.43,1400.0,0.6463700234192038
1404,0.43,1410.0,0.6463700234192038
1405,0.43,1420.0,0.6416861826697893
1406,0.43,1430.0,0.6416861826697893
1407,0.43,1440.0,0.6416861826697893
1408,0.43,1450.0,0.6416861826697893
1409,0.43,1460.0,0.6416861826697893
1410,0.43,1470.0,0.6416861826697893
1411,0.43,1480.0,0.6416861826697893
1412,0.43,1490.0,0.639344262295082
1413,0.43,1500.0,0.639344262295082
