,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Jayson Tatum,BOS,2023,29,72.41379310344827,37.10344827586207,30.20689655172414,0.8141263940520446,9.931034482758621,21.137931034482758,46.98205546492659,3.310344827586207,9.241379310344827,35.82089552238806,7.0344827586206895,8.172413793103448,86.07594936708861,1.1724137931034482,7.0344827586206895,8.206896551724139,4.068965517241379,2.7586206896551726,1.475,1.103448275862069,0.9310344827586207,0.5481239804241436,0.6106401962971225,119.68217270194987,109.78904363974,9.893129062209866,2.1724137931034484,216,16.534076137418754,0.9829275481083726,0.9047619047619048,0.8499564688741575,0.8176626576118521,0.8870212053811507
1,Luka Doncic,DAL,2023,27,55.55555555555556,36.629629629629626,32.96296296296296,0.8998988877654196,11.296296296296296,22.62962962962963,49.91816693944354,2.888888888888889,8.333333333333334,34.66666666666667,7.481481481481482,10.25925925925926,72.92418772563177,0.8148148148148148,7.518518518518518,8.333333333333334,8.666666666666666,3.6296296296296298,2.3877551020408165,1.5925925925925926,0.6296296296296297,0.563011456628478,0.6071935378233817,117.69364278506559,113.4215943491423,4.2720484359232955,2.888888888888889,93,21.08425832492432,0.9656421065635157,0.8095238095238094,0.9560828035209811,0.6859419479172402,0.859372037381912
2,Kevin Durant,BKN,2023,29,58.620689655172406,36.793103448275865,29.93103448275862,0.8134957825679475,10.758620689655173,19.137931034482758,56.21621621621622,1.6551724137931034,4.689655172413793,35.294117647058826,6.758620689655173,7.310344827586207,92.45283018867924,0.3103448275862069,6.310344827586207,6.620689655172414,5.379310344827586,3.4827586206896552,1.5445544554455446,0.7241379310344828,1.6206896551724137,0.6054054054054054,0.6694638119331153,114.93751169317119,112.08587464920488,2.8516370439663064,2.3448275862068964,70,18.79204864359214,0.9716058168539248,0.9047619047619048,0.8491762130777357,0.6526569607331143,0.8377262333540767
3,Stephen Curry,GSW,2023,26,53.84615384615385,34.42307692307692,29.96153846153846,0.870391061452514,10.076923076923077,20.153846153846153,50.0,5.038461538461538,11.615384615384615,43.377483443708606,4.769230769230769,5.1923076923076925,91.85185185185185,0.6153846153846154,5.961538461538462,6.576923076923077,6.8076923076923075,3.1153846153846154,2.185185185185185,1.0384615384615385,0.34615384615384615,0.625,0.6676379842303737,118.99386160714286,111.89866071428573,7.095200892857136,2.076923076923077,145,17.904575892857142,0.8851445615047866,0.761904761904762,0.9195727603310458,0.752097847454493,0.8373611745000928
4,Donovan Mitchell,CLE,2023,26,65.38461538461539,36.80769230769231,29.653846153846153,0.8056426332288401,10.461538461538462,20.692307692307693,50.55762081784386,4.038461538461538,9.26923076923077,43.56846473029046,4.6923076923076925,5.230769230769231,89.70588235294117,0.9615384615384616,2.8846153846153846,3.8461538461538463,4.615384615384615,3.0,1.5384615384615385,1.3846153846153846,0.38461538461538464,0.6031598513011153,0.6448213568847851,112.9035490605428,107.53945720250523,5.364091858037568,2.5,133,16.01555323590814,0.9721380349898174,0.761904761904762,0.83945950882079,0.7115321758719052,0.8279853910259184
5,Joel Embiid,PHI,2023,20,55.00000000000001,35.6,33.3,0.9353932584269663,11.05,20.65,53.510895883777245,1.1,3.25,33.84615384615385,10.1,11.9,84.87394957983193,1.8,8.05,9.85,4.65,4.2,1.1071428571428572,1.2,1.6,0.5617433414043583,0.6432048211388395,112.87475455820477,105.25932678821879,7.615427769985985,3.1,123,21.613744740532958,0.9280800500312698,0.47619047619047616,0.9999999999999999,0.7642885022437471,0.827947342287975
6,Shai Gilgeous-Alexander,OKC,2023,27,37.03703703703704,35.74074074074074,31.185185185185187,0.8725388601036269,10.407407407407407,20.62962962962963,50.44883303411131,1.037037037037037,3.074074074074074,33.734939759036145,9.333333333333334,10.037037037037036,92.98892988929889,0.8518518518518519,3.8518518518518516,4.703703703703703,5.814814814814815,3.4074074074074074,1.7065217391304348,1.7037037037037037,0.9629629629629629,0.5296229802513465,0.6225600378563824,113.72207253886008,113.09305699481865,0.6290155440414225,2.5925925925925926,10,17.54746113989637,0.9332144318594184,0.8095238095238094,0.9222302323075947,0.6005735090239335,0.8171631534429087
7,Giannis Antetokounmpo,MIL,2023,24,70.83333333333334,32.875,30.583333333333332,0.9302915082382763,11.083333333333334,21.041666666666668,52.67326732673268,0.8333333333333334,3.2083333333333335,25.97402597402597,7.583333333333333,12.083333333333334,62.758620689655174,2.0416666666666665,9.083333333333334,11.125,5.333333333333333,3.6666666666666665,1.4545454545454546,0.875,0.9583333333333334,0.5465346534653466,0.5801454315523237,110.96273764258554,105.85095057034218,5.111787072243359,3.5833333333333335,91,19.877186311787074,0.8286689597665209,0.6666666666666666,0.9936876028156684,0.705619831315105,0.8136200963014136
8,Jaylen Brown,BOS,2023,28,71.42857142857143,35.785714285714285,26.535714285714285,0.7415169660678643,9.857142857142858,19.714285714285715,50.0,2.4285714285714284,7.035714285714286,34.51776649746193,4.392857142857143,5.428571428571429,80.92105263157895,1.0,6.214285714285714,7.214285714285714,3.5714285714285716,3.107142857142857,1.1494252873563218,1.1071428571428572,0.42857142857142855,0.5615942028985508,0.6002779214064116,116.34141716566866,110.65508982035931,5.686327345309351,2.75,112,14.357684630738524,0.9348551177819471,0.8571428571428571,0.7601167997779803,0.7190832305345508,0.8133405876482012
9,Devin Booker,PHX,2023,27,62.96296296296296,35.370370370370374,26.88888888888889,0.7602094240837697,9.666666666666666,20.59259259259259,46.94244604316547,2.259259259259259,6.2592592592592595,36.09467455621302,5.296296296296297,6.111111111111111,86.66666666666667,0.8148148148148148,3.925925925925926,4.7407407407407405,5.777777777777778,2.5185185185185186,2.2941176470588234,0.9629629629629629,0.4074074074074074,0.5242805755395683,0.5774737511931276,119.68056426332288,113.91170323928947,5.768861024033413,2.740740740740741,118,13.950052246603972,0.9197029007327113,0.8095238095238094,0.7832449842213146,0.721017270527573,0.8082417301804736
