,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Joel Embiid,PHI,2023,57,68.42105263157895,34.91228070175438,33.49122807017544,0.9592964824120603,11.157894736842104,20.42105263157895,54.63917525773196,1.0701754385964912,3.017543859649123,35.46511627906977,10.105263157894736,11.824561403508772,85.45994065281899,1.7894736842105263,8.368421052631579,10.157894736842104,4.157894736842105,3.43859649122807,1.2091836734693877,1.0701754385964912,1.736842105263158,0.572594501718213,0.6535164594402147,118.75080321285141,110.07419678714857,8.676606425702843,3.1578947368421053,377,21.744578313253015,0.9073290712809126,0.7460317460317459,0.9907757225768353,0.8464151358599112,0.8869866185333197
1,Jayson Tatum,BOS,2023,67,70.1492537313433,37.44776119402985,29.970149253731343,0.8003188521323237,9.716417910447761,21.253731343283583,45.71629213483146,3.253731343283582,9.432835820895523,34.49367088607595,7.2835820895522385,8.477611940298507,85.91549295774648,1.0895522388059702,7.82089552238806,8.91044776119403,4.731343283582089,2.955223880597015,1.601010101010101,1.0149253731343284,0.746268656716418,0.5337078651685393,0.5997897151596253,118.70095541401277,111.1435907643312,7.557364649681574,2.1492537313432836,383,16.486703821656054,1.0,0.9047619047619048,0.8000122799863987,0.8089528075689063,0.8754476636552742
2,Nikola Jokic,DEN,2023,63,69.84126984126983,33.857142857142854,24.77777777777778,0.7318330989217066,9.492063492063492,15.0,63.28042328042328,0.8571428571428571,2.1746031746031744,39.416058394160586,4.936507936507937,6.0476190476190474,81.62729658792651,2.4126984126984126,9.412698412698413,11.825396825396826,9.904761904761905,3.5873015873015874,2.7610619469026547,1.2222222222222223,0.6666666666666666,0.6613756613756614,0.7014847569744032,124.5985961628451,112.03448759943846,12.564108563406634,2.5396825396825395,595,21.121151146467003,0.8687641506338388,0.8412698412698413,0.7178335607045226,0.9765343687501923,0.8522146194341712
3,Giannis Antetokounmpo,MIL,2023,55,74.54545454545455,32.49090909090909,31.418181818181818,0.9669837716843872,11.163636363636364,20.6,54.19240953221536,0.8,2.8181818181818183,28.387096774193548,8.290909090909091,12.727272727272727,65.14285714285715,2.272727272727273,9.581818181818182,11.854545454545455,5.490909090909091,3.9272727272727272,1.3981481481481481,0.7454545454545455,0.7818181818181819,0.5613415710503089,0.5995836224843858,115.08385474860337,108.13731843575418,6.94653631284919,3.2363636363636363,291,20.687709497206697,0.8188287824265161,0.7142857142857143,0.9999999999999999,0.788507670357169,0.8435657888819352
4,Luka Doncic,DAL,2023,57,54.385964912280706,36.228070175438596,32.96491228070175,0.9099273607748184,11.035087719298245,22.05263157894737,50.03977724741448,2.7719298245614037,7.947368421052632,34.87858719646799,8.12280701754386,11.035087719298245,73.60890302066773,0.8421052631578947,7.771929824561403,8.614035087719298,8.035087719298245,3.6666666666666665,2.1913875598086126,1.456140350877193,0.49122807017543857,0.5632458233890215,0.6125469434592113,118.09603481624757,115.64593810444879,2.4500967117987784,2.5964912280701755,126,20.860783365570608,0.9554207181685934,0.7460317460317459,0.9315357931313234,0.6380065899971868,0.8258766346229318
5,Shai Gilgeous-Alexander,OKC,2023,59,49.152542372881356,35.59322033898305,31.25423728813559,0.878095238095238,10.372881355932204,20.305084745762713,51.08514190317195,0.8813559322033898,2.5084745762711864,35.13513513513514,9.627118644067796,10.627118644067796,90.59011164274322,0.9152542372881356,3.864406779661017,4.779661016949152,5.52542372881356,2.8813559322033897,1.9176470588235295,1.7118644067796611,1.0169491525423728,0.5325542570951586,0.625559747062176,116.4442911512845,113.16764985727876,3.276641294005742,2.7288135593220337,146,17.593149381541387,0.9322171778058368,0.7777777777777778,0.8933391909009788,0.6656720016617355,0.82172522975258
6,Damian Lillard,POR,2023,56,46.42857142857143,36.42857142857143,32.410714285714285,0.8897058823529411,9.714285714285714,20.821428571428573,46.65523156089194,4.303571428571429,11.428571428571429,37.65625,8.678571428571429,9.482142857142858,91.52542372881356,0.75,3.9464285714285716,4.696428571428571,7.214285714285714,3.3035714285714284,2.1837837837837837,0.875,0.30357142857142855,0.5698970840480274,0.6483810122602954,119.66033300685604,117.47512242899123,2.185210577864808,1.9285714285714286,107,17.192801175318316,0.9627489691229068,0.7301587301587301,0.9072712545843727,0.6291405419977589,0.8160759369307595
7,Donovan Mitchell,CLE,2023,61,63.934426229508205,35.557377049180324,27.360655737704917,0.7694790225910558,9.672131147540984,20.262295081967213,47.73462783171521,3.5081967213114753,9.327868852459016,37.609841827768015,4.508196721311475,5.147540983606557,87.57961783439491,0.9508196721311475,3.19672131147541,4.147540983606557,4.60655737704918,2.639344262295082,1.7453416149068324,1.5245901639344261,0.3770491803278688,0.563915857605178,0.6072800838330326,115.56075541225243,110.30580377706129,5.254951635191148,2.4262295081967213,272,14.608797789037311,0.9309071180501076,0.8095238095238094,0.763006368891595,0.7318883572792275,0.8087529418795875
8,Jaylen Brown,BOS,2023,60,66.66666666666666,36.233333333333334,26.733333333333334,0.7378104875804968,10.033333333333333,20.466666666666665,49.0228013029316,2.5,7.35,34.01360544217687,4.166666666666667,5.4,77.1604938271605,1.2333333333333334,5.65,6.883333333333334,3.3833333333333333,2.933333333333333,1.1534090909090908,1.1833333333333333,0.43333333333333335,0.5513029315960912,0.5851622694373103,116.4506206896552,111.88096551724136,4.569655172413832,2.683333333333333,193,13.385149425287358,0.9556130847561441,0.7936507936507936,0.7250060618686515,0.7089506849949682,0.7960493174198818
9,Ja Morant,MEM,2023,53,64.15094339622641,32.509433962264154,27.09433962264151,0.8334300638421358,9.566037735849056,20.641509433962263,46.343692870201096,1.6037735849056605,5.0754716981132075,31.59851301115242,6.3584905660377355,8.547169811320755,74.39293598233996,1.1320754716981132,4.849056603773585,5.981132075471698,8.18867924528302,3.3962264150943398,2.411111111111111,1.1132075471698113,0.24528301886792453,0.5022851919561243,0.5551603624779637,115.4555362318841,108.3200579710145,7.13547826086959,1.6603773584905661,260,17.82550724637681,0.81950586002112,0.6825396825396824,0.8397437108989755,0.7948317778345044,0.7956716896890779
10,Kevin Durant,PHX,2023,42,69.04761904761905,35.73809523809524,29.476190476190474,0.8247834776815456,10.452380952380953,18.476190476190474,56.572164948453604,1.8571428571428572,4.809523809523809,38.613861386138616,6.714285714285714,7.214285714285714,93.06930693069307,0.35714285714285715,6.404761904761905,6.761904761904762,5.190476190476191,3.380952380952381,1.5352112676056338,0.7857142857142857,1.4523809523809523,0.615979381443299,0.6807284564289799,117.77602921646748,110.7894422310757,6.9865869853917815,2.3095238095238093,235,18.94535192563081,0.9375123048989904,0.5079365079365079,0.8293683358242141,0.7898482131024548,0.7954323881243323
11,Julius Randle,NYK,2023,72,58.333333333333336,35.94444444444444,25.166666666666668,0.7001545595054096,8.527777777777779,18.65277777777778,45.71854058078928,2.8333333333333335,8.305555555555555,34.11371237458194,5.277777777777778,6.972222222222222,75.69721115537848,1.9305555555555556,8.333333333333334,10.26388888888889,4.138888888888889,2.8333333333333335,1.4607843137254901,0.6527777777777778,0.2638888888888889,0.5331347728965004,0.5793283372125738,117.80108108108105,115.24830115830117,2.5527799227798766,3.0416666666666665,154,15.001467181467184,0.9450542965061377,0.9841269841269841,0.6798212490059761,0.6414435168901618,0.7931730914162525
12,Kyrie Irving,DAL,2023,52,57.692307692307686,37.17307692307692,27.403846153846153,0.7371960682876358,10.0,20.25,49.382716049382715,3.2884615384615383,8.538461538461538,38.513513513513516,4.115384615384615,4.576923076923077,89.91596638655463,1.0,4.115384615384615,5.115384615384615,5.576923076923077,2.25,2.4786324786324787,1.0384615384615385,0.7115384615384616,0.5750237416904084,0.6154337836437135,117.95956566701136,112.78728024819029,5.172285418821076,2.8461538461538463,216,14.638262668045499,0.9899603855871559,0.6666666666666666,0.7242687962590566,0.7291214225537924,0.790065918224668
13,Darius Garland,CLE,2023,62,56.451612903225815,35.225806451612904,21.93548387096774,0.6227106227106227,7.629032258064516,16.241935483870968,46.971201588877854,2.564516129032258,6.161290322580645,41.62303664921466,4.112903225806452,4.82258064516129,85.28428093645485,0.41935483870967744,2.306451612903226,2.725806451612903,7.838709677419355,2.8870967741935485,2.7150837988826817,1.2741935483870968,0.11290322580645161,0.5486593843098312,0.5972456436200113,116.30686813186814,108.15700549450548,8.14986263736266,2.129032258064516,392,13.51510989010989,0.91878832821673,0.8253968253968254,0.5868932567800612,0.828784406604794,0.7859501771862507
14,Lauri Markkanen,UTA,2023,63,50.79365079365079,34.3968253968254,25.444444444444443,0.7397323488694048,8.619047619047619,17.11111111111111,50.37105751391465,3.0634920634920637,7.619047619047619,40.208333333333336,5.142857142857143,5.904761904761905,87.09677419354838,1.9682539682539681,6.603174603174603,8.571428571428571,1.8412698412698412,1.9047619047619047,0.9666666666666667,0.6349206349206349,0.6031746031746031,0.5932282003710575,0.6454964241994716,117.82378976486861,113.62803135085292,4.195758414015685,2.0793650793650795,172,15.560212079299209,0.8884893594525323,0.8412698412698413,0.7273121779870529,0.6964359241898034,0.782382283963037
15,LeBron James,LAL,2023,47,51.06382978723404,36.1063829787234,29.53191489361702,0.8179139658220389,11.319148936170214,22.574468085106382,50.141376060320454,2.127659574468085,6.914893617021277,30.76923076923077,4.76595744680851,6.276595744680851,75.9322033898305,1.2127659574468086,7.212765957446808,8.425531914893616,6.9361702127659575,3.127659574468085,2.2176870748299318,0.9361702127659575,0.5531914893617021,0.5485391140433553,0.5828014779979845,115.18463802236613,111.54078869923484,3.643849323131292,1.6808510638297873,147,17.455150088287226,0.9509730935202576,0.5873015873015873,0.8211253413291429,0.6779628828930422,0.7788384953430751
16,Trae Young,ATL,2023,63,52.38095238095239,35.0,27.015873015873016,0.7718820861678004,8.587301587301587,19.682539682539684,43.62903225806451,2.2222222222222223,6.571428571428571,33.81642512077295,7.619047619047619,8.555555555555555,89.05380333951763,0.7936507936507936,2.2857142857142856,3.0793650793650795,10.095238095238095,4.063492063492063,2.484375,1.1428571428571428,0.14285714285714285,0.49274193548387096,0.5761054997427496,115.97240598096965,113.971454463072,2.000951517897647,1.492063492063492,123,14.691436338921614,0.9105351810734246,0.8412698412698413,0.7658898983532989,0.6229731762480457,0.7788087049723347
17,Anthony Edwards,MIN,2023,71,49.29577464788733,36.08450704225352,24.718309859154928,0.6850117096018735,8.95774647887324,19.43661971830986,46.08695652173913,2.7183098591549295,7.323943661971831,37.11538461538461,4.084507042253521,5.323943661971831,76.71957671957672,0.5492957746478874,5.323943661971831,5.873239436619718,4.436619718309859,3.3380281690140845,1.3291139240506329,1.6056338028169015,0.7183098591549296,0.5307971014492754,0.5674763309017539,114.12624804992198,112.52137285491419,1.6048751950077929,2.4225352112676055,71,12.680304212168485,0.9501735356631018,0.9682539682539683,0.6616507543700587,0.6097160395379236,0.7780906298258565
18,DeMar DeRozan,CHI,2023,64,50.0,36.6875,25.4375,0.6933560477001703,9.171875,17.890625,51.26637554585153,0.609375,1.75,34.82142857142857,6.484375,7.453125,87.0020964360587,0.484375,4.203125,4.6875,5.125,2.15625,2.3768115942028984,1.078125,0.5,0.5296943231441048,0.60079121398205,113.27117922520223,110.74512558535547,2.526053639846765,2.65625,114,14.033673903788843,0.9722127182068754,0.8571428571428571,0.6716634502378278,0.6405489570133872,0.7772602313477399
19,Stephen Curry,GSW,2023,46,47.82608695652174,34.71739130434783,29.804347826086957,0.8584846587351284,10.021739130434783,20.065217391304348,49.945828819068254,4.978260869565218,11.434782608695652,43.536121673003805,4.782608695652174,5.239130434782608,91.28630705394191,0.6956521739130435,5.5,6.195652173913044,6.217391304347826,3.3260869565217392,1.869281045751634,0.9347826086956522,0.34782608695652173,0.6235102925243771,0.6661548627847315,117.34272329793875,113.52667083073081,3.816052467207939,2.1956521739130435,154,16.657963772642102,0.9002059316984186,0.5714285714285714,0.8698076939014018,0.6837267230698049,0.7772434446654266
20,Devin Booker,PHX,2023,43,62.7906976744186,34.44186046511628,27.6046511627907,0.8014854827819041,10.116279069767442,20.58139534883721,49.152542372881356,2.2325581395348837,6.093023255813954,36.6412213740458,5.1395348837209305,6.116279069767442,84.03041825095056,0.9069767441860465,3.627906976744186,4.534883720930233,5.5813953488372094,2.5348837209302326,2.2018348623853212,0.9069767441860465,0.37209302325581395,0.5457627118644067,0.5930729874490367,119.49022911051213,113.3450808625337,6.145148247978426,2.9302325581395348,202,14.524528301886791,0.890135375509906,0.5238095238095238,0.8014121654832065,0.7616842766831008,0.769244760681784
21,De'Aaron Fox,SAC,2023,63,63.49206349206349,34.04761904761905,25.285714285714285,0.7426573426573426,9.428571428571429,18.365079365079364,51.33967156439066,1.619047619047619,4.888888888888889,33.116883116883116,4.809523809523809,6.253968253968254,76.90355329949239,0.5238095238095238,3.746031746031746,4.26984126984127,6.158730158730159,2.634920634920635,2.3373493975903616,1.2063492063492063,0.31746031746031744,0.557476231633535,0.5987101235755735,119.2600466200466,116.52517482517482,2.734871794871779,2.4444444444444446,137,13.693426573426567,0.8757259890404367,0.8412698412698413,0.7308219918115567,0.6475383443327901,0.7661968843192886
22,Pascal Siakam,TOR,2023,61,49.18032786885246,37.442622950819676,24.262295081967213,0.647985989492119,8.819672131147541,18.672131147540984,47.23441615452151,1.3934426229508197,4.098360655737705,34.0,5.229508196721311,6.852459016393443,76.31578947368422,1.8688524590163935,5.836065573770492,7.704918032786885,5.918032786885246,2.5081967213114753,2.3594771241830066,0.8360655737704918,0.5245901639344263,0.509657594381036,0.5593686693072899,115.68298337707789,113.33403324584425,2.348950131233636,3.2950819672131146,116,13.33902012248469,0.9998121990006539,0.8095238095238094,0.6172221525592353,0.6346210959173341,0.7602821947859223
23,Zach LaVine,CHI,2023,66,48.484848484848484,36.22727272727273,25.03030303030303,0.6909242994562944,8.727272727272727,18.12121212121212,48.16053511705686,2.803030303030303,7.287878787878788,38.46153846153847,4.7727272727272725,5.606060606060606,85.13513513513513,0.5606060606060606,4.181818181818182,4.742424242424242,4.0606060606060606,2.5454545454545454,1.5952380952380953,0.9090909090909091,0.22727272727272727,0.5589464882943144,0.607889314100677,112.39339464882939,111.73168896321074,0.6617056856186423,2.1515151515151514,33,12.547157190635447,0.9553915717159343,0.8888888888888887,0.6687455009282377,0.578147055470507,0.7596357489919189
24,James Harden,PHI,2023,52,69.23076923076923,36.73076923076923,21.692307692307693,0.5905759162303665,6.538461538461538,14.653846153846153,44.61942257217848,2.8653846153846154,7.346153846153846,39.00523560209424,5.75,6.634615384615385,86.66666666666667,0.6923076923076923,5.634615384615385,6.326923076923077,10.826923076923077,3.3461538461538463,3.235632183908046,1.2115384615384615,0.5192307692307693,0.5439632545931758,0.6172028890347998,119.81155857740585,112.37698744769872,7.434571129707123,1.9230769230769231,307,16.608577405857744,0.9737941935179897,0.6666666666666666,0.5483335724771796,0.8048427651671263,0.7576734645068389
25,Aaron Gordon,DEN,2023,59,67.79661016949152,30.135593220338983,16.74576271186441,0.5556805399325084,6.423728813559322,11.067796610169491,58.03981623277183,0.9152542372881356,2.5254237288135593,36.241610738255034,2.983050847457627,4.813559322033898,61.97183098591549,2.4237288135593222,4.237288135593221,6.661016949152542,2.9491525423728815,1.4915254237288136,1.9772727272727273,0.7796610169491526,0.7288135593220338,0.6217457886676876,0.6349940870995938,124.42512647554807,111.29477234401348,13.130354131534588,1.8983050847457628,482,11.63653738055087,0.7327428078676457,0.7777777777777778,0.5064612530737836,0.9954872686695864,0.750322420075066
26,Jalen Brunson,NYK,2023,63,58.730158730158735,34.84126984126984,23.77777777777778,0.6824601366742596,8.476190476190476,17.428571428571427,48.63387978142077,1.9365079365079365,4.682539682539683,41.35593220338983,4.888888888888889,5.857142857142857,83.46883468834689,0.5873015873015873,2.9682539682539684,3.5555555555555554,6.111111111111111,1.9841269841269842,3.08,0.873015873015873,0.23809523809523808,0.5418943533697632,0.5942746516868196,118.93497044110957,116.9320145520691,2.0029558890404644,2.2222222222222223,133,13.966575716234653,0.9047336490679265,0.8412698412698413,0.658589022761431,0.6230402648891042,0.7473472078628289
27,Jrue Holiday,MIL,2023,58,74.13793103448276,33.01724137931034,19.379310344827587,0.5869451697127938,7.344827586206897,15.551724137931034,47.22838137472284,2.396551724137931,6.344827586206897,37.77173913043478,2.293103448275862,2.6724137931034484,85.80645161290322,1.1551724137931034,4.0,5.155172413793103,7.310344827586207,2.9310344827586206,2.4941176470588236,1.1724137931034482,0.39655172413793105,0.5493348115299335,0.5792620078334364,116.46826722338204,108.18872651356992,8.279540709812125,1.8275862068965518,385,13.146294363256787,0.8380660442116432,0.7619047619047619,0.543976898499547,0.8331248830115237,0.7422693305404411
28,Paul George,LAC,2023,54,57.407407407407405,34.666666666666664,23.796296296296298,0.6864316239316239,8.185185185185185,17.87037037037037,45.803108808290155,2.8703703703703702,7.685185185185185,37.34939759036144,4.555555555555555,5.185185185185185,87.85714285714286,0.7407407407407407,5.296296296296297,6.037037037037037,5.166666666666667,3.185185185185185,1.622093023255814,1.4074074074074074,0.3333333333333333,0.5383419689119171,0.5904245543098695,117.05693703308432,113.25939167556034,3.797545357523987,2.8333333333333335,136,13.213127001067237,0.8983519638618787,0.6984126984126984,0.6633545648070999,0.6831072685126649,0.7400446021203193
29,Domantas Sabonis,SAC,2023,68,61.76470588235294,34.705882352941174,19.205882352941178,0.5533898305084746,7.264705882352941,11.867647058823529,61.21437422552665,0.39705882352941174,1.1176470588235294,35.526315789473685,4.279411764705882,5.573529411764706,76.78100263852242,3.176470588235294,9.323529411764707,12.5,7.161764705882353,2.9411764705882355,2.435,0.8235294117647058,0.5294117647058824,0.6288723667905824,0.6705964508708512,120.00732120186204,115.50584003385529,4.501481168006748,3.6323529411764706,210,16.531612357173085,0.8997852835338254,0.9206349206349206,0.5037125417303441,0.7066688215149527,0.7392344785916175
30,Desmond Bane,MEM,2023,48,62.5,31.1875,21.166666666666668,0.678690714762859,7.583333333333333,16.125,47.02842377260982,2.8333333333333335,6.958333333333333,40.7185628742515,3.1666666666666665,3.5625,88.88888888888889,0.7291666666666666,4.354166666666667,5.083333333333333,4.270833333333333,2.125,2.0098039215686274,0.9375,0.3958333333333333,0.5581395348837209,0.598181903819886,116.13673333333332,106.9208,9.215933333333325,2.5,289,13.1138,0.7711896342163693,0.6031746031746031,0.6540659467844566,0.8644670368009656,0.7368299381453082
31,Bam Adebayo,MIA,2023,67,52.23880597014925,35.059701492537314,21.044776119402986,0.6002554278416348,8.298507462686567,15.298507462686567,54.243902439024396,0.014925373134328358,0.1791044776119403,8.333333333333332,4.432835820895522,5.537313432835821,80.05390835579514,2.4477611940298507,6.895522388059701,9.343283582089553,3.253731343283582,2.582089552238806,1.260115606936416,1.208955223880597,0.835820895522388,0.5429268292682927,0.5933144819228439,112.850170212766,110.60876595744682,2.241404255319182,2.8805970149253732,127,14.636382978723404,0.9127172498277314,0.9047619047619048,0.559948394979632,0.6310214099547772,0.7348119445278434
32,Anthony Davis,LAL,2023,45,48.888888888888886,33.644444444444446,26.066666666666666,0.7747688243064729,9.71111111111111,17.266666666666666,56.24195624195624,0.4,1.511111111111111,26.47058823529412,6.2444444444444445,7.777777777777778,80.28571428571428,3.4,9.133333333333333,12.533333333333333,2.5555555555555554,2.2888888888888888,1.116504854368932,1.0,2.0444444444444443,0.574002574002574,0.6299677765843179,112.96250825082507,109.38250825082508,3.579999999999984,2.6666666666666665,117,19.121716171617166,0.8609900977464717,0.5555555555555555,0.7693538077361554,0.6758257715418143,0.7335505601051362
33,Zion Williamson,NOP,2023,29,58.620689655172406,33.03448275862069,26.0,0.7870563674321504,9.827586206896552,16.17241379310345,60.76759061833689,0.2413793103448276,0.6551724137931034,36.84210526315789,6.103448275862069,8.551724137931034,71.37096774193549,2.0,4.9655172413793105,6.9655172413793105,4.586206896551724,3.413793103448276,1.3434343434343434,1.103448275862069,0.5517241379310345,0.6151385927505331,0.6521137480107936,116.38016701461379,108.52515657620039,7.855010438413402,2.2413793103448274,149,17.32369519832985,0.8386962106191371,0.30158730158730157,0.7840981087016948,0.8189153594417868,0.7293710986841669
34,Evan Mobley,CLE,2023,71,60.56338028169014,34.29577464788732,16.154929577464788,0.471047227926078,6.577464788732394,11.971830985915492,54.94117647058824,0.28169014084507044,1.3380281690140845,21.052631578947366,2.7183098591549295,3.9859154929577465,68.19787985865725,2.3380281690140845,6.591549295774648,8.929577464788732,2.732394366197183,1.9577464788732395,1.39568345323741,0.7746478873239436,1.408450704225352,0.5611764705882353,0.5884948487460493,114.93802874743331,109.08275154004112,5.8552772073921915,2.859154929577465,267,12.208911704312113,0.8847959897814264,0.9682539682539683,0.4049064498743109,0.7519819547030371,0.7280307278584303
35,Jamal Murray,DEN,2023,57,66.66666666666666,32.94736842105263,20.035087719298247,0.6080937167199149,7.298245614035087,16.228070175438596,44.972972972972975,2.56140350877193,6.614035087719298,38.726790450928384,2.8771929824561404,3.491228070175439,82.41206030150754,0.7719298245614035,3.2280701754385963,4.0,6.035087719298246,2.210526315789474,2.7301587301587302,1.0526315789473684,0.21052631578947367,0.5286486486486487,0.563917199968397,119.37481402763018,113.19782146652493,6.176992561105251,1.5263157894736843,250,11.980499468650374,0.8355122119286424,0.7460317460317459,0.5693538627036632,0.7627501430027083,0.7264150853369836
36,Kawhi Leonard,LAC,2023,42,64.28571428571429,33.5,23.785714285714285,0.7100213219616205,8.523809523809524,16.642857142857142,51.21602288984263,1.9285714285714286,4.595238095238095,41.968911917098445,4.809523809523809,5.476190476190476,87.82608695652175,1.1666666666666667,5.190476190476191,6.357142857142857,3.880952380952381,1.6428571428571428,2.36231884057971,1.4285714285714286,0.5476190476190477,0.5701001430615165,0.624218945263684,118.00120738636362,112.03785511363638,5.963352272727235,1.5952380952380953,169,16.244460227272725,0.8557107036214684,0.5079365079365079,0.6916607610810832,0.7555993532530142,0.7248030681404896
37,Michael Porter Jr.,DEN,2023,54,66.66666666666666,28.962962962962962,17.037037037037038,0.5882352941176471,6.277777777777778,12.796296296296296,49.05933429811867,2.925925925925926,7.111111111111111,41.14583333333333,1.5555555555555556,1.9259259259259258,80.76923076923077,0.9259259259259259,4.388888888888889,5.314814814814815,1.037037037037037,1.0925925925925926,0.9491525423728814,0.6481481481481481,0.5,0.6049204052098408,0.6243552853032195,123.63684546615582,111.98039591315455,11.656449553001266,2.0555555555555554,393,9.933652618135374,0.6898835804643169,0.6984126984126984,0.5455249689570492,0.946153962521102,0.7224396610620821
38,Jaren Jackson Jr.,MEM,2023,53,62.264150943396224,28.11320754716981,17.471698113207548,0.6214765100671141,6.2075471698113205,12.584905660377359,49.32533733133433,1.5471698113207548,4.547169811320755,34.024896265560166,3.509433962264151,4.490566037735849,78.15126050420169,1.6415094339622642,4.981132075471698,6.622641509433962,0.8867924528301887,1.5660377358490567,0.5662650602409639,1.0377358490566038,3.0943396226415096,0.5547226386806596,0.5999585341833825,116.05797587131364,104.7707104557641,11.287265415549541,3.509433962264151,347,12.058847184986595,0.6588253160424307,0.6825396825396824,0.5854123970137795,0.9337969386381897,0.7188386923406556
