,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Joel Embiid,PHI,2024,25,80.0,34.16,34.96,1.0234192037470726,11.76,21.76,54.04411764705882,1.12,3.2,35.0,10.32,11.56,89.27335640138409,2.8,8.92,11.72,6.0,3.84,1.5625,1.16,1.96,0.5661764705882353,0.6511115084331606,122.65163934426232,109.05187353629978,13.599765807962541,2.84,244,22.830913348946133,0.867128712871287,0.6249999999999999,1.0,0.933685645237094,0.882684996340166
1,Shai Gilgeous-Alexander,OKC,2024,29,72.41379310344827,34.6551724137931,31.448275862068964,0.9074626865671642,11.379310344827585,20.75862068965517,54.81727574750831,1.0689655172413792,3.413793103448276,31.313131313131315,7.620689655172414,8.344827586206897,91.32231404958677,0.8620689655172413,4.862068965517241,5.724137931034483,6.344827586206897,2.0,3.1724137931034484,2.7241379310344827,0.8275862068965517,0.5739202657807309,0.6436314363143631,121.66610337972169,108.26172962226643,13.40437375745526,2.3448275862068964,291,20.85487077534791,0.8849009900990099,0.7916666666666666,0.8766532709093106,0.9284495995229907,0.8793427411812149
2,Giannis Antetokounmpo,MIL,2024,31,74.19354838709677,34.83870967741935,30.93548387096774,0.887962962962963,11.483870967741936,18.903225806451612,60.75085324232082,0.3548387096774194,1.6451612903225807,21.568627450980394,7.612903225806452,11.290322580645162,67.42857142857143,2.6774193548387095,8.419354838709678,11.096774193548388,5.548387096774194,3.7419354838709675,1.4827586206896552,1.3225806451612903,1.1935483870967742,0.6168941979522184,0.647972972972973,121.67045244690672,113.5529085872576,8.117543859649118,2.870967741935484,186,19.033425669436745,0.8914883423826254,0.8749999999999999,0.8559107789541669,0.7867750382717389,0.8497201410910412
3,Tyrese Maxey,PHI,2024,31,70.96774193548387,37.29032258064516,26.096774193548388,0.6998269896193772,9.03225806451613,19.741935483870968,45.751633986928105,3.161290322580645,8.258064516129032,38.28125,4.870967741935484,5.580645161290323,87.28323699421965,0.5483870967741935,3.225806451612903,3.774193548387097,6.483870967741935,1.5161290322580645,4.276595744680851,0.7741935483870968,0.5483870967741935,0.5375816993464052,0.5878335174097541,122.91306228373702,110.76487889273356,12.148183391003457,2.064516129032258,295,13.238148788927335,0.9794793995528586,0.8749999999999999,0.6557844083059349,0.8947866630458854,0.8485723810684689
4,Nikola Jokic,DEN,2024,33,66.66666666666666,33.515151515151516,26.12121212121212,0.779385171790235,10.06060606060606,18.12121212121212,55.51839464882943,1.121212121212121,3.3636363636363638,33.33333333333333,4.878787878787879,5.96969696969697,81.7258883248731,3.121212121212121,9.181818181818182,12.303030303030303,9.151515151515152,2.727272727272727,3.3555555555555556,1.1515151515151516,0.8484848484848485,0.5861204013377926,0.6294911491499678,123.38164556962028,111.55144665461121,11.830198915009063,2.606060606060606,285,21.239421338155523,0.8439843984398441,0.9583333333333334,0.7404130413645763,0.8862654297185357,0.8457928320172228
5,Luka Doncic,DAL,2024,30,63.33333333333333,37.0,33.9,0.9162162162162162,11.6,23.733333333333334,48.87640449438202,4.033333333333333,10.5,38.41269841269842,6.666666666666667,8.466666666666667,78.74015748031496,0.8,7.6,8.4,9.266666666666667,4.0,2.316666666666667,1.3666666666666667,0.6333333333333333,0.5737359550561798,0.617291444109935,119.5582882882883,116.8636936936937,2.694594594594591,1.7333333333333334,74,19.991171171171167,0.9690594059405941,0.8333333333333334,0.8859646858816466,0.6414527992995308,0.8323527346955598
6,Jayson Tatum,BOS,2024,29,79.3103448275862,36.96551724137931,27.0,0.730410447761194,9.241379310344827,19.655172413793103,47.01754385964912,2.9310344827586206,8.620689655172415,34.0,5.586206896551724,6.931034482758621,80.59701492537313,0.8620689655172413,7.586206896551724,8.448275862068966,4.448275862068965,2.8620689655172415,1.5542168674698795,1.0689655172413792,0.4827586206896552,0.5447368421052632,0.5945872061235647,119.67085661080075,109.95037243947857,9.720484171322184,2.103448275862069,228,15.257262569832406,0.9678217821782178,0.7916666666666666,0.6883170301698895,0.8297300547481463,0.8225251680084572
7,Anthony Edwards,MIN,2024,28,78.57142857142857,34.642857142857146,26.035714285714285,0.7515463917525773,8.964285714285714,19.678571428571427,45.5535390199637,2.5357142857142856,6.75,37.56613756613756,5.571428571428571,6.642857142857143,83.87096774193549,0.6071428571428571,4.785714285714286,5.392857142857143,5.178571428571429,3.2857142857142856,1.576086956521739,1.3928571428571428,0.6071428571428571,0.5199637023593466,0.5759749699766133,116.64886597938144,106.4860824742268,10.162783505154636,1.8571428571428572,209,14.797422680412371,0.8844589816124471,0.7499999999999999,0.7108000231140141,0.8415826328098003,0.802004255780926
8,Damian Lillard,MIL,2024,30,80.0,35.2,25.866666666666667,0.7348484848484849,7.533333333333333,17.166666666666668,43.883495145631066,3.2666666666666666,8.733333333333333,37.404580152671755,7.533333333333333,8.166666666666666,92.24489795918367,0.5666666666666667,3.8333333333333335,4.4,6.833333333333333,2.8,2.4404761904761907,1.0,0.2,0.5339805825242718,0.6229929351316635,121.71590909090908,114.8057765151515,6.910132575757572,1.6333333333333333,164,14.17386363636364,0.9044554455445546,0.8333333333333334,0.6930379149602732,0.7544192660600909,0.7921156810605691
9,Kevin Durant,PHX,2024,27,48.148148148148145,37.03703703703704,29.814814814814813,0.805,10.296296296296296,19.666666666666668,52.35404896421846,2.185185185185185,4.555555555555555,47.96747967479675,7.037037037037037,8.074074074074074,87.1559633027523,0.4074074074074074,5.888888888888889,6.296296296296297,6.074074074074074,3.5185185185185186,1.7263157894736842,0.8148148148148148,1.1481481481481481,0.5790960451977402,0.6420276909334525,119.19120879120878,115.16323676323675,4.027972027972027,1.8148148148148149,91,16.87112887112887,0.9703887055372205,0.7083333333333334,0.7676603695246004,0.6771841669636309,0.7891149190304174
10,Jaylen Brown,BOS,2024,29,79.3103448275862,34.0,22.93103448275862,0.6744421906693712,8.89655172413793,18.379310344827587,48.405253283302066,2.2413793103448274,6.379310344827586,35.13513513513514,2.896551724137931,3.9310344827586206,73.68421052631578,0.9310344827586207,4.137931034482759,5.068965517241379,3.689655172413793,2.5517241379310347,1.445945945945946,1.103448275862069,0.6206896551724138,0.5450281425891182,0.5701694217710406,119.12258064516126,109.09556451612902,10.027016129032248,2.8275862068965516,207,11.01280241935484,0.8613861386138615,0.7916666666666666,0.6287817697716126,0.8379443876201158,0.7786162557215558
11,Kawhi Leonard,LAC,2024,27,62.96296296296296,34.55555555555556,24.37037037037037,0.7052518756698821,9.037037037037036,17.333333333333332,52.13675213675214,2.3333333333333335,5.444444444444445,42.857142857142854,3.962962962962963,4.518518518518518,87.70491803278688,1.0740740740740742,4.851851851851852,5.925925925925926,3.5185185185185186,1.4814814814814814,2.375,1.5185185185185186,0.6666666666666666,0.5886752136752137,0.6306548075448551,118.57326203208554,108.70566844919787,9.867593582887665,1.4814814814814814,204,15.656470588235294,0.8813256325632564,0.7083333333333334,0.661555036523246,0.8336722397138698,0.7783488929494369
12,De'Aaron Fox,SAC,2024,24,62.5,35.333333333333336,30.208333333333332,0.8549528301886793,10.583333333333334,21.708333333333332,48.75239923224568,3.5833333333333335,8.875,40.375586854460096,5.458333333333333,7.541666666666667,72.37569060773481,0.9583333333333334,3.625,4.583333333333333,6.208333333333333,2.625,2.365079365079365,1.75,0.375,0.5700575815738963,0.6035229088971764,119.6550058892815,115.28256772673733,4.372438162544171,2.6666666666666665,93,14.569375736160191,0.9092409240924093,0.5833333333333334,0.820796824140916,0.6864150462286654,0.768829361125254
13,Paul George,LAC,2024,29,58.620689655172406,34.55172413793103,22.862068965517242,0.6616766467065869,8.03448275862069,17.862068965517242,44.98069498069498,3.2758620689655173,8.206896551724139,39.91596638655462,3.5172413793103448,3.793103448275862,92.72727272727272,0.6896551724137931,4.862068965517241,5.551724137931035,4.0344827586206895,2.2413793103448274,1.8,1.5862068965517242,0.3448275862068966,0.5415057915057915,0.5852754237288136,119.76238805970152,111.80348258706466,7.958905472636857,2.9655172413793105,168,12.41512437810945,0.8811881188118811,0.7916666666666666,0.615202644327289,0.7825239039791649,0.7649229156812699
