,Name,Team,Season,GP,Win%,Mins,Points,PPM,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,AST/TO,STL,BLK,EFG%,TS%,OFFRTG,DEFRTG,NETRTG,PF,Plusminus,PIE,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Shai Gilgeous-Alexander,OKC,2024,40,70.0,34.45,31.025,0.9005805515239478,11.05,20.025,55.181023720349565,1.125,3.475,32.37410071942446,7.8,8.75,89.14285714285714,0.825,4.875,5.7,6.275,2.0,3.1375,2.225,0.8,0.579900124843945,0.6497382198952879,122.57121102248007,112.20536620739666,10.365844815083406,2.625,318,19.691660623640317,0.8924235678242802,0.9090909090909092,0.8629860413199325,0.8216518825119525,0.8672821151776328
1,Joel Embiid,PHI,2024,30,80.0,34.06666666666667,35.1,1.0303326810176126,11.7,21.733333333333334,53.83435582822086,1.2,3.3,36.36363636363637,10.5,11.866666666666667,88.48314606741573,2.566666666666667,8.833333333333334,11.4,5.933333333333334,3.7333333333333334,1.5892857142857142,1.2,1.8666666666666667,0.5659509202453987,0.651093193510091,121.98406647116326,109.52717497556208,12.456891495601184,2.933333333333333,266,22.958748778103615,0.8783714257445336,0.6060606060606062,1.0,0.8697271925435411,0.8648874487568474
2,Giannis Antetokounmpo,MIL,2024,39,69.23076923076923,35.205128205128204,31.17948717948718,0.8856518572469045,11.58974358974359,19.05128205128205,60.83445491251682,0.41025641025641024,1.7435897435897436,23.52941176470588,7.589743589743589,11.205128205128204,67.7345537757437,2.6923076923076925,8.717948717948717,11.41025641025641,5.948717948717949,3.641025641025641,1.6338028169014085,1.3076923076923077,1.1025641025641026,0.6191117092866757,0.6500727054999572,121.790261627907,114.73815406976742,7.052107558139582,2.948717948717949,199,19.298183139534885,0.9201048778074601,0.8787878787878789,0.8472218337589149,0.7454656608101238,0.8443938769781254
3,Tyrese Maxey,PHI,2024,39,69.23076923076923,37.38461538461539,26.205128205128204,0.700960219478738,8.948717948717949,19.794871794871796,45.20725388601036,3.2051282051282053,8.307692307692308,38.58024691358025,5.102564102564102,5.923076923076923,86.14718614718615,0.5897435897435898,3.076923076923077,3.6666666666666665,6.615384615384615,1.6153846153846154,4.095238095238095,1.0512820512820513,0.5641025641025641,0.5330310880829016,0.5849091158829725,122.97135023989034,111.75921864290609,11.21213159698425,2.128205128205128,341,13.276422206991088,1.0,0.8787878787878789,0.6521935708358225,0.8411088844978881,0.8389691834012162
4,Jayson Tatum,BOS,2024,39,76.92307692307693,35.8974358974359,26.923076923076923,0.75,9.153846153846153,19.384615384615383,47.22222222222222,3.076923076923077,8.384615384615385,36.69724770642202,5.538461538461538,6.82051282051282,81.203007518797,0.8974358974358975,7.461538461538462,8.35897435897436,4.435897435897436,2.6153846153846154,1.696078431372549,0.9743589743589743,0.48717948717948717,0.5515873015873016,0.6013470173187941,120.3940841054882,109.6968638631504,10.697220242337806,2.1025641025641026,319,15.68795438346401,0.9454833283862669,0.8787878787878789,0.7039779576373343,0.8292705438027471,0.8349136926350003
5,Nikola Jokic,DEN,2024,42,66.66666666666666,33.45238095238095,25.714285714285715,0.7686832740213523,10.047619047619047,17.238095238095237,58.28729281767956,1.0238095238095237,2.9285714285714284,34.959349593495936,4.595238095238095,5.595238095238095,82.12765957446808,2.9761904761904763,8.952380952380953,11.928571428571429,9.119047619047619,2.9523809523809526,3.088709677419355,1.1428571428571428,0.9047619047619048,0.6125690607734806,0.6526468455402465,123.74914651493602,112.67759601706969,11.071550497866326,2.642857142857143,331,21.10184921763869,0.8558530862627032,0.9696969696969697,0.7237068772686297,0.8378767806966463,0.8328532271434541
6,Luka Doncic,DAL,2024,35,60.0,36.74285714285714,33.57142857142857,0.9136858475894246,11.428571428571429,23.542857142857144,48.54368932038835,3.914285714285714,10.4,37.637362637362635,6.8,8.742857142857142,77.77777777777779,0.6857142857142857,7.571428571428571,8.257142857142858,9.17142857142857,3.942857142857143,2.3260869565217392,1.4,0.6,0.5685679611650486,0.6128473671033965,118.93063763608087,117.2755832037325,1.6550544323483791,1.7142857142857142,56,19.832192846034218,0.9764745791459948,0.7575757575757576,0.876824800657543,0.621381868374118,0.8137862807427808
7,Anthony Edwards,MIN,2024,38,73.68421052631578,34.71052631578947,26.07894736842105,0.7513267626990144,9.026315789473685,19.42105263157895,46.476964769647694,2.4473684210526314,6.447368421052632,37.95918367346939,5.578947368421052,6.578947368421052,84.8,0.6842105263157895,4.684210526315789,5.368421052631579,5.026315789473684,3.4210526315789473,1.4692307692307693,1.2894736842105263,0.5789473684210527,0.5277777777777778,0.5843160377358491,117.75662376987133,108.01975775927326,9.736866010598064,1.868421052631579,274,14.739439818319452,0.9019738794894627,0.8484848484848486,0.7053789751800167,0.8071910140336632,0.812048043455708
8,Jalen Brunson,NYK,2024,40,60.0,35.9,26.25,0.7311977715877437,9.225,19.55,47.18670076726343,2.8,6.575,42.585551330798474,5.0,6.05,82.64462809917356,0.625,3.275,3.9,6.475,2.425,2.670103092783505,0.975,0.2,0.5434782608695652,0.5908968125337655,120.05682451253479,114.79791086350977,5.258913649025018,2.1,171,13.730640668523675,0.9455773226476698,0.9090909090909092,0.684123426102298,0.7042382917940995,0.799613032951432
9,Paul George,LAC,2024,38,63.1578947368421,34.76315789473684,23.94736842105263,0.6888720666161998,8.394736842105264,17.92105263157895,46.84287812041116,3.6578947368421053,8.68421052631579,42.12121212121212,3.5,3.8421052631578947,91.0958904109589,0.6052631578947368,4.921052631578948,5.526315789473684,3.710526315789474,2.1052631578947367,1.7625,1.631578947368421,0.34210526315789475,0.5704845814977973,0.6105415705007783,123.01728301886793,112.74656603773586,10.270716981132068,2.9473684210526314,280,12.7937358490566,0.9039032353814189,0.8484848484848486,0.6394288810901563,0.8194647959430809,0.7976451406220793
10,Julius Randle,NYK,2024,42,59.523809523809526,35.642857142857146,24.238095238095237,0.6800267201068805,8.69047619047619,18.452380952380953,47.096774193548384,1.5952380952380953,5.380952380952381,29.646017699115045,5.261904761904762,6.809523809523809,77.27272727272727,2.0,7.095238095238095,9.095238095238095,4.785714285714286,3.380952380952381,1.4154929577464788,0.5714285714285714,0.2857142857142857,0.5141935483870967,0.5650281959060433,118.95963975983992,113.56430953969311,5.395330220146803,2.738095238095238,178,13.158772515010007,0.9361510410041132,0.9696969696969697,0.6300884876348185,0.7073746488210512,0.7928226127263619
11,Jaylen Brown,BOS,2024,39,74.35897435897436,33.51282051282051,23.05128205128205,0.6878347360367253,8.846153846153847,18.0,49.14529914529914,2.1794871794871793,6.051282051282051,36.016949152542374,3.1794871794871793,4.358974358974359,72.94117647058823,0.9230769230769231,4.230769230769231,5.153846153846154,3.4615384615384617,2.5384615384615383,1.3636363636363635,1.0769230769230769,0.6153846153846154,0.551994301994302,0.5786560247167869,120.18872810357956,110.00495049504947,10.183777608530093,2.641025641025641,278,11.19268849961919,0.858068665281488,0.8787878787878789,0.6383334942960565,0.8174659705076024,0.7890266295403657
12,Kevin Durant,PHX,2024,34,52.94117647058824,36.88235294117647,28.852941176470587,0.7822966507177034,10.117647058823529,19.264705882352942,52.519083969465655,2.2058823529411766,4.735294117647059,46.58385093167702,6.411764705882353,7.264705882352941,88.25910931174089,0.47058823529411764,5.764705882352941,6.235294117647059,5.676470588235294,3.264705882352941,1.7387387387387387,0.8823529411764706,1.1470588235294117,0.582442748091603,0.6422847265870522,118.78694267515925,114.81377388535033,3.9731687898089234,1.7941176470588236,115,16.40374203821656,0.9815881829134148,0.7272727272727273,0.738082152953497,0.674677697425623,0.7864268692664221
13,Kawhi Leonard,LAC,2024,36,66.66666666666666,34.583333333333336,23.77777777777778,0.6875502008032128,8.86111111111111,17.02777777777778,52.039151712887445,2.3055555555555554,5.222222222222222,44.148936170212764,3.75,4.277777777777778,87.66233766233766,1.0277777777777777,5.055555555555555,6.083333333333333,3.611111111111111,1.5833333333333333,2.280701754385965,1.6944444444444444,0.8333333333333334,0.5880913539967374,0.6287090898407662,120.53782051282052,110.30248397435896,10.235336538461553,1.5833333333333333,272,15.563301282051285,0.8973112694172356,0.7878787878787878,0.6380330344972105,0.8186513632415121,0.7851954606917417
14,Donovan Mitchell,CLE,2024,30,60.0,35.63333333333333,28.166666666666668,0.7904583723105706,9.766666666666667,21.033333333333335,46.43423137876387,3.2,9.0,35.55555555555556,5.433333333333334,6.2,87.63440860215054,1.1,4.333333333333333,5.433333333333334,5.8,2.7333333333333334,2.1219512195121952,1.9666666666666666,0.43333333333333335,0.5404120443740095,0.5926996240390551,115.59953227315246,107.8532273152479,7.746304957904556,2.066666666666667,188,16.57380729653882,0.9358019194617591,0.6060606060606062,0.7467006611001238,0.7614259717528521,0.7802267803942678
15,Damian Lillard,MIL,2024,38,73.68421052631578,35.21052631578947,24.973684210526315,0.7092675635276532,7.394736842105263,17.31578947368421,42.70516717325228,3.0,8.526315789473685,35.18518518518518,7.184210526315789,7.815789473684211,91.91919191919192,0.5526315789473685,3.736842105263158,4.2894736842105265,6.7631578947368425,2.473684210526316,2.734042553191489,1.0526315789473684,0.15789473684210525,0.513677811550152,0.6016381802505452,120.8854368932039,115.25578790141897,5.629648991784933,1.631578947368421,160,13.471396564600447,0.9203027604630454,0.8484848484848486,0.6609658514812415,0.7127618779526049,0.7785051530213016
16,De'Aaron Fox,SAC,2024,35,57.14285714285714,35.6,27.885714285714286,0.78330658105939,9.885714285714286,21.114285714285714,46.820027063599454,3.257142857142857,8.2,39.721254355400696,4.857142857142857,6.771428571428571,71.72995780590718,0.9142857142857143,3.257142857142857,4.171428571428572,5.771428571428571,2.5714285714285716,2.2444444444444445,1.6,0.37142857142857144,0.5453315290933695,0.5786927236505076,118.03910256410252,115.1585737179487,2.8805288461538225,2.5428571428571427,93,12.79102564102564,0.9345799940635204,0.7575757575757576,0.7391486060024418,0.6495567833238348,0.7716477650434934
17,Devin Booker,PHX,2024,32,62.5,35.9375,27.03125,0.7521739130434782,9.34375,19.125,48.8562091503268,2.125,5.59375,37.988826815642454,6.21875,6.96875,89.23766816143498,0.71875,4.09375,4.8125,7.71875,2.8125,2.7444444444444445,0.8125,0.34375,0.5441176470588235,0.6090519912127528,120.68057241977452,114.60676496097138,6.073807458803145,3.15625,159,14.958456201214219,0.9469519887206885,0.6666666666666667,0.7062735379339777,0.7229735371202368,0.7713754060840147
18,Karl-Anthony Towns,MIN,2024,40,72.5,32.825,21.625,0.6587966488956588,7.75,15.125,51.2396694214876,2.05,4.725,43.386243386243386,4.075,4.575,89.07103825136612,1.5,7.3,8.8,3.05,2.75,1.1090909090909091,0.775,0.525,0.5801652892561984,0.630907923911775,116.18417047184172,108.53272450532724,7.651445966514487,3.35,217,14.425799086757989,0.8328547046601367,0.9090909090909092,0.607670234377162,0.7592450661504807,0.7622693181105986
19,Anthony Davis,LAL,2024,41,51.21951219512195,36.09756097560975,25.195121951219512,0.697972972972973,9.512195121951219,17.073170731707318,55.714285714285715,0.34146341463414637,1.0731707317073171,31.818181818181817,5.829268292682927,7.195121951219512,81.01694915254237,3.1463414634146343,9.0,12.146341463414634,3.7560975609756095,2.2439024390243905,1.673913043478261,1.2439024390243902,2.4878048780487805,0.5671428571428572,0.6224391419619185,114.66619433198377,115.04581646423752,-0.3796221322537434,2.5853658536585367,-11,16.9974358974359,0.952819465861622,0.9393939393939394,0.649039137294691,0.5746025651817888,0.760781691854105
20,Trae Young,ATL,2024,38,42.10526315789473,36.44736842105263,27.210526315789473,0.7465703971119133,8.368421052631579,19.86842105263158,42.11920529801325,3.289473684210526,9.157894736842104,35.91954022988506,7.184210526315789,8.368421052631579,85.84905660377359,0.5263157894736842,2.526315789473684,3.0526315789473686,10.947368421052632,4.315789473684211,2.5365853658536586,1.4210526315789473,0.23684210526315788,0.5039735099337749,0.5777052697447816,116.1511879049676,118.06321094312453,-1.9120230381569314,2.0,-72,13.92519798416127,0.965642623924013,0.8484848484848486,0.7003564103823408,0.5393710950618864,0.7538280193408269
21,LeBron James,LAL,2024,39,48.717948717948715,34.38461538461539,24.692307692307693,0.7181208053691275,9.282051282051283,17.846153846153847,52.01149425287356,2.128205128205128,5.435897435897436,39.15094339622642,4.0,5.461538461538462,73.23943661971832,0.9487179487179487,6.333333333333333,7.282051282051282,7.487179487179487,3.358974358974359,2.2290076335877864,1.358974358974359,0.5897435897435898,0.5797413793103449,0.6097097705515879,113.72928464977645,112.9511922503726,0.778092399403846,1.0512820512820513,20,16.93129657228018,0.8900267141585041,0.8787878787878789,0.6703145821462873,0.6012196108728646,0.7466344524977809
22,Tyrese Haliburton,IND,2024,34,58.82352941176471,33.5,23.558823529411764,0.7032484635645303,8.352941176470589,16.852941176470587,49.56369982547993,3.3529411764705883,8.382352941176471,40.0,3.5,4.0588235294117645,86.23188405797102,0.6176470588235294,3.5294117647058822,4.147058823529412,12.588235294117647,2.4705882352941178,5.095238095238095,1.088235294117647,0.6470588235294118,0.5951134380453752,0.6319825790569967,125.31912280701756,118.69228070175436,6.626842105263208,1.0588235294117647,170,17.518508771929827,0.8575986939744731,0.7272727272727273,0.6546098809329602,0.7356883714347888,0.7456646500652517
