,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8545454545454543,0.8787878787878789,0.9999999999999999,1.0,0.9395151515151514
1,Russell Westbrook,0.8439911308203989,0.9393939393939394,0.788573554878136,0.8688252993760845,0.8512202125124356
2,Kevin Durant,0.916604278074866,0.7272727272727273,0.812075728110817,0.8477791940660768,0.8371144774034064
3,LeBron James,0.9170270270270267,0.8181818181818183,0.7736336279651991,0.798188250442991,0.827729612012802
4,Klay Thompson,0.8154545454545452,0.8787878787878789,0.6592642255344587,0.9041627846304099,0.8071220329807369
5,Kawhi Leonard,0.8245454545454542,0.8787878787878789,0.6291182920580407,0.8839130823008108,0.7956255507116985
6,Paul George,0.9120681818181817,0.9090909090909092,0.7169285048069368,0.6241132509103118,0.7771155992806947
7,James Harden,0.9814855875831483,0.9393939393939394,0.8002477171133925,0.44115417198025525,0.7737036810083749
8,Draymond Green,0.8766136363636361,0.9090909090909092,0.375524752575631,0.9710253600712703,0.7687805768079329
9,Isaiah Thomas,0.7990243902439023,0.9393939393939394,0.7156381450337903,0.620507685368686,0.7492890447465753
10,Kyle Lowry,0.9368863636363634,0.9090909090909092,0.5777032417899556,0.6157941015040487,0.7429567984289522
11,DeMar DeRozan,0.9466363636363635,0.9090909090909092,0.6414575006870192,0.5332748126374521,0.7404476150874324
12,DeMarcus Cousins,0.8254261363636362,0.6666666666666667,0.8639166068498924,0.5652078611282795,0.7375165848751365
13,Jimmy Butler,1.0,0.8787878787878789,0.6056923793763125,0.4981758641252104,0.7305766611079239
14,Damian Lillard,0.9326515151515149,0.7878787878787878,0.7284257586977865,0.4580600380395362,0.7198265518090599
15,Chris Paul,0.7860779220779219,0.7575757575757576,0.5602586412867455,0.7724435081557782,0.714727119906524
16,Blake Griffin,0.8839999999999997,0.6060606060606062,0.7086061975254342,0.6074154322754668,0.7123393536279173
17,CJ McCollum,0.8941463414634143,0.9393939393939394,0.589583959469323,0.512038105213108,0.7104888730439269
18,Reggie Jackson,0.745431818181818,0.9090909090909092,0.6558690866713827,0.610168710241103,0.7098590428679146
19,LaMarcus Aldridge,0.703492822966507,0.8484848484848486,0.5280119327605481,0.8132396143877707,0.7091205163486266
20,Carmelo Anthony,0.8602392344497605,0.8484848484848486,0.6598580004367371,0.5127599602681739,0.7058119193180502
21,Serge Ibaka,0.789512195121951,0.9393939393939394,0.36193238571839736,0.8213070492120291,0.7040825370312451
22,JJ Redick,0.6174999999999998,0.7878787878787878,0.59459487440892,0.8378449161616657,0.7005665750421463
