,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8440287315494515,1.0,1.0000000000000002,0.9968841637963894,0.955720755871259
1,Russell Westbrook,0.8358873741303294,0.8461538461538461,0.795263665650687,0.80033430339392,0.8163788051324085
2,LeBron James,0.9312376667455995,0.7692307692307693,0.7275267467784988,0.7521396907044295,0.7979580526000172
3,Paul George,0.9122661614965666,0.7692307692307693,0.7889381745953885,0.6313411011329924,0.7761482236173539
4,James Harden,1.0,1.0,0.7633053023571019,0.399724439153685,0.7670432780538358
5,Kyle Lowry,0.8905201673375958,1.0,0.6016586734617861,0.6666562360959019,0.7658757630691873
6,Klay Thompson,0.7397979319599022,0.9230769230769232,0.5549820960911703,0.9048947709091374,0.7645505113516174
7,Draymond Green,0.8230325992580314,1.0,0.3142739111606674,1.0,0.7598836453998712
8,Kevin Durant,0.869723998210856,0.3846153846153847,0.8211682673712574,0.7946991646075788,0.7552844865310028
9,Kawhi Leonard,0.8178192738931549,0.8461538461538461,0.6074537271966356,0.7746611067099483,0.7519303779529786
10,Blake Griffin,0.8495504416650521,0.9230769230769232,0.7083027028138444,0.5936806382414416,0.7511512618315197
11,Damian Lillard,0.9220143657747257,1.0,0.666803881136695,0.4973670052875161,0.7456548951953706
12,Isaiah Thomas,0.7288226809893872,0.9230769230769232,0.6734844782353662,0.661775369910124,0.7268106629168999
13,DeMar DeRozan,0.9070171284237116,1.0,0.5706210087280551,0.5368856529038201,0.7257091215654716
14,Reggie Jackson,0.7195516615360329,1.0,0.6123084542474203,0.6357622827525766,0.7126549009258617
15,Brandon Knight,0.9010182334833057,1.0,0.5726623550635513,0.48186589833037413,0.7092937721808293
16,Eric Bledsoe,0.8683651576145064,0.9230769230769232,0.6092825687335683,0.5155909784145181,0.7070924651332806
17,Andre Drummond,0.8425290078143501,1.0,0.4876493062308449,0.6113250832992597,0.7053851122608732
18,CJ McCollum,0.8650248638408715,1.0,0.5281003139667841,0.5314627773483316,0.7006769808517499
19,Kevin Love,0.80796394649106,0.8461538461538461,0.514495251925534,0.6544083413470412,0.6898435165162631
20,Paul Millsap,0.8230325992580314,1.0,0.5081653946474826,0.5499688931621507,0.6885914502338333
21,Marcus Morris Sr.,0.908516852158813,1.0,0.3278283381587682,0.6276430519715688,0.68381006077048
22,Carmelo Anthony,0.8150567957577193,0.9230769230769232,0.6145147468340307,0.43939393015471917,0.6725030822221262
23,Andre Iguodala,0.6085721051385271,1.0,0.19065950610413826,0.9988421023066776,0.6654638502712338
24,Jimmy Butler,0.9367748046412503,0.6923076923076924,0.5459999245999697,0.490026825931117,0.6633272020870697
25,Kentavious Caldwell-Pope,0.929512984450233,1.0,0.27416661300614664,0.5835064241717911,0.6624334426865075
26,Gordon Hayward,0.8691491041124004,0.7692307692307693,0.5019262278674427,0.5504763008720671,0.6617549480668586
27,LaMarcus Aldridge,0.6782021356968078,0.8461538461538461,0.4805238401834533,0.7115555894461176,0.66017708696456
28,Tony Parker,0.5860762491120057,1.0,0.42232058567685127,0.764863148766096,0.6585573620894619
29,Nicolas Batum,0.8457427015324244,0.8461538461538461,0.4343883674973531,0.5804892795871818,0.6574880483137716
30,Dirk Nowitzki,0.6974648210736301,0.9230769230769232,0.561708951512392,0.5555890996476932,0.6574166917460764
