,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8730781438456165,1.0,0.9999999999999999,0.8294733134900318,0.9172101556250888
1,Russell Westbrook,0.8786897733764996,0.8000000000000003,0.8555904644055353,0.7047141745451218,0.810853444764392
2,Damian Lillard,0.9516409572779787,1.0,0.6932126190040073,0.528260282598968,0.7698500240551989
3,LeBron James,0.9038278423157493,0.6000000000000001,0.7629105762324031,0.7427060326342916,0.7696287055791136
4,Kyle Lowry,0.880010156795531,1.0,0.5527653901828484,0.6679695080040594,0.7497073736367789
5,DeMar DeRozan,0.8938741826953596,1.0,0.5703691047287285,0.5607272348279569,0.7286167953601524
6,Paul George,0.8878308893544087,0.6000000000000001,0.7129630240177592,0.6433852810210144,0.723629875772769
7,Draymond Green,0.8130006982796927,1.0,0.3034911718315185,0.8458289637267574,0.7111792987515679
8,James Harden,1.0,0.8000000000000003,0.7395403058155245,0.31286576320381443,0.7032530225437161
9,Harrison Barnes,0.7321272138640258,1.0,0.4124105137930869,0.7834264867100611,0.7016167063321967
10,CJ McCollum,0.8545927759791785,1.0,0.5653190890899658,0.5077191040347544,0.7015239530672517
11,Carmelo Anthony,0.8341268329841935,0.8000000000000003,0.6692720222929895,0.5281863131155221,0.697457871869303
12,Klay Thompson,0.7549038278423157,0.8000000000000003,0.49353873484130806,0.7798893516930927,0.6965523828348528
13,Eric Bledsoe,0.8345077128166063,0.6000000000000001,0.6930829014223471,0.6024931610177939,0.6918733174464613
14,Kevin Love,0.8451723481241666,0.6000000000000001,0.5073454101091809,0.7411320575536031,0.6817325320607013
15,Blake Griffin,0.8265092363359359,0.6000000000000001,0.7582413799149872,0.4820262885467979,0.674252905168699
16,Paul Millsap,0.8430394210626546,1.0,0.49254160865181207,0.4862115288115438,0.6720655954564062
17,Isaiah Thomas,0.7038659302989905,0.6000000000000001,0.7099077643620978,0.6391850440090947,0.6704068489298676
18,Reggie Jackson,0.7518567891830126,0.6000000000000001,0.6450258111613555,0.6518955684242499,0.6692432569739319
19,Andre Iguodala,0.660496413381578,1.0,0.24434270361248583,0.9030870224679234,0.6682061088169198
20,Brandon Knight,0.8611693010855073,0.6000000000000001,0.6194579537902367,0.5618439281498844,0.6674878126087997
21,Kawhi Leonard,0.8407287500793499,0.40000000000000036,0.6166976039138509,0.67851823258043,0.6605045765963273
22,Al Horford,0.759855265663683,1.0,0.494354319034347,0.5194005410925309,0.6586548183450395
23,Andre Drummond,0.9224909541039801,0.6000000000000001,0.4696794164896938,0.6176049793769219,0.6583874724084825
24,Marcus Morris Sr.,0.9491525423728813,0.6000000000000001,0.34160896483619696,0.6766071380818657,0.6465842729393128
25,Al-Farouq Aminu,0.7968260013965593,1.0,0.3225366628833176,0.5866147021616758,0.6398303669928989
26,Evan Fournier,0.9784802894686724,0.6000000000000001,0.47087644359790015,0.45350382285877455,0.6286295213992216
27,Brook Lopez,0.829175395162826,0.8000000000000003,0.5679341121808854,0.36745556230794435,0.623137277719711
28,Eric Gordon,0.9034469624833366,0.8000000000000003,0.483160414471842,0.3753431581922597,0.622409565616037
29,Serge Ibaka,0.8044182060559892,0.8000000000000003,0.33455832323832113,0.6062529245571965,0.6177555313220027
30,Jimmy Butler,0.9187138957658858,0.40000000000000036,0.5607006201500137,0.4989161322590479,0.6166353637420271
31,Kentavious Caldwell-Pope,0.9571510188535517,0.6000000000000001,0.2927537954975364,0.6084641508606681,0.6162460286506055
32,Ryan Anderson,0.7796610169491525,0.8000000000000003,0.5832407316516317,0.36361565401558915,0.612547343728224
33,Nicolas Batum,0.8478385069510568,0.6000000000000001,0.4530953081819791,0.5306184168773779,0.6087820379095652
34,Kristaps Porzingis,0.5568463149876213,0.8000000000000003,0.4751871354813133,0.6798321557990513,0.6084692604112562
35,Jonas Valanciunas,0.5989335364692439,0.8000000000000003,0.4244127268768859,0.6796667793942774,0.6060052968960801
36,Danilo Gallinari,0.829175395162826,0.8000000000000003,0.5076729166068659,0.3547790741375897,0.6028362890775267
37,Andrew Wiggins,0.8465054275376118,0.40000000000000036,0.6220059095957586,0.4504394493203395,0.6001079688962827
38,Marc Gasol,0.8143210816987239,0.8000000000000003,0.42856964508093265,0.4372262427619435,0.5996325565224121
39,Dirk Nowitzki,0.6692058655494191,0.6000000000000001,0.608757539913251,0.5151857124020448,0.5980931711390123
40,Chris Bosh,0.7858503142258617,0.40000000000000036,0.5334267608930078,0.5612270163318198,0.5894069721204419
41,Kemba Walker,0.7785183774519138,0.6000000000000001,0.48753629960500156,0.4778850523689192,0.584396558023524
42,Anthony Davis,0.8228735652083585,0.20000000000000018,0.7030499111397437,0.4505633485676042,0.5831221662682049
