,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8524305555555556,0.8823529411764706,0.9999999999999999,1.0,0.9395147399237471
1,Russell Westbrook,0.8452690972222223,0.9705882352941178,0.7709659835164241,0.8457953084394032,0.8454121838114199
2,Kevin Durant,0.9099568318318318,0.7647058823529411,0.8170851402903493,0.8320464040083878,0.8384560686112437
3,LeBron James,0.9111111111111112,0.8529411764705883,0.7570100781873969,0.7581803903396112,0.8160559004502569
4,Klay Thompson,0.8116319444444444,0.8823529411764706,0.6558753163350731,0.8900237017263245,0.8017676865249104
5,Kawhi Leonard,0.8142361111111112,0.8823529411764706,0.6326715744883177,0.8765755416396293,0.7922910668756554
6,James Harden,0.977114898989899,0.9705882352941178,0.8040321346129399,0.4470906958927189,0.7803398935331263
7,Paul George,0.9134837962962963,0.911764705882353,0.7068583140363275,0.609626241470888,0.771115701055899
8,Draymond Green,0.8719618055555556,0.911764705882353,0.3735203220181146,0.9519096701508329,0.7620485601705749
9,DeMarcus Cousins,0.8363715277777779,0.6764705882352942,0.862777793372144,0.599518765263324,0.751413597777177
10,Kyle Lowry,0.9439897486772488,0.911764705882353,0.5776994410365041,0.6347891713979771,0.7506609869800197
11,DeMar DeRozan,0.9490740740740737,0.911764705882353,0.6571983562842495,0.5377362055000082,0.7471902467844904
12,Isaiah Thomas,0.8086442183462532,0.9411764705882353,0.7054647334398214,0.5978238740929812,0.7431154208500628
13,Jimmy Butler,1.0,0.8823529411764706,0.6013342479514957,0.48506349952355265,0.726302275008006
14,Damian Lillard,0.9347130847953218,0.7941176470588236,0.711685211613079,0.47175038098806,0.7205807936400541
15,CJ McCollum,0.8988614341085273,0.9411764705882353,0.5986872390261903,0.532395006148144,0.7202951083807885
16,Chris Paul,0.8012621996997,0.7647058823529411,0.5765855096641612,0.745562131721822,0.7171922096904171
17,Carmelo Anthony,0.8835286458333336,0.8529411764705883,0.6498350161523145,0.5363332086025792,0.716800923098037
