,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.8856677966101695,0.8333333333333334,0.9999999999999998,0.998665513516136,0.9403061046518215
1,Russell Westbrook,0.8703050847457626,0.9166666666666666,0.8189452911803672,0.81627279585948,0.8486206161469947
2,Kevin Durant,0.9207301173402868,0.6666666666666666,0.8192200940737582,0.7880334662578826,0.8136221236186865
3,LeBron James,0.9250029222676798,0.7916666666666666,0.7796490347733214,0.7326423625368659,0.8090052522825063
4,Kawhi Leonard,0.8373231273920175,0.8749999999999999,0.6540823948200073,0.8218346113866056,0.7882268371849521
5,James Harden,1.0,0.9583333333333334,0.8229294618899852,0.4353951584861283,0.7866920193380182
6,Klay Thompson,0.7856077481840192,0.7499999999999999,0.6412857267074923,0.9145997328360995,0.775465609484185
7,Draymond Green,0.8844745762711864,0.8333333333333334,0.392144497548259,0.9999999999999999,0.7711589755464122
8,Paul George,0.9166915254237288,0.8333333333333334,0.7319459704457044,0.5821263069142797,0.7583959251081334
9,Kyle Lowry,0.9172881355932204,0.9166666666666666,0.6064206013091866,0.6132250269849677,0.7460298976153193
10,Blake Griffin,0.8880542372881354,0.8333333333333334,0.7141766376488303,0.5771308680214309,0.7440890184567538
11,DeMar DeRozan,0.9474915254237287,0.9166666666666666,0.649511986681212,0.5151387347932337,0.7391295920533252
12,Isaiah Thomas,0.7969075997813014,0.8749999999999999,0.6807446274735951,0.6336570509434661,0.7320227490985443
13,Damian Lillard,0.9422840444184687,0.7916666666666666,0.7257487627080035,0.4683449819481751,0.7252501512924434
14,Reggie Jackson,0.7640338983050848,0.9166666666666666,0.6795031637823916,0.5988275383936907,0.7197081471339248
15,CJ McCollum,0.8993898305084745,0.9166666666666666,0.5984458220034679,0.4979924877169594,0.7067554990303776
16,Andre Drummond,0.8960338983050847,0.9166666666666666,0.5124944806515906,0.5756747016365561,0.7035198574317827
17,LaMarcus Aldridge,0.6952914160743574,0.8749999999999999,0.5168450642228491,0.7626614942680643,0.694027102920667
18,Carmelo Anthony,0.8604177145981412,0.8749999999999999,0.6830201290633107,0.42952846929582444,0.6935172904397751
19,Serge Ibaka,0.7897627118644067,0.9166666666666666,0.3795188718074185,0.7778055492402058,0.6931892519938486
20,Anthony Davis,0.9287941888619854,0.7499999999999999,0.6943909425391052,0.41766369641784906,0.6917862570762715
21,Kevin Love,0.7985627118644066,0.8333333333333334,0.5117965721236465,0.6786952382485858,0.6911201753558645
22,Chris Bosh,0.8315494805904865,0.8749999999999999,0.564982032891496,0.5665168766344733,0.6907568019157467
23,Paul Millsap,0.8325343968095712,0.9999999999999999,0.5529458216224065,0.5016806457099134,0.6902597738528263
24,Chris Paul,0.7949830508474577,0.7083333333333334,0.5640109569187928,0.6776618242069922,0.6837442065658859
25,DeMarcus Cousins,0.7986145910095798,0.5416666666666666,0.8266831830050339,0.5055113792286675,0.6824502143193799
26,Jimmy Butler,0.9854868497954413,0.7916666666666666,0.5610090641777067,0.4359864024533681,0.6824159114053803
27,Brandon Knight,0.9197288135593221,0.9583333333333334,0.560207994432869,0.39835062942268407,0.680915003413807
28,Marcus Morris Sr.,0.9542033898305083,0.9166666666666666,0.35126021172044175,0.5930947940747404,0.6796820867824839
29,Eric Bledsoe,0.859262985237835,0.8749999999999999,0.6222819032283007,0.4195471392590127,0.6735122810501663
30,John Wall,0.8978468731735826,0.7916666666666666,0.5665989577326882,0.48332593133875623,0.6727548071581991
31,Andrew Wiggins,0.8856677966101695,0.8333333333333334,0.6173111538700266,0.39936840928111034,0.6669866818002302
32,Tony Parker,0.6007118644067796,0.9166666666666666,0.45156896792728085,0.7885042161186198,0.6636018384859959
33,Kentavious Caldwell-Pope,0.9832881355932203,0.9166666666666666,0.30688874817074585,0.5504228086102797,0.6635502477108317
34,Gordon Hayward,0.8990812390414961,0.7916666666666666,0.5446169012650859,0.47047099450528995,0.663402075855971
35,Kemba Walker,0.8976000000000001,0.8333333333333334,0.5261596631700908,0.4636826924430418,0.6628381223123219
