,Name,S_Mins,S_GP,S_PPM,S_NETRTG,SIM
0,Stephen Curry,0.843698018501766,0.8974358974358974,1.0,1.0,0.9395728715599145
1,Kevin Durant,0.9235734353486129,0.8205128205128205,0.833200097542617,0.7798137425816847,0.8414014070579099
2,Russell Westbrook,0.8615955326596161,1.0,0.747016680788426,0.7955283949319187,0.8341524693324224
3,Klay Thompson,0.8012081594537019,0.8974358974358974,0.6917161866312116,0.9051314738555347,0.8155357929603477
4,LeBron James,0.9157790293868739,0.8974358974358974,0.7405107568061344,0.7345064213530662,0.8135152008439138
5,James Harden,0.9636842626273379,1.0,0.8175120829017228,0.4551209107483047,0.7874416363305333
6,Kawhi Leonard,0.7951381795896928,0.8974358974358974,0.6306283673336321,0.8298705681339645,0.7758959201012019
7,Draymond Green,0.8549527728329491,0.9230769230769231,0.370955282002069,0.9705779234008718,0.763662956250015
8,DeMarcus Cousins,0.8534668923454054,0.7179487179487178,0.8780887249333105,0.5769929365497762,0.7610075526104687
9,Paul George,0.9057759503252669,0.9487179487179487,0.6803607138445962,0.5718487408077989,0.7571777325905774
10,Kyle Lowry,0.9458037512142048,0.9487179487179487,0.568071694670877,0.6232051200029894,0.7513592190439746
11,Isaiah Thomas,0.790273269257509,1.0,0.6962287723455982,0.6086400476027523,0.7481478814956308
12,DeMar DeRozan,0.9283370744626682,0.9487179487179487,0.6694054207057656,0.5139513561484277,0.7442932501549879
13,Jimmy Butler,1.0,0.8974358974358974,0.5949952558942333,0.47700082589650056,0.724782499175344
14,Damian Lillard,0.9161848710638281,0.7948717948717947,0.7057642430865281,0.5062121272011105,0.7234920583300043
15,Chris Paul,0.7963280335971266,0.8205128205128205,0.5852520014354075,0.7185147396942497,0.7199109943502369
16,CJ McCollum,0.8839274423400552,0.9230769230769231,0.6091644965231744,0.5376503841435497,0.7175309722112457
17,Kevin Love,0.8007181350375971,0.9230769230769231,0.46320802451266657,0.7065916802976921,0.7007684910653733
18,LaMarcus Aldridge,0.690515332211425,0.846153846153846,0.5578994613273389,0.7632134835983317,0.6995185884185429
19,Gordon Hayward,0.9091874106283016,0.9230769230769231,0.5518402643208422,0.5008976731542507,0.6983769141964704
20,Reggie Jackson,0.7413126331455921,0.9743589743589742,0.6337528695446606,0.5555757330173452,0.6981310413745121
21,Carmelo Anthony,0.8680285211233354,0.846153846153846,0.6310270307474728,0.5072505761575853,0.6980372569166208
22,Serge Ibaka,0.8014610752813689,1.0,0.327120355626704,0.7714560428187173,0.6938437635206233
23,Kemba Walker,0.9084444703845294,0.9230769230769231,0.5651566019841983,0.470572362188118,0.6934359649260143
24,Andrew Wiggins,0.8918026089240381,0.9743589743589742,0.5986899796960425,0.4165176226421625,0.691553739570555
25,Chris Bosh,0.8318919076662681,0.9743589743589742,0.5711996582267926,0.4976297237446104,0.6898033230517159
26,Anthony Davis,0.8991046501771107,0.7692307692307692,0.6811147125342418,0.4373817819019666,0.6884887288404506
27,John Wall,0.914261534420872,0.8974358974358974,0.5527534418492102,0.4653453226213622,0.6859172062683752
28,Andre Drummond,0.8375976887384364,0.9743589743589742,0.4922431387384058,0.5564906694439591,0.6857981640788537
29,JJ Redick,0.6255328255561716,0.846153846153846,0.5809957766691178,0.7426582899798585,0.682139069612484
30,Blake Griffin,0.8822929738037568,0.46153846153846145,0.702384422973684,0.5917063132706679,0.681913978783903
31,Dirk Nowitzki,0.7350486778381029,0.8717948717948718,0.5785663161024801,0.6139896710647195,0.680362785605963
32,Paul Millsap,0.7869588817229405,0.9743589743589742,0.540379353038436,0.5344736722711019,0.6789735448932706
33,Khris Middleton,0.9203315142848807,1.0,0.4615711170502847,0.43865736994585,0.6717225336898826
34,Brook Lopez,0.8375976887384364,0.9743589743589742,0.6132637449600145,0.38141154989550524,0.6707518778695485
35,Kentavious Caldwell-Pope,0.9545662007178921,0.9743589743589742,0.3320044648811002,0.5373237479549002,0.6684198425417308
36,Jae Crowder,0.7797847011101404,1.0,0.3988510197864074,0.6110986889307182,0.6631427440685891
37,Marc Gasol,0.8832148261878658,0.9487179487179487,0.4441225495579663,0.48901902354502236,0.6620909926744161
38,Marcus Morris Sr.,0.9232426270768035,0.9487179487179487,0.30839601014786827,0.5743375625505992,0.6592018371425785
39,Pau Gasol,0.7745860195066621,0.8717948717948718,0.5060260658701325,0.5552834773014788,0.6548370854582731
40,Avery Bradley,0.8032699732662052,0.8717948717948718,0.409651492099486,0.6185684304843664,0.6536108415244198
41,Danilo Gallinari,0.8652188562014342,0.8205128205128205,0.5640869875327676,0.40243460648284957,0.6452190406950281
42,Monta Ellis,0.8351814651211409,0.9487179487179487,0.37097975253828414,0.5457364077416802,0.6441499672751024
43,Al Horford,0.756010613309438,1.0,0.4436776881594006,0.5217836306871606,0.6441430211167531
44,Dwyane Wade,0.71319345142557,0.8974358974358974,0.6376157334098125,0.42857144734567304,0.6433378657006502
45,DeAndre Jordan,0.8315580587737474,0.8974358974358974,0.2805401464777695,0.6638596768579943,0.6423852002640704
46,Ryan Anderson,0.7590811796366388,0.8717948717948718,0.5387869193714552,0.47734268631757865,0.6379464890951326
47,Rudy Gay,0.8606198519017212,0.7948717948717947,0.5179864988511362,0.4385015602676569,0.6369155480545559
48,Brandon Knight,0.9305204090566102,0.7692307692307692,0.5338023892682211,0.36317135009726764,0.635575614900561
49,Tony Parker,0.5890792242617615,0.846153846153846,0.4132085792788673,0.7729094287822387,0.633711947611916
50,Greg Monroe,0.7209202880381731,0.9487179487179487,0.5379150818318881,0.4470420201286771,0.6313410017547769
51,Karl-Anthony Towns,0.6986731074371562,1.0,0.549859976382771,0.4114550831766094,0.6270300398140359
52,Giannis Antetokounmpo,0.8708425968221942,0.9487179487179487,0.4198606586149129,0.3925734145308571,0.6250504680128782
53,Rodney Hood,0.7373744038186063,0.8717948717948718,0.4197966197646326,0.5402806145021971,0.6163035264466001
54,Nikola Vucevic,0.7626300652068885,0.846153846153846,0.5152868183708703,0.42834558539985434,0.6145251051474869
55,Wesley Matthews,0.8178057606443518,0.9230769230769231,0.29753120723422716,0.5413699077478179,0.6134244393570394
56,Eric Bledsoe,0.8536106872312967,0.4871794871794871,0.6091288381797202,0.44425254914342566,0.6111640761356019
57,Will Barton,0.6621449207692534,0.9743589743589742,0.5267812997573138,0.42229210457347577,0.609224997922076
58,Kristaps Porzingis,0.6329027927743895,0.9743589743589742,0.4657071775906923,0.5095604728411759,0.6083766707949725
59,JR Smith,0.7209533688653542,0.8205128205128205,0.3495135781768988,0.6261087241459716,0.6075981771986713
60,Tobias Harris,0.8133481191817202,0.9230769230769231,0.35684245638849904,0.45888232572782944,0.6057329831689825
61,Manu Ginobili,0.3406307919817088,0.7948717948717947,0.48399190888531535,0.8782274614843824,0.6051138080083209
62,George Hill,0.8965574264841785,0.7692307692307692,0.29412887103906266,0.5239811219120334,0.6041721753325616
63,Andre Iguodala,0.6127542533632944,0.9230769230769231,0.1659233633113526,0.8383294367089063,0.6023746554994479
64,Trevor Ariza,0.8647001488312371,0.9743589743589742,0.27355643023149395,0.44524148348916753,0.6015095248461758
65,Nicolas Batum,0.87664662795109,0.7179487179487178,0.35974230528914725,0.49721064553925615,0.6009800878884974
66,Patty Mills,0.35412007625590897,0.9487179487179487,0.331224562024032,0.9096517468855876,0.6004791220762002
67,Dennis Schroder,0.3817756477791748,0.9487179487179487,0.4965872061070024,0.7163237460140646,0.6003928985106954
68,Mike Conley,0.7519777995101398,0.7948717948717947,0.42951195612128396,0.48307728745254713,0.594458339812218
69,Arron Afflalo,0.82827603477751,0.7948717948717947,0.365350635191284,0.46593863282257203,0.5930661887641097
70,Jamal Crawford,0.5491646333147322,0.9487179487179487,0.48495420205824097,0.5325069957221157,0.5925826511932613
71,Jeff Teague,0.6476724448205757,0.9230769230769231,0.502894956398825,0.4239355831969481,0.590544356303576
