,Date,Team,Name
0,01/09/2023,SAC,Trey Lyles
1,01/09/2023,SAC,Malik Monk
2,01/09/2023,SAC,De'Aaron Fox
3,01/09/2023,SAC,Kevin Huerter
4,01/09/2023,SAC,KZ Okpala
5,01/09/2023,SAC,Keegan Murray
6,01/09/2023,SAC,Terence Davis
7,01/09/2023,SAC,PJ Dozier
8,01/09/2023,SAC,Domantas Sabonis
9,01/09/2023,SAC,Harrison Barnes
10,01/09/2023,SAC,Chimezie Metu
11,01/09/2023,SAC,Richaun Holmes
12,01/09/2023,SAC,Davion Mitchell
13,01/09/2023,SAC,Matthew Dellavedova
14,01/09/2023,SAC,Alex Len
15,01/09/2023,SAC,Keon Ellis
16,01/09/2023,SAC,Neemias Queta
17,01/09/2023,CHI,Ayo Dosunmu
18,01/09/2023,CHI,Coby White
19,01/09/2023,CHI,Patrick Williams
20,01/09/2023,CHI,Alex Caruso
21,01/09/2023,CHI,Nikola Vucevic
22,01/09/2023,CHI,DeMar DeRozan
23,01/09/2023,CHI,Andre Drummond
24,01/09/2023,CHI,Zach LaVine
25,01/09/2023,CHI,Derrick Jones Jr.
26,01/09/2023,CHI,Goran Dragic
27,01/09/2023,CHI,Malcolm Hill
28,01/09/2023,CHI,Dalen Terry
29,01/09/2023,CHI,Lonzo Ball
30,01/09/2023,CHI,Tony Bradley
32,01/09/2023,CHI,Javonte Green
33,01/09/2023,CHI,Carlik Jones
34,01/09/2023,CHI,Marko Simonovic
35,01/09/2023,NOP,Jaxson Hayes
36,01/09/2023,NOP,Naji Marshall
37,01/09/2023,NOP,Devonte' Graham
38,01/09/2023,NOP,Jose Alvarado
39,01/09/2023,NOP,Herbert Jones
40,01/09/2023,NOP,Larry Nance Jr.
41,01/09/2023,NOP,Jonas Valanciunas
42,01/09/2023,NOP,Dyson Daniels
43,01/09/2023,NOP,Kira Lewis Jr.
44,01/09/2023,NOP,Trey Murphy III
45,01/09/2023,NOP,Dereon Seabron
46,01/09/2023,NOP,CJ McCollum
47,01/09/2023,NOP,Garrett Temple
48,01/09/2023,NOP,Willy Hernangomez
49,01/09/2023,NOP,Brandon Ingram
50,01/09/2023,NOP,E.J. Liddell
52,01/09/2023,NOP,Zion Williamson
53,01/09/2023,SAS,Jakob Poeltl
54,01/09/2023,SAS,Zach Collins
55,01/09/2023,SAS,Josh Richardson
56,01/09/2023,SAS,Tre Jones
57,01/09/2023,SAS,Romeo Langford
58,01/09/2023,SAS,Malaki Branham
59,01/09/2023,SAS,Doug McDermott
60,01/09/2023,SAS,Stanley Johnson
61,01/09/2023,SAS,Jeremy Sochan
62,01/09/2023,SAS,Keita Bates-Diop
63,01/09/2023,SAS,Gorgui Dieng
64,01/09/2023,SAS,Isaiah Roby
65,01/09/2023,SAS,Blake Wesley
66,01/09/2023,SAS,Dominick Barlow
67,01/09/2023,SAS,Keldon Johnson
70,01/09/2023,SAS,Devin Vassell
71,01/09/2023,MEM,Dillon Brooks
72,01/09/2023,MEM,Kennedy Chandler
73,01/09/2023,MEM,Santi Aldama
74,01/09/2023,MEM,John Konchar
75,01/09/2023,MEM,Desmond Bane
76,01/09/2023,MEM,Tyus Jones
77,01/09/2023,MEM,Ziaire Williams
78,01/09/2023,MEM,Xavier Tillman
79,01/09/2023,MEM,Jaren Jackson Jr.
80,01/09/2023,MEM,Steven Adams
81,01/09/2023,MEM,Jake LaRavia
82,01/09/2023,MEM,David Roddy
85,01/09/2023,MEM,Brandon Clarke
86,01/09/2023,MEM,Danny Green
88,01/09/2023,MEM,Kenneth Lofton Jr.
89,01/09/2023,MEM,Ja Morant
90,01/09/2023,MEM,Vince Williams Jr.
91,01/09/2023,NYK,Miles McBride
92,01/09/2023,NYK,Evan Fournier
93,01/09/2023,NYK,Immanuel Quickley
94,01/09/2023,NYK,Quentin Grimes
95,01/09/2023,NYK,Mitchell Robinson
96,01/09/2023,NYK,Julius Randle
97,01/09/2023,NYK,Isaiah Hartenstein
98,01/09/2023,NYK,Jalen Brunson
99,01/09/2023,NYK,Obi Toppin
100,01/09/2023,NYK,Ryan Arcidiacono
101,01/09/2023,NYK,Svi Mykhailiuk
102,01/09/2023,NYK,Cam Reddish
103,01/09/2023,NYK,Derrick Rose
104,01/09/2023,NYK,Jericho Sims
105,01/09/2023,NYK,RJ Barrett
106,01/09/2023,NYK,DaQuan Jeffries
107,01/09/2023,NYK,Trevor Keels
108,01/09/2023,ORL,Cole Anthony
109,01/09/2023,ORL,Jalen Suggs
110,01/09/2023,ORL,Wendell Carter Jr.
111,01/09/2023,ORL,Markelle Fultz
112,01/09/2023,ORL,Moritz Wagner
113,01/09/2023,ORL,Caleb Houstan
114,01/09/2023,ORL,Franz Wagner
115,01/09/2023,ORL,Paolo Banchero
116,01/09/2023,ORL,Gary Harris
117,01/09/2023,ORL,Terrence Ross
118,01/09/2023,ORL,Mo Bamba
119,01/09/2023,ORL,Bol Bol
120,01/09/2023,ORL,R.J. Hampton
121,01/09/2023,ORL,Kevon Harris
122,01/09/2023,ORL,Jonathan Isaac
123,01/09/2023,ORL,Chuma Okeke
124,01/09/2023,ORL,Admiral Schofield
125,01/09/2023,DEN,Bruce Brown
126,01/09/2023,DEN,Michael Porter Jr.
127,01/09/2023,DEN,Aaron Gordon
128,01/09/2023,DEN,Vlatko Cancar
129,01/09/2023,DEN,Kentavious Caldwell-Pope
130,01/09/2023,DEN,Christian Braun
131,01/09/2023,DEN,Bones Hyland
132,01/09/2023,DEN,Ish Smith
133,01/09/2023,DEN,Zeke Nnaji
134,01/09/2023,DEN,Jamal Murray
135,01/09/2023,DEN,Nikola Jokic
136,01/09/2023,DEN,Davon Reed
137,01/09/2023,DEN,DeAndre Jordan
138,01/09/2023,DEN,Collin Gillespie
139,01/09/2023,DEN,Jeff Green
140,01/09/2023,DEN,Peyton Watson
141,01/09/2023,DEN,Jack White
142,01/09/2023,LAL,Dennis Schroder
143,01/09/2023,LAL,Juan Toscano-Anderson
144,01/09/2023,LAL,Thomas Bryant
145,01/09/2023,LAL,Kendrick Nunn
146,01/09/2023,LAL,Patrick Beverley
147,01/09/2023,LAL,Cole Swider
148,01/09/2023,LAL,Damian Jones
149,01/09/2023,LAL,Wenyen Gabriel
150,01/09/2023,LAL,Russell Westbrook
151,01/09/2023,LAL,Sterling Brown
152,01/09/2023,LAL,Max Christie
153,01/09/2023,LAL,Scotty Pippen Jr.
154,01/09/2023,LAL,Troy Brown Jr.
155,01/09/2023,LAL,Anthony Davis
156,01/09/2023,LAL,LeBron James
157,01/09/2023,LAL,Austin Reaves
158,01/09/2023,LAL,Lonnie Walker IV
160,01/09/2023,BOS,Jaylen Brown
161,01/09/2023,BOS,Al Horford
162,01/09/2023,BOS,Malcolm Brogdon
163,01/09/2023,BOS,Luke Kornet
164,01/09/2023,BOS,Derrick White
165,01/09/2023,BOS,Payton Pritchard
166,01/09/2023,BOS,Grant Williams
167,01/09/2023,BOS,Robert Williams III
168,01/09/2023,BOS,Sam Hauser
169,01/09/2023,BOS,Jayson Tatum
170,01/09/2023,BOS,Blake Griffin
171,01/09/2023,BOS,Justin Jackson
172,01/09/2023,BOS,JD Davison
173,01/09/2023,BOS,Danilo Gallinari
174,01/09/2023,BOS,Mfiondu Kabengele
175,01/09/2023,BOS,Marcus Smart
176,01/09/2023,MIL,Pat Connaughton
177,01/09/2023,MIL,Jrue Holiday
178,01/09/2023,MIL,Joe Ingles
179,01/09/2023,MIL,Grayson Allen
180,01/09/2023,MIL,Jevon Carter
181,01/09/2023,MIL,Brook Lopez
182,01/09/2023,MIL,MarJon Beauchamp
183,01/09/2023,MIL,Bobby Portis
184,01/09/2023,MIL,Giannis Antetokounmpo
185,01/09/2023,MIL,Thanasis Antetokounmpo
186,01/09/2023,MIL,AJ Green
