,Date,Team,Name
0,03/12/2023,POR,Kevin Knox II
1,03/12/2023,POR,Anfernee Simons
2,03/12/2023,POR,Shaedon Sharpe
3,03/12/2023,POR,Nassir Little
4,03/12/2023,POR,Trendon Watford
5,03/12/2023,POR,Matisse Thybulle
6,03/12/2023,POR,Cam Reddish
7,03/12/2023,POR,Keon Johnson
8,03/12/2023,POR,Ryan Arcidiacono
9,03/12/2023,POR,Jusuf Nurkic
10,03/12/2023,POR,Jabari Walker
11,03/12/2023,POR,Drew Eubanks
12,03/12/2023,POR,Jerami Grant
14,03/12/2023,POR,Ibou Badji
15,03/12/2023,POR,John Butler Jr.
16,03/12/2023,POR,Damian Lillard
17,03/12/2023,POR,Justise Winslow
18,03/12/2023,CLE,Caris LeVert
19,03/12/2023,CLE,Lamar Stevens
20,03/12/2023,CLE,Darius Garland
21,03/12/2023,CLE,Cedi Osman
22,03/12/2023,CLE,Ricky Rubio
23,03/12/2023,CLE,Evan Mobley
24,03/12/2023,CLE,Isaac Okoro
25,03/12/2023,CLE,Donovan Mitchell
26,03/12/2023,CLE,Robin Lopez
27,03/12/2023,CLE,Danny Green
28,03/12/2023,CLE,Sam Merrill
29,03/12/2023,CLE,Isaiah Mobley
30,03/12/2023,CLE,Raul Neto
31,03/12/2023,CLE,Dean Wade
32,03/12/2023,CLE,Dylan Windler
33,03/12/2023,CLE,Jarrett Allen
34,03/12/2023,CLE,Mamadi Diakite
36,03/12/2023,NOP,Trey Murphy III
37,03/12/2023,NOP,CJ McCollum
38,03/12/2023,NOP,Dyson Daniels
39,03/12/2023,NOP,Larry Nance Jr.
40,03/12/2023,NOP,Garrett Temple
41,03/12/2023,NOP,Willy Hernangomez
42,03/12/2023,NOP,Kira Lewis Jr.
43,03/12/2023,NOP,Herbert Jones
44,03/12/2023,NOP,Josh Richardson
45,03/12/2023,NOP,Jonas Valanciunas
46,03/12/2023,NOP,Naji Marshall
47,03/12/2023,NOP,Jaxson Hayes
48,03/12/2023,NOP,Jose Alvarado
49,03/12/2023,NOP,Brandon Ingram
50,03/12/2023,NOP,E.J. Liddell
52,03/12/2023,NOP,Dereon Seabron
53,03/12/2023,NOP,Zion Williamson
54,03/12/2023,SAS,Charles Bassey
55,03/12/2023,SAS,Keita Bates-Diop
56,03/12/2023,SAS,Doug McDermott
57,03/12/2023,SAS,Zach Collins
58,03/12/2023,SAS,Devin Vassell
59,03/12/2023,SAS,Romeo Langford
60,03/12/2023,SAS,Sandro Mamukelashvili
61,03/12/2023,SAS,Malaki Branham
62,03/12/2023,SAS,Devonte' Graham
63,03/12/2023,SAS,Blake Wesley
64,03/12/2023,SAS,Julian Champagnie
65,03/12/2023,SAS,Gorgui Dieng
66,03/12/2023,SAS,Dominick Barlow
67,03/12/2023,SAS,Khem Birch
68,03/12/2023,SAS,Keldon Johnson
69,03/12/2023,SAS,Tre Jones
70,03/12/2023,SAS,Jeremy Sochan
71,03/12/2023,OKC,Ousmane Dieng
72,03/12/2023,OKC,Luguentz Dort
73,03/12/2023,OKC,Dario Saric
74,03/12/2023,OKC,Jaylin Williams
75,03/12/2023,OKC,Lindy Waters III
76,03/12/2023,OKC,Aaron Wiggins
77,03/12/2023,OKC,Isaiah Joe
78,03/12/2023,OKC,Josh Giddey
79,03/12/2023,OKC,Jalen Williams
80,03/12/2023,OKC,Jared Butler
81,03/12/2023,OKC,Tre Mann
82,03/12/2023,OKC,Jeremiah Robinson-Earl
83,03/12/2023,OKC,Shai Gilgeous-Alexander
84,03/12/2023,OKC,Chet Holmgren
85,03/12/2023,OKC,Aleksej Pokusevski
86,03/12/2023,OKC,Olivier Sarr
87,03/12/2023,OKC,Kenrich Williams
88,03/12/2023,CHA,Terry Rozier
89,03/12/2023,CHA,JT Thor
90,03/12/2023,CHA,Bryce McGowens
91,03/12/2023,CHA,Dennis Smith Jr.
92,03/12/2023,CHA,Nick Richards
93,03/12/2023,CHA,Gordon Hayward
94,03/12/2023,CHA,Kai Jones
95,03/12/2023,CHA,Svi Mykhailiuk
96,03/12/2023,CHA,P.J. Washington
97,03/12/2023,CHA,James Bouknight
98,03/12/2023,CHA,Kelly Oubre Jr.
99,03/12/2023,CHA,Mark Williams
100,03/12/2023,CHA,LaMelo Ball
102,03/12/2023,CHA,Cody Martin
105,03/12/2023,NYK,Isaiah Hartenstein
106,03/12/2023,NYK,Miles McBride
107,03/12/2023,NYK,Julius Randle
108,03/12/2023,NYK,Immanuel Quickley
109,03/12/2023,NYK,Josh Hart
110,03/12/2023,NYK,RJ Barrett
111,03/12/2023,NYK,Quentin Grimes
112,03/12/2023,NYK,Obi Toppin
113,03/12/2023,NYK,Mitchell Robinson
114,03/12/2023,NYK,Evan Fournier
115,03/12/2023,NYK,DaQuan Jeffries
116,03/12/2023,NYK,Derrick Rose
117,03/12/2023,NYK,Jericho Sims
118,03/12/2023,NYK,Moses Brown
119,03/12/2023,NYK,Jalen Brunson
120,03/12/2023,NYK,Duane Washington Jr.
121,03/12/2023,DEN,Bruce Brown
122,03/12/2023,DEN,Nikola Jokic
123,03/12/2023,DEN,Jamal Murray
124,03/12/2023,DEN,Kentavious Caldwell-Pope
125,03/12/2023,DEN,Vlatko Cancar
126,03/12/2023,DEN,Aaron Gordon
127,03/12/2023,DEN,Jeff Green
128,03/12/2023,DEN,Reggie Jackson
129,03/12/2023,DEN,Ish Smith
130,03/12/2023,DEN,Michael Porter Jr.
131,03/12/2023,DEN,Christian Braun
132,03/12/2023,DEN,Thomas Bryant
