,Date,Team,Name
0,03/07/2023,OKC,Dario Saric
1,03/07/2023,OKC,Isaiah Joe
2,03/07/2023,OKC,Aaron Wiggins
3,03/07/2023,OKC,Ousmane Dieng
4,03/07/2023,OKC,Josh Giddey
5,03/07/2023,OKC,Shai Gilgeous-Alexander
6,03/07/2023,OKC,Lindy Waters III
7,03/07/2023,OKC,Luguentz Dort
8,03/07/2023,OKC,Jaylin Williams
9,03/07/2023,OKC,Jared Butler
10,03/07/2023,OKC,Tre Mann
11,03/07/2023,OKC,Jeremiah Robinson-Earl
12,03/07/2023,OKC,Olivier Sarr
13,03/07/2023,OKC,Chet Holmgren
14,03/07/2023,OKC,Aleksej Pokusevski
15,03/07/2023,OKC,Jalen Williams
16,03/07/2023,OKC,Kenrich Williams
17,03/07/2023,CHA,Mark Williams
18,03/07/2023,CHA,Dennis Smith Jr.
19,03/07/2023,CHA,Gordon Hayward
20,03/07/2023,CHA,Nick Richards
21,03/07/2023,CHA,Bryce McGowens
22,03/07/2023,CHA,P.J. Washington
23,03/07/2023,CHA,Terry Rozier
24,03/07/2023,CHA,Kelly Oubre Jr.
25,03/07/2023,CHA,JT Thor
26,03/07/2023,CHA,Kai Jones
27,03/07/2023,CHA,Svi Mykhailiuk
28,03/07/2023,CHA,LaMelo Ball
29,03/07/2023,CHA,James Bouknight
30,03/07/2023,CHA,Theo Maledon
31,03/07/2023,CHA,Cody Martin
32,03/07/2023,DAL,Luka Doncic
33,03/07/2023,DAL,Maxi Kleber
34,03/07/2023,DAL,Kyrie Irving
35,03/07/2023,DAL,Christian Wood
36,03/07/2023,DAL,Tim Hardaway Jr.
37,03/07/2023,DAL,Josh Green
38,03/07/2023,DAL,Reggie Bullock
39,03/07/2023,DAL,Justin Holiday
40,03/07/2023,DAL,Theo Pinson
41,03/07/2023,DAL,Frank Ntilikina
42,03/07/2023,DAL,Dwight Powell
43,03/07/2023,DAL,Davis Bertans
44,03/07/2023,DAL,Jaden Hardy
45,03/07/2023,DAL,Markieff Morris
47,03/07/2023,DAL,A.J. Lawson
48,03/07/2023,DAL,JaVale McGee
49,03/07/2023,DAL,McKinley Wright IV
50,03/07/2023,MEM,Tyus Jones
51,03/07/2023,MEM,Luke Kennard
52,03/07/2023,MEM,Jaren Jackson Jr.
53,03/07/2023,MEM,Desmond Bane
54,03/07/2023,MEM,Dillon Brooks
55,03/07/2023,MEM,Santi Aldama
56,03/07/2023,MEM,John Konchar
57,03/07/2023,MEM,Ziaire Williams
58,03/07/2023,MEM,Xavier Tillman
59,03/07/2023,MEM,David Roddy
60,03/07/2023,MEM,Kenneth Lofton Jr.
61,03/07/2023,MEM,Steven Adams
62,03/07/2023,MEM,Kennedy Chandler
63,03/07/2023,MEM,Brandon Clarke
64,03/07/2023,MEM,Jake LaRavia
65,03/07/2023,MEM,Ja Morant
66,03/07/2023,MEM,Vince Williams Jr.
67,03/07/2023,NYK,Quentin Grimes
68,03/07/2023,NYK,Miles McBride
69,03/07/2023,NYK,Josh Hart
70,03/07/2023,NYK,Immanuel Quickley
71,03/07/2023,NYK,Obi Toppin
72,03/07/2023,NYK,Mitchell Robinson
73,03/07/2023,NYK,Isaiah Hartenstein
74,03/07/2023,NYK,Julius Randle
75,03/07/2023,NYK,RJ Barrett
76,03/07/2023,NYK,Evan Fournier
77,03/07/2023,NYK,Derrick Rose
78,03/07/2023,NYK,Jericho Sims
79,03/07/2023,NYK,Jalen Brunson
80,03/07/2023,NYK,DaQuan Jeffries
81,03/07/2023,NYK,Duane Washington Jr.
82,03/07/2023,ORL,Markelle Fultz
