,Date,Team,Name
0,10/28/2022,POR,Nassir Little
1,10/28/2022,POR,Josh Hart
2,10/28/2022,POR,Keon Johnson
3,10/28/2022,POR,Drew Eubanks
4,10/28/2022,POR,Justise Winslow
5,10/28/2022,POR,Jerami Grant
6,10/28/2022,POR,Shaedon Sharpe
7,10/28/2022,POR,Anfernee Simons
8,10/28/2022,POR,Jusuf Nurkic
9,10/28/2022,POR,Greg Brown III
10,10/28/2022,POR,Jabari Walker
11,10/28/2022,POR,Damian Lillard
13,10/28/2022,POR,Gary Payton II
14,10/28/2022,POR,Olivier Sarr
15,10/28/2022,POR,Trendon Watford
16,10/28/2022,CLE,Kevin Love
17,10/28/2022,CLE,Cedi Osman
18,10/28/2022,CLE,Dean Wade
19,10/28/2022,CLE,Jarrett Allen
20,10/28/2022,CLE,Evan Mobley
21,10/28/2022,CLE,Caris LeVert
22,10/28/2022,CLE,Donovan Mitchell
23,10/28/2022,CLE,Isaac Okoro
24,10/28/2022,CLE,Raul Neto
25,10/28/2022,CLE,Robin Lopez
26,10/28/2022,CLE,Lamar Stevens
27,10/28/2022,CLE,Mamadi Diakite
28,10/28/2022,CLE,Darius Garland
29,10/28/2022,CLE,Isaiah Mobley
30,10/28/2022,CLE,Ricky Rubio
31,10/28/2022,CLE,Dylan Windler
32,10/28/2022,CHI,Goran Dragic
33,10/28/2022,CHI,Ayo Dosunmu
34,10/28/2022,CHI,Alex Caruso
35,10/28/2022,CHI,Nikola Vucevic
36,10/28/2022,CHI,Derrick Jones Jr.
37,10/28/2022,CHI,Coby White
38,10/28/2022,CHI,Javonte Green
39,10/28/2022,CHI,Patrick Williams
40,10/28/2022,CHI,DeMar DeRozan
41,10/28/2022,CHI,Andre Drummond
42,10/28/2022,CHI,Tony Bradley
43,10/28/2022,CHI,Malcolm Hill
44,10/28/2022,CHI,Dalen Terry
45,10/28/2022,CHI,Kostas Antetokounmpo
46,10/28/2022,CHI,Lonzo Ball
47,10/28/2022,CHI,Zach LaVine
48,10/28/2022,CHI,Marko Simonovic
49,10/28/2022,NOP,Larry Nance Jr.
50,10/28/2022,NOP,Willy Hernangomez
51,10/28/2022,NOP,Devonte' Graham
52,10/28/2022,NOP,Jose Alvarado
53,10/28/2022,NOP,Garrett Temple
54,10/28/2022,NOP,CJ McCollum
55,10/28/2022,NOP,Trey Murphy III
56,10/28/2022,NOP,Naji Marshall
57,10/28/2022,NOP,Jonas Valanciunas
58,10/28/2022,NOP,Jaxson Hayes
59,10/28/2022,NOP,Dereon Seabron
61,10/28/2022,NOP,Dyson Daniels
62,10/28/2022,NOP,Brandon Ingram
63,10/28/2022,NOP,Herbert Jones
64,10/28/2022,NOP,Kira Lewis Jr.
65,10/28/2022,NOP,E.J. Liddell
67,10/28/2022,NOP,Zion Williamson
68,10/28/2022,SAS,Doug McDermott
69,10/28/2022,SAS,Keita Bates-Diop
70,10/28/2022,SAS,Isaiah Roby
71,10/28/2022,SAS,Blake Wesley
72,10/28/2022,SAS,Tre Jones
73,10/28/2022,SAS,Zach Collins
74,10/28/2022,SAS,Josh Richardson
75,10/28/2022,SAS,Jeremy Sochan
76,10/28/2022,SAS,Jakob Poeltl
77,10/28/2022,SAS,Keldon Johnson
78,10/28/2022,SAS,Malaki Branham
79,10/28/2022,SAS,Gorgui Dieng
80,10/28/2022,SAS,Romeo Langford
81,10/28/2022,SAS,Dominick Barlow
82,10/28/2022,SAS,Charles Bassey
83,10/28/2022,SAS,Joshua Primo
84,10/28/2022,SAS,Devin Vassell
85,10/28/2022,TOR,Chris Boucher
86,10/28/2022,TOR,Christian Koloko
87,10/28/2022,TOR,Dalano Banton
88,10/28/2022,TOR,Precious Achiuwa
89,10/28/2022,TOR,Justin Champagnie
90,10/28/2022,TOR,Scottie Barnes
91,10/28/2022,TOR,Fred VanVleet
92,10/28/2022,TOR,Gary Trent Jr.
93,10/28/2022,TOR,O.G. Anunoby
94,10/28/2022,TOR,Juancho Hernangomez
95,10/28/2022,TOR,Thaddeus Young
96,10/28/2022,TOR,Pascal Siakam
97,10/28/2022,TOR,Malachi Flynn
98,10/28/2022,TOR,Khem Birch
99,10/28/2022,TOR,Jeff Dowtin
100,10/28/2022,TOR,Ron Harper Jr.
101,10/28/2022,TOR,Otto Porter Jr.
102,10/28/2022,ATL,Clint Capela
103,10/28/2022,ATL,Justin Holiday
104,10/28/2022,ATL,De'Andre Hunter
105,10/28/2022,ATL,Tyrese Martin
106,10/28/2022,ATL,John Collins
107,10/28/2022,ATL,Onyeka Okongwu
108,10/28/2022,ATL,AJ Griffin
109,10/28/2022,ATL,Jalen Johnson
110,10/28/2022,ATL,Aaron Holiday
111,10/28/2022,ATL,Dejounte Murray
112,10/28/2022,ATL,Trae Young
113,10/28/2022,ATL,Frank Kaminsky
114,10/28/2022,ATL,Vit Krejci
115,10/28/2022,ATL,Trent Forrest
116,10/28/2022,ATL,Bogdan Bogdanovic
117,10/28/2022,CHA,Dennis Smith Jr.
118,10/28/2022,CHA,Bryce McGowens
119,10/28/2022,CHA,Kai Jones
120,10/28/2022,CHA,James Bouknight
121,10/28/2022,CHA,Mason Plumlee
122,10/28/2022,CHA,Mark Williams
123,10/28/2022,CHA,Gordon Hayward
124,10/28/2022,CHA,Kelly Oubre Jr.
125,10/28/2022,CHA,Jalen McDaniels
126,10/28/2022,CHA,P.J. Washington
127,10/28/2022,CHA,Nick Richards
