,Date,Team,Name
0,11/12/2022,POR,Damian Lillard
1,11/12/2022,POR,Jerami Grant
2,11/12/2022,POR,Anfernee Simons
3,11/12/2022,POR,Josh Hart
4,11/12/2022,POR,Shaedon Sharpe
5,11/12/2022,POR,Drew Eubanks
6,11/12/2022,POR,Nassir Little
7,11/12/2022,POR,Trendon Watford
8,11/12/2022,POR,Jabari Walker
9,11/12/2022,POR,Greg Brown III
10,11/12/2022,POR,John Butler Jr.
11,11/12/2022,POR,Jusuf Nurkic
13,11/12/2022,POR,Keon Johnson
15,11/12/2022,POR,Gary Payton II
16,11/12/2022,POR,Olivier Sarr
18,11/12/2022,POR,Justise Winslow
19,11/12/2022,LAC,Norman Powell
20,11/12/2022,LAC,Paul George
21,11/12/2022,LAC,John Wall
22,11/12/2022,LAC,Ivica Zubac
23,11/12/2022,LAC,Reggie Jackson
24,11/12/2022,LAC,Marcus Morris Sr.
25,11/12/2022,LAC,Amir Coffey
26,11/12/2022,LAC,Moses Brown
27,11/12/2022,LAC,Luke Kennard
28,11/12/2022,LAC,Nicolas Batum
29,11/12/2022,LAC,Terance Mann
30,11/12/2022,LAC,Robert Covington
31,11/12/2022,LAC,Brandon Boston Jr.
32,11/12/2022,LAC,Moussa Diabate
33,11/12/2022,LAC,Kawhi Leonard
34,11/12/2022,LAC,Jason Preston
35,11/12/2022,NOP,Jose Alvarado
36,11/12/2022,NOP,CJ McCollum
37,11/12/2022,NOP,Larry Nance Jr.
38,11/12/2022,NOP,Zion Williamson
39,11/12/2022,NOP,Brandon Ingram
40,11/12/2022,NOP,Jonas Valanciunas
41,11/12/2022,NOP,Dyson Daniels
42,11/12/2022,NOP,Trey Murphy III
43,11/12/2022,NOP,Naji Marshall
44,11/12/2022,NOP,Devonte' Graham
45,11/12/2022,NOP,Herbert Jones
46,11/12/2022,NOP,Jaxson Hayes
47,11/12/2022,NOP,Willy Hernangomez
48,11/12/2022,NOP,Garrett Temple
49,11/12/2022,NOP,Kira Lewis Jr.
50,11/12/2022,NOP,E.J. Liddell
51,11/12/2022,NOP,Dereon Seabron
52,11/12/2022,TOR,Thaddeus Young
53,11/12/2022,TOR,Scottie Barnes
54,11/12/2022,TOR,Chris Boucher
55,11/12/2022,TOR,Dalano Banton
56,11/12/2022,TOR,O.G. Anunoby
57,11/12/2022,TOR,Malachi Flynn
58,11/12/2022,TOR,Otto Porter Jr.
59,11/12/2022,TOR,Christian Koloko
60,11/12/2022,TOR,Juancho Hernangomez
61,11/12/2022,TOR,Gary Trent Jr.
62,11/12/2022,TOR,Jeff Dowtin Jr.
63,11/12/2022,TOR,Khem Birch
64,11/12/2022,TOR,Precious Achiuwa
66,11/12/2022,TOR,Justin Champagnie
67,11/12/2022,TOR,Ron Harper Jr.
68,11/12/2022,TOR,Pascal Siakam
69,11/12/2022,TOR,Fred VanVleet
70,11/12/2022,ATL,Dejounte Murray
71,11/12/2022,ATL,Trae Young
72,11/12/2022,ATL,Clint Capela
73,11/12/2022,ATL,Justin Holiday
74,11/12/2022,ATL,De'Andre Hunter
75,11/12/2022,ATL,Aaron Holiday
76,11/12/2022,ATL,John Collins
77,11/12/2022,ATL,Jalen Johnson
78,11/12/2022,ATL,Frank Kaminsky
79,11/12/2022,ATL,AJ Griffin
80,11/12/2022,ATL,Jarrett Culver
81,11/12/2022,ATL,Trent Forrest
82,11/12/2022,ATL,Vit Krejci
83,11/12/2022,ATL,Tyrese Martin
84,11/12/2022,ATL,Bogdan Bogdanovic
85,11/12/2022,ATL,Onyeka Okongwu
86,11/12/2022,CHA,LaMelo Ball
87,11/12/2022,CHA,Kelly Oubre Jr.
88,11/12/2022,CHA,Terry Rozier
89,11/12/2022,CHA,Kai Jones
90,11/12/2022,CHA,Jalen McDaniels
91,11/12/2022,CHA,Mason Plumlee
92,11/12/2022,CHA,JT Thor
93,11/12/2022,CHA,Nick Richards
94,11/12/2022,CHA,Theo Maledon
95,11/12/2022,CHA,James Bouknight
96,11/12/2022,CHA,P.J. Washington
98,11/12/2022,CHA,Gordon Hayward
99,11/12/2022,CHA,Cody Martin
100,11/12/2022,CHA,Bryce McGowens
101,11/12/2022,CHA,Dennis Smith Jr.
102,11/12/2022,CHA,Mark Williams
103,11/12/2022,DAL,Luka Doncic
104,11/12/2022,DAL,Tim Hardaway Jr.
105,11/12/2022,DAL,Christian Wood
106,11/12/2022,DAL,Spencer Dinwiddie
107,11/12/2022,DAL,Dwight Powell
108,11/12/2022,DAL,Dorian Finney-Smith
109,11/12/2022,DAL,Josh Green
110,11/12/2022,DAL,Reggie Bullock
111,11/12/2022,DAL,Maxi Kleber
112,11/12/2022,DAL,Facundo Campazzo
113,11/12/2022,DAL,JaVale McGee
114,11/12/2022,DAL,Frank Ntilikina
115,11/12/2022,DAL,Theo Pinson
116,11/12/2022,DAL,Davis Bertans
117,11/12/2022,DAL,Tyler Dorsey
118,11/12/2022,DAL,Jaden Hardy
120,11/12/2022,DAL,McKinley Wright IV
121,11/12/2022,MIA,Bam Adebayo
122,11/12/2022,MIA,Gabe Vincent
123,11/12/2022,MIA,Max Strus
124,11/12/2022,MIA,Jimmy Butler
125,11/12/2022,MIA,Kyle Lowry
126,11/12/2022,MIA,Nikola Jovic
127,11/12/2022,MIA,Caleb Martin
128,11/12/2022,MIA,Dewayne Dedmon
129,11/12/2022,MIA,Haywood Highsmith
130,11/12/2022,MIA,Jamal Cain
131,11/12/2022,MIA,Duncan Robinson
132,11/12/2022,MIA,Udonis Haslem
