,Date,Team,Name
0,12/03/2022,POR,Trendon Watford
1,12/03/2022,POR,Anfernee Simons
2,12/03/2022,POR,Justise Winslow
3,12/03/2022,POR,Jerami Grant
4,12/03/2022,POR,Jusuf Nurkic
5,12/03/2022,POR,Shaedon Sharpe
6,12/03/2022,POR,Jabari Walker
7,12/03/2022,POR,Greg Brown III
8,12/03/2022,POR,Ibou Badji
9,12/03/2022,POR,Drew Eubanks
10,12/03/2022,POR,Keon Johnson
11,12/03/2022,POR,Damian Lillard
12,12/03/2022,POR,John Butler Jr.
14,12/03/2022,POR,Josh Hart
17,12/03/2022,POR,Nassir Little
18,12/03/2022,POR,Gary Payton II
19,12/03/2022,SAC,Alex Len
20,12/03/2022,SAC,KZ Okpala
21,12/03/2022,SAC,Richaun Holmes
22,12/03/2022,SAC,De'Aaron Fox
23,12/03/2022,SAC,Keegan Murray
24,12/03/2022,SAC,Malik Monk
25,12/03/2022,SAC,Chimezie Metu
26,12/03/2022,SAC,Harrison Barnes
27,12/03/2022,SAC,Domantas Sabonis
28,12/03/2022,SAC,Kevin Huerter
29,12/03/2022,SAC,Terence Davis
30,12/03/2022,SAC,Davion Mitchell
31,12/03/2022,SAC,Matthew Dellavedova
32,12/03/2022,SAC,Trey Lyles
33,12/03/2022,SAC,Keon Ellis
34,12/03/2022,SAC,Chima Moneke
35,12/03/2022,SAC,Neemias Queta
36,12/03/2022,LAC,Moussa Diabate
37,12/03/2022,LAC,John Wall
38,12/03/2022,LAC,Jason Preston
39,12/03/2022,LAC,Reggie Jackson
40,12/03/2022,LAC,Terance Mann
41,12/03/2022,LAC,Robert Covington
42,12/03/2022,LAC,Brandon Boston Jr.
43,12/03/2022,LAC,Ivica Zubac
44,12/03/2022,LAC,Moses Brown
45,12/03/2022,LAC,Nicolas Batum
46,12/03/2022,LAC,Marcus Morris Sr.
47,12/03/2022,LAC,Amir Coffey
48,12/03/2022,LAC,Paul George
49,12/03/2022,LAC,Luke Kennard
50,12/03/2022,LAC,Kawhi Leonard
51,12/03/2022,LAC,Norman Powell
52,12/03/2022,TOR,Juancho Hernangomez
53,12/03/2022,TOR,Pascal Siakam
54,12/03/2022,TOR,O.G. Anunoby
55,12/03/2022,TOR,Thaddeus Young
56,12/03/2022,TOR,Gary Trent Jr.
57,12/03/2022,TOR,Scottie Barnes
58,12/03/2022,TOR,Chris Boucher
59,12/03/2022,TOR,Malachi Flynn
60,12/03/2022,TOR,Dalano Banton
61,12/03/2022,TOR,Christian Koloko
62,12/03/2022,TOR,Fred VanVleet
63,12/03/2022,TOR,Khem Birch
64,12/03/2022,TOR,Precious Achiuwa
65,12/03/2022,TOR,Justin Champagnie
66,12/03/2022,TOR,Jeff Dowtin Jr.
67,12/03/2022,TOR,Ron Harper Jr.
68,12/03/2022,TOR,Otto Porter Jr.
69,12/03/2022,OKC,Jalen Williams
70,12/03/2022,OKC,Jeremiah Robinson-Earl
71,12/03/2022,OKC,Shai Gilgeous-Alexander
72,12/03/2022,OKC,Josh Giddey
73,12/03/2022,OKC,Aleksej Pokusevski
74,12/03/2022,OKC,Kenrich Williams
75,12/03/2022,OKC,Ousmane Dieng
76,12/03/2022,OKC,Darius Bazley
77,12/03/2022,OKC,Luguentz Dort
78,12/03/2022,OKC,Tre Mann
79,12/03/2022,OKC,Isaiah Joe
80,12/03/2022,OKC,Mike Muscala
81,12/03/2022,OKC,Aaron Wiggins
82,12/03/2022,OKC,Jaylin Williams
84,12/03/2022,OKC,Chet Holmgren
86,12/03/2022,OKC,Lindy Waters III
87,12/03/2022,CHA,Kelly Oubre Jr.
88,12/03/2022,CHA,P.J. Washington
89,12/03/2022,CHA,Nick Richards
90,12/03/2022,CHA,Terry Rozier
91,12/03/2022,CHA,Jalen McDaniels
92,12/03/2022,CHA,Mason Plumlee
93,12/03/2022,CHA,Theo Maledon
94,12/03/2022,CHA,Kai Jones
