,Date,Team,Name
0,04/05/2023,SAC,Harrison Barnes
1,04/05/2023,SAC,Trey Lyles
2,04/05/2023,SAC,Domantas Sabonis
3,04/05/2023,SAC,Kevin Huerter
4,04/05/2023,SAC,De'Aaron Fox
5,04/05/2023,SAC,Kessler Edwards
6,04/05/2023,SAC,Keegan Murray
7,04/05/2023,SAC,Malik Monk
8,04/05/2023,SAC,Alex Len
9,04/05/2023,SAC,Davion Mitchell
10,04/05/2023,SAC,Terence Davis
11,04/05/2023,SAC,PJ Dozier
12,04/05/2023,SAC,Keon Ellis
13,04/05/2023,SAC,Richaun Holmes
14,04/05/2023,SAC,Chimezie Metu
15,04/05/2023,SAC,Matthew Dellavedova
16,04/05/2023,LAC,Terance Mann
17,04/05/2023,LAC,Nicolas Batum
18,04/05/2023,LAC,Mason Plumlee
19,04/05/2023,LAC,Russell Westbrook
20,04/05/2023,LAC,Eric Gordon
21,04/05/2023,LAC,Bones Hyland
22,04/05/2023,LAC,Norman Powell
23,04/05/2023,LAC,Ivica Zubac
24,04/05/2023,LAC,Kawhi Leonard
25,04/05/2023,LAC,Brandon Boston Jr.
26,04/05/2023,LAC,Amir Coffey
27,04/05/2023,LAC,Robert Covington
28,04/05/2023,LAC,Moussa Diabate
29,04/05/2023,LAC,Xavier Moon
30,04/05/2023,LAC,Paul George
32,04/05/2023,LAC,Marcus Morris Sr.
33,04/05/2023,CHI,Derrick Jones Jr.
34,04/05/2023,CHI,Patrick Williams
35,04/05/2023,CHI,DeMar DeRozan
36,04/05/2023,CHI,Coby White
37,04/05/2023,CHI,Zach LaVine
38,04/05/2023,CHI,Carlik Jones
39,04/05/2023,CHI,Patrick Beverley
40,04/05/2023,CHI,Marko Simonovic
41,04/05/2023,CHI,Andre Drummond
42,04/05/2023,CHI,Dalen Terry
43,04/05/2023,CHI,Ayo Dosunmu
44,04/05/2023,CHI,Nikola Vucevic
45,04/05/2023,CHI,Javonte Green
46,04/05/2023,CHI,Terry Taylor
47,04/05/2023,CHI,Lonzo Ball
48,04/05/2023,CHI,Alex Caruso
49,04/05/2023,CHI,Justin Lewis
50,04/05/2023,NOP,Trey Murphy III
51,04/05/2023,NOP,Herbert Jones
52,04/05/2023,NOP,Brandon Ingram
53,04/05/2023,NOP,CJ McCollum
54,04/05/2023,NOP,Naji Marshall
55,04/05/2023,NOP,Dyson Daniels
56,04/05/2023,NOP,Larry Nance Jr.
57,04/05/2023,NOP,Jonas Valanciunas
58,04/05/2023,NOP,Josh Richardson
59,04/05/2023,NOP,Jaxson Hayes
60,04/05/2023,NOP,Willy Hernangomez
61,04/05/2023,NOP,Kira Lewis Jr.
62,04/05/2023,NOP,E.J. Liddell
63,04/05/2023,NOP,Dereon Seabron
64,04/05/2023,NOP,Garrett Temple
65,04/05/2023,NOP,Jose Alvarado
67,04/05/2023,NOP,Zion Williamson
68,04/05/2023,TOR,Precious Achiuwa
69,04/05/2023,TOR,Fred VanVleet
70,04/05/2023,TOR,Jakob Poeltl
71,04/05/2023,TOR,Pascal Siakam
72,04/05/2023,TOR,O.G. Anunoby
73,04/05/2023,TOR,Gary Trent Jr.
74,04/05/2023,TOR,Christian Koloko
75,04/05/2023,TOR,Will Barton
76,04/05/2023,TOR,Chris Boucher
77,04/05/2023,TOR,Scottie Barnes
78,04/05/2023,TOR,Dalano Banton
79,04/05/2023,TOR,Malachi Flynn
