,Date,Team,Name
0,02/13/2023,POR,Ryan Arcidiacono
1,02/13/2023,POR,Trendon Watford
2,02/13/2023,POR,Keon Johnson
3,02/13/2023,POR,Jabari Walker
4,02/13/2023,POR,John Butler Jr.
5,02/13/2023,POR,Cam Reddish
6,02/13/2023,POR,Shaedon Sharpe
7,02/13/2023,POR,Nassir Little
8,02/13/2023,POR,Kevin Knox II
9,02/13/2023,POR,Matisse Thybulle
10,02/13/2023,POR,Drew Eubanks
11,02/13/2023,POR,Damian Lillard
12,02/13/2023,POR,Anfernee Simons
13,02/13/2023,POR,Ibou Badji
14,02/13/2023,POR,Jerami Grant
17,02/13/2023,POR,Jusuf Nurkic
19,02/13/2023,POR,Justise Winslow
20,02/13/2023,CLE,Isaac Okoro
21,02/13/2023,CLE,Dean Wade
22,02/13/2023,CLE,Jarrett Allen
23,02/13/2023,CLE,Ricky Rubio
24,02/13/2023,CLE,Evan Mobley
25,02/13/2023,CLE,Cedi Osman
26,02/13/2023,CLE,Donovan Mitchell
27,02/13/2023,CLE,Caris LeVert
28,02/13/2023,CLE,Darius Garland
29,02/13/2023,CLE,Mamadi Diakite
30,02/13/2023,CLE,Robin Lopez
31,02/13/2023,CLE,Kevin Love
32,02/13/2023,CLE,Raul Neto
33,02/13/2023,CLE,Lamar Stevens
34,02/13/2023,CLE,Dylan Windler
35,02/13/2023,CLE,Isaiah Mobley
36,02/13/2023,CHI,Coby White
37,02/13/2023,CHI,Goran Dragic
38,02/13/2023,CHI,Dalen Terry
39,02/13/2023,CHI,Derrick Jones Jr.
40,02/13/2023,CHI,Nikola Vucevic
41,02/13/2023,CHI,DeMar DeRozan
42,02/13/2023,CHI,Zach LaVine
43,02/13/2023,CHI,Patrick Williams
44,02/13/2023,CHI,Ayo Dosunmu
45,02/13/2023,CHI,Andre Drummond
46,02/13/2023,CHI,Tony Bradley
47,02/13/2023,CHI,Lonzo Ball
48,02/13/2023,CHI,Alex Caruso
49,02/13/2023,CHI,Javonte Green
