,Date,Team,Name
0,11/17/2022,POR,Damian Lillard
1,11/17/2022,POR,Drew Eubanks
2,11/17/2022,POR,Josh Hart
3,11/17/2022,POR,Nassir Little
4,11/17/2022,POR,Jerami Grant
5,11/17/2022,POR,Anfernee Simons
6,11/17/2022,POR,Justise Winslow
7,11/17/2022,POR,Jusuf Nurkic
8,11/17/2022,POR,Shaedon Sharpe
9,11/17/2022,POR,Keon Johnson
10,11/17/2022,POR,Jabari Walker
11,11/17/2022,POR,Trendon Watford
12,11/17/2022,POR,Greg Brown III
15,11/17/2022,POR,Gary Payton II
16,11/17/2022,POR,Olivier Sarr
18,11/17/2022,SAC,De'Aaron Fox
19,11/17/2022,SAC,KZ Okpala
20,11/17/2022,SAC,Chimezie Metu
21,11/17/2022,SAC,Chima Moneke
22,11/17/2022,SAC,Alex Len
23,11/17/2022,SAC,Matthew Dellavedova
24,11/17/2022,SAC,Harrison Barnes
25,11/17/2022,SAC,Keon Ellis
26,11/17/2022,SAC,Davion Mitchell
27,11/17/2022,SAC,Trey Lyles
28,11/17/2022,SAC,Malik Monk
29,11/17/2022,SAC,Terence Davis
30,11/17/2022,SAC,Kevin Huerter
31,11/17/2022,SAC,Domantas Sabonis
33,11/17/2022,SAC,Richaun Holmes
35,11/17/2022,SAC,Keegan Murray
36,11/17/2022,SAC,Neemias Queta
37,11/17/2022,LAC,Kawhi Leonard
38,11/17/2022,LAC,Moses Brown
39,11/17/2022,LAC,Nicolas Batum
40,11/17/2022,LAC,Paul George
41,11/17/2022,LAC,Reggie Jackson
42,11/17/2022,LAC,Terance Mann
43,11/17/2022,LAC,John Wall
44,11/17/2022,LAC,Norman Powell
45,11/17/2022,LAC,Ivica Zubac
46,11/17/2022,LAC,Marcus Morris Sr.
47,11/17/2022,LAC,Amir Coffey
48,11/17/2022,LAC,Robert Covington
49,11/17/2022,LAC,Jason Preston
50,11/17/2022,LAC,Brandon Boston Jr.
52,11/17/2022,LAC,Moussa Diabate
54,11/17/2022,LAC,Luke Kennard
57,11/17/2022,SAS,Devin Vassell
58,11/17/2022,SAS,Gorgui Dieng
59,11/17/2022,SAS,Josh Richardson
60,11/17/2022,SAS,Charles Bassey
61,11/17/2022,SAS,Isaiah Roby
62,11/17/2022,SAS,Jeremy Sochan
63,11/17/2022,SAS,Jordan Hall
64,11/17/2022,SAS,Keita Bates-Diop
65,11/17/2022,SAS,Jakob Poeltl
66,11/17/2022,SAS,Tre Jones
67,11/17/2022,SAS,Keldon Johnson
68,11/17/2022,SAS,Dominick Barlow
69,11/17/2022,SAS,Malaki Branham
70,11/17/2022,SAS,Zach Collins
72,11/17/2022,SAS,Romeo Langford
73,11/17/2022,SAS,Doug McDermott
74,11/17/2022,SAS,Blake Wesley
75,11/17/2022,BKN,Seth Curry
76,11/17/2022,BKN,Cam Thomas
77,11/17/2022,BKN,Patty Mills
78,11/17/2022,BKN,Kevin Durant
79,11/17/2022,BKN,Nic Claxton
80,11/17/2022,BKN,Edmond Sumner
81,11/17/2022,BKN,Yuta Watanabe
82,11/17/2022,BKN,Royce O'Neale
83,11/17/2022,BKN,Joe Harris
84,11/17/2022,BKN,Ben Simmons
85,11/17/2022,BKN,David Duke Jr.
86,11/17/2022,BKN,Kessler Edwards
87,11/17/2022,BKN,Markieff Morris
88,11/17/2022,BKN,Day'Ron Sharpe
89,11/17/2022,BKN,Kyrie Irving
90,11/17/2022,BKN,T.J. Warren
91,11/17/2022,BKN,Alondes Williams
92,11/17/2022,DET,Hamidou Diallo
93,11/17/2022,DET,Killian Hayes
94,11/17/2022,DET,Jalen Duren
95,11/17/2022,DET,Isaiah Livers
96,11/17/2022,DET,Marvin Bagley III
97,11/17/2022,DET,Bojan Bogdanovic
98,11/17/2022,DET,Kevin Knox II
99,11/17/2022,DET,Alec Burks
100,11/17/2022,DET,Jaden Ivey
101,11/17/2022,DET,Saddiq Bey
102,11/17/2022,DET,Cory Joseph
103,11/17/2022,DET,Braxton Key
104,11/17/2022,DET,Rodney McGruder
105,11/17/2022,DET,Nerlens Noel
106,11/17/2022,DET,Buddy Boeheim
107,11/17/2022,DET,Cade Cunningham
109,11/17/2022,DET,Isaiah Stewart
